CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"16,816","8,886","5,20,632",27.60,21.50,-100.65,260,21.20,21.75,520,"23,650.00",650,867.00,879.50,65,402.40,870.00,36.81,"2,676",-475,"1,784",
,"42,891","4,352","9,42,803",28.08,19.20,-87.25,520,18.70,19.20,260,"23,700.00",455,911.80,919.85,260,416.45,916.20,37.48,"9,296","-2,042","6,580",
,"28,708","17,766","4,07,581",28.11,16.00,-77.50,780,16.00,16.50,455,"23,750.00",65,954.30,972.85,65,426.80,964.00,38.43,"1,572",-456,"1,669",
,"61,935","17,557","8,68,197",28.68,14.55,-66.15,260,14.60,15.00,130,"23,800.00",520,"1,002.90","1,017.50",65,434.80,"1,011.30",39.23,"9,485","-1,926","9,752",
,"23,345","13,057","3,48,823",28.96,12.60,-57.50,"1,300",12.70,13.55,"1,300","23,850.00",780,"1,016.20","1,085.00",780,444.85,"1,058.30",39.90,827,-148,"2,423",
,"44,701","13,044","5,94,276",29.75,11.95,-48.55,195,11.40,12.00,"5,980","23,900.00",130,"1,095.00","1,118.40",65,455.95,"1,113.40",42.50,"2,802",-906,"3,449",
,"20,837","8,917","3,13,402",29.81,10.00,-42.30,"1,040",10.15,11.20,715,"23,950.00",195,"1,150.00","1,172.10",65,454.55,"1,157.10",42.31,213,-63,763,
,"1,52,547","34,037","13,79,024",30.31,9.05,-36.35,"1,755",8.90,9.30,"1,040","24,000.00",195,"1,204.00","1,210.00",65,462.25,"1,205.00",43.09,"31,894","-12,917","27,433",
,"12,550",947,"2,34,455",30.74,8.10,-30.90,"1,040",8.10,8.60,650,"24,050.00",65,"1,247.70","1,267.65",65,454.50,"1,248.90",42.70,150,-24,602,
,"54,358","20,388","4,84,458",31.68,8.00,-25.70,"5,070",7.05,7.95,130,"24,100.00",130,"1,295.40","1,314.85",65,466.85,"1,302.95",45.13,699,-140,"2,263",
,"15,546","2,747","2,06,309",31.81,6.80,-22.60,65,6.65,6.80,325,"24,150.00",65,"1,342.00","1,380.00",65,460.95,"1,343.20",43.46,119,-60,"1,154",
,"90,693","50,235","5,98,486",32.13,6.00,-18.80,"1,105",5.90,6.30,390,"24,200.00",65,"1,399.00","1,417.00",65,481.40,"1,399.00",46.51,"2,016",-810,"4,967",
,"20,582","9,167","1,86,206",32.64,5.50,-15.95,455,5.00,5.50,"1,170","24,250.00",130,"1,443.85","1,464.65",65,488.70,"1,446.45",46.95,61,-10,811,
,"51,698","22,805","5,01,334",32.80,4.70,-14.15,65,4.50,4.70,"1,690","24,300.00",130,"1,495.10","1,511.50",65,490.95,"1,507.40",51.47,"3,004","-1,027","4,066",
,"10,823","1,429","1,30,787",33.39,4.40,-11.65,390,4.15,4.65,130,"24,350.00",780,"1,515.50","1,607.40","1,690",462.70,"1,542.00",47.88,36,-16,364,
,"43,597","18,998","4,09,497",33.21,3.50,-10.40,130,3.40,3.70,"1,105","24,400.00",130,"1,589.65","1,611.60",65,505.80,"1,606.55",53.73,"1,174",-849,"3,186",
,"10,130","1,918","1,28,545",34.22,3.60,-8.50,65,3.25,3.60,845,"24,450.00",65,"1,634.25","1,688.65","1,690",493.95,"1,645.00",51.28,278,-160,858,
,"1,30,857","15,296","9,43,134",34.82,3.40,-6.85,910,3.00,3.40,"2,145","24,500.00",65,"1,700.00","1,710.75",65,492.70,"1,703.30",55.20,"8,954","-3,592","16,983",
,"9,695","1,407","1,70,612",33.74,2.20,-7.05,"1,300",2.30,3.20,"1,560","24,550.00",65,"1,738.00","1,787.95",780,492.30,"1,750.00",55.34,91,-63,626,
,"34,174","8,747","2,74,376",34.66,2.25,-5.80,"1,755",2.30,2.65,"1,755","24,600.00",65,"1,798.00","1,818.85",130,485.15,"1,800.40",56.66,"4,076","-1,694","4,349",
,"11,547","2,614","1,16,394",35.58,2.30,-4.85,325,2.20,2.30,"1,690","24,650.00",780,"1,816.00","1,895.25",65,532.05,"1,850.00",57.70,59,-42,484,
,"34,870","8,279","2,72,002",35.79,2.00,-4.25,"1,625",2.00,2.30,"1,755","24,700.00",130,"1,891.20","1,967.75",780,499.85,"1,896.70",57.72,"1,786",-686,"12,690",
,"9,417","2,520","84,431",36.81,2.10,-3.60,65,2.05,2.10,"3,900","24,750.00",780,"1,911.05","1,985.70","1,690",497.65,"1,944.80",58.17,104,-88,520,
,"32,000","-2,824","2,52,512",37.40,2.00,-2.80,"2,210",1.80,2.00,"22,750","24,800.00",65,"2,000.00","2,018.75",65,502.65,"2,001.00",61.55,"2,207","-1,063","4,013",
,"6,979",-819,"64,512",38.20,2.00,-2.45,650,1.90,2.05,"2,015","24,850.00",260,"2,030.85","2,161.80","1,690",506.70,"2,046.70",61.15,64,-55,422,
,"16,430","-3,118","1,60,530",37.86,1.55,-2.30,"1,755",1.60,1.90,65,"24,900.00",130,"2,099.00","2,212.70",325,502.95,"2,099.15",63.19,"2,215",-519,"3,447",
,"5,388","1,023","43,887",39.17,1.75,-1.85,"1,755",1.45,1.80,520,"24,950.00",130,"2,140.00","2,196.75",390,498.00,"2,160.00",68.05,85,-17,272,
,"1,38,357","11,985","7,00,605",40.08,1.80,-1.50,"17,875",1.75,1.80,715,"25,000.00",65,"2,190.00","2,195.80",65,497.30,"2,195.80",64.19,"16,472","-2,877","43,938",
,"6,369","1,889","55,036",39.06,1.20,-1.75,"1,235",1.20,1.35,"1,755","25,050.00",780,"2,210.00","2,278.15",780,457.05,"2,191.35",-,33,-24,193,
,"12,929","-7,007","95,376",39.99,1.25,-1.25,"1,235",1.10,1.40,"1,300","25,100.00",130,"2,283.90","2,310.95",65,486.70,"2,307.05",70.54,697,-181,"1,580",
,"3,681","-1,508","20,337",41.24,1.40,-0.90,390,1.15,1.40,"1,560","25,150.00",780,"2,318.35","2,392.60","1,365",558.45,"2,312.10",43.77,45,-11,346,
,"22,789","-2,748","1,40,025",40.92,1.10,-1.00,"1,170",0.95,1.10,"9,685","25,200.00",130,"2,386.00","2,398.00",65,503.00,"2,399.05",69.88,"1,359",-823,"10,969",
,"9,216","4,964","48,407",40.33,0.80,-1.30,325,0.80,1.00,845,"25,250.00",65,"2,427.25","2,512.35",780,539.05,"2,430.00",62.23,54,-44,364,
,"8,154","-6,523","44,950",41.75,0.95,-0.85,260,0.90,1.10,"2,990","25,300.00",130,"2,501.00","2,545.80",780,497.55,"2,500.00",72.45,"1,125",-488,"2,092",
,"1,898",-22,"12,813",43.51,1.20,-0.65,"1,755",1.00,1.25,390,"25,350.00",65,"2,523.60","2,572.75",780,523.35,"2,535.00",66.93,40,-34,255,
,"10,157","-2,557","67,174",42.95,0.90,-0.85,65,0.90,0.95,845,"25,400.00",65,"2,586.95","2,612.80",65,503.10,"2,597.25",73.52,"1,226",-332,"5,218",
,"2,164","-1,070","20,663",44.13,1.00,-0.60,"5,590",0.95,1.15,"1,755","25,450.00",780,"2,594.55","2,674.15",65,502.20,"2,650.00",75.71,323,-285,"1,251",
,"47,691","-6,643","1,67,707",44.12,0.85,-0.70,"1,03,415",0.75,0.85,"5,070","25,500.00",130,"2,697.00","2,711.40",65,502.30,"2,705.00",78.74,"6,222","-3,435","14,100",
,"2,625",30,"12,684",45.32,0.95,-0.55,260,0.75,1.00,"51,220","25,550.00",780,"2,668.30","2,792.95",520,502.50,"2,747.15",76.69,269,-114,405,
,"20,150","3,757","56,294",44.68,0.70,-0.70,"8,255",0.65,0.70,"32,890","25,600.00",130,"2,786.70","2,813.95",65,495.10,"2,790.00",74.54,"1,712","-1,198","7,127",
,"1,366",-895,"6,762",47.20,1.05,-0.30,"5,525",0.80,0.90,65,"25,650.00",780,"2,806.40","2,896.75",845,496.90,"2,850.00",80.00,48,-15,378,
,"12,170","-2,733","34,514",47.43,0.95,-0.20,455,0.75,0.95,"14,625","25,700.00",65,"2,893.10","2,920.95",65,516.05,"2,904.35",82.82,"2,538","-1,346","6,535",
,"1,759",-362,"5,525",48.13,0.95,-0.25,195,0.85,1.00,"4,095","25,750.00",780,"2,915.15","3,049.50",845,503.00,"2,942.00",78.57,88,-77,555,
,"13,323","-6,813","50,192",47.72,0.75,-0.30,"4,355",0.75,0.85,"1,040","25,800.00",390,"2,995.00","3,010.85",65,516.05,"3,009.70",87.03,"6,152","-3,786","7,300",
,"1,042",-566,"4,106",48.70,0.80,-0.30,650,0.75,0.95,260,"25,850.00",780,"2,974.65","3,094.25",845,488.70,"3,041.00",80.13,66,-7,397,
,"8,714","-4,974","40,057",49.08,0.75,-0.20,520,0.70,0.85,"1,040","25,900.00",65,"3,101.50","3,108.00",65,499.90,"3,100.00",85.26,556,-92,"4,799",
,"1,298",13,"11,087",49.43,0.70,-0.35,"1,755",0.65,0.75,"2,015","25,950.00",780,"3,050.05","3,176.70",780,579.00,"3,104.00",-,29,-27,150,
,"82,080","-3,405","1,38,473",50.10,0.70,-0.30,"69,355",0.70,0.75,"14,495","26,000.00",130,"3,199.35","3,214.20",195,501.90,"3,206.00",89.84,"13,184","-3,299","45,108",
,"1,251",190,"3,984",49.66,0.55,-0.40,"1,430",0.55,0.85,780,"26,050.00",325,"3,227.60","3,276.50",780,465.40,"3,220.00",70.23,6,-1,192,
,"5,120","-1,175","15,221",51.77,0.75,-0.20,"4,745",0.65,0.70,"1,300","26,100.00",130,"3,286.40","3,320.60",65,507.45,"3,314.35",95.20,"1,064",-326,"2,032",
,"1,315",-267,"4,396",51.75,0.65,-0.25,325,0.55,0.70,455,"26,150.00",780,"3,192.90","3,395.70","1,040",118.20,"3,340.00",85.63,5,-,259,
,"5,532",-605,"9,317",52.41,0.65,-0.20,"5,395",0.55,0.65,"3,445","26,200.00",325,"3,375.05","3,475.00","1,690",491.00,"3,398.00",90.52,981,-388,"2,399",
,"1,019",-220,"4,100",53.06,0.65,-0.25,"1,625",0.50,0.65,"2,860","26,250.00",780,"3,412.30","3,539.80",780,420.00,"3,328.00",-,21,-,212,
,"5,064",-143,"25,271",52.91,0.55,-0.35,"48,750",0.50,0.55,"1,690","26,300.00",325,"3,469.30","3,560.05","1,690",482.25,"3,480.80",83.21,543,-409,"1,571",
,937,-6,"2,126",53.98,0.60,-0.25,"3,510",0.45,0.65,260,"26,350.00",65,"3,520.00","3,744.50",780,522.30,"3,571.10",103.01,25,-5,165,
,"3,565",-682,"5,694",54.20,0.55,-0.25,"3,315",0.55,0.60,"2,080","26,400.00",130,"3,580.00","3,634.20",65,508.90,"3,608.90",99.33,299,-201,883,
,517,-305,"1,010",55.67,0.65,-0.15,"6,500",0.50,0.85,520,"26,450.00",780,"3,353.90","3,716.55","1,690",-,"3,635.85",-,-,-,67,
,"23,274","-8,216","43,941",55.48,0.55,-0.25,"97,175",0.50,0.55,"6,435","26,500.00",65,"3,691.60","3,716.60",130,512.20,"3,709.35",101.56,"3,859","-2,285","6,163",
,665,-94,583,55.65,0.50,-0.40,"17,550",0.45,0.80,130,"26,550.00",780,"3,682.10","3,791.85",780,50.55,"3,618.90",-,1,-1,10,
,"1,942",-638,"5,348",55.77,0.45,-0.35,780,0.50,0.75,130,"26,600.00",195,"3,768.15","3,827.95",780,465.35,"3,743.60",-,136,-31,431,
,562,-47,799,56.91,0.50,-0.25,845,0.50,1.10,260,"26,650.00",780,"3,520.35","3,970.00",325,5.30,"3,701.25",-,2,-1,33,
,"2,003",-314,"6,724",58.01,0.55,-0.25,910,0.55,0.60,650,"26,700.00",65,"3,869.05","3,939.85",780,522.20,"3,905.00",103.71,209,-141,196,
,620,-71,"1,076",58.16,0.50,-0.25,260,0.45,0.70,130,"26,750.00","1,690","3,649.70","4,004.05",780,544.10,"3,877.45",-,1,-,13,
,"3,634",-263,"5,925",58.78,0.50,-0.25,"1,235",0.50,0.70,260,"26,800.00","1,690","3,750.05","4,091.20",780,631.00,"4,011.00",108.31,158,-82,222,
,311,-159,"1,024",60.78,0.65,-0.10,"2,275",0.40,1.25,"1,300","26,850.00",780,"3,734.75","4,084.40",780,-,"3,516.00",-,-,-,10,
,846,-140,"1,401",60.02,0.50,-0.20,"1,300",0.40,0.60,"2,080","26,900.00",650,"3,950.00","4,147.85",780,360.60,"3,935.00",-,26,-19,33,
,522,-34,"1,507",59.51,0.40,-0.35,260,0.40,0.50,195,"26,950.00",780,"3,847.45","4,236.90","1,690",4.70,"3,009.10",-,-,-,17,
,"40,111","-4,691","56,435",61.76,0.55,-0.10,"28,795",0.50,0.55,"1,300","27,000.00",65,"4,195.00","4,206.10",65,504.55,"4,194.65",104.50,"4,412","-3,539","12,232",
,559,67,"1,753",61.87,0.50,-0.20,"4,355",0.40,0.50,195,"27,050.00","1,690","3,861.35","4,297.80",780,512.85,"4,100.40",-,6,-5,10,
,"4,140",-774,"4,030",62.99,0.55,-0.10,"2,600",0.50,0.55,"1,560","27,100.00",780,"3,960.25",-,-,314.00,"3,964.00",-,1,-1,25,
,400,-172,833,63.09,0.50,-0.15,520,0.40,0.60,650,"27,150.00",780,"3,991.60","4,392.55","1,105",-,"3,725.00",-,-,-,27,
,"4,871",-85,"4,632",64.71,0.60,-0.10,"3,510",0.50,0.65,260,"27,200.00",780,"4,323.75","4,446.70",780,628.95,"4,435.95",126.06,119,-15,152,
,619,87,"3,300",64.31,0.50,-0.20,325,0.40,0.65,"1,755","27,250.00","1,690","4,016.15","4,518.40",780,549.05,"4,296.55",-,2,-2,6,
,"4,159",-60,"5,757",65.94,0.60,-0.10,"1,885",0.45,0.60,"7,800","27,300.00",780,"4,422.05","4,661.65",780,675.70,"4,520.70",122.27,136,-75,66,
,355,47,"1,437",65.52,0.50,-0.15,130,0.40,0.70,260,"27,350.00","1,690","4,243.90","4,592.85",780,688.85,"4,583.40",128.17,2,-1,7,
,"1,538",-151,"2,995",66.66,0.55,-0.10,130,0.55,0.70,780,"27,400.00",65,"4,557.10","4,641.85",780,379.25,"4,500.00",-,12,-10,33,
,517,15,"1,034",65.49,0.40,-0.25,"4,225",0.40,0.60,65,"27,450.00","1,690","4,312.10","4,706.35",780,5.70,"3,503.70",-,-,-,7,
,"9,914","-2,917","21,676",67.86,0.55,-0.10,"1,430",0.55,0.60,"3,965","27,500.00",65,"4,695.00","4,722.25",130,521.95,"4,715.30",123.91,"2,031",-382,"3,423",
,546,-484,"2,058",66.67,0.40,-0.20,"1,365",0.35,0.45,390,"27,550.00",780,"4,446.75","4,851.20",780,4.75,"3,603.25",-,-,-,9,
,530,-233,"2,007",68.51,0.50,-0.15,455,0.50,0.65,520,"27,600.00",780,"4,364.00","4,861.70","1,690",-,"4,350.00",-,-,-,46,
,275,-157,806,69.11,0.50,-0.10,"1,170",0.35,0.90,130,"27,650.00",780,"4,563.40","5,187.50","1,690",663.35,"4,613.35",-,1,-,9,
,846,-601,"3,046",67.69,0.35,-0.25,"1,300",0.40,0.55,455,"27,700.00",780,"4,836.70","5,111.30","1,690",410.00,"4,750.00",-,18,-12,50,
,780,-15,745,70.29,0.50,-0.20,"2,340",0.35,0.70,390,"27,750.00",780,"4,624.75","5,009.50",780,4.75,"3,801.55",-,-,-,6,
,927,-517,"3,681",70.26,0.45,-0.15,130,0.40,0.60,"1,755","27,800.00",715,"4,570.05","5,062.35",780,-197.55,"4,834.45",-,10,-8,14,
,256,46,753,69.42,0.35,-0.30,910,0.35,0.70,260,"27,850.00",780,"4,718.70","5,266.25",780,4.75,"3,900.75",-,-,-,7,
,800,55,"2,920",71.43,0.45,-0.20,"1,235",0.40,0.60,"8,775","27,900.00",325,"5,066.50","5,212.05","1,690",331.85,"4,943.85",-,5,-,31,
,480,216,989,73.76,0.60,0.05,780,0.40,0.70,130,"27,950.00",65,"4,652.05","5,291.70","1,690",283.20,"4,904.55",-,1,-1,7,
,"19,401","-3,824","27,110",73.22,0.50,-0.10,"2,405",0.45,0.50,"1,690","28,000.00",65,"5,195.50","5,218.70",195,526.40,"5,219.10",135.09,"4,882","-2,963","5,915",
,363,117,579,71.70,0.35,-0.25,390,0.35,0.60,"1,235","28,050.00",780,"4,869.75","5,640.15",780,274.60,"4,492.90",-,-,-,5,
