CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"1,108",-797,"1,175",-,"3,925.00",-392.15,130,"3,928.80","3,935.95",65,"19,000.00","2,29,840",1.05,1.10,"89,635",-0.45,1.10,74.83,"1,75,077","-10,226","76,252",
,"1,517",-37,542,71.20,"2,925.00",-373.30,65,"2,930.05","2,937.35",65,"20,000.00","2,61,365",1.60,1.65,"1,02,310",-1.85,1.65,59.15,"3,21,195",-64,"2,31,719",
,2,-,-,-,-,-,910,"2,374.40","2,457.45",910,"20,500.00","1,90,905",1.80,1.85,"1,19,795",-2.65,1.80,49.72,"1,91,817","6,344","73,205",
,-,-,-,-,-,-,780,"2,255.05","2,504.50",780,"20,550.00","27,170",1.75,1.80,"33,670",-2.75,1.75,48.77,"25,198",598,"2,873",
,-,-,-,-,-,-,"1,690","2,124.90","2,463.40",780,"20,600.00","63,570",1.80,1.85,"68,510",-2.75,1.80,47.82,"36,970",-955,"5,639",
,-,-,-,-,-,-,780,"2,221.75","2,323.90",780,"20,650.00","45,175",1.85,1.90,"54,860",-2.80,1.85,47.01,"21,585",261,"3,501",
,-,-,-,-,-,-,780,"2,173.70","2,275.60",780,"20,700.00","85,475",1.80,1.85,"66,625",-2.85,1.85,45.91,"46,168","1,440","8,366",
,-,-,-,-,-,-,780,"2,121.80","2,612.10",780,"20,750.00","32,760",1.85,1.90,"36,335",-3.20,1.85,44.96,"18,679",-4,"1,937",
,-,-,-,-,-,-,780,"1,834.25","2,188.45",780,"20,800.00","1,10,500",1.90,1.95,"90,285",-3.25,1.95,44.14,"47,309",895,"8,905",
,6,-,6,62.44,"2,135.00",420.00,780,"2,043.65","2,104.95",780,"20,850.00","94,250",1.95,2.00,"83,525",-3.35,1.95,43.32,"24,274",252,"6,981",
,1,-,-,-,-,-,"1,690","1,927.70","2,121.45","1,690","20,900.00","1,21,160",1.95,2.00,"1,04,520",-3.75,2.00,42.37,"52,366","1,954","9,014",
,3,-,-,-,-,-,"1,690","1,817.15","2,052.80",780,"20,950.00","1,49,890",2.05,2.10,"1,52,100",-4.10,2.10,41.66,"45,011","3,437","10,902",
,"5,014",-327,"2,520",-,"1,927.15",-374.15,520,"1,929.25","1,937.95",130,"21,000.00","3,26,105",2.10,2.15,"3,22,075",-4.30,2.15,40.70,"4,44,686",754,"1,24,153",
,2,-,-,-,-,-,780,"1,829.95","1,926.90",780,"21,050.00","87,100",2.15,2.20,"78,975",-4.55,2.20,39.85,"37,673",585,"3,740",
,2,-,-,-,-,-,780,"1,739.25","1,897.85",780,"21,100.00","1,74,200",2.30,2.35,"1,72,055",-4.95,2.35,39.33,"1,26,960",332,"12,237",
