CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,5,-,-,-,-,-,780,"1,665.40","1,760.80",780,"21,250.00","74,295",2.85,2.90,"1,23,890",-6.30,2.85,37.36,"51,261","4,177","8,661",
,1,-,-,-,-,-,780,"1,487.15","1,721.85",780,"21,300.00","20,800",3.05,3.10,"1,07,315",-6.60,3.05,36.70,"1,59,649","20,686","44,317",
,-,-,-,-,-,-,780,"1,371.85","1,670.25",780,"21,350.00","24,375",3.45,3.50,"9,815",-6.95,3.50,36.39,"52,404","4,371","8,696",
,8,-,3,33.35,"1,571.05",-357.55,130,"1,554.40","1,588.90",845,"21,400.00","39,520",3.75,3.80,"48,100",-7.90,3.75,35.80,"1,64,198","12,372","29,815",
,4,-,1,57.48,"1,570.00",69.10,780,"1,477.35","1,542.20",780,"21,450.00","34,255",4.25,4.35,"23,270",-8.00,4.30,35.47,"85,563","6,342","12,113",
,"1,190",-21,430,-,"1,464.35",-347.45,195,"1,462.60","1,470.95",195,"21,500.00","70,525",4.70,4.75,"1,02,115",-8.55,4.75,34.99,"5,47,800","18,533","1,21,870",
,6,-,1,54.53,"1,470.00",74.20,715,"1,398.45","1,431.00",65,"21,550.00","8,840",5.50,5.55,"15,535",-9.25,5.55,34.80,"98,175","7,755","11,714",
,16,4,19,36.21,"1,377.70",-352.30,65,"1,351.75","1,380.85",65,"21,600.00","3,250",6.25,6.30,"41,405",-9.50,6.30,34.44,"2,58,915","6,092","26,382",
,7,-,-,-,-,-,780,"1,284.15","1,350.35","2,535","21,650.00","14,105",7.20,7.25,"8,970",-10.00,7.25,34.19,"92,492","4,037","9,823",
,29,-13,18,-,"1,254.55",-363.35,65,"1,265.35","1,293.00",845,"21,700.00","35,035",8.35,8.40,"11,440",-10.50,8.40,33.83,"2,99,802","15,266","48,411",
,16,3,25,-,"1,198.80",77.25,65,"1,207.20","1,249.30","2,535","21,750.00","8,060",9.45,9.55,"8,190",-11.10,9.45,33.59,"1,42,335","6,175","14,750",
,100,-7,35,22.63,"1,173.25",-372.30,65,"1,168.25","1,179.85",65,"21,800.00","3,250",10.65,10.70,"14,300",-11.15,10.65,33.24,"3,78,676","42,389","80,163",
,9,-,9,-,"1,097.80",-14.90,65,"1,113.50","1,144.50",715,"21,850.00","6,240",12.50,12.60,"7,670",-11.00,12.60,33.01,"1,40,164","7,263","11,894",
,133,-48,108,29.91,"1,075.60",-339.75,195,"1,070.60","1,079.20",260,"21,900.00","12,935",14.55,14.65,"4,225",-11.75,14.55,32.86,"3,10,121","10,181","35,304",
,6,-6,14,-,"1,031.25",-352.80,65,"1,021.05","1,032.50",260,"21,950.00",260,17.10,17.15,"1,040",-11.65,17.20,32.66,"1,52,535","12,028","19,011",
,"13,186","-2,049","9,730",28.26,980.20,-341.85,260,980.15,983.05,260,"22,000.00","5,330",19.80,19.85,390,-11.10,19.80,32.42,"9,75,653","38,566","1,60,592",
,72,-2,67,21.75,945.00,-354.75,325,927.90,937.80,65,"22,050.00","4,160",22.85,22.95,"1,170",-11.40,22.85,32.20,"1,89,286","11,550","20,779",
,394,17,98,24.81,903.10,-330.05,325,885.85,890.00,325,"22,100.00","3,185",26.35,26.45,"6,760",-10.65,26.35,31.97,"4,03,784","17,269","33,093",
,105,17,74,29.82,840.70,-346.15,260,839.95,845.45,260,"22,150.00",195,30.45,30.55,"2,860",-9.90,30.60,31.72,"2,39,462","12,362","19,160",
,"1,360",111,"1,639",30.76,795.35,-349.15,130,795.75,797.95,130,"22,200.00","5,720",34.95,35.05,"2,275",-8.80,35.00,31.47,"4,82,980","19,114","44,117",
,234,-6,80,29.25,747.65,-355.45,65,749.70,753.55,65,"22,250.00","2,145",40.10,40.20,390,-7.15,40.15,31.24,"3,01,193","16,471","22,002",
,"2,455","-1,037","3,804",29.15,708.00,-339.15,65,708.05,710.35,65,"22,300.00","1,235",45.90,46.05,"4,615",-5.65,45.85,30.99,"5,53,166","23,619","56,727",
,401,-52,200,27.93,662.95,-345.00,65,662.30,667.30,65,"22,350.00","2,405",52.50,52.70,"2,015",-2.70,52.70,30.77,"2,40,474","8,323","19,004",
,"2,491",254,"3,075",28.15,618.10,-343.65,130,620.90,622.80,130,"22,400.00",975,60.00,60.10,"1,300",-0.90,60.00,30.50,"5,35,173","16,787","53,080",
,938,-17,"1,126",28.77,582.60,-328.50,195,578.40,582.55,260,"22,450.00","1,430",68.35,68.50,65,2.00,68.30,30.26,"3,22,726","9,728","21,721",
,"22,075",-31,"45,624",28.78,536.30,-333.45,195,538.60,539.85,650,"22,500.00",650,77.80,77.95,"1,170",5.85,77.95,30.07,"16,50,266","48,192","1,44,061",
,"1,961",145,"2,600",28.57,497.30,-331.50,390,498.75,499.85,65,"22,550.00",65,88.25,88.40,520,10.30,88.30,29.86,"4,63,015","17,158","24,371",
,"7,551",-104,"17,130",28.40,458.75,-320.95,65,460.55,461.45,195,"22,600.00",780,99.65,99.85,325,15.20,100.00,29.67,"7,18,046","17,850","56,726",
,"2,237",133,"7,022",28.11,421.10,-321.00,65,423.80,424.70,650,"22,650.00",390,112.80,113.00,195,20.50,113.45,29.44,"3,56,923","10,841","19,496",
,"11,263","1,215","41,708",27.49,388.05,-314.70,325,387.85,388.70,455,"22,700.00",325,127.05,127.25,455,26.50,127.25,29.22,"7,41,880","20,785","55,448",
,"4,159",834,"23,729",27.44,353.85,-310.10,65,353.95,354.70,130,"22,750.00",130,142.85,143.00,195,33.15,142.70,29.09,"4,78,554","13,510","25,163",
,"23,882","8,517","1,61,497",27.33,321.85,-300.30,130,321.30,321.80,390,"22,800.00",650,160.35,160.70,"1,430",41.45,160.70,28.83,"12,69,229","31,483","76,956",
,"7,907","6,154","95,624",27.26,290.50,-288.85,195,290.55,291.00,130,"22,850.00",780,179.50,179.85,260,49.65,179.20,28.71,"6,66,493","22,701","30,948",
,"51,462","37,553","5,18,505",27.17,261.85,-279.90,260,261.80,262.15,260,"22,900.00",65,200.10,200.40,455,58.70,200.15,28.57,"15,59,689","60,957","93,126",
,"48,937","46,491","6,12,353",26.95,234.50,-269.15,390,234.30,234.70,325,"22,950.00",455,222.40,222.80,455,68.80,222.60,28.47,"12,45,486","43,262","53,641",
,"1,86,075","1,39,377","19,19,407",26.83,208.85,-260.15,65,208.40,208.65,390,"23,000.00",65,246.70,247.05,585,79.80,246.65,28.35,"28,93,653","47,722","1,58,366",
,"61,070","55,770","8,91,740",26.78,185.00,-248.50,325,184.90,185.00,130,"23,050.00",325,272.85,273.35,390,92.00,273.40,28.17,"9,99,800","16,917","29,122",
,"93,900","81,190","12,60,198",26.64,163.05,-235.30,195,162.95,163.15,195,"23,100.00",390,301.35,301.85,325,104.45,301.35,28.20,"10,70,129","16,406","44,181",
,"38,749","32,905","5,34,087",26.61,143.30,-221.40,195,142.90,143.10,780,"23,150.00",260,331.30,331.80,65,116.90,330.65,28.13,"3,07,701","-2,260","12,960",
,"1,03,497","76,669","10,88,884",26.54,125.00,-210.00,780,124.70,124.95,715,"23,200.00",130,363.45,363.95,195,131.25,363.00,28.09,"4,87,974","-3,877","46,800",
,"40,595","30,924","4,15,314",26.47,108.65,-196.45,780,108.40,108.60,"1,365","23,250.00",195,396.45,397.15,65,145.15,397.00,27.81,"1,24,908","-5,005","10,943",
,"97,402","56,987","10,06,016",26.43,94.30,-183.15,"2,080",94.25,94.45,"1,430","23,300.00",130,431.90,432.85,130,160.05,432.70,28.29,"2,20,235","-21,985","23,411",
,"34,576","18,999","3,59,559",26.47,81.10,-170.10,715,81.30,81.45,65,"23,350.00",65,469.75,470.65,195,179.00,473.45,28.47,"42,440","-5,776","6,405",
,"78,192","36,531","7,46,898",26.47,70.10,-154.60,"1,235",69.95,70.10,"1,365","23,400.00",650,507.80,508.85,195,192.25,511.85,28.56,"91,357","-11,751","19,549",
,"33,696","19,456","3,45,235",26.49,60.00,-140.60,"1,105",59.90,60.05,"2,600","23,450.00",65,548.10,549.15,325,204.10,549.60,28.53,"18,825","-4,072","5,117",
,"1,56,506","83,969","12,14,175",26.60,51.35,-127.00,780,51.35,51.45,"1,170","23,500.00",65,589.70,591.00,65,216.30,590.00,28.68,"89,302","-9,505","27,404",
,"28,338","19,217","3,12,218",26.64,43.90,-113.45,325,43.80,43.90,"3,900","23,550.00",130,631.75,633.45,65,232.05,636.00,28.24,"6,680",-877,"3,009",
,"61,564","34,457","5,78,838",26.73,37.40,-101.95,"1,690",37.35,37.45,"2,860","23,600.00",65,675.55,677.30,325,246.30,680.00,28.44,"13,060","-1,755","6,243",
,"20,227","12,297","3,10,629",26.85,31.95,-90.20,"5,785",31.85,32.00,"7,215","23,650.00",130,718.55,723.55,65,254.00,721.60,28.10,"2,077",-394,"1,865",
,"56,499","17,960","5,66,959",26.98,27.10,-79.35,910,27.15,27.20,"2,015","23,700.00",65,763.15,765.15,130,265.30,765.05,29.45,"5,851","-1,230","7,392",
,"19,617","8,675","2,39,207",27.11,23.10,-70.40,520,23.15,23.20,910,"23,750.00",65,810.50,813.05,325,273.20,810.40,28.66,"1,111",-258,"1,867",
,"70,198","25,820","5,07,157",27.31,19.60,-61.10,"4,095",19.70,19.75,"3,120","23,800.00",130,856.05,858.90,130,280.85,857.35,30.61,"6,290",-830,"10,848",
,"22,149","11,861","1,87,079",27.56,16.85,-53.25,"1,300",16.85,16.90,65,"23,850.00",65,901.30,906.30,65,281.80,895.25,30.04,480,-28,"2,543",
,"57,089","25,432","3,11,779",27.73,14.45,-46.05,"18,785",14.35,14.45,"18,525","23,900.00",260,950.20,953.70,65,296.65,954.10,30.69,"1,963",-437,"3,918",
,"22,746","10,826","1,55,707",28.04,12.50,-39.80,"13,390",12.50,12.55,"3,835","23,950.00",260,998.85,"1,003.00",325,301.25,"1,003.80",32.49,126,-32,794,
,"1,70,606","52,096","7,74,687",28.30,10.80,-34.60,"30,485",10.80,10.90,"30,875","24,000.00",195,"1,047.80","1,052.05",260,308.95,"1,051.70",33.66,"15,792","-4,102","36,247",
,"16,691","5,088","1,15,954",28.58,9.20,-29.80,"16,510",9.20,9.30,"15,730","24,050.00",65,"1,094.95","1,103.50",130,292.35,"1,086.75",33.37,63,-20,606,
,"38,827","4,857","2,24,236",28.84,7.95,-25.75,"41,145",7.90,7.95,"6,890","24,100.00",130,"1,141.60","1,149.85",455,296.40,"1,132.50",27.97,257,-72,"2,331",
,"14,998","2,199","1,10,375",29.11,6.90,-22.50,"19,175",6.85,6.90,"14,365","24,150.00",715,"1,191.05","1,199.35",65,319.50,"1,201.75",35.24,71,-38,"1,176",
,"53,171","12,713","2,61,422",29.34,5.95,-18.85,"43,550",5.90,5.95,"32,110","24,200.00",130,"1,236.00","1,246.25",65,326.40,"1,244.00",32.61,"1,105",-267,"5,510",
,"22,203","10,788","87,662",29.84,5.30,-16.15,"20,995",5.25,5.30,"14,365","24,250.00",65,"1,289.20","1,299.15",65,332.85,"1,290.60",47.71,44,-4,817,
,"59,844","30,951","2,56,814",30.08,4.65,-14.20,"3,26,625",4.60,4.65,"94,445","24,300.00",65,"1,340.60","1,346.65",130,318.55,"1,335.00",39.61,"1,807",-618,"4,475",
,"12,012","2,618","65,913",30.48,4.05,-12.00,"57,980",4.00,4.05,"16,120","24,350.00",65,"1,386.90","1,399.00",130,312.70,"1,392.00",37.07,16,-7,373,
,"47,359","22,760","2,28,141",30.69,3.45,-10.45,"2,14,695",3.40,3.45,"32,240","24,400.00",65,"1,438.30","1,446.45",65,346.90,"1,447.65",38.22,253,-50,"3,985",
,"14,254","6,042","70,927",31.26,3.15,-8.95,"34,645",3.10,3.15,"21,190","24,450.00",65,"1,484.50","1,496.20",130,356.30,"1,507.35",45.86,58,-4,"1,014",
,"1,55,230","39,669","4,53,932",31.42,2.70,-7.55,"4,04,950",2.65,2.70,"2,98,935","24,500.00",65,"1,539.60","1,545.90",65,331.75,"1,542.35",43.02,"5,575","-2,179","18,396",
,"13,983","5,695","1,05,301",31.96,2.40,-6.85,"71,175",2.40,2.45,"1,86,290","24,550.00",260,"1,577.50","1,595.60",195,358.30,"1,616.00",51.18,10,-2,687,
,"30,491","5,064","1,47,683",32.29,2.10,-5.95,"1,16,415",2.10,2.15,"2,03,580","24,600.00",455,"1,627.65","1,642.70",65,300.25,"1,615.50",41.16,675,-305,"5,738",
,"11,247","2,314","64,295",32.83,2.00,-5.15,"1,53,595",1.95,2.00,"1,16,090","24,650.00",65,"1,679.00","1,697.10",130,370.15,"1,688.10",40.90,49,-30,496,
,"39,134","12,543","1,59,411",33.25,1.85,-4.40,"3,26,105",1.80,1.85,"2,89,185","24,700.00",390,"1,736.85","1,746.50",65,349.75,"1,746.60",41.11,708,-520,"12,856",
,"9,852","2,955","54,903",34.06,1.80,-3.90,"1,04,975",1.75,1.80,"97,370","24,750.00",715,"1,774.60","1,794.20","1,365",347.85,"1,795.00",45.46,36,-30,578,
,"34,042",-782,"1,42,044",34.41,1.70,-3.10,"5,10,315",1.65,1.70,"3,83,305","24,800.00",130,"1,835.00","1,847.10",65,343.65,"1,842.00",45.44,679,-308,"4,768",
,"9,468","1,670","39,382",35.20,1.60,-2.85,"1,38,775",1.60,1.65,"1,28,830","24,850.00",780,"1,873.25","1,902.00",195,355.00,"1,895.00",49.24,36,-20,457,
,"19,741",193,"97,272",35.61,1.45,-2.40,"2,80,020",1.45,1.50,"2,24,770","24,900.00",195,"1,937.40","1,949.65",65,328.85,"1,925.05",48.51,910,-327,"3,639",
,"5,591","1,226","30,140",36.25,1.45,-2.15,"99,970",1.45,1.50,"82,160","24,950.00",65,"1,975.55","2,002.10",260,326.00,"1,988.00",58.24,76,-18,271,
,"1,46,472","20,100","4,02,960",37.02,1.40,-1.90,"15,86,845",1.40,1.45,"7,74,865","25,000.00",65,"2,036.85","2,041.55",65,344.90,"2,043.40",49.19,"8,620","2,602","49,416",
,"4,672",192,"24,446",37.50,1.30,-1.65,"1,14,075",1.30,1.35,"98,280","25,050.00",65,"2,076.10","2,103.25",65,352.70,"2,087.00",47.86,22,-14,203,
,"20,938","1,002","53,079",37.95,1.15,-1.35,"3,18,890",1.15,1.20,"2,45,830","25,100.00",65,"2,132.05","2,147.80",65,321.75,"2,142.10",51.16,341,-76,"1,685",
,"4,375",-814,"13,263",38.71,1.25,-1.05,"75,790",1.20,1.25,"82,680","25,150.00",130,"2,182.30","2,200.35",715,398.35,"2,152.00",-,31,-8,349,
,"26,991","1,454","78,868",39.12,1.15,-0.95,"2,82,100",1.10,1.15,"1,53,985","25,200.00",65,"2,231.80","2,239.25",65,328.95,"2,225.00",59.64,486,-187,"11,605",
,"10,355","6,103","21,501",39.68,1.05,-1.05,"1,72,380",1.05,1.10,"2,47,000","25,250.00",780,"2,236.45","2,302.70",260,408.00,"2,298.95",59.62,44,-36,372,
,"11,020","-3,657","32,909",40.60,1.05,-0.75,"1,24,215",1.05,1.10,"1,19,210","25,300.00",65,"2,334.80","2,349.50",195,343.45,"2,345.90",55.04,449,-250,"2,330",
,"2,236",316,"6,592",41.15,1.05,-0.80,"35,945",1.05,1.10,"47,775","25,350.00",65,"2,368.70","2,405.20",325,338.35,"2,350.00",-,11,-9,280,
,"14,925","2,211","38,413",41.69,1.00,-0.75,"2,11,445",0.95,1.00,"2,02,930","25,400.00",585,"2,434.40","2,451.55",65,330.80,"2,424.95",51.43,628,-271,"5,279",
,"3,044",-190,"15,320",42.80,1.05,-0.55,"56,940",1.05,1.10,"52,975","25,450.00",65,"2,474.60","2,496.60",650,337.20,"2,485.00",53.41,108,-87,"1,449",
,"50,430","-3,904","1,11,750",43.14,1.00,-0.55,"3,00,950",1.00,1.05,"4,79,180","25,500.00",65,"2,535.15","2,543.75",325,335.20,"2,537.90",62.35,"2,608","-1,664","15,871",
,"2,724",129,"8,494",44.06,1.05,-0.45,"47,840",1.00,1.05,"29,120","25,550.00",780,"2,555.60","2,601.00",65,354.10,"2,598.75",-,9,-3,516,
,"15,727",-666,"24,121",44.58,1.05,-0.35,"2,32,830",1.00,1.05,"1,61,525","25,600.00",455,"2,635.70","2,650.70",65,255.15,"2,550.05",-,596,-505,"7,820",
,"1,637",-624,"5,256",45.29,1.05,-0.30,"23,400",1.00,1.05,"27,365","25,650.00",780,"2,643.80","2,698.15",65,344.50,"2,697.60",65.53,19,-14,379,
,"13,022","-1,881","23,773",45.79,0.95,-0.20,"90,090",0.95,1.00,"56,420","25,700.00",65,"2,734.30","2,750.50",65,339.20,"2,727.50",53.97,"1,084",-603,"7,278",
,"2,205",84,"3,934",46.50,1.00,-0.20,"13,975",0.95,1.00,"38,285","25,750.00",780,"2,745.95","2,795.20",195,360.70,"2,799.70",70.09,10,-8,624,
,"15,830","-4,306","39,164",46.97,0.90,-0.15,"88,595",0.90,0.95,"98,150","25,800.00",130,"2,837.25","2,846.80",195,354.45,"2,848.10",62.35,"3,598","-2,515","8,571",
,"1,332",-276,"3,264",47.67,0.95,-0.15,"13,520",0.90,0.95,"14,625","25,850.00",780,"2,844.20","2,902.20",65,387.35,"2,939.65",88.91,1,-,404,
,"10,459","-3,229","32,249",48.37,0.90,-0.05,"68,120",0.90,0.95,"89,245","25,900.00",65,"2,918.75","2,951.25",65,339.90,"2,940.00",75.95,260,-38,"4,853",
,"2,160",875,"7,778",48.81,0.85,-0.20,"10,465",0.85,0.90,"36,010","25,950.00",715,"2,945.40","3,005.10",325,485.00,"3,010.00",79.44,1,-,177,
,"86,064",579,"97,792",49.50,0.90,-0.10,"1,91,425",0.85,0.90,"1,32,600","26,000.00",390,"3,045.00","3,045.80",650,341.90,"3,046.00",74.56,"3,112","-1,220","47,187",
,"1,278",217,"3,024",49.92,0.90,-0.05,"12,740",0.85,0.90,"8,645","26,050.00",260,"3,073.30","3,108.70",715,330.75,"3,085.35",64.56,2,-,193,
,"5,518",-777,"12,110",50.61,0.85,-0.10,"19,175",0.85,0.90,"49,790","26,100.00",65,"3,136.75","3,152.35",715,333.10,"3,140.00",80.42,651,-145,"2,213",
,"1,768",186,"3,013",50.71,0.80,-0.10,"19,435",0.75,0.80,"24,310","26,150.00",65,"3,167.25","3,218.15",715,-28.95,"3,192.85",73.23,2,-,259,
,"5,897",-240,"6,794",51.07,0.80,-0.05,"36,855",0.75,0.80,"62,725","26,200.00",65,"3,235.15","3,251.80",65,323.00,"3,230.00",73.49,218,-114,"2,673",
,"1,365",126,"3,045",51.73,0.75,-0.15,"9,750",0.75,0.80,"18,070","26,250.00",65,"3,273.05","3,307.85",325,362.00,"3,270.00",-,18,-,212,
,"6,866","1,659","16,486",52.06,0.70,-0.20,"52,195",0.65,0.70,"83,590","26,300.00",130,"3,334.55","3,350.40",65,343.45,"3,342.00",96.32,353,-252,"1,728",
,"1,066",123,"1,483",53.06,0.75,-0.10,"4,550",0.70,0.75,"3,315","26,350.00",715,"3,359.60","3,409.60",65,331.20,"3,380.00",57.72,13,-,170,
,"4,054",-193,"3,543",53.72,0.75,-0.05,"27,235",0.70,0.75,"40,235","26,400.00",65,"3,197.05","3,451.15",65,330.00,"3,430.00",62.01,145,-113,971,
,728,-94,557,53.66,0.75,-0.05,650,0.70,0.75,260,"26,450.00",780,"3,425.40","3,518.95",715,-,-,-,-,-,67,
,"28,575","-2,915","28,825",55.03,0.75,-0.05,"1,17,455",0.70,0.75,"1,03,090","26,500.00",65,"3,537.10","3,542.10",65,347.85,"3,545.00",77.26,"1,822","-1,387","7,061",
,740,-19,308,55.33,0.75,-0.15,"2,665",0.60,0.70,"1,170","26,550.00",845,"3,555.35","3,610.70",715,50.55,"3,618.90",95.64,1,-,11,
,"2,328",-252,"2,546",55.98,0.70,-0.10,"32,305",0.70,0.75,"40,235","26,600.00",65,"3,616.20","3,660.85",715,351.75,"3,630.00",78.99,56,-11,451,
,645,36,484,56.62,0.70,-0.05,"2,145",0.60,0.70,"1,495","26,650.00",65,"3,661.75","3,718.35",780,-113.05,"3,582.90",-,1,-,34,
,"2,393",76,"4,583",56.89,0.70,-0.10,"31,525",0.65,0.70,"13,065","26,700.00",130,"3,729.15","3,753.35",65,367.95,"3,750.75",94.26,17,-12,325,
,676,-15,686,56.68,0.70,-0.05,"1,885",0.65,0.70,715,"26,750.00",780,"3,721.80","3,820.95",780,-,-,-,-,-,13,
,"4,468",571,"3,818",57.75,0.65,-0.10,"26,520",0.65,0.70,"44,395","26,800.00",65,"3,821.85","3,876.50",715,458.20,"3,838.20",112.95,67,-24,280,
,457,-13,388,57.45,0.70,-0.05,455,0.65,0.70,"1,560","26,850.00",780,"3,829.25","3,935.00",780,-,-,-,-,-,10,
,897,-89,736,59.01,0.65,-0.05,585,0.65,0.70,"2,145","26,900.00",780,"3,890.50","3,965.35",780,360.60,"3,935.00",78.79,26,-18,34,
,583,27,"1,022",60.06,0.65,-0.10,585,0.60,0.65,"1,105","26,950.00",780,"3,776.65","4,004.35",325,-,-,-,-,-,17,
,"42,753","-2,049","25,430",60.69,0.60,-0.05,"1,04,130",0.60,0.65,"62,790","27,000.00","1,755","4,040.00","4,042.35",130,342.70,"4,032.80",81.72,"2,623","-2,057","13,713",
,680,188,950,60.42,0.65,-0.05,"3,250",0.55,0.65,"4,745","27,050.00",780,"4,034.10","4,102.85",65,417.85,"4,005.40",-,2,-,15,
,"4,865",-49,"1,392",61.51,0.65,-,"7,735",0.60,0.65,"13,845","27,100.00",780,"4,088.95","4,186.15",780,314.00,"3,964.00",-,1,-,26,
,543,-29,262,61.66,0.55,-0.10,845,0.55,0.70,"1,885","27,150.00",780,"3,959.90","4,217.95",325,-,-,-,-,-,27,
,"5,186",230,"1,749",62.27,0.60,-0.10,"10,270",0.55,0.60,"4,485","27,200.00",715,"4,201.25","4,262.15",780,453.00,"4,260.00",103.68,11,-3,164,
,"1,098",566,"1,822",62.88,0.60,-0.10,"11,310",0.55,0.60,"7,150","27,250.00",780,"4,233.60","4,338.00",390,549.05,"4,296.55",95.90,2,-,8,
,"4,245",26,"3,625",63.98,0.60,-0.10,"36,205",0.60,0.65,"50,700","27,300.00",715,"4,025.55","4,366.40",715,486.10,"4,331.10",79.24,13,-2,139,
,363,55,366,64.59,0.60,-0.05,"1,170",0.55,0.60,65,"27,350.00",65,"4,331.80","4,462.25",780,385.75,"4,280.30",-,1,-,8,
,"1,838",149,"2,083",65.66,0.60,-0.05,"19,695",0.60,0.65,"10,530","27,400.00",780,"4,395.25","4,473.30","1,105",-,-,95.37,-,-,43,
,534,32,728,65.81,0.60,-0.05,"2,730",0.50,0.60,455,"27,450.00",780,"4,228.05","4,540.40",780,-,-,-,-,-,7,
,"11,605","-1,226","10,659",65.92,0.60,-0.05,"80,535",0.60,0.65,"59,475","27,500.00",65,"4,540.00","4,558.10",65,343.05,"4,536.40",110.56,"1,219",-398,"3,407",
,747,-283,"1,701",66.53,0.55,-0.05,"3,835",0.55,0.60,"4,290","27,550.00",780,"4,377.90","4,762.65",780,-,-,-,-,-,9,
,738,-25,"1,223",67.63,0.60,-0.05,"7,085",0.55,0.60,910,"27,600.00",780,"4,574.05","4,659.40",65,-,-,-,-,-,46,
,423,-9,414,68.71,0.55,-0.05,"8,060",0.55,0.70,"2,470","27,650.00",715,"4,364.85","4,862.05","1,690",663.35,"4,613.35",-,1,-,9,
,"1,235",-212,"1,786",68.33,0.60,-,"9,295",0.55,0.60,"2,145","27,700.00",910,"4,692.00","4,769.90",780,410.00,"4,750.00",106.36,18,-11,51,
,812,17,350,69.44,0.60,-0.10,520,0.55,0.60,"1,170","27,750.00",780,"4,540.65","4,911.30",780,-,-,-,-,-,6,
,"1,093",-351,"2,431",69.52,0.55,-0.05,"23,465",0.55,0.60,"12,220","27,800.00",780,"4,773.50","4,884.90",780,-197.55,"4,834.45",92.89,10,-6,16,
,360,150,383,70.63,0.60,-0.05,585,0.55,0.60,"1,430","27,850.00",780,"4,633.90","5,011.35",780,-,-,-,-,-,7,
,986,241,"1,036",70.70,0.60,-0.05,"4,030",0.55,0.60,"1,040","27,900.00",390,"4,569.00","5,082.50",715,331.85,"4,943.85",104.87,5,-,31,
,482,218,541,71.29,0.55,-,"1,495",0.55,0.60,390,"27,950.00",780,"4,916.90","5,013.20",780,283.20,"4,904.55",-,1,-,8,
,"19,373","-3,851","16,001",72.42,0.55,-0.05,"62,140",0.55,0.60,"55,250","28,000.00",260,"5,034.95","5,043.40",65,341.95,"5,034.65",101.06,"1,896",-672,"8,207",
