CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"54,206","27,099","7,78,749",25.71,27.30,-112.05,"5,330",27.20,27.30,"2,990","23,600.00",325,745.70,747.40,130,311.50,745.20,34.62,"19,361","-1,869","6,129",
,"18,470","10,540","4,26,496",26.01,23.60,-98.55,"2,535",23.45,23.55,"4,290","23,650.00",325,790.85,793.10,130,337.20,804.80,32.45,"2,375",-433,"1,826",
,"58,947","20,408","7,57,514",26.33,20.40,-86.05,"1,885",20.35,20.40,"5,330","23,700.00",65,836.55,839.05,325,334.40,834.15,36.31,"7,526","-1,417","7,205",
,"20,468","9,526","3,17,477",26.60,17.60,-75.90,"2,470",17.55,17.60,"2,275","23,750.00",325,883.10,886.90,195,347.45,884.65,33.69,"1,350",-361,"1,764",
,"62,751","18,373","6,57,578",26.90,15.25,-65.45,"3,640",15.20,15.25,"2,340","23,800.00",65,931.45,934.30,260,355.40,931.90,37.54,"7,768","-1,237","10,441",
,"19,247","8,959","2,40,908",27.26,13.25,-56.85,"6,175",13.20,13.25,"6,890","23,850.00",260,977.35,983.15,325,380.90,994.35,35.30,587,-105,"2,466",
,"54,592","22,935","4,12,217",27.58,11.50,-49.00,"3,445",11.45,11.50,"25,285","23,900.00",520,"1,027.05","1,030.75",390,373.70,"1,031.15",40.66,"2,445",-716,"3,639",
,"24,660","12,740","2,03,072",28.04,10.15,-42.15,"9,620",10.15,10.20,"4,095","23,950.00",130,"1,074.85","1,081.45",65,380.80,"1,083.35",39.08,180,-51,775,
,"1,66,015","47,505","10,15,125",28.40,8.95,-36.45,"15,665",8.90,8.95,"37,700","24,000.00",195,"1,125.50","1,129.75",130,382.75,"1,125.50",42.44,"26,503","-10,033","30,317",
,"15,499","3,896","1,54,307",28.75,7.80,-31.20,"11,895",7.80,7.85,"7,345","24,050.00",130,"1,171.75","1,180.40",65,388.75,"1,183.15",37.80,89,-21,605,
,"44,518","10,548","3,00,589",29.06,6.80,-26.90,"34,385",6.80,6.85,"25,545","24,100.00",195,"1,220.05","1,227.30",195,395.95,"1,232.05",40.36,459,-100,"2,303",
,"14,459","1,660","1,36,856",29.54,6.05,-23.35,"24,245",6.05,6.10,"12,285","24,150.00",325,"1,268.75","1,277.30",390,399.10,"1,281.35",-,95,-54,"1,160",
,"66,338","25,880","3,60,574",29.98,5.50,-19.30,"16,770",5.50,5.55,"54,340","24,200.00",130,"1,318.00","1,325.85",195,408.40,"1,326.00",40.49,"1,439",-468,"5,309",
,"24,089","12,674","1,11,584",30.31,4.80,-16.65,"40,365",4.75,4.85,"34,970","24,250.00",520,"1,367.30","1,377.70",65,373.70,"1,331.45",34.72,47,-4,817,
,"58,701","29,808","3,38,768",30.70,4.25,-14.60,"2,78,395",4.25,4.30,"37,505","24,300.00",65,"1,420.30","1,427.15",65,408.55,"1,425.00",44.04,"2,167",-674,"4,419",
,"14,543","5,149","87,990",31.01,3.70,-12.35,"37,245",3.65,3.70,"10,595","24,350.00",130,"1,466.85","1,478.65",65,380.70,"1,460.00",42.00,23,-13,367,
,"46,036","21,437","2,96,551",31.23,3.25,-10.65,"47,970",3.20,3.25,"64,350","24,400.00",65,"1,518.20","1,522.65",65,417.95,"1,518.70",46.12,373,-109,"3,926",
,"12,505","4,293","93,608",31.84,2.95,-9.15,"1,38,710",2.90,3.00,"1,79,595","24,450.00",65,"1,568.00","1,573.70",65,418.75,"1,569.80",47.92,80,-17,"1,001",
,"1,48,937","33,376","6,13,671",32.27,2.60,-7.65,"2,93,345",2.60,2.65,"2,89,705","24,500.00",130,"1,620.65","1,625.20",65,413.75,"1,624.35",52.95,"7,044","-2,601","17,974",
,"13,125","4,837","1,30,744",32.64,2.40,-6.85,"1,86,225",2.40,2.45,"1,43,520","24,550.00",520,"1,664.95","1,673.80",65,364.75,"1,622.45",32.42,20,-4,685,
,"33,606","8,179","1,95,109",33.04,2.15,-5.90,"2,77,030",2.15,2.20,"2,35,365","24,600.00",65,"1,717.00","1,726.60",715,409.75,"1,725.00",55.36,"3,245","-1,390","4,653",
,"12,618","3,685","85,129",33.48,2.00,-5.15,"1,88,175",2.00,2.05,"99,385","24,650.00",65,"1,764.15","1,782.95",65,437.05,"1,755.00",45.14,52,-40,486,
,"37,030","10,439","2,03,697",34.19,2.00,-4.25,"3,92,015",1.95,2.00,"2,10,535","24,700.00",195,"1,818.60","1,826.30",130,426.70,"1,823.55",53.43,996,-575,"12,801",
,"9,511","2,614","68,100",34.79,1.85,-3.85,"1,35,330",1.85,1.90,"1,53,920","24,750.00",650,"1,862.25","1,873.70","1,170",382.85,"1,830.00",44.02,41,-36,572,
,"31,957","-2,867","1,82,887",35.25,1.70,-3.10,"3,38,780",1.70,1.75,"3,65,755","24,800.00",780,"1,917.80","1,927.30",195,418.65,"1,917.00",58.96,"1,803",-813,"4,263",
,"9,555","1,757","49,875",36.04,1.70,-2.75,"1,14,595",1.70,1.75,"1,61,915","24,850.00",195,"1,962.80","1,985.05",845,370.00,"1,910.00",-,47,-37,440,
,"18,444","-1,104","1,25,192",36.32,1.60,-2.25,"2,60,845",1.55,1.60,"2,49,795","24,900.00",195,"2,018.65","2,025.25",130,434.50,"2,030.70",58.32,"2,031",-498,"3,468",
,"5,891","1,526","34,704",36.96,1.55,-2.05,"1,04,910",1.50,1.55,"1,01,075","24,950.00",650,"2,061.20","2,076.90",195,427.20,"2,089.20",-,79,-18,271,
,"1,36,407","10,035","5,26,014",37.59,1.50,-1.80,"8,26,930",1.45,1.50,"3,79,535","25,000.00",130,"2,115.15","2,119.85",65,419.50,"2,118.00",63.74,"13,056","-2,738","44,076",
,"6,725","2,245","43,030",38.05,1.30,-1.65,"1,35,330",1.25,1.30,"1,45,275","25,050.00",195,"2,158.55","2,185.30",715,427.25,"2,161.55",-,31,-19,198,
,"15,362","-4,574","73,285",38.65,1.30,-1.20,"2,02,020",1.25,1.30,"1,05,820","25,100.00",780,"2,216.35","2,228.95",65,407.90,"2,228.25",61.48,478,-122,"1,639",
,"4,575",-614,"15,497",39.23,1.20,-1.10,"79,170",1.20,1.25,"80,795","25,150.00",65,"2,256.95","2,286.80",715,466.35,"2,220.00",35.16,38,-11,346,
,"26,139",602,"92,484",39.44,1.10,-1.00,"3,93,120",1.10,1.15,"2,33,155","25,200.00",65,"2,314.20","2,319.30",65,421.05,"2,317.10",64.00,850,-403,"11,389",
,"10,264","6,012","33,312",39.98,1.00,-1.10,"1,73,615",1.00,1.05,"1,27,530","25,250.00",130,"2,358.00","2,385.65",715,432.05,"2,323.00",45.93,50,-41,367,
,"10,157","-4,520","37,789",40.91,1.10,-0.70,"96,785",1.10,1.15,"1,46,835","25,300.00",260,"2,414.05","2,427.25",195,407.55,"2,410.00",70.28,653,-349,"2,231",
,"2,340",420,"8,700",41.64,1.10,-0.75,"56,680",1.05,1.10,"17,095","25,350.00",65,"2,449.90","2,477.10",325,461.35,"2,473.00",68.99,30,-25,264,
,"11,025","-1,689","54,232",42.17,1.10,-0.65,"1,81,610",1.05,1.10,"1,10,825","25,400.00",195,"2,518.15","2,527.85",65,427.85,"2,522.00",68.32,773,-316,"5,234",
,"2,756",-478,"18,102",42.89,1.05,-0.55,"51,090",1.05,1.10,"59,865","25,450.00",65,"2,555.25","2,574.40",65,422.20,"2,570.00",69.37,281,-236,"1,300",
,"50,847","-3,487","1,33,197",43.16,0.95,-0.60,"5,35,860",0.95,1.00,"5,29,295","25,500.00",65,"2,616.95","2,623.60",65,417.30,"2,620.00",78.36,"4,223","-2,025","15,510",
,"2,685",90,"9,964",44.10,1.00,-0.50,"25,935",1.00,1.05,"44,135","25,550.00",65,"2,649.45","2,685.65",715,405.35,"2,650.00",71.46,30,-23,496,
,"15,776",-617,"29,958",44.58,0.90,-0.50,"1,90,125",0.90,0.95,"1,12,905","25,600.00",65,"2,715.05","2,725.90",65,437.65,"2,732.55",75.87,923,-673,"7,652",
,"1,629",-632,"5,792",45.52,0.95,-0.40,"14,105",0.95,1.00,"25,090","25,650.00",65,"2,755.90","2,786.85",715,330.65,"2,683.75",-,22,-15,378,
,"12,639","-2,264","26,812",45.75,0.95,-0.20,"31,265",0.95,1.00,"53,365","25,700.00",130,"2,820.00","2,828.00",65,443.40,"2,831.70",82.54,"1,662",-914,"6,967",
,"2,175",54,"4,107",46.44,0.95,-0.25,"14,950",0.90,0.95,"35,750","25,750.00",715,"2,859.90","2,873.85",130,434.00,"2,873.00",-,65,-55,577,
,"15,098","-5,038","44,289",47.14,0.90,-0.15,"67,860",0.90,0.95,"71,630","25,800.00",65,"2,919.10","2,927.30",65,431.45,"2,925.10",81.27,"5,367","-3,283","7,803",
,"1,247",-361,"3,494",47.56,0.90,-0.20,"5,005",0.85,0.90,"19,175","25,850.00",195,"2,951.45","2,982.45",715,412.70,"2,965.00",68.72,6,-1,403,
,"10,452","-3,236","33,871",48.25,0.85,-0.10,"13,520",0.85,0.90,"75,400","25,900.00",65,"3,021.55","3,030.60",130,434.20,"3,034.30",83.16,392,-41,"4,850",
,"2,169",884,"8,698",48.94,0.85,-0.20,"11,505",0.80,0.85,"17,420","25,950.00",65,"3,058.45","3,105.55",780,487.85,"3,012.85",-,3,-1,176,
,"87,110","1,625","1,17,969",49.62,0.90,-0.10,"1,43,910",0.85,0.90,"1,89,540","26,000.00",130,"3,119.50","3,127.15",65,415.50,"3,119.60",87.17,"10,466",-608,"47,799",
,"1,322",261,"3,207",50.01,0.85,-0.10,"3,835",0.80,0.85,"9,620","26,050.00",260,"3,159.70","3,189.05",780,360.55,"3,115.15",-,4,-,193,
,"5,207","-1,088","13,443",50.68,0.85,-0.10,"37,115",0.80,0.85,"47,905","26,100.00",390,"3,216.55","3,237.70",130,409.95,"3,216.85",90.64,808,-192,"2,166",
,"1,724",142,"3,414",51.04,0.80,-0.10,"18,525",0.75,0.80,"24,440","26,150.00",65,"3,256.25","3,287.00",260,-28.95,"3,192.85",-,2,-,259,
,"5,588",-549,"8,047",52.02,0.75,-0.10,"34,645",0.75,0.80,"38,740","26,200.00",650,"3,317.70","3,327.75",65,438.90,"3,345.90",93.58,828,-321,"2,466",
,"1,341",102,"3,164",52.37,0.75,-0.15,"10,920",0.75,0.80,"10,140","26,250.00",65,"3,351.40","3,388.65",780,420.00,"3,328.00",70.11,21,-,212,
,"6,784","1,577","18,129",52.70,0.75,-0.15,"83,460",0.70,0.75,"80,470","26,300.00",65,"3,411.20","3,448.60",910,450.15,"3,448.70",94.12,471,-364,"1,616",
,"1,013",70,"1,700",53.70,0.75,-0.10,"3,705",0.75,0.80,"9,425","26,350.00",715,"3,444.10","3,519.80",65,426.20,"3,475.00",90.09,21,-3,167,
,"3,763",-484,"4,682",54.36,0.70,-0.10,"47,710",0.70,0.75,"10,140","26,400.00",65,"3,515.00","3,532.05",65,411.80,"3,511.80",88.56,284,-170,914,
,709,-113,711,54.66,0.65,-0.15,715,0.70,0.80,"1,885","26,450.00",780,"3,405.75","3,660.05",715,-,-,-,-,-,67,
,"25,603","-5,887","34,580",55.67,0.75,-0.05,"21,190",0.70,0.75,"1,04,520","26,500.00",65,"3,620.05","3,627.85",65,434.70,"3,631.85",98.26,"3,377","-2,239","6,209",
,742,-17,432,55.59,0.65,-0.25,"3,900",0.60,0.80,"5,005","26,550.00",65,"3,639.10","3,711.90",780,50.55,"3,618.90",53.95,1,-,11,
,"2,554",-26,"3,367",56.61,0.70,-0.10,"14,950",0.70,0.75,"16,055","26,600.00",195,"3,694.80","3,816.45",65,431.75,"3,710.00",97.40,132,-28,434,
,635,26,586,57.26,0.70,-0.05,"1,105",0.65,0.75,910,"26,650.00",780,"3,730.35","3,788.55",715,5.30,"3,701.25",-,2,-,34,
,"2,211",-106,"5,427",57.51,0.70,-0.10,"20,930",0.70,0.75,"14,365","26,700.00",65,"3,814.35","3,836.65",780,429.00,"3,811.80",100.21,188,-133,204,
,699,8,762,58.54,0.65,-0.10,"2,080",0.60,0.70,585,"26,750.00",325,"3,625.30","3,906.80",780,544.10,"3,877.45",107.78,1,-,13,
,"3,980",83,"4,046",59.18,0.65,-0.10,"25,480",0.65,0.70,"23,855","26,800.00",65,"3,886.40","3,938.25",715,518.55,"3,898.55",95.43,116,-58,246,
,363,-107,685,59.82,0.70,-0.05,195,0.60,0.75,"1,495","26,850.00",780,"3,919.85","4,005.15",780,-,-,-,-,-,10,
,887,-99,958,60.05,0.65,-0.05,"6,500",0.60,0.65,195,"26,900.00","1,495","3,801.25","4,077.65",390,360.60,"3,935.00",-,26,-18,34,
,573,17,"1,158",60.26,0.65,-0.10,780,0.60,0.75,"1,950","26,950.00",780,"4,019.65","4,100.05",65,-,-,-,-,-,17,
,"43,119","-1,683","31,998",61.72,0.65,-,"93,860",0.65,0.70,"86,060","27,000.00",65,"4,115.15","4,122.15",65,427.90,"4,118.00",107.56,"3,441","-2,767","13,004",
,678,186,"1,102",61.94,0.65,-0.05,"1,105",0.60,0.65,"3,055","27,050.00",715,"3,861.60","4,220.35",390,512.85,"4,100.40",-,6,-1,14,
,"4,559",-355,"2,559",62.56,0.65,-,"13,260",0.60,0.65,"7,345","27,100.00",780,"4,175.30","4,329.50","1,690",314.00,"3,964.00",-,1,-,26,
,553,-19,341,63.19,0.70,0.05,"1,885",0.55,0.70,"5,720","27,150.00",780,"4,223.15","4,290.00","1,105",-,-,-,-,-,27,
,"5,001",45,"3,771",63.36,0.65,-0.05,"7,345",0.60,0.65,"11,765","27,200.00",715,"4,283.50","4,422.80",715,524.75,"4,331.75",-,22,-8,159,
,"1,059",527,"2,109",63.98,0.60,-0.10,"7,605",0.60,0.65,"12,220","27,250.00",780,"4,322.40","4,417.55",780,549.05,"4,296.55",-,2,-,8,
,"4,207",-12,"4,725",64.59,0.65,-0.05,"60,320",0.65,0.70,"58,370","27,300.00",650,"4,078.45","4,447.90",780,542.60,"4,387.60",97.26,126,-74,67,
,353,45,430,65.21,0.65,-,"2,015",0.55,0.65,"3,120","27,350.00",65,"4,430.85","4,535.25",325,385.75,"4,280.30",-,1,-,8,
,"1,781",92,"2,323",66.28,0.65,-,"29,315",0.60,0.65,"7,215","27,400.00",260,"4,505.85","4,540.75","1,040",379.25,"4,500.00",107.40,12,-9,34,
,568,66,895,65.93,0.60,-0.05,"1,885",0.55,0.65,"2,015","27,450.00",780,"4,520.00","4,667.40",780,-,-,-,-,-,7,
,"11,039","-1,792","14,077",67.04,0.70,0.05,"37,375",0.65,0.70,"76,180","27,500.00",65,"4,622.60","4,634.70",260,436.65,"4,630.00",109.22,"1,833",-402,"3,403",
,631,-399,"1,846",67.64,0.60,-,390,0.55,0.65,"1,885","27,550.00",780,"4,604.50","4,762.30",780,-,-,-,-,-,9,
,698,-65,"1,320",67.74,0.55,-0.10,"2,860",0.55,0.65,"2,470","27,600.00",780,"4,666.05","4,752.15",65,-,-,-,-,-,46,
,421,-11,427,68.85,0.60,-,"7,475",0.55,0.65,"4,615","27,650.00",780,"4,519.30","4,886.40","1,690",663.35,"4,613.35",-,1,-,9,
,"1,029",-418,"2,626",68.94,0.60,-,"13,455",0.55,0.60,"2,015","27,700.00",195,"4,773.35","4,869.15",780,410.00,"4,750.00",-,18,-11,51,
,813,18,592,70.05,0.65,-0.05,390,0.45,0.65,"1,430","27,750.00",715,"4,816.25","5,012.05",715,-,-,-,-,-,6,
,"1,012",-432,"2,606",70.13,0.60,-,"10,010",0.60,0.65,"7,995","27,800.00",780,"4,864.25","4,973.55",390,-197.55,"4,834.45",-,10,-6,16,
,342,132,477,71.25,0.60,-0.05,"1,495",0.55,0.65,"4,030","27,850.00",780,"4,679.65","5,087.50",780,-,-,-,-,-,7,
,"1,214",469,"1,682",71.31,0.65,-,"13,325",0.60,0.65,"10,790","27,900.00",325,"4,976.10","5,071.40",390,331.85,"4,943.85",-,5,-,31,
,607,343,721,72.43,0.60,0.05,"2,210",0.55,0.60,"5,460","27,950.00",780,"4,937.35","5,132.15",780,283.20,"4,904.55",-,1,-,8,
,"19,407","-3,817","21,660",73.03,0.60,-,"15,145",0.60,0.65,"45,630","28,000.00",260,"5,119.00","5,123.10",65,431.00,"5,123.70",131.47,"3,620","-1,837","7,041",
