CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,-,-,-,780,"1,688.35","1,777.25",780,"21,200.00","34,840",3.20,3.25,"31,720",-5.00,3.25,39.67,"1,20,987","7,103","28,329",
,5,-,-,-,-,-,780,"1,653.25","1,740.25",780,"21,250.00","35,555",3.45,3.50,"9,620",-5.65,3.50,39.28,"43,667","3,809","8,293",
,1,-,-,-,-,-,780,"1,603.40","1,694.05",780,"21,300.00","68,185",3.70,3.75,"21,125",-5.90,3.75,38.57,"1,41,340","21,061","44,692",
,-,-,-,-,-,-,780,"1,501.70","1,643.80",780,"21,350.00","9,230",4.25,4.30,"26,780",-6.20,4.25,38.30,"46,583","4,267","8,592",
,8,-,1,43.75,"1,575.00",-353.60,130,"1,531.05","1,560.00",780,"21,400.00","26,000",4.65,4.70,"52,455",-7.00,4.65,37.67,"1,47,013","12,748","30,191",
,4,-,1,59.34,"1,570.00",69.10,780,"1,466.90","1,510.70",65,"21,450.00","17,810",5.30,5.35,"4,615",-7.00,5.30,37.39,"70,300","6,404","12,175",
,"1,189",-22,401,-,"1,449.25",-362.55,715,"1,436.75","1,444.50",130,"21,500.00","56,485",5.85,5.95,"58,630",-7.35,5.95,36.84,"4,79,036","19,407","1,22,744",
,6,-,1,56.32,"1,470.00",74.20,715,"1,385.30","1,406.45",130,"21,550.00","12,090",6.75,6.80,"4,355",-8.05,6.75,36.55,"85,799","7,679","11,638",
,15,3,18,41.88,"1,381.00",-349.00,65,"1,329.10","1,357.15",65,"21,600.00","11,960",7.60,7.65,"19,955",-8.20,7.60,36.17,"2,36,344","8,042","28,332",
,7,-,-,-,-,-,"2,535","1,265.05","1,326.70","2,535","21,650.00","7,735",8.75,8.80,"13,000",-8.50,8.75,35.79,"83,983","3,852","9,638",
,36,-6,12,-,"1,246.70",-371.20,325,"1,235.25","1,249.50",65,"21,700.00","36,920",9.95,10.00,910,-9.05,9.85,35.39,"2,50,381","15,465","48,610",
,16,3,23,52.66,"1,280.00",158.45,715,"1,189.45","1,215.50",65,"21,750.00","3,705",11.25,11.35,"3,900",-9.25,11.30,35.12,"1,22,647","5,073","13,648",
,100,-7,27,45.96,"1,172.00",-373.55,780,"1,143.60","1,162.35",260,"21,800.00","7,085",13.05,13.10,"12,350",-8.75,13.05,34.73,"3,24,179","34,991","72,765",
,9,-,6,-,"1,092.50",-20.20,195,"1,098.25","1,114.50",130,"21,850.00","6,890",15.10,15.20,"5,590",-8.40,15.20,34.43,"1,27,337","7,323","11,954",
,137,-44,107,32.42,"1,078.90",-336.45,"1,885","1,050.80","1,057.70",65,"21,900.00","7,995",17.45,17.55,"5,395",-8.80,17.50,34.15,"2,73,326","12,362","37,485",
,10,-2,7,49.58,"1,020.80",-363.25,260,"1,002.95","1,008.45",260,"21,950.00",195,20.25,20.30,"2,860",-8.65,20.20,33.96,"1,32,500","10,857","17,840",
,"13,249","-1,986","8,493",30.33,963.35,-358.70,260,957.65,960.60,520,"22,000.00","4,745",23.35,23.40,"3,315",-7.55,23.35,33.59,"8,57,260","42,290","1,64,317",
,77,3,53,31.57,914.95,-384.80,520,908.20,913.75,260,"22,050.00","6,565",26.70,26.80,"1,235",-7.45,26.80,33.29,"1,69,239","10,488","19,717",
,384,7,69,28.85,866.00,-367.15,520,863.70,868.45,260,"22,100.00","8,060",30.60,30.70,"1,495",-6.35,30.65,33.00,"3,51,527","20,709","36,533",
,102,14,63,31.21,829.55,-357.30,260,819.35,823.90,260,"22,150.00",390,35.05,35.10,65,-5.45,35.05,32.67,"2,10,015","13,825","20,623",
,"1,392",143,"1,413",31.08,779.15,-365.35,195,775.40,777.65,130,"22,200.00","4,680",39.95,40.00,260,-3.80,40.00,32.43,"4,24,744","18,696","43,699",
,240,-,58,28.99,724.10,-379.00,260,729.40,733.05,130,"22,250.00","1,755",45.70,45.80,"2,860",-1.55,45.75,32.04,"2,61,081","16,225","21,756",
,"2,648",-844,"3,255",30.94,690.00,-357.15,195,688.20,690.10,325,"22,300.00",975,51.95,52.00,"6,110",0.45,51.95,31.75,"4,87,758","24,923","58,031",
,398,-55,187,28.72,645.80,-362.15,130,642.40,647.60,260,"22,350.00","1,560",58.85,59.00,65,3.50,58.90,31.42,"2,12,004","7,777","18,458",
,"2,377",140,"2,511",29.81,603.20,-358.55,325,602.60,604.35,65,"22,400.00","1,495",66.70,66.85,195,5.90,66.80,31.25,"4,71,381","18,740","55,033",
,944,-11,950,29.31,565.15,-345.95,130,560.95,562.55,130,"22,450.00",585,75.80,75.95,130,9.60,75.90,30.88,"2,81,916","9,561","21,554",
,"22,701",595,"38,563",29.31,525.20,-344.55,585,521.00,522.20,260,"22,500.00","2,795",85.75,85.95,260,13.75,85.85,30.69,"14,49,910","48,707","1,44,576",
,"1,913",97,"2,207",28.93,485.00,-343.80,390,482.60,483.75,130,"22,550.00","1,170",96.80,96.90,130,18.75,96.75,30.33,"4,03,300","17,494","24,707",
,"7,476",-179,"13,751",28.81,446.15,-333.55,325,444.40,445.35,195,"22,600.00",65,109.30,109.45,"1,885",24.65,109.45,30.05,"6,20,713","15,340","54,216",
,"2,255",151,"5,677",28.55,411.20,-330.90,65,409.20,410.15,195,"22,650.00",910,123.25,123.50,325,30.55,123.50,29.82,"3,09,675","10,545","19,200",
,"11,438","1,390","33,610",28.46,374.60,-328.15,845,374.00,374.55,195,"22,700.00",455,137.85,138.00,"1,105",37.15,137.90,29.53,"6,40,805","20,783","55,446",
,"4,193",868,"18,655",28.10,342.60,-321.35,325,340.40,341.05,65,"22,750.00",260,154.20,154.50,780,44.25,153.80,29.49,"4,12,897","13,798","25,451",
,"22,949","7,584","1,20,086",28.05,308.60,-313.55,195,308.65,309.20,845,"22,800.00",520,172.60,172.90,"1,560",53.60,172.85,29.09,"11,02,321","32,729","78,202",
,"7,179","5,426","65,297",27.80,279.00,-300.35,65,278.70,278.95,390,"22,850.00",325,192.50,192.90,"1,040",63.25,192.80,29.04,"5,56,223","19,481","27,728",
,"46,998","33,089","3,54,800",27.55,251.00,-290.75,260,250.50,250.70,65,"22,900.00",455,214.15,214.45,455,72.65,214.10,28.80,"12,86,756","56,598","88,767",
,"42,242","39,796","4,37,021",27.55,223.90,-279.75,130,223.65,223.95,455,"22,950.00","1,300",237.30,237.70,585,83.95,237.75,28.47,"10,18,224","40,553","50,932",
,"1,71,760","1,25,062","15,72,170",27.38,198.05,-270.95,585,198.05,198.40,585,"23,000.00",260,263.65,264.00,"7,735",97.15,264.00,28.24,"25,93,069","48,532","1,59,176",
,"62,704","57,404","7,77,833",27.22,176.40,-257.10,260,176.10,176.20,65,"23,050.00",325,289.50,289.90,455,108.10,289.50,28.17,"9,45,851","18,069","30,274",
,"95,230","82,520","11,05,368",26.95,155.60,-242.75,780,155.50,155.75,"1,430","23,100.00",65,318.30,318.60,650,121.15,318.05,28.40,"9,95,100","15,198","42,973",
,"35,805","29,961","4,64,998",27.01,136.80,-227.90,65,136.15,136.40,780,"23,150.00",390,349.50,350.00,65,135.25,349.00,28.00,"2,91,895","-2,114","13,106",
,"97,607","70,779","9,39,303",26.82,119.00,-216.00,390,118.80,119.00,65,"23,200.00",195,382.60,383.15,65,150.65,382.40,28.14,"4,53,107","-3,232","47,445",
,"35,818","26,147","3,44,987",26.70,103.60,-201.50,975,103.35,103.60,"1,365","23,250.00",65,416.55,417.00,65,164.80,416.65,28.06,"1,19,864","-4,884","11,064",
,"87,115","46,700","8,64,046",26.75,90.00,-187.45,"1,495",89.60,89.85,"2,275","23,300.00",65,452.30,453.15,65,180.05,452.70,27.88,"2,06,280","-20,495","24,901",
,"32,583","17,006","3,07,152",26.73,77.00,-174.20,"2,795",77.00,77.20,"2,145","23,350.00",130,489.90,491.00,325,193.65,488.10,27.97,"39,542","-5,726","6,455",
,"78,981","37,320","6,47,473",26.71,66.90,-157.80,"2,340",66.70,66.90,"2,015","23,400.00",260,529.60,530.85,195,210.40,530.00,28.33,"85,523","-10,830","20,470",
,"30,748","16,508","2,96,199",26.69,57.30,-143.30,"3,575",57.25,57.40,260,"23,450.00",130,570.20,571.35,325,221.45,566.95,28.22,"17,638","-4,076","5,113",
,"1,64,326","91,789","10,38,098",26.70,49.00,-129.35,845,49.00,49.05,520,"23,500.00",390,611.90,613.35,130,238.30,612.00,28.21,"80,661","-8,232","28,677",
,"28,269","19,148","2,69,499",26.80,42.00,-115.35,"2,340",41.80,41.95,"2,925","23,550.00",65,656.15,658.20,130,252.70,656.65,28.34,"6,392",-858,"3,028",
,"59,089","31,982","5,13,057",26.83,35.75,-103.60,"1,300",35.75,35.85,"3,835","23,600.00",65,699.15,700.90,195,261.40,695.10,28.49,"12,445","-1,552","6,446",
,"20,188","12,258","2,68,004",27.00,30.70,-91.45,"3,770",30.50,30.60,"9,230","23,650.00",260,745.15,747.60,260,274.35,741.95,28.87,"1,973",-367,"1,892",
,"54,649","16,110","5,06,573",27.16,26.20,-80.25,"1,625",26.10,26.20,"9,815","23,700.00",325,787.85,790.45,"1,105",286.70,786.45,28.95,"5,221","-1,113","7,509",
,"18,179","7,237","2,16,169",27.27,22.30,-71.20,"1,495",22.20,22.25,"1,820","23,750.00",520,833.55,838.95,65,307.80,845.00,31.87,"1,033",-251,"1,874",
,"67,703","23,325","4,59,437",27.51,19.05,-61.65,"5,785",19.00,19.05,"1,625","23,800.00",65,880.35,883.20,260,302.65,879.15,29.93,"5,613",-897,"10,781",
,"21,220","10,932","1,68,202",27.70,16.35,-53.75,455,16.30,16.35,"4,420","23,850.00",260,927.65,930.95,260,307.10,920.55,32.86,372,-78,"2,493",
,"57,150","25,493","2,80,802",27.91,14.00,-46.50,"13,260",13.95,14.00,"3,250","23,900.00",260,976.70,980.50,65,307.55,965.00,29.78,"1,543",-558,"3,797",
,"20,194","8,274","1,39,116",28.23,12.20,-40.10,"1,040",12.20,12.25,"4,420","23,950.00",260,"1,022.95","1,028.40",260,314.45,"1,017.00",37.83,89,-25,801,
,"1,68,962","50,452","7,05,057",28.54,10.60,-34.80,"93,990",10.55,10.60,"49,465","24,000.00",130,"1,074.40","1,076.90",65,330.25,"1,073.00",32.31,"13,606","-3,733","36,616",
,"16,138","4,535","1,03,685",28.80,9.20,-29.80,"17,030",9.10,9.20,"12,090","24,050.00",130,"1,121.30","1,127.95",715,324.90,"1,119.30",33.97,56,-18,608,
,"38,927","4,957","2,04,011",29.03,7.95,-25.75,"29,770",7.90,7.95,"24,440","24,100.00",130,"1,168.80","1,174.30",65,330.20,"1,166.30",37.01,224,-44,"2,359",
,"14,924","2,125","1,03,150",29.37,6.95,-22.45,"19,305",6.90,7.00,"20,995","24,150.00",130,"1,217.40","1,224.95",780,336.65,"1,218.90",-,68,-37,"1,177",
,"50,644","10,186","2,40,994",29.68,6.00,-18.80,"14,560",6.00,6.05,"57,980","24,200.00",65,"1,265.45","1,270.00",65,349.40,"1,267.00",32.63,"1,006",-243,"5,534",
,"20,554","9,139","79,704",30.11,5.35,-16.10,"24,700",5.35,5.40,"11,635","24,250.00","1,300","1,311.55","1,323.55",715,372.25,"1,330.00",-,42,-4,817,
,"53,798","24,905","2,32,230",30.37,4.70,-14.15,"99,970",4.70,4.75,"78,325","24,300.00",65,"1,366.75","1,372.70",130,347.50,"1,363.95",36.57,"1,621",-591,"4,502",
,"12,687","3,293","60,289",30.79,4.20,-11.85,"20,280",4.15,4.20,"24,570","24,350.00",845,"1,409.80","1,421.55",130,299.35,"1,378.65",-,12,-4,376,
,"44,102","19,503","2,05,316",31.13,3.60,-10.30,"89,050",3.60,3.65,"1,06,470","24,400.00",65,"1,462.55","1,470.65",130,363.90,"1,464.65",39.01,187,-37,"3,998",
,"14,171","5,959","65,668",31.52,3.30,-8.80,"42,510",3.25,3.30,"19,630","24,450.00",195,"1,509.45","1,518.50",65,356.30,"1,507.35",-,58,-4,"1,014",
,"1,55,974","40,413","4,07,850",31.92,2.90,-7.35,"4,61,695",2.85,2.90,"3,18,825","24,500.00",65,"1,565.65","1,570.25",65,356.80,"1,567.40",39.94,"5,177","-2,032","18,543",
,"22,632","14,344","78,424",32.49,2.70,-6.55,"1,36,435",2.70,2.75,"3,13,755","24,550.00",65,"1,607.50","1,617.15",715,319.35,"1,577.05",-,8,-2,687,
,"31,059","5,632","1,27,554",32.85,2.40,-5.65,"2,35,430",2.35,2.40,"54,405","24,600.00",65,"1,661.05","1,670.20",65,334.10,"1,649.35",39.28,554,-259,"5,784",
,"9,571",638,"52,786",33.34,2.30,-4.85,"1,03,480",2.25,2.30,"1,41,830","24,650.00",780,"1,691.10","1,722.25",780,-,-,21.70,-,-,526,
,"41,743","15,152","1,43,688",33.78,2.00,-4.25,"4,03,130",2.00,2.05,"2,31,660","24,700.00",65,"1,764.35","1,776.70",520,375.80,"1,772.65",47.69,673,-513,"12,863",
,"9,790","2,893","47,716",34.39,1.95,-3.75,"1,44,105",1.95,2.00,"1,44,365","24,750.00",195,"1,805.15","1,816.70",585,305.50,"1,752.65",-,33,-28,580,
,"34,462",-362,"1,29,298",34.88,1.90,-2.90,"1,21,810",1.90,1.95,"2,36,665","24,800.00",65,"1,861.55","1,866.60",195,359.40,"1,857.75",50.05,555,-271,"4,805",
,"9,362","1,564","37,103",35.56,1.80,-2.65,"1,76,735",1.80,1.85,"91,910","24,850.00",520,"1,907.60","1,933.70",715,355.00,"1,895.00",-,36,-20,457,
,"19,701",153,"88,518",36.11,1.70,-2.15,"2,93,345",1.65,1.70,"2,32,895","24,900.00",130,"1,961.90","1,973.65",715,367.80,"1,964.00",50.07,857,-303,"3,663",
,"4,370",5,"25,256",36.64,1.60,-2.00,"98,800",1.60,1.65,"69,875","24,950.00",65,"2,003.15","2,020.30",260,354.60,"2,016.60",-,35,-16,273,
,"1,43,929","17,557","3,57,582",37.28,1.65,-1.65,"3,24,610",1.60,1.65,"5,64,070","25,000.00",65,"2,061.95","2,067.80",65,368.50,"2,067.00",48.66,"3,641","-1,123","45,692",
,"4,347",-133,"21,538",37.77,1.50,-1.45,"54,990",1.50,1.55,"88,660","25,050.00",195,"2,106.85","2,118.75",715,314.70,"2,049.00",-,14,-9,208,
,"20,916",980,"47,924",38.39,1.45,-1.05,"1,51,515",1.40,1.45,"2,37,900","25,100.00",65,"2,160.05","2,169.15",65,344.65,"2,165.00",57.62,262,-31,"1,730",
,"4,540",-649,"12,309",38.83,1.40,-0.90,"52,715",1.35,1.40,"48,555","25,150.00",65,"2,205.45","2,229.90",910,398.35,"2,152.00",-,31,-8,349,
,"27,695","2,158","73,949",39.41,1.30,-0.80,"2,64,290",1.25,1.30,"1,59,250","25,200.00",195,"2,260.00","2,263.65",65,356.65,"2,252.70",53.87,402,-107,"11,685",
,"9,129","4,877","17,364",39.98,1.15,-0.95,"1,66,010",1.15,1.20,"3,43,460","25,250.00",65,"2,299.75","2,317.05",650,408.00,"2,298.95",56.20,44,-36,372,
,"11,505","-3,172","30,558",40.72,1.25,-0.55,"1,26,685",1.20,1.25,"1,50,930","25,300.00",195,"2,358.80","2,368.85",65,349.15,"2,351.60",62.73,348,-228,"2,352",
,"2,195",275,"4,291",41.64,1.20,-0.65,"30,940",1.20,1.25,"30,615","25,350.00",195,"2,394.95","2,441.30",780,338.35,"2,350.00",-,11,-9,280,
,"15,576","2,862","32,627",42.00,1.20,-0.55,"1,43,520",1.15,1.20,"1,24,865","25,400.00",325,"2,456.10","2,469.00",65,368.65,"2,462.80",56.68,419,-122,"5,428",
,"3,063",-171,"14,835",42.92,1.15,-0.45,"53,885",1.15,1.20,"55,575","25,450.00",195,"2,503.10","2,514.60",715,302.20,"2,450.00",-,59,-47,"1,489",
,"50,672","-3,662","84,020",43.05,1.10,-0.45,"2,96,465",1.10,1.15,"2,94,580","25,500.00",65,"2,562.75","2,567.90",130,363.65,"2,566.35",57.41,"2,261","-1,435","16,100",
,"2,721",126,"7,358",44.18,1.10,-0.40,"42,510",1.10,1.15,"48,490","25,550.00",65,"2,597.85","2,617.85",130,307.95,"2,552.60",-,8,-2,517,
,"15,756",-637,"22,352",44.69,1.15,-0.25,"1,45,730",1.10,1.15,"96,265","25,600.00",325,"2,659.40","2,670.80",65,357.30,"2,652.20",65.61,554,-453,"7,872",
,"1,911",-350,"4,624",45.41,1.10,-0.25,"26,000",1.10,1.15,"21,580","25,650.00",130,"2,701.55","2,728.35",715,337.80,"2,690.90",-,13,-5,388,
,"13,259","-1,644","22,944",46.12,1.05,-0.10,"74,555",1.05,1.10,"56,940","25,700.00",130,"2,756.35","2,773.60",65,371.45,"2,759.75",64.93,"1,041",-578,"7,303",
,"2,285",164,"3,748",46.38,1.05,-0.15,"24,375",1.00,1.05,"35,165","25,750.00",195,"2,799.40","2,817.10",650,360.70,"2,799.70",65.66,10,-8,624,
,"16,519","-3,617","36,795",47.31,1.05,-,"94,900",1.00,1.05,"62,790","25,800.00",65,"2,860.20","2,869.80",325,366.35,"2,860.00",66.83,"2,869","-2,022","9,064",
,"1,327",-281,"3,105",47.78,1.05,-0.05,"12,025",1.00,1.05,"15,600","25,850.00",780,"2,877.20","2,928.50",65,387.35,"2,939.65",61.38,1,-,404,
,"9,541","-4,147","29,122",48.72,1.05,0.10,"1,46,380",1.00,1.05,"1,10,500","25,900.00",65,"2,960.00","2,972.80",65,369.95,"2,970.05",75.96,256,-38,"4,853",
,"2,238",953,"7,245",49.17,1.00,-0.05,"27,820",0.95,1.00,"23,530","25,950.00",65,"3,000.25","3,027.55",65,485.00,"3,010.00",-,1,-,177,
,"86,192",707,"93,626",49.61,0.95,-0.05,"2,40,045",0.90,0.95,"1,90,905","26,000.00",65,"3,068.75","3,074.55",65,365.90,"3,070.00",69.28,"2,480","-1,088","47,319",
,"1,395",334,"2,821",50.30,0.90,-0.05,"14,625",0.90,0.95,"6,175","26,050.00",260,"3,094.60","3,129.15",715,330.75,"3,085.35",50.05,2,-,193,
,"5,436",-859,"11,779",50.72,0.95,-,"40,235",0.90,0.95,"83,655","26,100.00",130,"3,161.35","3,173.10",195,358.10,"3,165.00",72.45,603,-145,"2,213",
,"1,797",215,"2,380",51.40,0.90,-,"5,265",0.85,0.90,"10,595","26,150.00",65,"3,194.05","3,230.95",260,-28.95,"3,192.85",66.85,2,-,259,
,"5,910",-227,"6,552",51.79,0.85,-,"37,895",0.80,0.85,"51,220","26,200.00",65,"3,260.15","3,275.50",65,353.00,"3,260.00",70.62,187,-101,"2,686",
,"1,398",159,"2,937",52.46,0.85,-0.05,"10,660",0.80,0.85,"16,185","26,250.00",65,"3,292.05","3,327.85",325,362.00,"3,270.00",-,18,-,212,
,"6,918","1,711","16,173",52.83,0.80,-0.10,"2,04,880",0.75,0.80,"88,920","26,300.00",325,"3,361.60","3,376.50",715,361.80,"3,360.35",68.90,299,-212,"1,768",
,"1,080",137,"1,101",53.80,0.80,-0.05,"6,240",0.80,0.85,"12,545","26,350.00",65,"3,394.50","3,450.15",845,302.20,"3,351.00",-,7,-,170,
,"4,053",-194,"3,441",54.15,0.80,-,"40,170",0.75,0.80,"27,170","26,400.00",65,"3,448.75","3,463.30",65,354.30,"3,454.30",81.57,136,-111,973,
,740,-82,534,54.81,0.75,-0.05,650,0.75,0.80,325,"26,450.00",780,"3,476.95","3,526.65",65,-,-,-,-,-,67,
,"28,717","-2,773","27,765",55.14,0.75,-0.05,"1,34,550",0.70,0.75,"1,22,265","26,500.00",65,"3,563.75","3,565.75",65,363.75,"3,560.90",80.25,"1,504","-1,166","7,282",
,739,-20,273,55.79,0.75,-0.15,325,0.70,0.75,"1,495","26,550.00",65,"3,583.15","3,642.25",780,50.55,"3,618.90",-,1,-,11,
,"2,359",-221,"2,398",56.44,0.75,-0.05,"18,200",0.75,0.80,"28,015","26,600.00",65,"3,643.20","3,679.65",715,361.75,"3,640.00",-,13,-2,460,
,645,36,474,56.73,0.65,-0.10,"2,080",0.65,0.70,"1,300","26,650.00",65,"3,687.20","3,730.60",325,-113.05,"3,582.90",-,1,-,34,
,"2,300",-17,"4,082",57.74,0.70,-0.10,"40,105",0.70,0.75,"16,705","26,700.00",65,"3,754.20","3,772.95",715,307.20,"3,690.00",-,15,-10,327,
,671,-20,594,57.63,0.65,-0.10,910,0.65,0.70,325,"26,750.00",780,"3,769.10","3,853.00",325,-,-,-,-,-,13,
,"4,592",695,"2,578",58.27,0.65,-0.10,"40,755",0.65,0.70,"20,085","26,800.00",65,"3,843.20","3,877.30",65,485.00,"3,865.00",88.84,64,-21,283,
,455,-15,310,59.30,0.70,-0.05,975,0.65,0.70,390,"26,850.00",780,"3,868.55","3,947.85",780,-,-,-,-,-,10,
,901,-85,707,59.54,0.65,-0.05,"1,040",0.65,0.70,325,"26,900.00",195,"3,939.00","3,979.40",715,375.60,"3,950.00",-,24,-18,34,
,591,35,985,60.17,0.65,-0.10,"1,300",0.60,0.65,"5,850","26,950.00",780,"3,961.85","4,031.85",715,-,-,-,-,-,17,
,"43,287","-1,514","24,592",60.37,0.65,-,"92,560",0.60,0.65,"85,150","27,000.00",65,"4,056.15","4,068.15",65,371.20,"4,061.30",82.96,"2,286","-1,771","13,999",
,682,190,931,61.42,0.60,-0.10,"1,950",0.60,0.65,"2,990","27,050.00",780,"4,073.65","4,124.20",65,417.85,"4,005.40",-,2,-,15,
,"4,843",-71,"1,377",61.15,0.60,-0.05,"8,125",0.60,0.65,"12,090","27,100.00",130,"4,126.30","4,261.35",715,314.00,"3,964.00",-,1,-,26,
,543,-29,242,61.76,0.55,-0.10,715,0.55,0.60,650,"27,150.00",780,"4,162.15","4,261.50","1,105",-,-,-,-,-,27,
,"5,089",133,"1,629",62.85,0.60,-0.10,"12,480",0.55,0.60,"9,425","27,200.00",130,"4,228.15","4,280.75",715,453.00,"4,260.00",105.24,11,-3,164,
,"1,085",553,"1,617",63.47,0.60,-0.10,"10,465",0.55,0.60,"7,475","27,250.00",715,"4,275.15","4,421.50",715,549.05,"4,296.55",89.83,2,-,8,
,"4,260",41,"3,299",64.08,0.60,-0.10,"47,385",0.55,0.60,"39,975","27,300.00",715,"4,327.40","4,377.80",715,455.00,"4,300.00",-,2,-,141,
,358,50,357,64.70,0.60,-0.05,"1,495",0.50,0.60,325,"27,350.00",65,"4,378.20","4,430.45",325,385.75,"4,280.30",-,1,-,8,
,"1,863",174,"2,054",64.82,0.60,-0.05,"13,845",0.55,0.65,"7,930","27,400.00",65,"4,432.80","4,490.10","1,105",-,-,95.37,-,-,43,
,446,-56,583,64.89,0.55,-0.10,975,0.55,0.60,"1,755","27,450.00",780,"4,222.50","4,574.40",780,-,-,-,-,-,7,
,"11,711","-1,120","9,828",65.49,0.55,-0.10,"1,05,560",0.55,0.60,"76,765","27,500.00",130,"4,563.20","4,580.35",130,367.65,"4,561.00",112.16,"1,009",-397,"3,408",
,801,-229,"1,641",66.09,0.55,-0.05,"2,015",0.55,0.60,"3,640","27,550.00",780,"4,351.15","4,679.10",780,-,-,-,-,-,9,
,806,43,"1,221",66.69,0.55,-0.10,"2,600",0.55,0.60,520,"27,600.00",780,"4,582.40","4,681.70",65,-,-,-,-,-,46,
,422,-10,406,66.70,0.55,-0.05,845,0.55,0.65,780,"27,650.00","1,690","4,338.65","4,863.90","1,690",663.35,"4,613.35",-,1,-,9,
,"1,340",-107,"1,397",68.43,0.55,-0.05,"9,555",0.55,0.60,"7,930","27,700.00",195,"4,719.75","4,781.65",715,410.00,"4,750.00",100.75,18,-11,51,
,817,22,311,69.54,0.50,-0.20,390,0.55,0.60,455,"27,750.00",780,"4,549.15","4,893.80",780,-,-,-,-,-,6,
,"1,116",-328,"2,375",69.06,0.55,-0.05,"17,030",0.55,0.60,"15,275","27,800.00",780,"4,810.35","4,882.85",715,-182.00,"4,850.00",102.44,8,-1,21,
,344,134,374,70.22,0.60,-0.05,"1,040",0.55,0.60,780,"27,850.00",780,"4,630.00","5,078.25",780,-,-,-,-,-,7,
,920,175,980,70.81,0.70,0.05,845,0.55,0.65,"9,490","27,900.00",325,"4,941.10","4,984.65",715,331.85,"4,943.85",97.63,5,-,31,
,434,170,444,70.21,0.60,0.05,"3,120",0.50,0.65,"3,770","27,950.00",780,"4,960.95","5,175.00",715,283.20,"4,904.55",-,1,-,8,
,"19,527","-3,697","14,344",71.41,0.55,-0.05,"58,305",0.55,0.60,"8,580","28,000.00",260,"5,060.80","5,068.40",65,366.25,"5,058.95",104.26,"1,106",-330,"8,549",
,356,110,283,71.37,0.55,-0.05,"1,885",0.50,0.55,65,"28,050.00",780,"4,876.00","5,154.15",780,-,-,-,-,-,5,
