CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,878,"-1,027","1,641",-,"3,798.75",-518.40,195,"3,796.00","3,817.50",130,"19,000.00","36,530",0.95,1.00,"1,495",-0.55,1.00,72.21,"2,63,845","-16,162","70,316",
,"1,625",71,"1,079",-,"2,796.50",-501.80,65,"2,787.50","2,806.00",195,"20,000.00","2,340",1.65,1.85,"2,665",-1.65,1.85,57.22,"5,29,085","-6,711","2,25,072",
,2,-,-,-,-,-,780,"2,271.40","2,382.25",780,"20,500.00","3,445",2.10,2.25,260,-2.20,2.25,48.69,"2,90,791","6,719","73,580",
,-,-,-,-,-,-,780,"2,117.20","2,382.45",780,"20,550.00","7,150",1.80,2.40,"1,755",-2.45,2.05,47.19,"32,310",99,"2,374",
,-,-,-,-,-,-,780,"2,124.95","2,321.10",780,"20,600.00","2,015",2.05,2.60,"1,755",-2.45,2.10,46.36,"54,264","-1,869","4,725",
,-,-,-,-,-,-,780,"2,033.00","2,273.40",780,"20,650.00","5,720",2.00,2.70,"1,755",-1.85,2.80,47.00,"29,966","-1,171","2,069",
,-,-,-,-,-,-,780,"1,976.70","2,165.10",780,"20,700.00",65,1.75,2.65,455,-2.75,1.95,44.03,"69,169",-577,"6,349",
,-,-,-,-,-,-,780,"1,932.90","2,159.70",780,"20,750.00","1,755",2.00,2.85,130,-2.45,2.60,44.59,"28,168",-131,"1,810",
,-,-,-,-,-,-,780,"1,750.00","2,105.15",780,"20,800.00","1,755",2.25,2.60,65,-3.00,2.20,42.72,"1,05,381","3,111","11,121",
,6,-,6,96.83,"2,135.00",420.00,"1,690","1,826.65","2,041.40",780,"20,850.00",780,2.20,2.65,"3,055",-2.80,2.50,42.41,"39,022","-1,017","5,712",
,1,-,-,-,-,-,780,"1,794.05","1,999.30","1,690","20,900.00","1,755",2.10,2.50,"1,755",-3.55,2.20,40.78,"92,953","1,831","8,891",
,3,-,-,-,-,-,780,"1,659.65","1,953.40",780,"20,950.00","2,470",2.40,2.65,"1,755",-3.85,2.35,40.13,"66,724","3,041","10,506",
,"5,235",-106,"4,574",-,"1,799.00",-502.30,65,"1,796.35","1,806.00",65,"21,000.00",325,2.45,2.55,"26,065",-3.90,2.55,39.55,"7,39,204","-12,861","1,10,539",
,2,-,-,-,-,-,780,"1,631.25","1,844.10","1,690","21,050.00","4,290",2.15,2.30,"1,235",-4.50,2.25,37.96,"78,919","1,611","4,766",
,2,-,-,-,-,-,780,"1,606.70","1,778.45",780,"21,100.00","1,755",2.15,2.35,"1,300",-5.00,2.30,37.09,"2,07,965",-455,"11,450",
,2,-,-,-,-,-,"1,690","1,574.45","1,749.55",780,"21,150.00","1,040",1.80,2.60,"1,040",-5.50,2.40,36.31,"69,235",-236,"2,956",
,2,-,-,-,-,-,585,"1,487.20","1,665.00",780,"21,200.00","2,990",2.40,2.75,"1,885",-5.90,2.35,35.23,"3,66,126","1,442","22,668",
,5,-,-,-,-,-,780,"1,397.80","1,620.75",780,"21,250.00","1,755",2.30,2.50,"1,560",-6.80,2.35,34.25,"1,19,196","6,136","10,620",
,1,-,-,-,-,-,780,"1,362.00","1,584.85",780,"21,300.00",65,2.40,2.70,"3,055",-6.85,2.80,34.04,"3,02,715","20,701","44,332",
,-,-,-,-,-,-,"1,690","1,370.00","1,527.10",780,"21,350.00",130,2.95,3.25,"1,755",-7.15,3.30,33.78,"1,05,461","2,512","6,837",
,8,-,3,74.63,"1,571.05",-357.55,"1,690","1,257.45","1,452.75",780,"21,400.00",325,3.10,3.65,"1,755",-8.30,3.35,32.83,"3,12,944","6,820","24,263",
,4,-,1,82.00,"1,570.00",69.10,"1,690","1,231.00","1,391.55",715,"21,450.00","2,860",3.80,4.15,"1,755",-8.20,4.10,32.74,"1,65,671","3,003","8,774",
,"1,161",-50,822,-,"1,308.15",-503.65,780,"1,260.25","1,310.90",65,"21,500.00","1,235",4.45,4.60,780,-8.70,4.60,32.25,"9,77,725","9,076","1,12,413",
,6,-,1,78.22,"1,470.00",74.20,"1,690","1,109.20","1,327.45",780,"21,550.00",65,5.15,5.40,"1,755",-9.70,5.10,31.68,"1,89,693","7,301","11,260",
,18,6,33,-,"1,201.60",-528.40,780,"1,163.85","1,242.55",780,"21,600.00","1,690",5.60,5.95,715,-9.90,5.90,31.32,"4,90,671","5,159","25,449",
,7,-,-,-,-,-,780,"1,075.30","1,217.85",780,"21,650.00","1,300",6.00,7.10,130,-10.15,7.10,31.17,"1,95,940","1,355","7,141",
,28,-14,22,33.14,"1,149.60",-468.30,780,"1,018.50","1,137.95",780,"21,700.00",65,7.75,8.25,845,-10.65,8.25,30.84,"5,81,764","-1,711","31,434",
,15,2,28,-,"1,069.00",-52.55,780,975.05,"1,087.25",780,"21,750.00",130,8.80,9.65,"1,170",-11.75,8.80,30.03,"3,00,023","7,108","15,683",
,100,-7,94,-,"1,014.55",-531.00,520,"1,007.15","1,099.25","1,690","21,800.00","1,755",10.90,11.25,390,-10.55,11.25,30.24,"8,01,327","31,701","69,475",
,10,1,26,-,956.60,-156.10,780,893.00,"1,039.50","1,690","21,850.00",325,12.95,13.40,260,-10.75,12.85,29.81,"2,61,866","7,984","12,615",
,119,-62,300,-,923.00,-492.35,130,904.35,925.65,65,"21,900.00",325,15.45,15.85,260,-10.45,15.85,29.88,"5,97,198","11,849","36,972",
,16,4,57,20.41,890.00,-494.05,780,765.45,904.85,780,"21,950.00",520,18.55,19.20,260,-9.95,18.90,29.76,"3,26,907","5,130","12,113",
,"11,135","-4,101","19,698",-,825.45,-496.60,260,821.15,827.70,260,"22,000.00",520,22.45,23.00,975,-8.10,22.80,29.75,"19,24,200","24,166","1,46,192",
,96,22,193,-,764.00,-535.75,455,692.50,815.30,780,"22,050.00",65,26.50,26.90,520,-7.45,26.80,29.58,"4,33,767","2,603","11,832",
,404,27,433,18.44,741.25,-491.90,65,716.00,740.65,520,"22,100.00",260,30.65,31.45,260,-5.80,31.20,29.36,"7,45,316","11,603","27,427",
,115,27,200,19.75,695.00,-491.85,780,626.35,697.30,195,"22,150.00",130,36.20,37.45,520,-4.25,36.25,29.14,"4,69,413","3,961","10,759",
,"1,337",88,"4,054",18.39,644.70,-499.80,65,640.00,650.30,65,"22,200.00","3,835",42.00,42.55,130,-1.25,42.55,29.04,"9,40,014","19,358","44,361",
,286,46,383,21.05,604.80,-498.30,65,590.05,618.20,130,"22,250.00",585,47.50,49.75,260,1.50,48.80,28.75,"5,68,550","10,306","15,837",
,"2,372","-1,120","6,282",21.13,560.00,-487.15,130,555.00,562.85,780,"22,300.00","1,040",56.15,56.55,65,5.05,56.55,28.59,"11,11,847","8,412","41,520",
