CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"1,05,769","78,941","13,43,223",24.75,106.40,-228.60,780,106.35,106.60,975,"23,200.00",65,386.65,387.00,260,154.60,386.35,29.09,"5,50,302","-6,046","44,631",
,"40,428","30,757","5,26,065",24.85,91.85,-213.25,"1,950",91.90,92.05,390,"23,250.00",130,421.25,422.00,520,170.95,422.80,29.34,"1,34,645","-5,766","10,182",
,"98,837","58,422","12,55,311",24.97,79.35,-198.10,"4,680",79.40,79.60,"3,705","23,300.00",65,458.95,459.70,130,187.05,459.70,29.71,"2,44,411","-23,410","21,986",
,"32,495","16,918","4,56,667",25.11,68.40,-182.80,"1,690",68.30,68.50,"1,300","23,350.00",65,498.55,499.70,195,204.55,499.00,30.07,"47,500","-5,951","6,230",
,"78,244","36,583","9,46,430",25.25,58.95,-165.75,"1,235",58.75,58.90,390,"23,400.00",195,538.55,539.50,65,217.85,537.45,30.27,"1,01,806","-12,229","19,071",
,"33,840","19,600","4,58,596",25.40,50.40,-150.20,130,50.45,50.55,65,"23,450.00",130,580.25,581.55,130,233.20,578.70,31.24,"20,589","-4,269","4,920",
,"1,48,336","75,799","15,49,233",25.62,43.20,-135.15,"2,600",43.15,43.25,"1,040","23,500.00",65,621.90,623.20,65,249.45,623.15,31.38,"1,04,609","-10,469","26,440",
,"26,065","16,944","3,97,857",25.76,37.10,-120.25,260,37.00,37.10,"1,690","23,550.00",130,666.25,668.15,260,261.05,665.00,31.98,"7,384",-853,"3,033",
,"58,274","31,167","7,16,206",25.99,31.65,-107.70,"3,900",31.65,31.75,"1,820","23,600.00",130,710.85,712.40,65,279.65,713.35,32.84,"18,142","-1,868","6,130",
,"20,931","13,001","3,97,368",26.21,27.15,-95.00,"7,020",27.15,27.25,"5,980","23,650.00",260,755.80,759.15,260,289.25,756.85,33.06,"2,315",-418,"1,841",
,"62,614","24,075","6,96,478",26.45,23.40,-83.05,"4,030",23.30,23.40,"3,900","23,700.00",65,801.65,803.10,65,300.90,800.65,33.95,"6,955","-1,300","7,322",
,"20,766","9,824","2,93,553",26.72,20.05,-73.45,"1,235",20.00,20.05,780,"23,750.00",260,847.95,852.30,650,307.50,844.70,33.09,"1,305",-350,"1,775",
,"70,251","25,873","5,99,864",27.00,17.10,-63.60,"9,035",17.10,17.20,"1,365","23,800.00",130,895.20,898.25,390,316.60,893.10,35.79,"7,213","-1,101","10,577",
,"20,169","9,881","2,25,720",27.30,14.75,-55.35,"2,275",14.80,14.85,975,"23,850.00",65,943.05,946.20,65,321.65,935.10,35.02,549,-100,"2,471",
,"56,091","24,434","3,82,584",27.56,12.70,-47.80,"2,210",12.70,12.75,"10,660","23,900.00",195,989.90,996.35,325,321.15,978.60,35.49,"2,243",-690,"3,665",
,"22,864","10,944","1,83,927",28.02,11.30,-41.00,"3,510",11.25,11.30,"3,510","23,950.00",715,"1,035.25","1,045.90",65,336.25,"1,038.80",35.91,171,-48,778,
,"1,68,986","50,477","9,15,874",28.33,9.90,-35.50,"17,420",9.85,9.90,"27,495","24,000.00",260,"1,088.25","1,091.60",260,348.90,"1,091.65",39.31,"23,240","-8,470","31,880",
,"16,121","4,518","1,42,380",28.64,8.55,-30.45,"16,055",8.45,8.55,"13,585","24,050.00",780,"1,132.35","1,144.90",455,356.00,"1,150.40",42.81,87,-21,605,
,"44,273","10,303","2,67,322",28.93,7.35,-26.35,"46,280",7.35,7.40,"20,735","24,100.00",130,"1,183.10","1,188.80",65,355.30,"1,191.40",36.76,332,-96,"2,307",
,"14,913","2,114","1,28,308",29.34,6.50,-22.90,"26,195",6.45,6.55,"19,565","24,150.00","1,170","1,230.40","1,243.75",65,337.75,"1,220.00",36.23,94,-52,"1,162",
,"54,782","14,324","3,08,949",29.69,5.70,-19.10,"5,135",5.70,5.75,"47,125","24,200.00",65,"1,279.65","1,288.80",65,348.40,"1,266.00",39.23,"1,377",-433,"5,344",
,"22,838","11,423","97,662",30.17,5.15,-16.30,"18,850",5.10,5.20,"18,980","24,250.00","1,300","1,328.15","1,342.80",65,373.70,"1,331.45",42.66,47,-4,817,
,"58,694","29,801","3,10,148",30.55,4.60,-14.25,"85,930",4.55,4.60,"16,250","24,300.00",260,"1,382.50","1,389.80",195,364.45,"1,380.90",43.69,"2,081",-661,"4,432",
,"11,975","2,581","74,598",30.90,3.95,-12.10,"21,450",3.95,4.00,"76,375","24,350.00","1,300","1,424.25","1,442.95",650,295.70,"1,375.00",-,21,-11,369,
,"46,880","22,281","2,63,024",31.16,3.50,-10.40,"59,735",3.45,3.50,"1,00,880","24,400.00",65,"1,476.70","1,488.50",130,377.60,"1,478.35",47.68,332,-99,"3,936",
,"13,945","5,733","79,166",31.59,3.15,-8.95,"34,515",3.10,3.15,"7,280","24,450.00",195,"1,519.30","1,544.00",715,336.25,"1,487.30",38.28,76,-16,"1,002",
,"1,52,078","36,517","5,30,426",31.81,2.70,-7.55,"1,33,640",2.70,2.75,"3,46,385","24,500.00",65,"1,581.20","1,587.25",65,360.40,"1,571.00",51.73,"6,236","-2,349","18,226",
,"12,539","4,251","1,17,114",32.26,2.50,-6.75,"1,05,430",2.45,2.50,"1,42,025","24,550.00",130,"1,623.05","1,645.45",260,335.70,"1,593.40",-,18,-2,687,
,"32,693","7,266","1,73,607",32.48,2.10,-5.95,"2,69,295",2.10,2.15,"2,03,710","24,600.00",65,"1,679.55","1,685.00",65,363.40,"1,678.65",53.04,"2,495",-989,"5,054",
,"12,418","3,485","76,034",33.11,2.00,-5.15,"1,45,535",1.95,2.00,"95,940","24,650.00",130,"1,714.15","1,740.85",65,417.05,"1,735.00",53.37,51,-39,487,
,"38,309","11,718","1,76,085",33.51,1.80,-4.45,"3,98,840",1.80,1.85,"3,18,175","24,700.00",130,"1,780.35","1,788.00",195,378.15,"1,775.00",53.93,849,-554,"12,822",
,"9,691","2,794","61,848",34.21,1.80,-3.90,"1,43,780",1.75,1.80,"1,38,905","24,750.00",195,"1,812.90","1,833.35",585,382.85,"1,830.00",-,41,-36,572,
,"33,000","-1,824","1,68,396",34.89,1.65,-3.15,"3,07,515",1.65,1.70,"1,87,525","24,800.00",585,"1,876.50","1,890.75",780,376.65,"1,875.00",55.80,"1,607",-781,"4,295",
,"9,517","1,719","43,577",35.44,1.60,-2.85,"1,34,420",1.60,1.65,"1,75,370","24,850.00",260,"1,921.15","1,942.70",650,370.00,"1,910.00",45.89,47,-37,440,
,"19,833",285,"1,11,170",35.70,1.40,-2.45,"3,42,745",1.40,1.45,"2,64,290","24,900.00",65,"1,978.55","1,997.40",65,383.80,"1,980.00",60.91,"1,533",-443,"3,523",
,"5,892","1,527","32,923",36.33,1.40,-2.20,"94,510",1.40,1.45,"95,940","24,950.00",130,"2,015.75","2,034.90",715,320.00,"1,982.00",-,77,-18,271,
,"1,40,969","14,597","4,74,291",37.09,1.35,-1.95,"8,72,625",1.35,1.40,"6,55,850","25,000.00",650,"2,075.75","2,083.05",130,375.80,"2,074.30",57.72,"11,749","-3,440","43,374",
,"6,922","2,442","38,179",37.39,1.25,-1.70,"98,345",1.20,1.25,"1,12,710","25,050.00",65,"2,109.90","2,135.45",715,369.75,"2,104.05",44.14,27,-17,200,
,"18,305","-1,631","65,840",37.80,1.15,-1.35,"2,71,115",1.15,1.20,"2,16,385","25,100.00",65,"2,174.65","2,185.65",260,362.00,"2,182.35",57.03,411,-116,"1,645",
,"4,468",-721,"14,435",38.55,1.20,-1.10,"65,065",1.15,1.20,"71,955","25,150.00",65,"2,222.75","2,244.20",650,466.35,"2,220.00",58.01,38,-11,346,
,"27,393","1,856","84,822",39.11,1.10,-1.00,"3,79,600",1.05,1.10,"3,84,540","25,200.00",260,"2,274.00","2,281.05",65,367.75,"2,263.80",62.73,689,-351,"11,441",
,"10,274","6,022","26,323",39.45,1.00,-1.10,"1,98,835",0.95,1.00,"1,70,495","25,250.00",780,"2,296.25","2,335.30",650,432.05,"2,323.00",61.62,49,-36,372,
,"10,651","-4,026","35,121",40.58,1.05,-0.75,"64,415",1.05,1.10,"1,60,355","25,300.00",65,"2,375.15","2,396.95",780,369.55,"2,372.00",68.00,644,-348,"2,232",
,"2,248",328,"7,448",41.11,1.10,-0.75,"46,865",1.05,1.10,"60,450","25,350.00",65,"2,405.65","2,442.55",325,410.10,"2,421.75",63.04,16,-14,275,
,"13,657",943,"45,867",41.83,1.05,-0.70,"1,20,315",1.00,1.05,"1,91,100","25,400.00",130,"2,474.45","2,494.70",130,383.30,"2,477.45",65.71,690,-298,"5,252",
,"2,818",-416,"16,964",42.34,1.05,-0.55,"68,705",1.00,1.05,"59,085","25,450.00",65,"2,520.75","2,542.55",455,374.20,"2,522.00",61.12,220,-189,"1,347",
,"49,585","-4,749","1,20,554",42.60,0.90,-0.65,"3,67,835",0.90,0.95,"6,60,465","25,500.00",65,"2,581.25","2,585.15",65,377.30,"2,580.00",70.75,"3,507","-1,899","15,636",
,"2,852",257,"9,082",43.77,1.05,-0.45,"43,290",1.00,1.05,"54,535","25,550.00",65,"2,606.25","2,637.50",650,370.35,"2,615.00",63.06,26,-18,501,
,"15,710",-683,"25,557",44.49,1.00,-0.40,"1,31,820",0.95,1.00,"67,795","25,600.00",130,"2,677.35","2,686.85",65,373.50,"2,668.40",59.42,758,-578,"7,747",
,"1,630",-631,"5,678",44.96,0.95,-0.40,"11,050",0.95,1.00,"31,915","25,650.00",65,"2,704.85","2,742.55",650,330.65,"2,683.75",-,22,-15,378,
,"12,959","-1,944","24,859",45.67,0.90,-0.25,"67,795",0.90,0.95,"33,995","25,700.00",130,"2,773.60","2,787.25",65,401.45,"2,789.75",74.30,"1,350",-739,"7,142",
,"2,195",74,"4,055",46.12,0.90,-0.30,"16,900",0.90,0.95,"37,895","25,750.00",65,"2,821.00","2,842.45",650,362.00,"2,801.00",51.10,16,-10,622,
,"15,226","-4,910","42,145",46.81,0.95,-0.10,"27,885",0.90,0.95,"95,745","25,800.00",65,"2,877.55","2,889.75",130,393.60,"2,887.25",79.50,"4,631","-2,955","8,131",
,"1,328",-280,"3,298",47.24,0.90,-0.20,"6,890",0.85,0.90,"17,160","25,850.00",780,"2,888.75","2,932.00",715,382.40,"2,934.70",79.54,2,-,404,
,"10,536","-3,152","33,349",47.93,0.85,-0.10,"31,655",0.85,0.90,"74,945","25,900.00",65,"2,983.80","2,991.35",260,389.90,"2,990.00",66.69,310,-38,"4,853",
,"2,175",890,"8,422",48.33,0.80,-0.25,"7,085",0.80,0.85,"30,355","25,950.00",65,"3,006.15","3,041.80",715,487.85,"3,012.85",69.11,3,-1,176,
,"88,505","3,020","1,13,034",49.57,0.90,-0.10,"2,05,010",0.85,0.90,"5,17,010","26,000.00",260,"3,079.45","3,090.75",130,376.10,"3,080.20",82.17,"8,890","1,262","49,669",
,"1,303",242,"3,163",49.69,0.80,-0.15,"9,620",0.80,0.85,"9,100","26,050.00",260,"3,112.95","3,138.25",715,360.55,"3,115.15",72.70,4,-,193,
,"5,309",-986,"12,983",50.66,0.85,-0.10,"42,315",0.80,0.85,"72,020","26,100.00",65,"3,173.35","3,190.30",65,378.10,"3,185.00",76.88,756,-184,"2,174",
,"1,899",317,"3,194",51.04,0.75,-0.15,"21,385",0.75,0.80,"10,920","26,150.00",260,"3,202.05","3,242.40",260,-28.95,"3,192.85",-,2,-,259,
,"5,771",-366,"7,669",51.71,0.75,-0.10,"23,595",0.75,0.80,"55,575","26,200.00",65,"3,259.05","3,297.20",715,369.80,"3,276.80",78.78,771,-282,"2,505",
,"1,341",102,"3,100",52.06,0.70,-0.20,"23,985",0.70,0.75,"7,085","26,250.00",65,"3,312.90","3,341.10",715,420.00,"3,328.00",84.35,21,-,212,
,"6,834","1,627","17,674",52.38,0.70,-0.20,"1,01,010",0.65,0.70,"76,245","26,300.00",195,"3,364.20","3,395.45",65,376.45,"3,375.00",84.24,377,-272,"1,708",
,"1,066",123,"1,610",53.04,0.70,-0.15,"11,245",0.70,0.75,"6,305","26,350.00",715,"3,399.65","3,435.40",65,379.20,"3,428.00",86.30,15,-,170,
,"3,924",-323,"4,405",53.70,0.75,-0.05,"59,735",0.70,0.75,"28,665","26,400.00",65,"3,448.20","3,491.05",65,390.00,"3,490.00",93.13,175,-118,966,
,730,-92,566,53.98,0.65,-0.15,"1,755",0.70,0.80,"7,605","26,450.00",780,"3,492.80","3,556.50",65,-,-,-,-,-,67,
,"26,729","-4,761","31,961",55.35,0.75,-0.05,"63,570",0.75,0.80,"2,23,015","26,500.00",65,"3,579.90","3,583.00",130,373.85,"3,571.00",89.50,"2,409","-1,757","6,691",
,742,-17,335,55.28,0.65,-0.25,"1,040",0.65,0.75,"1,105","26,550.00",65,"3,598.10","3,644.00",715,50.55,"3,618.90",84.62,1,-,11,
,"2,336",-244,"2,965",56.30,0.65,-0.15,"20,800",0.65,0.70,"17,355","26,600.00",65,"3,662.35","3,696.30",65,406.75,"3,685.00",94.76,128,-25,437,
,639,30,508,56.56,0.65,-0.10,"2,015",0.65,0.70,"1,560","26,650.00",780,"3,694.10","3,762.90",780,5.30,"3,701.25",66.90,2,-,34,
,"2,333",16,"4,970",57.59,0.65,-0.15,"31,980",0.65,0.70,"5,070","26,700.00",65,"3,774.65","3,786.55",715,367.95,"3,750.75",66.50,17,-12,325,
,710,19,749,58.23,0.65,-0.10,"1,495",0.65,0.70,260,"26,750.00",780,"3,786.90","3,843.20",325,-,-,-,-,-,13,
,"4,011",114,"3,979",58.87,0.65,-0.10,"29,835",0.65,0.70,"36,595","26,800.00",65,"3,847.60","3,897.10",65,495.00,"3,875.00",93.17,115,-57,247,
,465,-5,482,59.11,0.65,-0.10,"1,170",0.65,0.75,975,"26,850.00",780,"3,872.75","3,943.85",195,-,-,-,-,-,10,
,903,-83,889,59.75,0.65,-0.05,"8,190",0.60,0.65,195,"26,900.00",715,"3,945.90","3,993.55",715,360.60,"3,935.00",-,26,-18,34,
,577,21,"1,123",59.95,0.60,-0.15,260,0.60,0.75,"2,925","26,950.00",780,"3,939.30","4,084.90",65,-,-,-,-,-,17,
,"42,174","-2,628","27,495",60.57,0.65,-,"75,855",0.60,0.65,"1,03,740","27,000.00",65,"4,070.15","4,084.20",65,393.15,"4,083.25",103.87,"3,056","-2,435","13,336",
,687,195,"1,044",61.20,0.60,-0.10,"3,185",0.60,0.65,"3,250","27,050.00",780,"4,087.40","4,153.05",65,512.85,"4,100.40",71.33,6,-1,14,
,"4,865",-49,"1,424",61.82,0.65,-,"34,255",0.60,0.65,"17,030","27,100.00",780,"4,136.30","4,244.25",715,314.00,"3,964.00",-,1,-,26,
,542,-30,276,62.44,0.60,-0.05,"1,690",0.55,0.70,"2,860","27,150.00",780,"4,184.80","4,297.10","1,105",-,-,-,-,-,27,
,"5,070",114,"2,948",63.06,0.60,-0.10,"8,775",0.60,0.65,"23,985","27,200.00",130,"4,249.70","4,293.45",715,453.00,"4,260.00",88.74,11,-3,164,
,"1,152",620,"1,920",64.12,0.65,-0.05,"16,055",0.60,0.65,"4,680","27,250.00",780,"4,285.60","4,361.95",390,549.05,"4,296.55",-,2,-,8,
,"4,226",7,"4,168",64.74,0.65,-0.05,"53,495",0.60,0.65,"58,175","27,300.00",65,"4,361.00","4,419.95",780,542.60,"4,387.60",109.50,126,-74,67,
,361,53,375,65.36,0.65,-,"2,925",0.55,0.65,"2,340","27,350.00",65,"4,394.65","4,444.60",325,385.75,"4,280.30",-,1,-,8,
,"1,789",100,"2,145",65.51,0.60,-0.05,"15,730",0.60,0.65,"19,370","27,400.00",65,"4,447.20","4,512.05","1,040",368.50,"4,489.25",112.21,9,-1,42,
,532,30,762,66.59,0.65,-,650,0.60,0.65,"2,925","27,450.00",780,"4,484.85","4,544.90",715,-,-,-,-,-,7,
,"11,353","-1,478","11,758",66.73,0.55,-0.10,"1,29,740",0.55,0.60,"74,295","27,500.00",65,"4,590.05","4,596.50",130,394.10,"4,587.45",102.50,"1,539",-400,"3,405",
,639,-391,"1,841",66.84,0.55,-0.05,195,0.55,0.60,715,"27,550.00",780,"4,583.45","4,678.50",780,-,-,-,-,-,9,
,727,-36,"1,267",67.44,0.65,-,"5,915",0.55,0.65,"5,395","27,600.00",715,"4,629.45","4,698.55",65,-,-,-,-,-,46,
,422,-10,415,68.04,0.55,-0.05,"7,995",0.55,0.65,"2,015","27,650.00",780,"4,675.10","4,773.00",780,663.35,"4,613.35",-,1,-,9,
,"1,229",-218,"1,843",68.63,0.55,-0.05,"21,450",0.55,0.60,"5,980","27,700.00",195,"4,735.25","4,817.60",780,410.00,"4,750.00",80.73,18,-11,51,
,806,11,486,69.75,0.60,-0.10,585,0.60,0.65,"4,030","27,750.00",780,"4,774.00","4,894.15",780,-,-,-,-,-,6,
,"1,049",-395,"2,480",69.83,0.55,-0.05,"27,300",0.55,0.60,"7,670","27,800.00",780,"4,828.20","4,920.75",390,-197.55,"4,834.45",-,10,-6,16,
,362,152,387,70.42,0.55,-0.10,"2,340",0.55,0.60,975,"27,850.00",780,"4,631.65","5,015.80",780,-,-,-,-,-,7,
,"1,195",450,"1,470",71.54,0.55,-0.10,"15,990",0.55,0.60,"15,145","27,900.00",325,"4,955.60","5,012.40",390,331.85,"4,943.85",-,5,-,31,
,475,211,561,71.03,0.50,-0.05,"3,640",0.50,0.60,"2,600","27,950.00",65,"4,977.05","5,062.75",390,283.20,"4,904.55",-,1,-,8,
,"19,861","-3,363","19,674",71.62,0.50,-0.10,"2,22,560",0.50,0.55,"85,280","28,000.00",130,"5,077.20","5,082.10",65,377.30,"5,070.00",115.30,"2,507","-1,292","7,586",
