CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"12,820","-2,415","11,753",19.03,948.55,-373.50,260,946.45,948.80,65,"22,000.00","4,810",20.05,20.10,65,-10.80,20.10,31.54,"11,67,875","40,495","1,62,521",
,72,-2,76,19.87,885.00,-414.75,260,899.35,904.75,260,"22,050.00","1,625",23.20,23.25,"1,365",-11.05,23.20,31.29,"2,31,314","10,704","19,933",
,397,20,182,21.75,865.00,-368.15,65,853.75,857.90,260,"22,100.00","1,300",26.65,26.75,"2,990",-10.40,26.60,31.07,"4,82,967","12,091","27,915",
,108,20,95,23.85,794.10,-392.75,65,807.40,812.90,520,"22,150.00",780,30.75,30.80,650,-9.85,30.65,30.80,"3,02,304","10,798","17,596",
,"1,403",154,"2,428",24.22,772.00,-372.50,455,761.90,764.05,65,"22,200.00",325,35.40,35.45,"6,370",-8.35,35.45,30.64,"5,93,374","18,009","43,012",
,234,-6,95,24.64,726.50,-376.60,260,716.25,721.40,260,"22,250.00","1,820",40.60,40.75,"3,770",-6.65,40.65,30.42,"3,71,371","15,337","20,868",
,"2,426","-1,066","4,345",25.76,676.95,-370.20,455,674.05,675.80,65,"22,300.00",585,46.55,46.70,"3,380",-4.95,46.55,30.19,"6,72,067","17,365","50,473",
,404,-49,230,25.45,630.55,-377.40,325,630.45,633.75,260,"22,350.00",520,53.20,53.35,910,-2.20,53.20,30.00,"3,08,866","9,257","19,938",
,"2,499",262,"3,916",25.93,592.60,-369.15,325,588.15,589.55,65,"22,400.00",780,60.90,61.00,195,0.10,61.00,29.80,"6,48,315","19,087","55,380",
,984,29,"1,412",25.23,551.30,-359.80,390,546.55,548.05,130,"22,450.00",130,69.45,69.60,585,3.15,69.45,29.62,"3,97,428","11,527","23,520",
,"21,445",-661,"56,996",25.98,508.00,-361.75,520,506.35,507.60,130,"22,500.00",260,79.10,79.30,"1,820",7.05,79.15,29.40,"19,93,916","42,141","1,38,010",
,"2,018",202,"3,702",26.03,467.40,-361.40,390,467.05,468.05,130,"22,550.00",520,89.85,90.05,845,11.80,89.80,29.25,"5,75,608","16,476","23,689",
,"7,863",208,"23,911",26.00,431.40,-348.30,130,429.10,429.90,195,"22,600.00",520,101.95,102.15,130,17.40,102.20,29.04,"8,99,927","17,082","55,958",
,"2,228",124,"9,074",26.02,395.95,-346.15,130,392.75,393.65,260,"22,650.00",650,115.40,115.65,195,22.60,115.55,28.89,"4,44,552","9,592","18,247",
,"12,215","2,167","58,329",26.02,358.20,-344.55,65,357.60,358.30,65,"22,700.00",390,130.40,130.70,"1,040",29.95,130.70,28.71,"9,26,584","22,410","57,073",
,"3,852",527,"33,682",26.01,324.40,-339.55,130,324.45,325.05,325,"22,750.00",65,147.00,147.20,975,37.65,147.20,28.56,"6,05,823","13,924","25,577",
,"25,826","10,461","2,20,976",25.85,292.45,-329.70,130,292.50,293.00,650,"22,800.00",260,165.30,165.60,"1,690",46.35,165.60,28.49,"15,81,908","33,303","78,776",
,"8,256","6,503","1,42,800",25.82,263.15,-316.20,520,262.90,263.15,65,"22,850.00",390,185.40,185.75,455,56.20,185.75,28.37,"8,42,202","21,468","29,715",
,"56,555","42,646","7,79,310",25.78,235.15,-306.60,520,235.10,235.40,585,"22,900.00",390,207.20,207.60,845,65.95,207.40,28.28,"20,48,717","60,804","92,973",
,"47,640","45,194","9,04,460",25.70,209.00,-294.65,325,208.50,208.90,715,"22,950.00",260,230.95,231.35,325,77.35,231.15,28.24,"16,03,004","37,005","47,384",
,"1,80,584","1,33,886","24,52,536",25.70,184.45,-284.55,130,184.40,184.75,260,"23,000.00",65,256.35,256.85,260,90.10,256.95,28.18,"34,07,611","45,647","1,56,291",
,"57,693","52,393","10,55,221",25.65,162.00,-271.50,"1,820",162.05,162.35,455,"23,050.00",130,283.95,284.40,715,103.10,284.50,28.12,"10,90,101","15,493","27,698",
,"90,568","77,858","15,22,500",25.67,142.20,-256.15,780,142.00,142.25,260,"23,100.00",65,313.85,314.35,65,117.10,314.00,28.26,"11,98,054","13,316","41,091",
,"39,105","33,261","6,54,944",25.67,123.55,-241.15,"1,430",123.55,123.70,65,"23,150.00",130,345.35,346.00,390,131.95,345.70,28.29,"3,36,383","-3,444","11,776",
,"1,06,138","79,310","13,21,051",25.67,107.45,-227.55,65,107.20,107.35,585,"23,200.00",195,378.95,379.70,260,148.15,379.90,28.35,"5,44,617","-6,023","44,654",
,"39,934","30,263","5,17,029",25.74,93.05,-212.05,845,92.80,93.00,"1,300","23,250.00",65,414.35,415.20,455,160.55,412.40,28.56,"1,33,917","-5,851","10,097",
,"97,586","57,171","12,33,555",25.83,80.05,-197.40,"3,835",80.00,80.15,715,"23,300.00",195,451.30,452.20,260,178.80,451.45,28.83,"2,42,356","-23,319","22,077",
,"31,910","16,333","4,47,704",25.91,69.00,-182.20,650,68.90,69.05,780,"23,350.00",130,490.70,491.65,390,197.65,492.10,29.04,"47,057","-5,962","6,219",
,"80,190","38,529","9,22,974",26.01,59.30,-165.40,"1,365",59.30,59.45,"1,105","23,400.00",65,530.55,531.70,325,212.00,531.60,29.30,"1,01,209","-12,238","19,062",
,"32,893","18,653","4,47,770",26.17,50.80,-149.80,65,50.80,50.90,"1,105","23,450.00",130,572.70,573.75,455,226.00,571.50,29.77,"20,422","-4,306","4,883",
,"1,51,391","78,854","15,13,566",26.31,43.65,-134.70,975,43.65,43.75,"2,275","23,500.00",195,614.20,615.35,585,239.10,612.80,30.24,"1,03,685","-10,462","26,447",
,"25,917","16,796","3,90,562",26.49,37.35,-120.00,"2,405",37.20,37.35,"3,900","23,550.00",130,658.25,659.70,130,252.85,656.80,29.98,"7,319",-861,"3,025",
,"58,118","31,011","7,01,514",26.68,32.00,-107.35,650,31.85,31.90,"1,950","23,600.00",130,704.05,705.50,325,269.60,703.30,31.44,"17,871","-1,828","6,170",
,"20,562","12,632","3,90,580",26.90,27.35,-94.80,"5,460",27.25,27.35,"2,665","23,650.00",325,748.15,752.00,260,272.80,740.40,30.78,"2,295",-409,"1,850",
,"62,083","23,544","6,86,416",27.14,23.45,-83.00,"4,615",23.45,23.55,"1,170","23,700.00",65,793.85,795.15,65,292.00,791.75,32.29,"6,872","-1,306","7,316",
,"21,009","10,067","2,88,324",27.38,20.20,-73.30,"3,120",20.05,20.15,"1,820","23,750.00",260,839.10,843.80,65,307.10,844.30,32.58,"1,298",-348,"1,777",
,"70,356","25,978","5,91,302",27.59,17.30,-63.40,"1,040",17.30,17.35,"5,525","23,800.00",65,887.05,889.80,65,304.85,881.35,33.40,"7,140","-1,107","10,571",
,"20,192","9,904","2,23,135",27.89,15.00,-55.10,"4,355",14.90,15.00,"4,940","23,850.00",325,934.85,938.50,65,305.10,918.55,35.08,546,-99,"2,472",
,"56,272","24,615","3,77,382",28.12,12.80,-47.70,"5,005",12.80,12.85,"20,085","23,900.00",130,983.10,985.70,195,325.30,982.75,35.61,"2,228",-694,"3,661",
,"22,583","10,663","1,81,527",28.54,11.35,-40.95,"7,865",11.30,11.40,"5,460","23,950.00",260,"1,031.50","1,035.85",325,338.00,"1,040.55",36.78,167,-49,777,
,"1,68,555","50,046","8,99,356",28.92,9.90,-35.50,"16,640",9.90,9.95,"26,845","24,000.00",65,"1,080.20","1,083.85",260,337.55,"1,080.30",37.71,"22,674","-8,322","32,028",
,"16,051","4,448","1,39,716",29.19,8.60,-30.40,130,8.60,8.65,"16,770","24,050.00","1,430","1,124.45","1,136.95",650,356.00,"1,150.40",39.18,87,-21,605,
,"40,761","6,791","2,60,322",29.53,7.60,-26.10,"36,725",7.50,7.55,"19,890","24,100.00",130,"1,175.15","1,181.60",65,331.50,"1,167.60",39.09,285,-90,"2,313",
,"15,054","2,255","1,27,227",29.84,6.65,-22.75,"21,515",6.60,6.70,"24,700","24,150.00","1,300","1,222.85","1,234.10",65,337.75,"1,220.00",40.36,94,-52,"1,162",
,"55,041","14,583","3,03,490",30.21,5.85,-18.95,"14,560",5.85,5.90,"79,885","24,200.00",130,"1,273.50","1,279.60",65,357.30,"1,274.90",41.17,"1,375",-400,"5,377",
,"22,767","11,352","97,027",30.62,5.25,-16.20,"19,110",5.20,5.25,"12,740","24,250.00","1,365","1,319.40","1,331.85",130,373.70,"1,331.45",-,47,-4,817,
,"59,042","30,149","3,00,371",31.00,4.65,-14.20,"96,720",4.65,4.70,"32,500","24,300.00",130,"1,374.65","1,381.00",130,364.45,"1,380.90",43.90,"2,080",-654,"4,439",
,"11,784","2,390","73,020",31.31,4.10,-11.95,"18,915",4.05,4.10,"19,305","24,350.00","1,300","1,417.80","1,436.65",130,295.70,"1,375.00",-,21,-11,369,
,"47,532","22,933","2,57,469",31.51,3.55,-10.35,"29,965",3.55,3.60,"1,19,470","24,400.00",715,"1,469.45","1,479.75",195,365.00,"1,465.75",44.80,330,-87,"3,948",
,"14,056","5,844","77,989",32.02,3.25,-8.85,"46,475",3.15,3.25,"21,060","24,450.00",195,"1,511.85","1,534.20",715,359.65,"1,510.70",45.39,73,-15,"1,003",
,"1,52,086","36,525","5,21,162",32.17,2.70,-7.55,"3,92,145",2.70,2.75,"2,64,095","24,500.00",130,"1,573.60","1,579.45",65,364.40,"1,575.00",47.93,"6,133","-2,330","18,245",
,"12,537","4,249","1,16,269",32.71,2.55,-6.70,"1,51,060",2.50,2.55,"1,90,905","24,550.00",130,"1,614.80","1,630.40",130,335.70,"1,593.40",-,18,-2,687,
,"30,338","4,911","1,68,656",33.04,2.20,-5.85,"3,13,755",2.20,2.25,"2,57,270","24,600.00",65,"1,669.70","1,680.65",65,349.50,"1,664.75",48.70,"2,024",-768,"5,275",
,"12,338","3,405","74,666",33.49,2.00,-5.15,"1,92,140",2.00,2.05,"1,13,035","24,650.00",65,"1,711.75","1,740.15",260,347.80,"1,665.75",-,50,-40,486,
,"38,917","12,326","1,74,140",33.89,1.90,-4.35,"3,35,855",1.85,1.90,"2,85,155","24,700.00",130,"1,772.90","1,780.20",130,372.30,"1,769.15",51.86,817,-545,"12,831",
,"9,765","2,868","61,140",34.59,1.85,-3.85,"1,21,485",1.80,1.85,"1,39,360","24,750.00",65,"1,810.80","1,826.10",715,322.85,"1,770.00",-,40,-32,576,
,"33,536","-1,288","1,67,321",35.04,1.70,-3.10,"2,26,200",1.70,1.75,"2,64,225","24,800.00",195,"1,868.90","1,880.30",195,372.65,"1,871.00",55.19,"1,511",-782,"4,294",
,"9,466","1,668","43,454",35.83,1.65,-2.80,"1,11,215",1.65,1.70,"1,46,640","24,850.00",65,"1,905.15","1,933.70",845,370.00,"1,910.00",-,47,-37,440,
,"19,757",209,"1,09,685",36.10,1.45,-2.40,"3,43,070",1.40,1.45,"1,86,225","24,900.00",130,"1,969.50","1,984.70",130,373.80,"1,970.00",56.95,"1,433",-444,"3,522",
,"5,767","1,402","32,849",36.87,1.40,-2.20,"83,265",1.40,1.45,"1,05,300","24,950.00",130,"2,010.75","2,037.10",715,320.00,"1,982.00",-,77,-18,271,
,"1,39,082","12,710","4,61,206",37.50,1.40,-1.90,"10,90,310",1.35,1.40,"8,66,255","25,000.00",65,"2,068.45","2,074.40",195,371.50,"2,070.00",54.25,"10,908","-3,478","43,336",
,"6,958","2,478","37,968",37.65,1.25,-1.70,"1,03,350",1.20,1.25,"1,29,740","25,050.00",65,"2,108.30","2,145.65",780,369.75,"2,104.05",-,27,-17,200,
,"18,463","-1,473","64,470",38.23,1.15,-1.35,"3,12,455",1.15,1.20,"2,06,310","25,100.00",65,"2,164.30","2,180.50",65,349.75,"2,170.10",48.18,401,-111,"1,650",
,"4,452",-737,"14,417",39.15,1.15,-1.15,"61,620",1.15,1.20,"71,760","25,150.00",195,"2,204.20","2,229.20",65,466.35,"2,220.00",46.94,37,-11,346,
,"27,394","1,857","84,598",39.36,1.10,-1.00,"4,02,350",1.05,1.10,"4,69,235","25,200.00",65,"2,264.45","2,273.30",65,363.95,"2,260.00",60.38,646,-314,"11,478",
,"10,274","6,022","25,570",39.90,0.95,-1.15,"2,32,245",0.95,1.00,"1,16,025","25,250.00",780,"2,293.95","2,332.70",195,432.05,"2,323.00",51.94,49,-36,372,
,"10,650","-4,027","34,983",40.63,1.05,-0.75,"63,310",1.05,1.10,"1,67,570","25,300.00",65,"2,366.65","2,387.55",780,362.25,"2,364.70",61.76,527,-309,"2,271",
,"2,254",334,"7,435",41.36,1.05,-0.80,"46,735",1.05,1.10,"59,605","25,350.00",65,"2,399.05","2,436.45",325,410.10,"2,421.75",52.56,16,-14,275,
,"13,663",949,"45,607",42.08,1.05,-0.70,"1,15,960",1.00,1.05,"1,99,940","25,400.00",390,"2,469.60","2,480.60",65,375.85,"2,470.00",64.86,686,-295,"5,255",
,"2,909",-325,"16,961",42.80,1.00,-0.60,"68,770",1.00,1.05,"61,165","25,450.00",65,"2,509.00","2,528.25",65,367.20,"2,515.00",67.32,213,-186,"1,350",
,"49,701","-4,633","1,19,021",43.31,0.90,-0.65,"4,51,685",0.90,0.95,"3,90,910","25,500.00",65,"2,572.05","2,576.25",65,365.85,"2,568.55",65.19,"3,290","-1,878","15,657",
,"2,820",225,"9,031",44.02,1.05,-0.45,"39,390",1.00,1.05,"57,590","25,550.00",715,"2,597.95","2,633.75",715,370.35,"2,615.00",43.01,26,-18,501,
,"15,693",-700,"25,368",44.50,0.95,-0.45,"1,25,580",0.95,1.00,"1,32,210","25,600.00",325,"2,663.25","2,679.15",65,364.10,"2,659.00",72.59,700,-574,"7,751",
,"1,630",-631,"5,675",45.21,0.95,-0.40,"9,945",0.95,1.00,"31,200","25,650.00",780,"2,698.05","2,735.90",715,330.65,"2,683.75",-,22,-15,378,
,"12,972","-1,931","24,713",45.67,0.90,-0.25,"66,950",0.90,0.95,"63,635","25,700.00",325,"2,770.45","2,782.50",130,387.10,"2,775.40",71.11,"1,313",-701,"7,180",
,"2,195",74,"4,047",46.36,0.90,-0.30,"16,965",0.90,0.95,"37,310","25,750.00",65,"2,807.55","2,832.20",715,362.00,"2,801.00",-,16,-10,622,
,"15,341","-4,795","41,877",46.80,0.90,-0.15,"27,495",0.90,0.95,"1,00,750","25,800.00",195,"2,870.65","2,878.05",65,378.15,"2,871.80",79.09,"4,454","-2,883","8,203",
,"1,328",-280,"3,293",47.75,0.85,-0.25,"5,460",0.85,0.90,"17,030","25,850.00",780,"2,893.90","2,935.50",715,382.40,"2,934.70",71.96,2,-,404,
,"10,516","-3,172","33,309",48.17,0.90,-0.05,"33,020",0.85,0.90,"70,265","25,900.00",65,"2,972.55","2,984.15",65,360.90,"2,961.00",82.47,309,-38,"4,853",
,"2,175",890,"8,416",48.86,0.80,-0.25,"14,430",0.80,0.85,"29,835","25,950.00",65,"3,004.75","3,060.85",780,487.85,"3,012.85",-,3,-1,176,
,"88,373","2,888","1,11,506",49.81,0.85,-0.15,"1,89,540",0.85,0.90,"1,61,655","26,000.00",650,"3,071.65","3,081.40",65,366.40,"3,070.50",80.56,"8,098","1,257","49,664",
,"1,303",242,"3,155",50.22,0.80,-0.15,"11,505",0.80,0.85,"8,710","26,050.00",260,"3,105.80","3,134.05",65,360.55,"3,115.15",-,4,-,193,
,"5,353",-942,"12,887",50.90,0.85,-0.10,"32,500",0.80,0.85,"76,960","26,100.00",65,"3,168.00","3,181.65",780,363.10,"3,170.00",83.55,755,-183,"2,175",
,"1,889",307,"3,189",50.96,0.80,-0.10,"21,970",0.75,0.80,"12,350","26,150.00",65,"3,203.45","3,236.30",260,-28.95,"3,192.85",-,2,-,259,
,"5,773",-364,"7,604",51.95,0.80,-0.05,"21,385",0.75,0.80,"56,355","26,200.00",65,"3,264.65","3,290.25",65,363.00,"3,270.00",86.04,766,-281,"2,506",
,"1,340",101,"3,093",51.96,0.75,-0.15,"23,920",0.70,0.75,"5,200","26,250.00",65,"3,297.45","3,335.45",325,420.00,"3,328.00",-,21,-,212,
,"6,835","1,628","17,667",52.62,0.70,-0.20,"1,01,075",0.65,0.70,"81,380","26,300.00",260,"3,349.70","3,379.55",65,377.45,"3,376.00",83.80,370,-269,"1,711",
,"1,066",123,"1,610",53.28,0.70,-0.15,"7,215",0.70,0.75,"6,045","26,350.00",260,"3,405.30","3,436.35",65,331.20,"3,380.00",-,13,-,170,
,"3,924",-323,"4,400",53.93,0.70,-0.10,"47,320",0.70,0.75,"29,835","26,400.00",65,"3,445.30","3,483.25",65,390.00,"3,490.00",85.72,175,-118,966,
,730,-92,566,54.22,0.65,-0.15,"2,275",0.70,0.80,"2,470","26,450.00",780,"3,470.60","3,572.30",390,-,-,-,-,-,67,
,"26,765","-4,725","31,848",55.59,0.80,-,"61,750",0.75,0.80,"2,26,850","26,500.00",65,"3,567.65","3,584.60",65,376.80,"3,573.95",89.33,"2,365","-1,742","6,706",
,742,-17,335,55.89,0.65,-0.25,"1,300",0.65,0.75,"1,170","26,550.00",845,"3,588.90","3,656.45",780,50.55,"3,618.90",69.85,1,-,11,
,"2,382",-198,"2,803",56.53,0.70,-0.10,"19,110",0.65,0.70,"20,930","26,600.00",65,"3,660.05","3,713.55",65,401.75,"3,680.00",82.70,127,-24,438,
,639,30,494,56.39,0.70,-0.05,"1,560",0.60,0.65,780,"26,650.00",780,"3,674.35","3,750.20",325,5.30,"3,701.25",-,2,-,34,
,"2,298",-19,"4,770",57.82,0.70,-0.10,"32,760",0.65,0.70,"1,820","26,700.00",65,"3,762.30","3,793.55",780,367.95,"3,750.75",-,17,-12,325,
,707,16,744,58.46,0.70,-0.05,"2,340",0.65,0.70,"1,690","26,750.00",780,"3,767.90","3,861.20",715,-,-,-,-,-,13,
,"4,024",127,"3,941",59.10,0.65,-0.10,"26,455",0.65,0.70,"35,750","26,800.00",65,"3,848.60","3,886.75",65,490.00,"3,870.00",75.74,84,-34,270,
,458,-12,479,59.74,0.60,-0.15,"3,250",0.55,0.65,650,"26,850.00",780,"3,876.20","3,961.00",780,-,-,-,-,-,10,
,903,-83,882,59.98,0.60,-0.10,"8,190",0.60,0.65,"1,235","26,900.00",715,"3,932.05","4,000.65",780,360.60,"3,935.00",-,26,-18,34,
,577,21,"1,123",60.61,0.60,-0.15,260,0.60,0.65,715,"26,950.00",715,"3,880.05","4,090.55",65,-,-,-,-,-,17,
,"42,411","-2,390","27,053",60.80,0.60,-0.05,"53,170",0.60,0.65,"77,935","27,000.00",65,"4,060.75","4,077.00",130,381.10,"4,071.20",99.38,"3,017","-2,403","13,368",
,678,186,"1,042",61.86,0.60,-0.10,"6,825",0.60,0.65,"2,795","27,050.00",780,"4,074.95","4,152.45",65,512.85,"4,100.40",-,6,-1,14,
,"4,865",-49,"1,419",62.05,0.60,-0.05,"33,735",0.60,0.65,"17,940","27,100.00",780,"4,125.35","4,244.45",715,314.00,"3,964.00",-,1,-,26,
,542,-30,276,62.67,0.60,-0.05,"3,705",0.55,0.70,"2,860","27,150.00",780,"4,165.20","4,256.55","1,105",-,-,-,-,-,27,
,"5,062",106,"2,933",63.73,0.65,-0.05,"9,555",0.60,0.65,"19,110","27,200.00",130,"4,233.90","4,299.85",780,453.00,"4,260.00",-,11,-3,164,
,"1,152",620,"1,920",64.35,0.65,-0.05,"16,640",0.60,0.65,"4,745","27,250.00",780,"4,278.55","4,413.85",715,549.05,"4,296.55",-,2,-,8,
,"4,225",6,"4,061",64.97,0.65,-0.05,"17,030",0.65,0.70,"66,885","27,300.00",780,"4,335.05","4,388.70",715,542.60,"4,387.60",108.28,126,-74,67,
,361,53,375,65.13,0.65,-,"3,445",0.55,0.65,"2,405","27,350.00",65,"4,389.90","4,536.65","1,690",385.75,"4,280.30",-,1,-,8,
,"1,789",100,"2,145",65.74,0.60,-0.05,"15,405",0.60,0.65,"18,590","27,400.00",65,"4,445.15","4,484.20",260,368.50,"4,489.25",103.74,9,-1,42,
,532,30,762,66.35,0.65,-,"1,365",0.60,0.65,"2,795","27,450.00",715,"4,475.70","4,563.35",715,-,-,-,-,-,7,
,"11,439","-1,392","11,673",67.43,0.60,-0.05,"1,29,480",0.55,0.60,"36,920","27,500.00",65,"4,572.45","4,590.15",130,376.65,"4,570.00",103.41,"1,453",-399,"3,406",
,642,-388,"1,836",67.06,0.55,-0.05,"2,145",0.55,0.60,650,"27,550.00",780,"4,552.95","4,694.60",780,-,-,-,-,-,9,
,733,-30,"1,236",67.66,0.55,-0.10,"6,110",0.55,0.60,520,"27,600.00",780,"4,615.70","4,703.55",65,-,-,-,-,-,46,
,422,-10,415,68.26,0.55,-0.05,"8,255",0.55,0.65,"1,885","27,650.00",780,"4,565.20","4,801.80",780,663.35,"4,613.35",-,1,-,9,
,"1,234",-213,"1,815",68.86,0.55,-0.05,"22,750",0.55,0.60,"3,705","27,700.00",195,"4,721.00","4,817.15",780,410.00,"4,750.00",-,18,-11,51,
,805,10,403,69.98,0.60,-0.10,"5,655",0.60,0.65,"1,235","27,750.00",780,"4,761.80","4,908.05",780,-,-,-,-,-,6,
,"1,050",-394,"2,474",70.05,0.55,-0.05,"25,610",0.55,0.60,"7,605","27,800.00",390,"4,820.85","4,917.80",390,-197.55,"4,834.45",-,10,-6,16,
,362,152,387,70.65,0.55,-0.10,"2,275",0.55,0.60,520,"27,850.00",780,"4,851.50","5,012.40",780,-,-,-,-,-,7,
,"1,073",328,"1,433",71.24,0.60,-0.05,"18,785",0.55,0.60,"13,260","27,900.00",325,"4,944.55","5,016.95",390,331.85,"4,943.85",-,5,-,31,
,475,211,561,72.36,0.50,-0.05,"4,225",0.50,0.60,"2,405","27,950.00",65,"4,921.10","5,137.85",715,283.20,"4,904.55",-,1,-,8,
,"19,880","-3,344","19,507",72.42,0.55,-0.05,"2,03,970",0.50,0.55,"68,575","28,000.00",260,"5,070.00","5,076.80",65,377.30,"5,070.00",114.82,"2,458","-1,290","7,588",
