CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,-,-,-,780,"1,873.95","1,941.15",780,"21,050.00","90,220",2.70,2.75,"46,670",-4.00,2.75,41.82,"27,998","1,110","4,265",
,2,-,-,-,-,-,780,"1,727.85","1,908.95",780,"21,100.00","1,78,360",2.85,2.90,"1,75,955",-4.40,2.90,41.07,"1,01,617","4,024","15,929",
,2,-,-,-,-,-,780,"1,768.00","1,829.90",780,"21,150.00","5,070",3.10,3.15,"13,975",-4.80,3.10,40.54,"32,159","1,294","4,486",
,2,-,-,-,-,-,780,"1,717.20","1,778.25",780,"21,200.00","40,300",3.25,3.30,"38,675",-5.00,3.25,39.67,"1,15,525","7,271","28,497",
,5,-,-,-,-,-,780,"1,669.70","1,724.05",780,"21,250.00","8,775",3.50,3.55,"25,480",-5.65,3.50,39.28,"40,959","3,132","7,616",
,1,-,-,-,-,-,780,"1,617.10","1,706.20",780,"21,300.00","7,605",3.75,3.80,"68,965",-5.90,3.75,38.57,"1,32,536","19,451","43,082",
,-,-,-,-,-,-,780,"1,501.85","1,655.65",780,"21,350.00","18,200",4.20,4.25,"11,505",-6.25,4.20,38.30,"44,100","3,846","8,171",
,8,-,1,43.75,"1,575.00",-353.60,130,"1,538.10","1,570.20",65,"21,400.00","24,375",4.60,4.65,"25,285",-7.00,4.65,37.67,"1,42,739","12,764","30,207",
,4,-,1,59.34,"1,570.00",69.10,780,"1,454.75","1,522.60",520,"21,450.00","8,060",5.25,5.30,"17,160",-7.05,5.25,37.39,"64,957","5,920","11,691",
,"1,163",-48,362,-,"1,453.20",-358.60,325,"1,451.65","1,459.80",260,"21,500.00","28,340",5.80,5.85,"34,060",-7.50,5.80,36.84,"4,45,920","20,677","1,24,014",
,6,-,1,56.32,"1,470.00",74.20,"2,535","1,363.00","1,415.50",520,"21,550.00","17,485",6.65,6.75,"16,770",-8.15,6.65,36.55,"80,273","7,338","11,297",
,15,3,18,41.88,"1,381.00",-349.00,780,"1,343.50","1,363.45",65,"21,600.00","40,560",7.55,7.60,"1,430",-8.30,7.50,36.17,"2,23,711","9,461","29,751",
,7,-,-,-,-,-,"2,535","1,259.75","1,332.25",780,"21,650.00","3,835",8.70,8.75,"10,205",-8.55,8.70,35.79,"77,479","3,340","9,126",
,38,-4,10,-,"1,247.15",-370.75,130,"1,251.55","1,279.85",845,"21,700.00","33,215",9.85,9.95,"17,095",-9.00,9.90,35.39,"2,28,466","16,310","49,455",
,16,3,23,52.66,"1,280.00",158.45,715,"1,197.30","1,225.55",130,"21,750.00","6,240",11.25,11.35,"4,095",-9.30,11.25,35.12,"1,09,803","5,015","13,590",
,100,-7,27,45.96,"1,172.00",-373.55,780,"1,149.60","1,168.70",65,"21,800.00","7,865",12.90,12.95,"7,280",-8.90,12.90,34.73,"3,05,763","33,696","71,470",
,9,-,3,-,"1,105.00",-7.70,130,"1,111.40","1,140.80",910,"21,850.00","3,640",14.95,15.00,260,-8.70,14.90,34.43,"1,17,898","6,694","11,325",
,137,-44,107,32.42,"1,078.90",-336.45,130,"1,055.75","1,072.00",130,"21,900.00","10,855",17.20,17.30,"3,120",-9.00,17.30,34.15,"2,55,332","9,663","34,786",
,11,-1,4,49.58,"1,016.20",-367.85,260,"1,018.40","1,026.20",520,"21,950.00","5,135",20.00,20.10,"4,940",-8.80,20.05,33.96,"1,21,266","9,237","16,220",
,"13,236","-1,999","7,990",30.33,972.30,-349.75,260,972.45,975.20,260,"22,000.00","6,630",23.05,23.15,"8,125",-7.85,23.05,33.59,"8,01,683","34,950","1,56,977",
,77,3,52,31.57,946.30,-353.45,325,922.10,929.35,260,"22,050.00","4,485",26.35,26.45,"2,405",-7.85,26.40,33.29,"1,60,134","10,384","19,613",
,383,6,64,28.85,876.75,-356.40,260,879.20,884.85,455,"22,100.00","6,565",30.25,30.40,"4,225",-6.75,30.25,33.00,"3,29,587","20,797","36,621",
,97,9,54,31.21,838.75,-348.10,260,833.05,837.80,260,"22,150.00",780,34.60,34.70,"3,575",-5.80,34.70,32.67,"1,92,381","12,418","19,216",
,"1,352",103,"1,268",31.08,789.60,-354.90,130,787.35,790.90,130,"22,200.00","4,095",39.45,39.60,"5,785",-4.30,39.50,32.43,"3,98,749","18,407","43,410",
,244,4,57,28.99,741.25,-361.85,260,744.20,747.80,260,"22,250.00","2,210",45.10,45.25,975,-2.00,45.30,32.04,"2,47,276","14,136","19,667",
,"2,801",-691,"2,689",30.94,701.10,-346.05,195,702.00,703.45,65,"22,300.00","2,990",51.10,51.25,130,-0.35,51.15,31.75,"4,56,076","22,809","55,917",
,398,-55,185,28.72,655.15,-352.80,65,658.00,661.20,260,"22,350.00",195,58.30,58.45,195,2.35,57.75,31.42,"1,98,247","7,501","18,182",
,"2,316",79,"2,356",29.81,617.20,-344.55,130,616.30,617.90,65,"22,400.00","2,145",66.15,66.30,975,5.25,66.15,31.25,"4,44,998","18,495","54,788",
,927,-28,855,29.31,575.70,-335.40,65,575.90,577.30,65,"22,450.00","2,535",75.35,75.55,455,9.15,75.45,30.88,"2,62,058","9,148","21,141",
,"22,970",864,"35,253",29.31,536.80,-332.95,325,535.20,536.05,195,"22,500.00",65,84.95,85.00,780,12.85,84.95,30.69,"13,60,426","49,412","1,45,281",
,"1,877",61,"2,006",28.93,496.45,-332.35,325,495.70,496.80,65,"22,550.00",455,95.90,96.10,780,18.00,96.00,30.33,"3,74,073","17,330","24,543",
,"7,210",-445,"12,528",28.81,458.85,-320.85,130,458.70,459.65,65,"22,600.00",910,108.15,108.40,520,23.60,108.40,30.05,"5,80,317","14,455","53,331",
,"2,170",66,"4,172",28.55,421.85,-320.25,130,421.15,422.05,130,"22,650.00",390,121.45,121.60,65,28.25,121.20,29.82,"2,86,683","10,527","19,182",
,"11,312","1,264","30,382",28.46,386.65,-316.10,65,386.05,386.75,130,"22,700.00",260,136.30,136.55,975,35.60,136.35,29.53,"5,94,288","21,525","56,188",
,"4,043",718,"16,557",28.10,352.70,-311.25,130,352.35,353.00,260,"22,750.00",325,152.35,152.70,845,42.90,152.45,29.49,"3,78,172","13,380","25,033",
,"21,950","6,585","1,06,619",28.05,321.05,-301.10,455,319.95,320.55,390,"22,800.00",585,170.70,170.90,65,51.35,170.60,29.09,"10,22,218","34,992","80,465",
,"6,552","4,799","54,752",27.80,290.15,-289.20,130,290.00,290.60,715,"22,850.00",650,189.60,189.95,65,60.40,189.95,29.04,"5,03,498","19,749","27,996",
,"44,422","30,513","2,96,371",27.55,261.10,-280.65,260,261.10,261.60,715,"22,900.00",260,210.70,211.10,"1,365",69.25,210.70,28.80,"11,57,722","52,627","84,796",
,"36,752","34,306","3,73,456",27.55,234.00,-269.65,455,233.85,234.25,195,"22,950.00",195,233.50,234.00,"1,170",80.00,233.80,28.47,"9,28,085","41,540","51,919",
,"1,78,293","1,31,595","14,51,844",27.38,208.75,-260.25,130,208.40,208.75,650,"23,000.00",130,257.85,258.35,65,91.15,258.00,28.24,"24,66,466","56,955","1,67,599",
,"65,365","60,065","7,37,872",27.22,185.30,-248.20,520,184.90,185.20,325,"23,050.00",195,283.55,283.90,130,102.55,283.95,28.17,"9,20,893","19,909","32,114",
,"97,410","84,700","10,45,563",26.95,163.70,-234.65,65,163.55,163.70,260,"23,100.00",910,312.30,312.80,195,116.15,313.05,28.40,"9,64,043","16,986","44,761",
,"36,814","30,970","4,40,841",27.01,143.30,-221.40,65,143.15,143.35,"1,170","23,150.00",65,342.90,343.45,65,128.50,342.25,28.00,"2,84,240","-1,554","13,666",
,"97,454","70,626","8,89,733",26.82,125.20,-209.80,650,125.25,125.50,"2,080","23,200.00",195,374.30,375.05,260,141.70,373.45,28.14,"4,38,987","-2,642","48,035",
,"37,160","27,489","3,24,226",26.70,108.95,-196.15,260,108.85,109.10,910,"23,250.00",130,407.70,408.50,130,155.35,407.20,28.06,"1,17,723","-4,669","11,279",
,"87,435","47,020","8,22,280",26.75,94.40,-183.05,845,94.40,94.60,"2,470","23,300.00",195,442.55,443.40,130,170.20,442.85,27.88,"2,00,831","-19,945","25,451",
,"34,236","18,659","2,86,377",26.73,81.95,-169.25,455,81.40,81.55,390,"23,350.00",195,480.50,481.50,65,186.45,480.90,27.97,"38,558","-5,620","6,561",
,"77,658","35,997","6,13,141",26.71,70.60,-154.10,"1,625",70.25,70.40,520,"23,400.00",325,518.65,520.10,65,199.75,519.35,28.33,"82,803","-10,758","20,542",
,"30,912","16,672","2,78,644",26.69,60.10,-140.50,"2,860",60.00,60.15,715,"23,450.00",260,558.60,559.75,130,213.80,559.30,28.22,"17,054","-3,986","5,203",
,"1,66,956","94,419","9,85,592",26.70,51.40,-126.95,260,51.20,51.30,"5,135","23,500.00",390,599.60,600.85,130,228.30,602.00,28.21,"77,752","-7,751","29,158",
,"28,683","19,562","2,55,364",26.80,44.15,-113.20,585,43.85,43.90,65,"23,550.00",65,643.10,645.15,130,238.05,642.00,28.34,"6,241",-851,"3,035",
,"60,451","33,344","4,84,457",26.83,37.45,-101.90,"3,055",37.40,37.50,"3,445","23,600.00",130,686.70,688.30,325,254.05,687.75,28.49,"11,946","-1,567","6,431",
,"19,980","12,050","2,49,202",27.00,31.95,-90.20,"6,110",31.90,32.00,"4,290","23,650.00",65,730.95,734.35,130,262.85,730.45,28.87,"1,919",-348,"1,911",
,"56,898","18,359","4,85,868",27.16,27.10,-79.35,"4,485",27.05,27.15,"4,875","23,700.00",65,774.85,777.25,65,276.00,775.75,28.95,"5,100","-1,078","7,544",
,"17,938","6,996","2,06,882",27.27,23.15,-70.35,"3,380",23.05,23.15,"1,365","23,750.00",130,821.35,823.95,325,285.70,822.90,31.87,"1,020",-245,"1,880",
,"66,156","21,778","4,42,570",27.51,19.80,-60.90,"3,120",19.65,19.75,"7,020","23,800.00",130,867.00,870.30,65,292.40,868.90,29.93,"5,449",-964,"10,714",
,"21,435","11,147","1,61,837",27.70,17.00,-53.10,"5,330",16.85,16.95,"6,110","23,850.00",260,912.35,917.00,65,303.05,916.50,32.86,368,-77,"2,494",
,"57,132","25,475","2,65,712",27.91,14.40,-46.10,"6,435",14.40,14.45,"7,215","23,900.00",390,961.45,966.05,195,307.05,964.50,29.78,"1,508",-534,"3,821",
,"20,027","8,107","1,32,105",28.23,12.50,-39.80,"2,470",12.50,12.55,"6,825","23,950.00","2,275","1,007.30","1,015.20",260,326.25,"1,028.80",37.83,85,-18,808,
,"1,70,791","52,281","6,75,831",28.54,10.85,-34.55,"11,635",10.85,10.90,"23,205","24,000.00",65,"1,059.15","1,064.00",130,317.25,"1,060.00",32.31,"12,899","-3,500","36,849",
,"15,632","4,029","98,366",28.80,9.35,-29.65,"1,040",9.35,9.40,"13,065","24,050.00",65,"1,105.65","1,114.65",65,312.80,"1,107.20",33.97,45,-17,609,
,"40,058","6,088","1,96,562",29.03,8.10,-25.60,"39,260",8.00,8.10,"40,690","24,100.00",390,"1,152.80","1,159.65",65,320.25,"1,156.35",37.01,197,-44,"2,359",
,"14,738","1,939","1,00,132",29.37,7.00,-22.40,"9,295",7.00,7.05,"19,110","24,150.00",65,"1,201.65","1,210.85",65,316.65,"1,198.90",-,65,-34,"1,180",
,"49,738","9,280","2,33,621",29.68,6.05,-18.75,"18,785",6.05,6.10,"47,840","24,200.00",65,"1,251.40","1,258.15",65,334.40,"1,252.00",32.63,989,-236,"5,541",
,"20,444","9,029","76,983",30.11,5.40,-16.05,"12,480",5.40,5.45,"23,270","24,250.00",65,"1,300.15","1,312.30",65,307.60,"1,265.35",-,41,-4,817,
,"52,804","23,911","2,19,853",30.37,4.70,-14.15,"22,815",4.65,4.70,"1,33,185","24,300.00",65,"1,353.20","1,358.65",65,325.40,"1,341.85",36.57,"1,473",-587,"4,506",
,"12,322","2,928","58,108",30.79,4.15,-11.90,"11,180",4.15,4.20,"23,920","24,350.00",585,"1,397.85","1,409.45",65,299.35,"1,378.65",-,12,-4,376,
,"43,456","18,857","1,97,819",31.13,3.60,-10.30,"21,775",3.60,3.65,"1,09,005","24,400.00",130,"1,447.80","1,457.05",195,339.25,"1,440.00",39.01,175,-32,"4,003",
,"14,055","5,843","63,443",31.52,3.30,-8.80,"4,680",3.30,3.35,"39,390","24,450.00",390,"1,498.10","1,508.70",65,287.25,"1,438.30",-,52,-4,"1,014",
,"1,56,752","41,191","3,84,640",31.92,2.90,-7.35,"3,71,995",2.85,2.90,"3,10,505","24,500.00",65,"1,552.05","1,556.70",65,342.35,"1,552.95",39.94,"4,811","-2,028","18,547",
,"25,651","17,363","69,413",32.49,2.75,-6.50,"2,97,115",2.70,2.75,"1,19,600","24,550.00",65,"1,596.15","1,605.70",130,319.35,"1,577.05",-,8,-2,687,
,"31,265","5,838","1,20,094",32.85,2.40,-5.65,"3,03,355",2.35,2.40,"2,31,205","24,600.00",715,"1,646.15","1,655.65",65,339.75,"1,655.00",39.28,507,-234,"5,809",
,"9,411",478,"49,963",33.34,2.25,-4.90,"78,000",2.25,2.30,"1,56,325","24,650.00",780,"1,645.05","1,716.70",65,-,-,21.70,-,-,526,
,"40,396","13,805","1,36,823",33.78,2.05,-4.20,"2,47,520",2.00,2.05,"75,335","24,700.00",390,"1,746.70","1,757.35",65,351.60,"1,748.45",47.69,667,-509,"12,867",
,"8,595","1,698","44,333",34.39,1.90,-3.80,"1,62,110",1.90,1.95,"1,14,465","24,750.00",715,"1,785.35","1,805.15",910,305.50,"1,752.65",-,33,-28,580,
,"38,135","3,311","1,11,915",34.88,1.85,-2.95,"3,09,985",1.85,1.90,"3,48,205","24,800.00",130,"1,848.50","1,857.05",65,346.65,"1,845.00",50.05,533,-260,"4,816",
,"9,285","1,487","35,138",35.56,1.85,-2.60,"1,74,850",1.80,1.85,"1,10,110","24,850.00",585,"1,895.15","1,910.15",715,355.00,"1,895.00",-,36,-20,457,
,"19,824",276,"84,074",36.11,1.70,-2.15,"2,40,435",1.65,1.70,"2,34,000","24,900.00",260,"1,946.50","1,960.55",130,352.40,"1,948.60",50.07,686,-294,"3,672",
,"4,284",-81,"22,887",36.64,1.65,-1.95,"1,01,985",1.60,1.65,"36,140","24,950.00",715,"1,989.15","2,010.65",715,316.70,"1,978.70",-,13,-3,286,
,"1,42,662","16,290","3,33,578",37.28,1.60,-1.70,"4,13,920",1.60,1.65,"4,19,835","25,000.00",325,"2,046.15","2,053.60",195,353.00,"2,051.50",48.66,"3,385",-869,"45,946",
,"4,324",-156,"20,456",37.77,1.50,-1.45,"84,695",1.50,1.55,"94,055","25,050.00",455,"2,092.80","2,114.70",650,314.70,"2,049.00",-,14,-9,208,
,"21,695","1,759","44,755",38.39,1.45,-1.05,"2,64,680",1.40,1.45,"2,36,535","25,100.00",65,"2,138.55","2,155.65",65,333.20,"2,153.55",57.62,245,-30,"1,731",
,"4,475",-714,"12,052",38.83,1.35,-0.95,"58,955",1.35,1.40,"51,610","25,150.00",195,"2,192.75","2,210.75",715,398.35,"2,152.00",-,31,-8,349,
,"27,510","1,973","72,033",39.41,1.25,-0.85,"3,14,925",1.25,1.30,"2,25,290","25,200.00",195,"2,243.35","2,250.80",65,353.95,"2,250.00",53.87,374,-97,"11,695",
,"5,830","1,578","13,682",39.98,1.15,-0.95,"1,27,790",1.15,1.20,"5,37,290","25,250.00",195,"2,290.80","2,311.65",650,395.05,"2,286.00",56.20,43,-25,383,
,"11,734","-2,943","29,207",40.72,1.20,-0.60,"1,42,545",1.20,1.25,"1,39,620","25,300.00",130,"2,343.05","2,358.85",65,336.55,"2,339.00",62.73,339,-218,"2,362",
,"2,009",89,"3,727",41.64,1.20,-0.65,"29,705",1.20,1.25,"21,125","25,350.00",65,"2,383.00","2,418.85",780,338.35,"2,350.00",-,11,-9,280,
,"15,572","2,858","31,199",42.00,1.15,-0.60,"1,35,395",1.15,1.20,"1,44,755","25,400.00",780,"2,444.45","2,459.95",65,365.85,"2,460.00",56.68,389,-121,"5,429",
,"3,194",-40,"14,473",42.92,1.15,-0.45,"48,880",1.15,1.20,"47,840","25,450.00",390,"2,488.10","2,506.55",650,302.20,"2,450.00",-,59,-47,"1,489",
,"50,846","-3,488","81,183",43.05,1.10,-0.45,"2,74,950",1.10,1.15,"3,12,520","25,500.00",195,"2,545.75","2,555.75",260,352.30,"2,555.00",57.41,"2,059","-1,325","16,210",
,"2,569",-26,"6,947",44.18,1.10,-0.40,"32,565",1.10,1.15,"53,950","25,550.00",65,"2,583.95","2,609.30",130,307.95,"2,552.60",-,8,-2,517,
,"15,570",-823,"21,816",44.69,1.10,-0.30,"1,66,530",1.05,1.10,"76,375","25,600.00",325,"2,644.80","2,656.05",65,357.10,"2,652.00",65.61,513,-430,"7,895",
,"1,964",-297,"4,460",45.41,1.10,-0.25,"33,865",1.05,1.10,"20,670","25,650.00",715,"2,694.25","2,707.95",650,337.80,"2,690.90",-,13,-5,388,
,"13,487","-1,416","22,172",46.12,1.05,-0.10,"62,790",1.05,1.10,"57,590","25,700.00",130,"2,743.00","2,757.55",65,373.55,"2,761.85",64.93,946,-510,"7,371",
,"2,275",154,"3,554",46.38,1.05,-0.15,"24,310",1.00,1.05,"29,185","25,750.00",715,"2,790.55","2,813.05",65,360.70,"2,799.70",65.66,10,-8,624,
,"16,838","-3,298","35,761",47.31,1.05,-,"1,04,845",1.00,1.05,"40,430","25,800.00",65,"2,846.65","2,856.05",325,360.90,"2,854.55",66.83,"2,843","-2,013","9,073",
,"1,331",-277,"3,065",47.78,1.00,-0.10,"13,455",1.00,1.05,"19,240","25,850.00",715,"2,879.50","2,927.20",455,-,-,61.38,-,-,404,
,"9,446","-4,242","28,536",48.72,1.00,0.05,"1,58,340",1.00,1.05,"83,980","25,900.00",130,"2,949.00","2,958.65",65,365.20,"2,965.30",75.96,237,-38,"4,853",
,"2,238",953,"7,221",49.17,1.00,-0.05,"26,585",0.95,1.00,"22,945","25,950.00",780,"2,971.65","3,019.95",65,-,-,-,-,-,177,
,"86,085",600,"91,372",49.61,0.95,-0.05,"1,62,240",0.90,0.95,"1,61,070","26,000.00",65,"3,050.20","3,059.75",130,354.45,"3,058.55",69.28,"2,212",-889,"47,518",
,"1,415",354,"2,796",50.30,0.95,-,"15,470",0.90,0.95,"15,470","26,050.00",260,"3,089.80","3,117.95",715,330.75,"3,085.35",50.05,2,-,193,
,"5,369",-926,"11,485",50.72,0.90,-0.05,"40,040",0.90,0.95,"86,190","26,100.00",65,"3,146.25","3,159.90",65,353.55,"3,160.45",72.45,595,-148,"2,210",
,"1,825",243,"2,359",51.40,0.90,-,"6,890",0.85,0.90,"11,050","26,150.00",65,"3,184.75","3,218.35",260,-28.95,"3,192.85",66.85,2,-,259,
,"5,916",-221,"6,531",51.79,0.80,-0.05,"37,895",0.80,0.85,"53,495","26,200.00",65,"3,244.30","3,250.95",65,348.05,"3,255.05",70.62,178,-94,"2,693",
,"1,373",134,"2,882",52.46,0.80,-0.10,"18,330",0.75,0.80,"7,085","26,250.00",65,"3,280.55","3,318.90",325,362.00,"3,270.00",-,18,-,212,
,"6,943","1,736","16,038",52.83,0.75,-0.15,"76,895",0.75,0.80,"1,19,080","26,300.00",65,"3,345.05","3,360.00",65,355.15,"3,353.70",68.90,270,-184,"1,796",
,"1,084",141,"1,067",53.80,0.80,-0.05,"6,435",0.80,0.85,"14,885","26,350.00",65,"3,380.60","3,420.40",65,302.20,"3,351.00",-,7,-,170,
,"4,033",-214,"3,348",54.15,0.80,-,"42,640",0.75,0.80,"29,380","26,400.00",780,"3,439.55","3,452.35",65,339.20,"3,439.20",81.57,112,-93,991,
,742,-80,496,54.81,0.75,-0.05,"1,820",0.70,0.80,"2,275","26,450.00",715,"3,468.70","3,525.30",780,-,-,-,-,-,67,
,"28,919","-2,571","26,872",55.14,0.75,-0.05,"1,38,255",0.70,0.75,"1,47,940","26,500.00",130,"3,550.00","3,551.35",65,356.15,"3,553.30",80.25,"1,208",-892,"7,556",
,741,-18,272,55.79,0.70,-0.20,390,0.70,0.75,"2,730","26,550.00",65,"3,575.15","3,620.25",715,-,-,-,-,-,11,
,"2,425",-155,"2,304",56.44,0.75,-0.05,"24,570",0.75,0.80,"33,995","26,600.00",715,"3,641.45","3,667.35",715,361.75,"3,640.00",-,13,-2,460,
,644,35,471,56.73,0.70,-0.05,"2,600",0.65,0.70,"1,365","26,650.00",65,"3,676.20","3,721.50",780,-113.05,"3,582.90",-,1,-,34,
,"2,294",-23,"4,013",57.74,0.75,-0.05,"29,965",0.70,0.75,"18,005","26,700.00",130,"3,743.50","3,764.85",715,307.20,"3,690.00",-,15,-10,327,
,678,-13,579,57.63,0.70,-0.05,"1,625",0.65,0.70,780,"26,750.00",780,"3,739.85","3,898.30","1,690",-,-,-,-,-,13,
,"4,610",713,"2,570",58.27,0.65,-0.10,"40,105",0.65,0.70,"22,100","26,800.00",130,"3,824.60","3,868.80",715,470.45,"3,850.45",88.84,52,-15,289,
,455,-15,305,59.30,0.65,-0.10,"1,560",0.65,0.75,"1,040","26,850.00",780,"3,858.35","3,945.85",780,-,-,-,-,-,10,
,900,-86,690,59.54,0.65,-0.05,"3,705",0.60,0.65,195,"26,900.00",390,"3,933.05","3,969.00",715,360.60,"3,935.00",-,23,-15,37,
,590,34,975,60.17,0.65,-0.10,390,0.60,0.65,"1,885","26,950.00",715,"3,965.25","4,015.20",325,-,-,-,-,-,17,
,"43,751","-1,050","23,195",60.37,0.60,-0.05,"1,45,275",0.55,0.60,"1,14,920","27,000.00",130,"4,038.15","4,051.90",65,360.80,"4,050.90",82.96,"2,150","-1,667","14,103",
,681,189,922,61.42,0.65,-0.05,"2,665",0.55,0.65,"5,655","27,050.00",715,"4,062.50","4,124.80",780,417.85,"4,005.40",-,2,-,15,
,"4,841",-73,"1,292",61.15,0.55,-0.10,"19,305",0.55,0.60,"12,025","27,100.00",65,"4,119.90","4,195.90",390,314.00,"3,964.00",-,1,-,26,
,543,-29,240,61.76,0.60,-0.05,"1,885",0.55,0.60,650,"27,150.00",715,"4,160.35","4,219.20",325,-,-,-,-,-,27,
,"5,089",133,"1,571",62.85,0.55,-0.15,"9,295",0.55,0.60,"13,195","27,200.00",715,"4,223.75","4,269.20",715,453.00,"4,260.00",105.24,10,-3,164,
,"1,084",552,"1,613",63.47,0.60,-0.10,"6,825",0.55,0.60,"8,905","27,250.00",715,"4,262.40","4,422.75",715,549.05,"4,296.55",89.83,2,-,8,
,"4,283",64,"3,205",64.08,0.60,-0.10,"41,925",0.55,0.60,"32,565","27,300.00",715,"4,314.10","4,367.60",715,455.00,"4,300.00",-,2,-,141,
,356,48,345,64.70,0.60,-0.05,"1,950",0.55,0.60,"2,145","27,350.00",65,"4,368.85","4,446.15",780,385.75,"4,280.30",-,1,-,8,
,"1,853",164,"1,965",64.82,0.60,-0.05,"14,950",0.55,0.60,"7,800","27,400.00",715,"4,414.60","4,483.75","1,105",-,-,95.37,-,-,43,
,423,-79,514,64.89,0.60,-0.05,"1,625",0.55,0.60,"2,795","27,450.00",715,"4,460.00","4,563.30",780,-,-,-,-,-,7,
,"11,893",-938,"9,331",65.49,0.50,-0.15,"88,205",0.50,0.55,"27,625","27,500.00",975,"4,555.00","4,566.25",65,361.05,"4,554.40",112.16,943,-397,"3,408",
,782,-248,"1,560",66.09,0.50,-0.10,"19,760",0.45,0.50,"3,705","27,550.00",780,"4,307.95","4,678.65",780,-,-,-,-,-,9,
,809,46,"1,149",66.69,0.50,-0.15,195,0.50,0.55,"6,760","27,600.00",780,"4,598.05","4,672.30",715,-,-,-,-,-,46,
,445,13,362,66.70,0.50,-0.10,"20,410",0.45,0.50,"2,080","27,650.00","1,690","4,338.65","4,863.90","1,690",663.35,"4,613.35",-,1,-,9,
,"1,341",-106,"1,269",68.43,0.50,-0.10,"10,530",0.50,0.55,"14,040","27,700.00",195,"4,720.75","4,787.40",780,410.00,"4,750.00",100.75,18,-11,51,
,821,26,303,69.54,0.60,-0.10,650,0.50,0.60,"3,445","27,750.00",780,"4,539.90","4,914.40",780,-,-,-,-,-,6,
,"1,473",29,"1,713",69.06,0.50,-0.10,"84,305",0.45,0.50,"35,230","27,800.00",715,"4,805.20","4,871.45",715,-182.00,"4,850.00",102.44,8,-1,21,
,343,133,352,70.22,0.50,-0.15,"1,755",0.50,0.55,260,"27,850.00",715,"4,849.55","4,933.05",780,-,-,-,-,-,7,
,905,160,873,70.81,0.50,-0.15,"2,470",0.50,0.55,"2,990","27,900.00",325,"4,920.10","4,968.65",65,331.85,"4,943.85",97.63,5,-,31,
,430,166,420,70.21,0.50,-0.05,"2,795",0.45,0.50,325,"27,950.00",65,"4,960.50","5,021.65",715,283.20,"4,904.55",-,1,-,8,
,"20,448","-2,776","12,607",71.41,0.50,-0.10,"4,12,880",0.45,0.50,"1,12,905","28,000.00",65,"5,044.70","5,054.55",65,354.90,"5,047.60",104.26,994,-269,"8,610",
,356,110,280,71.37,0.60,-,"1,300",0.45,0.55,"1,365","28,050.00",65,"5,055.70","5,170.80",780,-,-,-,-,-,5,
,"1,466",-258,"1,897",71.95,0.50,-0.05,"71,630",0.45,0.50,"20,280","28,100.00",715,"5,105.05","5,195.10",780,-,-,-,-,-,123,
