CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,-,-,-,780,"1,846.45","1,939.10",780,"21,050.00","41,535",2.80,2.85,"97,045",-3.95,2.80,41.81,"29,552","1,248","4,403",
,2,-,-,-,-,-,780,"1,706.35","1,905.20",780,"21,100.00","1,51,450",2.95,3.00,"2,09,885",-4.35,2.95,41.06,"1,04,831","3,674","15,579",
,2,-,-,-,-,-,780,"1,747.50","1,842.85",780,"21,150.00","5,070",3.15,3.20,"19,435",-4.75,3.15,40.53,"33,809",883,"4,075",
,2,-,-,-,-,-,780,"1,688.35","1,780.95",780,"21,200.00","11,310",3.30,3.35,"49,855",-4.95,3.30,39.67,"1,20,776","6,948","28,174",
,5,-,-,-,-,-,780,"1,653.25","1,740.75",780,"21,250.00","26,130",3.55,3.60,"22,685",-5.55,3.60,39.27,"43,312","3,882","8,366",
,1,-,-,-,-,-,780,"1,603.00","1,700.25",780,"21,300.00","64,740",3.80,3.85,"16,900",-5.80,3.85,38.56,"1,40,010","20,598","44,229",
,-,-,-,-,-,-,780,"1,501.85","1,643.80",780,"21,350.00","6,695",4.35,4.40,"25,675",-6.05,4.40,38.29,"45,954","4,237","8,562",
,8,-,1,44.01,"1,575.00",-353.60,130,"1,522.15","1,564.00",780,"21,400.00","28,340",4.75,4.80,"36,075",-6.85,4.80,37.66,"1,46,626","12,763","30,206",
,4,-,1,59.45,"1,570.00",69.10,780,"1,458.25","1,505.75",65,"21,450.00","23,010",5.40,5.50,"22,620",-6.85,5.45,37.38,"70,072","6,348","12,119",
,"1,189",-22,401,-,"1,449.25",-362.55,780,"1,434.35","1,440.90",65,"21,500.00","37,180",6.00,6.05,"19,890",-7.25,6.05,36.83,"4,76,229","19,786","1,23,123",
,6,-,1,56.43,"1,470.00",74.20,715,"1,384.80","1,404.35",195,"21,550.00","16,575",6.90,7.00,"13,130",-7.85,6.95,36.54,"84,776","7,388","11,347",
,15,3,18,42.07,"1,381.00",-349.00,65,"1,325.85","1,348.95",260,"21,600.00","8,190",7.85,7.90,"32,890",-7.95,7.85,36.16,"2,34,391","8,256","28,546",
,7,-,-,-,-,-,"2,535","1,264.50","1,327.20","2,535","21,650.00",715,9.00,9.05,"15,015",-8.20,9.05,35.78,"83,218","3,809","9,595",
,38,-4,10,-,"1,247.15",-370.75,780,"1,222.95","1,246.00",130,"21,700.00","5,655",10.20,10.25,"15,275",-8.70,10.20,35.38,"2,48,440","15,398","48,543",
,16,3,23,52.75,"1,280.00",158.45,715,"1,186.00","1,208.95",65,"21,750.00","6,305",11.65,11.75,"2,730",-8.80,11.75,35.11,"1,21,549","5,052","13,627",
,100,-7,27,46.07,"1,172.00",-373.55,780,"1,139.30","1,153.75",260,"21,800.00","5,980",13.35,13.45,"13,715",-8.40,13.40,34.72,"3,21,737","35,167","72,941",
,9,-,6,-,"1,092.50",-20.20,195,"1,095.00","1,110.25",390,"21,850.00","5,915",15.50,15.60,"6,435",-8.00,15.60,34.42,"1,26,753","7,232","11,863",
,137,-44,107,32.61,"1,078.90",-336.45,"1,885","1,045.00","1,053.70",65,"21,900.00","2,470",17.95,18.00,"2,600",-8.35,17.95,34.14,"2,69,261","12,147","37,270",
,10,-2,7,49.66,"1,020.80",-363.25,260,"1,000.05","1,006.95",260,"21,950.00","2,600",20.75,20.85,"4,875",-8.05,20.80,33.95,"1,30,156","10,713","17,696",
,"13,257","-1,978","8,423",30.50,957.85,-364.20,520,956.00,958.75,520,"22,000.00",130,23.85,23.90,"2,145",-7.00,23.90,33.64,"8,49,121","40,742","1,62,769",
,77,3,53,31.70,914.95,-384.80,260,907.00,913.00,260,"22,050.00","4,550",27.25,27.35,"1,885",-6.90,27.35,33.28,"1,68,136","10,407","19,636",
,384,7,69,29.00,866.00,-367.15,455,862.60,866.85,260,"22,100.00","6,240",31.20,31.30,195,-5.75,31.25,33.01,"3,47,944","20,305","36,129",
,102,14,63,31.32,829.55,-357.30,260,816.60,821.35,260,"22,150.00","1,820",35.70,35.80,325,-4.85,35.65,32.66,"2,08,081","12,790","19,588",
,"1,396",147,"1,402",31.18,780.00,-364.50,195,773.10,775.05,130,"22,200.00","1,235",40.70,40.80,"1,625",-3.10,40.70,32.37,"4,21,627","18,560","43,563",
,240,-,58,29.09,724.10,-379.00,260,728.15,731.30,260,"22,250.00","3,120",46.40,46.55,"4,550",-0.75,46.55,32.03,"2,59,086","15,869","21,400",
,"2,671",-821,"3,158",31.02,686.00,-361.15,260,686.00,687.85,455,"22,300.00","3,965",52.60,52.70,195,1.20,52.70,31.74,"4,82,999","24,769","57,877",
,398,-55,187,28.80,645.80,-362.15,325,642.35,645.05,260,"22,350.00","3,120",59.85,60.00,"1,105",4.55,59.95,31.41,"2,10,246","7,696","18,377",
,"2,373",136,"2,485",29.88,601.80,-359.95,65,600.90,602.35,65,"22,400.00",325,67.85,68.00,845,7.10,68.00,31.17,"4,68,118","18,787","55,080",
,945,-10,943,29.37,563.40,-347.70,130,559.90,561.35,130,"22,450.00","1,625",76.95,77.15,"1,040",10.70,77.00,30.97,"2,78,858","9,628","21,621",
,"22,672",566,"38,144",29.37,521.20,-348.55,260,520.00,521.05,130,"22,500.00",650,87.00,87.20,"2,730",14.95,87.05,30.61,"14,38,658","49,070","1,44,939",
,"1,916",100,"2,187",28.98,481.85,-346.95,195,480.95,482.00,65,"22,550.00","1,820",98.20,98.45,"1,235",20.20,98.20,30.41,"3,99,121","17,512","24,725",
,"7,440",-215,"13,606",28.86,444.40,-335.30,130,443.50,444.40,195,"22,600.00",520,110.65,110.90,845,26.05,110.85,30.04,"6,14,743","14,725","53,601",
,"2,235",131,"5,538",28.59,407.35,-334.75,130,407.05,407.90,65,"22,650.00","1,040",124.15,124.40,130,31.40,124.35,29.80,"3,06,294","10,814","19,469",
,"11,419","1,371","33,104",28.50,372.25,-330.50,130,372.25,372.90,65,"22,700.00","1,820",139.40,139.65,260,38.65,139.40,29.51,"6,34,069","20,164","54,827",
,"4,187",862,"18,377",28.14,338.90,-325.05,195,338.90,339.55,130,"22,750.00",195,156.20,156.40,260,46.65,156.20,29.35,"4,08,183","13,849","25,502",
,"22,570","7,205","1,18,161",28.06,307.25,-314.90,520,307.25,307.75,130,"22,800.00",910,174.25,174.60,455,55.30,174.55,29.17,"10,92,465","32,196","77,669",
,"7,175","5,422","63,832",27.83,277.90,-301.45,390,277.30,277.85,390,"22,850.00",390,194.25,194.65,"1,040",64.70,194.25,28.88,"5,50,411","19,805","28,052",
,"45,287","31,378","3,45,939",27.74,249.60,-292.15,455,249.20,249.65,130,"22,900.00",130,215.95,216.35,585,74.90,216.35,28.70,"12,70,155","56,367","88,536",
,"39,730","37,284","4,27,809",27.58,222.85,-280.80,65,222.45,222.70,65,"22,950.00",520,239.40,239.80,260,85.65,239.45,28.45,"10,06,868","40,758","51,137",
,"1,70,603","1,23,905","15,55,831",27.40,198.25,-270.75,130,197.90,198.20,975,"23,000.00","1,040",264.50,265.05,260,97.60,264.45,28.22,"25,78,310","48,959","1,59,603",
,"62,464","57,164","7,71,495",27.24,175.45,-258.05,975,175.15,175.45,260,"23,050.00",195,291.65,292.15,65,110.15,291.55,28.14,"9,42,833","18,159","30,364",
,"94,820","82,110","10,95,870",27.12,154.35,-244.00,195,154.05,154.35,325,"23,100.00",325,320.75,321.40,585,124.30,321.20,28.09,"9,91,759","15,338","43,113",
,"35,782","29,938","4,61,289",26.90,135.60,-229.10,910,135.35,135.65,390,"23,150.00",65,351.95,352.35,130,138.60,352.35,27.96,"2,90,768","-1,992","13,228",
,"97,788","70,960","9,32,350",26.89,118.45,-216.55,520,118.25,118.50,"1,365","23,200.00",65,384.90,385.60,65,152.80,384.55,28.11,"4,51,367","-2,931","47,746",
,"36,024","26,353","3,42,061",26.77,102.95,-202.15,585,102.80,103.00,975,"23,250.00",65,419.00,419.85,390,167.45,419.30,28.02,"1,19,546","-4,824","11,124",
,"86,632","46,217","8,57,238",26.77,89.25,-188.20,"2,015",89.05,89.25,910,"23,300.00",195,455.25,456.15,130,182.85,455.50,27.83,"2,05,025","-20,391","25,005",
,"32,898","17,321","3,03,952",26.74,76.90,-174.30,"3,900",76.80,76.95,65,"23,350.00",65,493.25,494.25,65,199.60,494.05,27.92,"39,384","-5,747","6,434",
,"78,634","36,973","6,42,483",26.72,66.20,-158.50,"2,990",66.20,66.35,"1,170","23,400.00",65,532.40,533.45,65,213.65,533.25,28.39,"85,018","-10,842","20,458",
,"30,859","16,619","2,93,545",26.70,56.85,-143.75,"1,040",56.70,56.85,"2,535","23,450.00",65,573.15,574.20,130,229.15,574.65,28.16,"17,537","-4,037","5,152",
,"1,64,879","92,342","10,30,098",26.73,48.55,-129.80,"2,795",48.45,48.55,195,"23,500.00",390,614.30,615.65,260,242.65,616.35,28.58,"80,267","-8,297","28,612",
,"28,855","19,734","2,67,572",26.81,41.50,-115.85,"5,005",41.40,41.50,910,"23,550.00",910,657.30,658.95,130,254.45,658.40,28.27,"6,387",-864,"3,022",
,"59,434","32,327","5,08,760",26.89,35.45,-103.90,"3,770",35.35,35.45,"2,730","23,600.00",325,702.00,703.65,260,269.05,702.75,28.41,"12,383","-1,551","6,447",
,"20,016","12,086","2,64,443",27.01,30.25,-91.90,260,30.20,30.25,"2,145","23,650.00",325,746.05,748.90,260,282.15,749.75,28.78,"1,969",-371,"1,888",
,"55,412","16,873","5,03,459",27.17,25.80,-80.65,"2,080",25.70,25.80,"10,205","23,700.00",65,791.00,793.45,325,288.25,788.00,28.85,"5,212","-1,095","7,527",
,"18,283","7,341","2,14,870",27.30,21.95,-71.55,"5,005",21.90,22.00,"2,145","23,750.00",260,835.95,840.25,"2,015",307.80,845.00,31.78,"1,033",-251,"1,874",
,"67,932","23,554","4,57,452",27.52,18.65,-62.05,"4,550",18.65,18.75,"5,135","23,800.00",260,883.15,886.00,65,310.15,886.65,29.82,"5,587",-905,"10,773",
,"21,431","11,143","1,67,157",27.71,16.05,-54.05,"5,655",16.00,16.05,195,"23,850.00",260,931.10,934.35,"1,755",307.10,920.55,32.76,372,-78,"2,493",
,"57,324","25,667","2,78,747",27.92,13.80,-46.70,"14,040",13.75,13.80,"15,210","23,900.00",325,979.15,982.15,65,322.15,979.60,29.64,"1,542",-558,"3,797",
,"20,260","8,340","1,38,376",28.24,12.00,-40.30,"2,210",11.95,12.00,"7,735","23,950.00",260,"1,026.05","1,030.90",455,314.45,"1,017.00",37.73,89,-25,801,
,"1,68,832","50,322","7,01,594",28.55,10.35,-35.05,"14,170",10.30,10.35,"33,150","24,000.00",130,"1,076.00","1,079.80",65,337.70,"1,080.45",32.15,"13,487","-3,703","36,646",
,"16,225","4,622","1,03,315",28.81,8.95,-30.05,"21,840",8.90,9.00,"16,315","24,050.00",65,"1,123.75","1,129.30",65,324.90,"1,119.30",33.82,56,-18,608,
,"39,412","5,442","2,03,144",29.04,7.75,-25.95,"24,635",7.75,7.80,"13,780","24,100.00",130,"1,170.20","1,177.00",65,330.20,"1,166.30",36.87,224,-44,"2,359",
,"14,787","1,988","1,02,960",29.38,6.80,-22.60,"9,490",6.80,6.85,"15,210","24,150.00",65,"1,220.75","1,227.05","1,820",316.65,"1,198.90",-,65,-34,"1,180",
,"50,017","9,559","2,39,464",29.69,5.90,-18.90,"63,180",5.90,5.95,"18,330","24,200.00",130,"1,268.85","1,275.45",715,339.25,"1,256.85",32.39,993,-236,"5,541",
,"20,580","9,165","79,255",30.12,5.30,-16.15,"15,730",5.30,5.35,"11,050","24,250.00",715,"1,316.90","1,325.85",65,372.25,"1,330.00",-,42,-4,817,
,"53,714","24,821","2,31,069",30.38,4.65,-14.20,"1,46,705",4.65,4.70,"26,325","24,300.00",195,"1,369.30","1,375.80",130,348.20,"1,364.65",36.35,"1,598",-581,"4,512",
,"12,417","3,023","60,001",30.79,4.15,-11.90,"21,060",4.10,4.15,"13,000","24,350.00",65,"1,415.80","1,424.05",65,299.35,"1,378.65",-,12,-4,376,
,"43,793","19,194","2,04,486",31.14,3.65,-10.25,"37,635",3.60,3.65,"1,21,940","24,400.00",65,"1,465.75","1,474.80",65,360.55,"1,461.30",38.79,186,-35,"4,000",
,"14,211","5,999","65,345",31.53,3.30,-8.80,"52,715",3.25,3.35,"37,505","24,450.00",65,"1,514.80","1,523.45",65,356.30,"1,507.35",-,58,-4,"1,014",
,"1,55,909","40,348","4,02,899",31.93,2.90,-7.35,"1,85,965",2.90,2.95,"3,67,510","24,500.00",65,"1,570.00","1,573.25",130,362.05,"1,572.65",39.68,"5,112","-1,995","18,580",
,"22,487","14,199","77,385",32.49,2.70,-6.55,"2,36,405",2.65,2.70,"2,82,490","24,550.00",260,"1,612.95","1,623.15",130,319.35,"1,577.05",-,8,-2,687,
,"31,308","5,881","1,25,781",32.86,2.40,-5.65,"1,79,920",2.35,2.40,"2,61,755","24,600.00",65,"1,664.85","1,672.75",65,351.65,"1,666.90",38.94,552,-259,"5,784",
,"9,445",512,"52,686",33.35,2.30,-4.85,"1,25,125",2.25,2.30,"1,37,865","24,650.00",780,"1,672.60","1,725.15",65,-,-,21.70,-,-,526,
,"41,796","15,205","1,43,505",33.79,2.05,-4.20,"4,29,520",2.00,2.05,"2,14,500","24,700.00",260,"1,765.80","1,774.70",130,378.15,"1,775.00",47.48,669,-512,"12,864",
,"9,581","2,684","47,700",34.40,2.00,-3.70,"1,56,845",1.95,2.00,"1,45,795","24,750.00",130,"1,809.05","1,822.55",975,305.50,"1,752.65",-,33,-28,580,
,"35,079",255,"1,26,257",34.88,1.95,-2.85,"5,01,280",1.90,1.95,"1,58,665","24,800.00",260,"1,865.20","1,874.15",325,356.15,"1,854.50",49.84,539,-268,"4,808",
,"9,361","1,563","36,477",35.57,1.85,-2.60,"1,61,200",1.85,1.90,"1,38,840","24,850.00",130,"1,914.15","1,931.45",650,355.00,"1,895.00",-,36,-20,457,
,"20,083",535,"87,848",36.12,1.75,-2.10,"2,32,700",1.70,1.75,"2,91,980","24,900.00",65,"1,966.30","1,973.65",195,379.50,"1,975.70",49.82,843,-303,"3,663",
,"4,370",5,"25,255",36.65,1.65,-1.95,"1,02,830",1.60,1.65,"63,895","24,950.00",195,"2,011.50","2,023.70",650,336.50,"1,998.50",-,23,-13,276,
,"1,41,973","15,601","3,51,036",37.29,1.65,-1.65,"2,50,380",1.60,1.65,"5,05,245","25,000.00",65,"2,065.10","2,070.00",65,371.80,"2,070.30",48.33,"3,589","-1,090","45,725",
,"4,348",-132,"21,501",37.78,1.50,-1.45,"56,875",1.50,1.55,"93,925","25,050.00",195,"2,113.65","2,124.20",715,314.70,"2,049.00",-,14,-9,208,
,"20,916",980,"47,695",38.39,1.40,-1.10,"1,50,280",1.40,1.45,"2,29,775","25,100.00",65,"2,165.00","2,172.60",65,294.65,"2,115.00",57.41,261,-31,"1,730",
,"4,541",-648,"12,307",38.84,1.35,-0.95,"54,015",1.35,1.40,"48,035","25,150.00",195,"2,208.00","2,224.25",715,398.35,"2,152.00",-,31,-8,349,
,"27,834","2,297","73,850",39.42,1.30,-0.80,"2,65,005",1.25,1.30,"1,62,890","25,200.00",65,"2,265.00","2,267.75",65,355.95,"2,252.00",53.56,393,-104,"11,688",
,"9,129","4,877","17,363",39.99,1.20,-0.90,"1,64,775",1.15,1.20,"3,47,685","25,250.00",130,"2,299.75","2,322.65",650,395.05,"2,286.00",55.92,43,-25,383,
,"11,673","-3,004","30,373",40.73,1.25,-0.55,"1,30,195",1.20,1.25,"1,45,340","25,300.00",260,"2,364.70","2,375.55",65,355.55,"2,358.00",62.52,344,-225,"2,355",
,"2,200",280,"4,289",41.64,1.20,-0.65,"30,550",1.20,1.25,"29,835","25,350.00",130,"2,394.65","2,424.40",325,338.35,"2,350.00",-,11,-9,280,
,"15,576","2,862","32,491",42.01,1.15,-0.60,"1,40,725",1.15,1.20,"1,27,140","25,400.00",65,"2,463.65","2,480.75",130,368.65,"2,462.80",56.33,415,-121,"5,429",
,"3,068",-166,"14,704",42.93,1.15,-0.45,"50,700",1.15,1.20,"46,540","25,450.00",325,"2,500.40","2,525.40",650,302.20,"2,450.00",-,59,-47,"1,489",
,"50,652","-3,682","83,951",43.06,1.10,-0.45,"2,93,605",1.10,1.15,"2,87,300","25,500.00",65,"2,564.45","2,572.50",325,347.95,"2,550.65",57.02,"2,252","-1,395","16,140",
,"2,721",126,"7,358",44.19,1.10,-0.40,"39,195",1.10,1.15,"49,205","25,550.00",65,"2,594.75","2,635.00",130,307.95,"2,552.60",-,8,-2,517,
,"15,756",-637,"22,261",44.70,1.15,-0.25,"1,49,175",1.10,1.15,"96,330","25,600.00",195,"2,663.35","2,675.70",780,356.40,"2,651.30",65.35,531,-448,"7,877",
,"1,911",-350,"4,624",45.42,1.10,-0.25,"23,400",1.10,1.15,"26,585","25,650.00",65,"2,705.50","2,723.60",650,337.80,"2,690.90",-,13,-5,388,
,"13,262","-1,641","22,938",45.91,1.05,-0.10,"75,270",1.05,1.10,"56,745","25,700.00",130,"2,760.75","2,783.10",130,364.70,"2,753.00",64.62,"1,032",-573,"7,308",
,"2,285",164,"3,742",46.39,1.05,-0.15,"25,415",1.00,1.05,"36,010","25,750.00",65,"2,808.45","2,825.50",650,360.70,"2,799.70",65.34,10,-8,624,
,"16,714","-3,422","36,768",47.32,1.00,-0.05,"93,600",1.00,1.05,"41,210","25,800.00",65,"2,864.00","2,873.40",325,354.20,"2,847.85",66.51,"2,845","-2,015","9,071",
,"1,327",-281,"3,105",47.79,1.05,-0.05,"12,090",1.00,1.05,"16,640","25,850.00",780,"2,881.75","2,953.25",455,-,-,61.38,-,-,404,
,"9,549","-4,139","29,095",48.72,1.00,0.05,"1,49,695",1.00,1.05,"1,03,740","25,900.00",65,"2,970.25","2,979.35",65,360.90,"2,961.00",75.73,250,-38,"4,853",
,"2,238",953,"7,244",49.18,1.00,-0.05,"28,795",0.95,1.00,"23,140","25,950.00",780,"2,977.25","3,047.90",845,-,-,-,-,-,177,
,"86,103",618,"93,364",49.62,0.95,-0.05,"1,73,485",0.90,0.95,"1,26,165","26,000.00",65,"3,070.80","3,073.45",65,370.90,"3,075.00",68.92,"2,428","-1,010","47,397",
,"1,397",336,"2,819",50.04,0.90,-0.05,"15,730",0.90,0.95,"6,370","26,050.00",260,"3,097.25","3,126.05",715,330.75,"3,085.35",46.96,2,-,193,
,"5,476",-819,"11,778",50.72,0.95,-,"40,950",0.90,0.95,"83,850","26,100.00",65,"3,167.30","3,182.40",715,358.10,"3,165.00",72.11,603,-145,"2,213",
,"1,797",215,"2,380",51.40,0.90,-,"5,070",0.85,0.90,"10,855","26,150.00",65,"3,197.55","3,245.35","1,040",-28.95,"3,192.85",66.35,2,-,259,
,"5,910",-227,"6,548",51.80,0.80,-0.05,"36,335",0.80,0.85,"52,130","26,200.00",65,"3,260.50","3,275.50",715,356.30,"3,263.30",70.20,185,-100,"2,687",
,"1,398",159,"2,937",52.47,0.85,-0.05,"9,945",0.80,0.85,"16,445","26,250.00",65,"3,297.25","3,340.10",780,362.00,"3,270.00",-,18,-,212,
,"6,919","1,712","16,170",52.83,0.80,-0.10,"2,02,280",0.75,0.80,"85,865","26,300.00",260,"3,362.65","3,379.70",585,360.30,"3,358.85",68.36,298,-211,"1,769",
,"1,080",137,"1,101",53.81,0.80,-0.05,"5,265",0.80,0.85,"13,260","26,350.00",65,"3,396.85","3,447.95",845,302.20,"3,351.00",-,7,-,170,
,"4,053",-194,"3,436",54.16,0.75,-0.05,"41,015",0.75,0.80,"30,290","26,400.00",130,"3,452.30","3,469.15",65,358.75,"3,458.75",81.28,134,-111,973,
,740,-82,530,54.82,0.80,-,455,0.70,0.80,"1,235","26,450.00",780,"3,464.95","3,535.60",65,-,-,-,-,-,67,
,"28,627","-2,863","27,570",55.15,0.75,-0.05,"1,34,745",0.70,0.75,"1,20,185","26,500.00",65,"3,565.55","3,569.90",65,372.85,"3,570.00",79.90,"1,464","-1,126","7,322",
,739,-20,273,55.80,0.75,-0.15,195,0.70,0.75,"3,965","26,550.00",845,"3,581.75","3,645.30",780,50.55,"3,618.90",-,1,-,11,
,"2,359",-221,"2,398",56.45,0.75,-0.05,"17,680",0.75,0.80,"27,040","26,600.00",65,"3,640.15","3,688.00",715,361.75,"3,640.00",-,13,-2,460,
,645,36,474,56.74,0.65,-0.10,"1,365",0.65,0.70,"3,120","26,650.00",65,"3,687.20","3,833.60",715,-113.05,"3,582.90",-,1,-,34,
,"2,296",-21,"4,077",57.75,0.75,-0.05,"39,325",0.70,0.75,"10,985","26,700.00",65,"3,756.50","3,785.35",715,307.20,"3,690.00",-,15,-10,327,
,671,-20,592,57.64,0.70,-0.05,585,0.65,0.70,"2,795","26,750.00",780,"3,652.45","3,854.00",325,-,-,-,-,-,13,
,"4,594",697,"2,577",58.27,0.70,-0.05,"42,770",0.65,0.70,"22,165","26,800.00",130,"3,851.50","3,876.75",715,485.00,"3,865.00",88.53,64,-21,283,
,455,-15,305,59.30,0.65,-0.10,390,0.65,0.70,"1,040","26,850.00",780,"3,865.25","3,932.30",195,-,-,-,-,-,10,
,900,-86,703,59.54,0.70,-,455,0.65,0.70,"1,170","26,900.00",130,"3,941.40","3,984.40",715,375.60,"3,950.00",-,24,-18,34,
,591,35,985,60.17,0.65,-0.10,975,0.60,0.65,"7,865","26,950.00",780,"3,958.25","4,047.50",780,-,-,-,-,-,17,
,"43,300","-1,501","24,481",60.37,0.65,-,"93,405",0.60,0.65,"1,17,325","27,000.00",65,"4,062.60","4,071.40",195,381.40,"4,071.50",82.46,"2,266","-1,771","13,999",
,681,189,922,61.43,0.65,-0.05,520,0.60,0.65,"3,705","27,050.00",780,"4,061.85","4,131.30",260,417.85,"4,005.40",-,2,-,15,
,"4,843",-71,"1,346",61.15,0.60,-0.05,"9,555",0.60,0.65,"12,935","27,100.00",780,"4,125.20","4,261.50","1,690",314.00,"3,964.00",-,1,-,26,
,543,-29,242,61.77,0.55,-0.10,520,0.55,0.60,"1,950","27,150.00",780,"4,152.05","4,256.10","1,105",-,-,-,-,-,27,
,"5,089",133,"1,578",62.86,0.60,-0.10,"8,970",0.55,0.60,"14,300","27,200.00",780,"4,221.95","4,287.35",715,453.00,"4,260.00",105.01,11,-3,164,
,"1,084",552,"1,614",63.47,0.60,-0.10,"6,435",0.55,0.60,"10,205","27,250.00",780,"4,274.20","4,422.95","1,690",549.05,"4,296.55",89.38,2,-,8,
,"4,284",65,"3,208",63.61,0.55,-0.15,"41,665",0.55,0.60,"48,035","27,300.00",715,"4,327.25","4,384.35",715,455.00,"4,300.00",-,2,-,141,
,357,49,356,64.70,0.60,-0.05,195,0.50,0.60,"1,495","27,350.00",65,"4,378.20","4,449.25",780,385.75,"4,280.30",-,1,-,8,
,"1,865",176,"2,046",64.82,0.55,-0.10,"11,830",0.55,0.60,"4,680","27,400.00",65,"4,434.55","4,484.30",325,-,-,95.37,-,-,43,
,446,-56,569,64.90,0.55,-0.10,455,0.50,0.55,"1,170","27,450.00",780,"4,221.85","4,575.10",780,-,-,-,-,-,7,
,"11,711","-1,120","9,724",65.50,0.55,-0.10,"2,08,000",0.50,0.55,"20,670","27,500.00",65,"4,569.00","4,582.80",65,361.65,"4,555.00",111.93,"1,006",-397,"3,408",
,800,-230,"1,572",66.10,0.50,-0.10,"12,675",0.50,0.55,"4,485","27,550.00",780,"4,350.90","4,679.40",780,-,-,-,-,-,9,
,809,46,"1,149",66.70,0.50,-0.15,"42,445",0.50,0.55,"5,785","27,600.00",780,"4,577.70","4,681.05",325,-,-,-,-,-,46,
,422,-10,406,66.70,0.55,-0.05,"19,500",0.50,0.60,"1,300","27,650.00","1,690","4,338.65","4,863.90","1,690",663.35,"4,613.35",-,1,-,9,
,"1,339",-108,"1,270",68.44,0.55,-0.05,"36,465",0.50,0.55,"15,665","27,700.00",65,"4,381.80","4,812.90",780,410.00,"4,750.00",100.35,18,-11,51,
,822,27,308,69.55,0.45,-0.25,390,0.50,0.60,"2,210","27,750.00",780,"4,545.25","4,908.40",780,-,-,-,-,-,6,
,"1,116",-328,"2,163",69.07,0.55,-0.05,"75,400",0.50,0.55,"36,790","27,800.00",780,"4,803.15","4,907.50",780,-182.00,"4,850.00",102.03,8,-1,21,
,344,134,359,70.22,0.55,-0.10,130,0.55,0.60,"3,185","27,850.00",780,"4,630.35","5,082.35",780,-,-,-,-,-,7,
,905,160,928,70.81,0.50,-0.15,"13,065",0.50,0.55,195,"27,900.00",325,"4,926.15","4,988.15",715,331.85,"4,943.85",97.07,5,-,31,
,441,177,431,70.22,0.50,-0.05,"1,625",0.50,0.60,"2,795","27,950.00",780,"4,957.90","5,175.90",715,283.20,"4,904.55",-,1,-,8,
,"19,593","-3,631","13,999",71.42,0.55,-0.05,"3,41,250",0.50,0.55,"36,660","28,000.00",65,"5,065.50","5,071.35",65,378.70,"5,071.40",103.82,"1,081",-327,"8,552",
,356,110,280,71.38,0.60,-,325,0.50,0.55,"2,925","28,050.00",845,"4,860.40","5,154.35",780,-,-,-,-,-,5,
