CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"11,874","2,480","68,341",30.36,4.00,-12.05,"26,000",3.90,3.95,"8,060","24,350.00","1,040","1,406.15","1,416.30",130,350.70,"1,430.00",40.01,19,-10,370,
,"47,921","23,322","2,38,774",30.63,3.40,-10.50,"1,30,780",3.35,3.40,"26,455","24,400.00",65,"1,458.60","1,465.15",130,350.25,"1,451.00",42.37,260,-57,"3,978",
,"13,832","5,620","73,351",31.13,3.05,-9.05,"27,040",3.05,3.10,"16,120","24,450.00",65,"1,507.45","1,513.40",65,361.60,"1,512.65",47.95,63,-8,"1,010",
,"1,53,668","38,107","4,87,020",31.30,2.60,-7.65,"2,13,590",2.60,2.65,"3,70,305","24,500.00",130,"1,560.25","1,566.10",65,354.40,"1,565.00",45.40,"5,815","-2,258","18,317",
,"12,550","4,262","1,10,944",31.84,2.40,-6.85,"1,02,375",2.40,2.45,"1,57,885","24,550.00",65,"1,604.10","1,617.05",195,335.70,"1,593.40",53.07,18,-2,687,
,"30,168","4,741","1,56,243",32.08,2.15,-5.90,"1,12,385",2.15,2.20,"2,68,385","24,600.00",65,"1,653.00","1,664.85",65,363.90,"1,679.15",46.07,"1,034",-483,"5,560",
,"11,484","2,551","69,038",32.72,2.05,-5.10,"1,49,240",2.00,2.05,"1,49,500","24,650.00",65,"1,702.70","1,723.55",65,347.80,"1,665.75",44.73,50,-40,486,
,"39,041","12,450","1,62,308",33.13,1.85,-4.40,"3,68,550",1.80,1.85,"3,25,260","24,700.00",195,"1,758.80","1,769.40",195,356.80,"1,753.65",49.09,724,-533,"12,843",
,"9,718","2,821","56,411",33.94,1.80,-3.90,"1,26,620",1.75,1.80,"1,07,510","24,750.00",65,"1,801.75","1,814.30","1,300",347.85,"1,795.00",50.18,36,-30,578,
,"34,212",-612,"1,52,721",34.41,1.60,-3.20,"6,35,245",1.60,1.65,"4,18,405","24,800.00",130,"1,860.45","1,863.50",65,363.20,"1,861.55",49.88,824,-438,"4,638",
,"9,543","1,745","40,226",35.20,1.60,-2.85,"1,34,615",1.60,1.65,"1,03,350","24,850.00",65,"1,906.55","1,926.90",130,365.00,"1,905.00",52.36,40,-30,447,
,"20,179",631,"1,00,632",35.36,1.45,-2.40,"2,79,435",1.45,1.50,"1,85,055","24,900.00",65,"1,958.90","1,970.35",65,373.90,"1,970.10",53.20,"1,092",-363,"3,603",
,"5,695","1,330","30,617",36.14,1.45,-2.15,"92,885",1.40,1.45,"35,035","24,950.00",130,"2,003.85","2,033.20",715,326.00,"1,988.00",50.93,76,-18,271,
,"1,41,375","15,003","4,23,008",36.91,1.45,-1.85,"12,17,905",1.40,1.45,"7,66,480","25,000.00",65,"2,059.60","2,060.50",65,361.95,"2,060.45",54.39,"9,062","-1,913","44,901",
,"5,449",969,"28,361",37.24,1.25,-1.70,"1,35,005",1.25,1.30,"1,24,085","25,050.00",65,"2,104.15","2,129.10",780,352.70,"2,087.00",52.38,22,-14,203,
,"19,407",-529,"57,100",37.52,1.25,-1.25,"2,73,780",1.20,1.25,"2,72,350","25,100.00",715,"2,155.75","2,165.10",65,339.65,"2,160.00",58.28,356,-82,"1,679",
,"4,347",-842,"13,601",38.43,1.25,-1.05,"90,545",1.20,1.25,"43,355","25,150.00",195,"2,193.75","2,220.55",65,458.85,"2,212.50",-,34,-8,349,
,"27,273","1,736","80,720",38.84,1.15,-0.95,"3,22,335",1.10,1.15,"2,74,105","25,200.00",65,"2,254.70","2,260.15",65,363.95,"2,260.00",62.55,550,-218,"11,574",
,"10,301","6,049","22,295",39.39,1.05,-1.05,"1,66,530",1.05,1.10,"1,35,525","25,250.00",650,"2,298.10","2,321.15",585,432.05,"2,323.00",62.71,49,-36,372,
,"10,931","-3,746","33,363",40.12,1.05,-0.75,"1,44,560",1.05,1.10,"1,34,095","25,300.00",390,"2,355.40","2,370.15",65,357.55,"2,360.00",59.05,466,-257,"2,323",
,"2,374",454,"6,894",41.05,1.05,-0.80,"68,965",1.05,1.10,"44,330","25,350.00",65,"2,403.55","2,426.10",65,398.35,"2,410.00",-,15,-13,276,
,"15,212","2,498","42,678",41.18,1.05,-0.70,"2,02,280",1.00,1.05,"1,54,115","25,400.00",65,"2,457.70","2,464.55",65,381.40,"2,475.55",55.38,659,-287,"5,263",
,"3,021",-213,"15,681",42.11,1.10,-0.50,"49,530",1.05,1.10,"57,720","25,450.00",65,"2,499.20","2,526.05",715,348.50,"2,496.30",58.96,110,-95,"1,441",
,"50,476","-3,858","1,12,832",42.61,1.05,-0.50,"2,35,300",1.00,1.05,"4,72,550","25,500.00",65,"2,557.15","2,564.70",65,358.30,"2,561.00",65.97,"2,725","-1,758","15,777",
,"2,727",132,"8,552",43.54,1.00,-0.50,"44,850",1.00,1.05,"32,110","25,550.00",65,"2,594.55","2,627.10",715,355.35,"2,600.00",68.88,19,-8,511,
,"15,780",-613,"24,352",44.04,1.00,-0.40,"2,07,285",1.00,1.05,"1,80,115","25,600.00",195,"2,656.70","2,665.35",390,371.85,"2,666.75",73.05,665,-550,"7,775",
,"1,634",-627,"5,368",44.97,0.95,-0.40,"30,875",0.95,1.00,"30,680","25,650.00",130,"2,695.40","2,725.00",715,344.50,"2,697.60",70.36,19,-14,379,
,"13,021","-1,882","23,808",45.46,0.95,-0.20,"89,505",0.95,1.00,"50,635","25,700.00",520,"2,760.00","2,766.55",65,371.70,"2,760.00",68.32,"1,092",-605,"7,276",
,"2,206",85,"4,015",46.16,0.95,-0.25,"15,340",0.95,1.00,"38,870","25,750.00",325,"2,801.10","2,814.35",260,386.00,"2,825.00",73.44,11,-9,623,
,"15,611","-4,525","39,812",46.62,0.90,-0.15,"1,03,740",0.90,0.95,"1,13,035","25,800.00",65,"2,860.00","2,866.90",130,373.05,"2,866.70",73.12,"3,907","-2,618","8,468",
,"1,332",-276,"3,276",47.32,0.90,-0.20,"11,830",0.90,0.95,"16,120","25,850.00",715,"2,901.30","2,927.30",65,387.35,"2,939.65",90.88,1,-,404,
,"10,443","-3,245","32,500",48.02,0.90,-0.05,"58,630",0.90,0.95,"80,275","25,900.00",65,"2,960.00","2,974.85",65,369.90,"2,970.00",70.99,274,-38,"4,853",
,"2,158",873,"7,792",48.45,0.85,-0.20,"9,425",0.85,0.90,"35,815","25,950.00",65,"3,002.10","3,040.75",780,487.85,"3,012.85",82.27,3,-1,176,
,"88,121","2,636","1,03,128",49.14,0.90,-0.10,"78,325",0.85,0.90,"2,56,555","26,000.00",65,"3,062.75","3,067.40",325,362.50,"3,066.60",77.37,"6,037","1,102","49,509",
,"1,278",217,"3,033",49.82,0.85,-0.10,"12,415",0.85,0.90,"11,635","26,050.00",260,"3,100.65","3,130.40",780,330.75,"3,085.35",70.55,2,-,193,
,"5,737",-558,"12,477",50.22,0.85,-0.10,"51,805",0.80,0.85,"77,090","26,100.00",65,"3,160.05","3,170.85",65,368.05,"3,174.95",80.56,658,-148,"2,210",
,"1,896",314,"3,146",50.61,0.75,-0.15,"21,515",0.75,0.80,"15,210","26,150.00",65,"3,192.30","3,232.40",780,-28.95,"3,192.85",77.57,2,-,259,
,"5,870",-267,"7,000",51.28,0.75,-0.10,"39,975",0.75,0.80,"55,055","26,200.00",780,"3,257.40","3,271.00",715,378.00,"3,285.00",79.82,746,-130,"2,657",
,"1,354",115,"3,065",51.63,0.75,-0.15,"10,400",0.75,0.80,"17,225","26,250.00",65,"3,300.40","3,334.80",780,362.00,"3,270.00",-,18,-,212,
,"6,850","1,643","16,673",51.96,0.70,-0.20,"79,170",0.65,0.70,"91,455","26,300.00",130,"3,348.65","3,375.60",130,354.90,"3,353.45",78.57,361,-264,"1,716",
,"1,071",128,"1,590",52.96,0.75,-0.10,"3,770",0.70,0.75,"5,655","26,350.00",65,"3,393.40","3,430.05",780,331.20,"3,380.00",69.74,13,-,170,
,"3,987",-260,"4,023",53.62,0.75,-0.05,"39,000",0.70,0.75,"32,305","26,400.00",780,"3,444.55","3,466.55",65,365.00,"3,465.00",71.97,155,-113,971,
,731,-91,559,54.27,0.70,-0.10,390,0.70,0.75,325,"26,450.00",715,"3,497.35","3,541.00",65,-,-,-,-,-,67,
,"28,502","-2,988","30,196",54.58,0.75,-0.05,"1,30,195",0.70,0.75,"35,750","26,500.00",65,"3,555.80","3,562.05",65,364.85,"3,562.00",81.50,"2,026","-1,497","6,951",
,739,-20,315,55.23,0.70,-0.20,"2,600",0.60,0.70,"2,600","26,550.00",65,"3,600.05","3,634.60",780,50.55,"3,618.90",98.35,1,-,11,
,"2,326",-254,"2,579",55.88,0.70,-0.10,"31,200",0.70,0.75,"40,950","26,600.00",65,"3,655.05","3,677.45",65,396.75,"3,675.00",90.34,106,-17,445,
,645,36,488,56.52,0.65,-0.10,65,0.65,0.70,"2,015","26,650.00",65,"3,701.25","3,732.40",780,-113.05,"3,582.90",-,1,-,34,
,"2,264",-53,"4,701",57.17,0.70,-0.10,"32,045",0.65,0.70,"9,230","26,700.00",65,"3,751.65","3,777.15",715,367.95,"3,750.75",92.66,17,-12,325,
,718,27,705,57.42,0.65,-0.10,65,0.65,0.70,"1,365","26,750.00",715,"3,781.30","3,841.55",780,-,-,-,-,-,13,
,"4,124",227,"3,837",58.06,0.65,-0.10,"25,805",0.65,0.70,"36,790","26,800.00",65,"3,852.45","3,878.45",715,458.20,"3,838.20",115.02,67,-24,280,
,457,-13,402,58.70,0.70,-0.05,455,0.65,0.70,"1,430","26,850.00",715,"3,889.15","3,932.15",715,-,-,-,-,-,10,
,894,-92,752,58.91,0.65,-0.05,"7,215",0.60,0.65,"1,495","26,900.00",65,"3,945.10","3,983.65",780,360.60,"3,935.00",85.57,26,-18,34,
,577,21,"1,051",59.96,0.60,-0.15,260,0.60,0.65,"2,210","26,950.00",780,"3,951.00","4,055.60",715,-,-,-,-,-,17,
,"42,583","-2,218","25,899",60.59,0.65,-,"84,110",0.60,0.65,"64,740","27,000.00",65,"4,056.00","4,062.45",130,374.35,"4,064.45",88.23,"2,735","-2,152","13,619",
,685,193,954,60.78,0.65,-0.05,975,0.60,0.65,"3,185","27,050.00",715,"4,092.35","4,124.85",260,417.85,"4,005.40",-,2,-,15,
,"4,865",-49,"1,411",61.41,0.65,-,"33,085",0.60,0.65,"17,485","27,100.00",130,"4,142.40","4,219.90",390,314.00,"3,964.00",-,1,-,26,
,545,-27,263,61.56,0.55,-0.10,455,0.55,0.70,"1,950","27,150.00",715,"4,188.25","4,246.20",780,-,-,-,-,-,27,
,"5,188",232,"1,761",62.65,0.60,-0.10,"7,085",0.55,0.60,"6,240","27,200.00",130,"4,246.05","4,281.35",715,453.00,"4,260.00",107.03,11,-3,164,
,"1,135",603,"1,871",63.71,0.60,-0.10,"10,920",0.55,0.60,"8,645","27,250.00",715,"4,292.15","4,415.00","1,690",549.05,"4,296.55",100.37,2,-,8,
,"4,245",26,"3,629",63.88,0.60,-0.10,"48,620",0.60,0.65,"58,175","27,300.00",715,"4,341.85","4,380.85",780,486.10,"4,331.10",88.61,13,-2,139,
,362,54,370,64.49,0.55,-0.10,65,0.55,0.60,325,"27,350.00",65,"4,392.55","4,431.55",780,385.75,"4,280.30",-,1,-,8,
,"1,809",120,"2,113",65.10,0.60,-0.05,"24,180",0.60,0.65,"16,835","27,400.00",780,"4,436.35","4,488.25",325,-,-,95.37,-,-,43,
,534,32,731,65.71,0.60,-0.05,195,0.55,0.60,"2,015","27,450.00",715,"4,484.80","4,594.20",780,-,-,-,-,-,7,
,"11,569","-1,262","10,874",66.79,0.60,-0.05,"77,805",0.60,0.65,"88,920","27,500.00",65,"4,563.50","4,573.90",65,396.65,"4,590.00",110.39,"1,286",-399,"3,406",
,645,-385,"1,825",66.43,0.55,-0.05,"1,365",0.55,0.60,"1,690","27,550.00",780,"4,540.60","4,643.10",780,-,-,-,-,-,9,
,738,-25,"1,230",67.53,0.55,-0.10,"6,045",0.55,0.60,"1,690","27,600.00",715,"4,621.10","4,692.25",65,-,-,-,-,-,46,
,423,-9,414,67.63,0.55,-0.05,"7,865",0.55,0.65,"3,055","27,650.00",715,"4,672.90","4,758.80",780,663.35,"4,613.35",-,1,-,9,
,"1,222",-225,"1,810",68.74,0.60,-,"13,390",0.55,0.60,"3,900","27,700.00",195,"4,735.80","4,807.70",780,410.00,"4,750.00",110.64,18,-11,51,
,804,9,360,69.34,0.60,-0.10,130,0.60,0.65,"3,185","27,750.00",715,"4,773.90","4,866.85",780,-,-,-,-,-,6,
,"1,075",-369,"2,448",69.42,0.60,-,"28,080",0.55,0.60,"7,540","27,800.00",715,"4,831.70","4,889.85",715,-197.55,"4,834.45",100.46,10,-6,16,
,360,150,383,70.54,0.60,-0.05,325,0.55,0.60,"2,535","27,850.00",715,"4,860.55","5,009.45",780,-,-,-,-,-,7,
,"1,009",264,"1,108",71.13,0.65,-,"18,655",0.55,0.65,"14,170","27,900.00",325,"4,912.75","4,993.60",65,331.85,"4,943.85",110.01,5,-,31,
,482,218,541,71.20,0.55,-,"1,300",0.55,0.60,"1,820","27,950.00",65,"4,981.50","5,139.35",715,283.20,"4,904.55",-,1,-,8,
,"19,975","-3,249","18,236",71.79,0.55,-0.05,"2,50,055",0.50,0.55,"41,730","28,000.00",65,"5,054.80","5,064.15",65,386.75,"5,079.45",112.25,"2,191","-1,152","7,727",
