CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,-,-,-,-,780,"1,739.25","1,907.50",780,"21,100.00","2,03,190",2.85,2.90,"1,98,900",-4.45,2.85,41.06,"1,02,405","3,916","15,821",
,2,-,-,-,-,-,780,"1,768.70","1,829.20",780,"21,150.00","39,780",3.05,3.10,"24,245",-4.85,3.05,40.53,"33,099","1,172","4,364",
,2,-,-,-,-,-,780,"1,718.10","1,776.25",780,"21,200.00","35,490",3.25,3.30,"44,785",-5.00,3.25,39.67,"1,16,788","6,854","28,080",
,5,-,-,-,-,-,715,"1,673.45","1,718.05",780,"21,250.00","37,180",3.50,3.55,"23,140",-5.65,3.50,39.27,"42,442","3,349","7,833",
,1,-,-,-,-,-,715,"1,624.85","1,705.70",780,"21,300.00","80,535",3.75,3.80,"56,225",-5.90,3.75,38.56,"1,34,072","19,580","43,211",
,-,-,-,-,-,-,780,"1,545.70","1,645.40",780,"21,350.00","23,205",4.25,4.35,"38,285",-6.20,4.25,38.29,"44,624","4,004","8,329",
,8,-,1,44.01,"1,575.00",-353.60,130,"1,536.30","1,559.80",780,"21,400.00","55,640",4.70,4.75,650,-6.90,4.75,37.66,"1,43,560","13,007","30,450",
,4,-,1,59.45,"1,570.00",69.10,780,"1,464.55","1,510.20",260,"21,450.00","13,715",5.40,5.45,"17,030",-6.90,5.40,37.38,"66,905","6,379","12,150",
,"1,162",-49,365,-,"1,440.80",-371.00,455,"1,438.85","1,444.40",130,"21,500.00","34,125",6.00,6.05,"22,425",-7.25,6.05,36.83,"4,52,567","19,790","1,23,127",
,6,-,1,56.43,"1,470.00",74.20,780,"1,364.10","1,416.30",780,"21,550.00","14,625",6.95,7.00,"17,420",-7.85,6.95,36.54,"81,787","7,337","11,296",
,15,3,18,42.07,"1,381.00",-349.00,65,"1,328.00","1,360.40",390,"21,600.00","28,665",7.85,7.90,"3,640",-7.95,7.85,36.16,"2,27,071","9,299","29,589",
,7,-,-,-,-,-,"2,535","1,260.85","1,327.30",780,"21,650.00","11,700",9.00,9.05,"6,890",-8.25,9.00,35.78,"78,749","3,373","9,159",
,38,-4,10,-,"1,247.15",-370.75,65,"1,244.90","1,250.35",130,"21,700.00","17,355",10.30,10.35,"8,775",-8.55,10.35,35.38,"2,34,292","16,035","49,180",
,16,3,23,52.75,"1,280.00",158.45,715,"1,181.95","1,221.40",975,"21,750.00","5,525",11.75,11.80,910,-8.80,11.75,35.11,"1,15,660","5,069","13,644",
,100,-7,27,46.07,"1,172.00",-373.55,65,"1,143.35","1,155.10",65,"21,800.00","6,695",13.50,13.55,"6,630",-8.30,13.50,34.72,"3,10,487","34,368","72,142",
,9,-,4,-,"1,103.25",-9.45,520,"1,097.10","1,107.30",130,"21,850.00","4,875",15.60,15.65,"1,170",-8.05,15.55,34.42,"1,20,868","6,783","11,414",
,137,-44,107,32.61,"1,078.90",-336.45,130,"1,050.50","1,058.20",195,"21,900.00","2,860",18.05,18.10,"1,170",-8.25,18.05,34.14,"2,59,692","12,015","37,138",
,10,-2,5,49.66,"1,013.45",-370.60,520,"1,001.90","1,009.65",260,"21,950.00","2,795",20.90,21.00,"15,535",-7.90,20.95,33.95,"1,23,112","9,302","16,285",
,"13,270","-1,965","8,104",30.50,963.70,-358.35,260,959.95,962.75,390,"22,000.00","8,450",24.05,24.15,"3,835",-6.75,24.15,33.64,"8,15,648","38,193","1,60,220",
,77,3,52,31.70,946.30,-353.45,260,912.00,916.35,325,"22,050.00","4,420",27.50,27.65,"7,410",-6.60,27.65,33.28,"1,62,094","10,441","19,670",
,384,7,65,29.00,869.00,-364.15,390,866.30,871.05,260,"22,100.00",650,31.50,31.55,390,-5.50,31.50,33.01,"3,33,335","20,766","36,590",
,97,9,59,31.32,822.80,-364.05,260,821.55,825.40,260,"22,150.00","1,820",36.00,36.10,"1,625",-4.45,36.05,32.66,"1,95,495","12,540","19,338",
,"1,352",103,"1,285",31.18,780.00,-364.50,130,776.85,779.15,130,"22,200.00","6,045",41.15,41.25,"1,625",-2.70,41.10,32.37,"4,04,329","18,261","43,264",
,244,4,57,29.09,741.25,-361.85,260,732.50,735.90,260,"22,250.00","4,550",46.80,46.95,"1,365",-0.50,46.80,32.03,"2,50,195","15,109","20,640",
,"2,796",-696,"2,826",31.02,692.00,-355.15,65,690.20,691.70,65,"22,300.00","1,430",53.25,53.40,"3,705",1.85,53.35,31.74,"4,61,648","23,860","56,968",
,398,-55,185,28.80,655.15,-352.80,325,646.65,649.65,260,"22,350.00","1,625",60.60,60.75,130,5.20,60.60,31.41,"2,00,971","7,783","18,464",
,"2,331",94,"2,378",29.88,605.55,-356.20,325,604.80,606.25,65,"22,400.00","3,510",68.80,69.00,"3,770",7.90,68.80,31.17,"4,49,796","18,473","54,766",
,941,-14,861,29.37,565.30,-345.80,65,564.25,566.20,390,"22,450.00",845,78.00,78.15,455,11.90,78.20,30.97,"2,65,827","9,855","21,848",
,"22,859",753,"35,976",29.37,526.25,-343.50,65,525.15,525.90,"1,170","22,500.00","1,235",88.00,88.15,"1,560",15.90,88.00,30.61,"13,77,873","50,981","1,46,850",
,"1,878",62,"2,033",28.98,486.90,-341.90,65,486.00,486.60,195,"22,550.00",780,99.65,99.90,650,21.65,99.65,30.41,"3,80,061","17,695","24,908",
,"7,244",-411,"12,866",28.86,449.25,-330.45,130,447.85,448.85,130,"22,600.00",715,112.00,112.25,975,27.20,112.00,30.04,"5,88,139","14,762","53,638",
,"2,186",82,"4,497",28.59,413.65,-328.45,455,411.95,412.85,130,"22,650.00",585,125.90,126.20,520,33.25,126.20,29.80,"2,90,673","10,932","19,587",
,"11,346","1,298","30,930",28.50,378.00,-324.75,65,377.40,378.10,130,"22,700.00",130,141.30,141.55,975,40.80,141.55,29.51,"6,03,051","21,660","56,323",
,"4,177",852,"16,906",28.14,344.70,-319.25,195,344.20,344.80,65,"22,750.00",130,158.15,158.45,195,48.45,158.00,29.35,"3,85,914","13,172","24,825",
,"22,246","6,881","1,08,226",28.06,313.30,-308.85,130,312.60,313.00,"1,755","22,800.00",260,176.50,176.70,260,57.15,176.40,29.17,"10,39,236","36,123","81,596",
,"6,902","5,149","56,293",27.83,283.10,-296.25,260,283.05,283.45,195,"22,850.00",65,196.05,196.40,"1,105",66.90,196.45,28.88,"5,16,162","19,874","28,121",
,"42,474","28,565","3,03,851",27.74,254.50,-287.25,130,254.35,254.65,195,"22,900.00","1,430",218.10,218.50,"1,040",76.70,218.15,28.70,"11,82,816","54,215","86,384",
,"35,946","33,500","3,83,525",27.58,228.15,-275.50,455,228.00,228.10,195,"22,950.00",260,241.30,241.55,65,87.75,241.55,28.45,"9,46,288","42,269","52,648",
,"1,75,308","1,28,610","14,70,023",27.40,202.95,-266.05,195,203.05,203.35,650,"23,000.00",130,266.30,266.65,"1,300",99.15,266.00,28.22,"24,93,605","57,935","1,68,579",
,"64,307","59,007","7,43,304",27.24,179.90,-253.60,650,179.85,180.05,260,"23,050.00",520,292.90,293.45,325,111.65,293.05,28.14,"9,26,321","19,627","31,832",
,"96,112","83,402","10,54,504",27.12,158.55,-239.80,65,158.55,158.80,"1,105","23,100.00",260,322.05,322.50,325,124.90,321.80,28.09,"9,70,849","16,224","43,999",
,"36,520","30,676","4,44,354",26.90,139.30,-225.40,65,139.30,139.55,260,"23,150.00",65,352.20,352.80,130,139.25,353.00,27.96,"2,85,803","-1,731","13,489",
,"97,250","70,422","8,97,846",26.89,122.10,-212.90,845,121.85,122.15,"2,405","23,200.00",130,384.40,385.15,520,153.25,385.00,28.11,"4,42,059","-2,412","48,265",
,"37,226","27,555","3,27,232",26.77,105.90,-199.20,65,105.75,105.90,"1,300","23,250.00",130,418.90,419.75,65,166.05,417.90,28.02,"1,18,066","-4,706","11,242",
,"86,594","46,179","8,28,391",26.77,92.05,-185.40,65,91.80,91.95,"1,495","23,300.00",65,454.90,455.00,130,181.65,454.30,27.83,"2,01,765","-19,945","25,451",
,"33,610","18,033","2,89,460",26.74,79.40,-171.80,"3,445",79.30,79.50,"1,560","23,350.00",130,492.20,493.20,65,196.65,491.10,27.92,"38,732","-5,617","6,564",
,"78,665","37,004","6,19,995",26.72,68.35,-156.35,"2,925",68.35,68.55,975,"23,400.00",195,530.80,531.90,65,210.40,530.00,28.39,"83,177","-10,782","20,518",
,"30,314","16,074","2,81,603",26.70,58.60,-142.00,975,58.55,58.70,910,"23,450.00",130,571.15,572.30,130,225.75,571.25,28.16,"17,132","-3,978","5,211",
,"1,66,828","94,291","9,93,540",26.73,50.15,-128.20,"1,430",50.15,50.25,"1,755","23,500.00",195,612.25,613.40,195,239.30,613.00,28.58,"78,103","-7,802","29,107",
,"28,930","19,809","2,57,784",26.81,43.10,-114.25,"1,235",42.90,43.00,"2,015","23,550.00",65,655.15,657.25,65,252.30,656.25,28.27,"6,263",-851,"3,035",
,"61,068","33,961","4,92,091",26.89,36.65,-102.70,520,36.65,36.75,"4,420","23,600.00",195,699.90,701.50,65,266.10,699.80,28.41,"12,075","-1,568","6,430",
,"20,558","12,628","2,51,580",27.01,31.35,-90.80,"2,795",31.25,31.35,"9,035","23,650.00",260,743.55,746.40,325,273.00,740.60,28.78,"1,928",-369,"1,890",
,"56,719","18,180","4,88,865",27.17,26.60,-79.85,"1,170",26.65,26.75,"5,135","23,700.00",65,788.45,790.55,780,287.50,787.25,28.85,"5,138","-1,076","7,546",
,"18,050","7,108","2,08,947",27.30,22.80,-70.70,"2,210",22.75,22.85,"3,315","23,750.00",260,833.00,837.00,"2,080",288.10,825.30,31.78,"1,031",-246,"1,879",
,"66,497","22,119","4,45,744",27.52,19.40,-61.30,"8,710",19.40,19.50,"3,055","23,800.00",260,880.75,883.80,325,295.05,871.55,29.82,"5,450",-964,"10,714",
,"21,045","10,757","1,62,909",27.71,16.70,-53.40,"4,875",16.70,16.75,"1,625","23,850.00",260,928.70,932.10,65,305.05,918.50,32.76,369,-77,"2,494",
,"57,054","25,397","2,69,887",27.92,14.35,-46.15,"5,655",14.25,14.30,"9,100","23,900.00",260,975.45,979.35,455,307.05,964.50,29.64,"1,508",-534,"3,821",
,"20,017","8,097","1,33,113",28.24,12.50,-39.80,"9,555",12.45,12.50,"5,850","23,950.00",130,"1,024.10","1,027.70",260,323.40,"1,025.95",37.73,86,-24,802,
,"1,70,437","51,927","6,79,580",28.55,10.85,-34.55,"33,865",10.85,10.90,65,"24,000.00",130,"1,073.65","1,077.45",195,329.45,"1,072.20",32.15,"13,135","-3,498","36,851",
,"15,730","4,127","99,637",28.81,9.40,-29.60,"3,835",9.40,9.45,"10,855","24,050.00",65,"1,121.05","1,127.55",65,312.80,"1,107.20",33.82,45,-17,609,
,"39,918","5,948","1,98,271",29.04,8.15,-25.55,"48,360",8.05,8.15,"41,860","24,100.00",65,"1,168.00","1,174.30",130,323.55,"1,159.65",36.87,198,-44,"2,359",
,"14,530","1,731","1,00,690",29.38,7.05,-22.35,"23,660",7.00,7.10,"21,515","24,150.00",65,"1,216.05","1,224.85",65,316.65,"1,198.90",-,65,-34,"1,180",
,"49,805","9,347","2,34,746",29.69,6.10,-18.70,"53,235",6.10,6.15,"32,045","24,200.00",130,"1,265.60","1,272.80",130,334.40,"1,252.00",32.39,989,-236,"5,541",
,"20,102","8,687","78,018",30.12,5.50,-15.95,"18,460",5.45,5.50,"25,610","24,250.00",130,"1,313.95","1,323.95",65,307.60,"1,265.35",-,41,-4,817,
,"53,011","24,118","2,21,099",30.38,4.70,-14.15,"1,96,040",4.65,4.70,"78,195","24,300.00",195,"1,366.90","1,371.95",130,340.60,"1,357.05",36.35,"1,484",-590,"4,503",
,"12,450","3,056","58,662",30.79,4.15,-11.90,"31,460",4.15,4.20,"12,740","24,350.00",260,"1,412.00","1,420.95",65,299.35,"1,378.65",-,12,-4,376,
,"43,453","18,854","1,98,761",31.14,3.65,-10.25,"1,73,810",3.60,3.65,"87,360","24,400.00",130,"1,462.95","1,468.60",65,364.25,"1,465.00",38.79,179,-32,"4,003",
,"14,123","5,911","63,555",31.53,3.35,-8.75,"33,345",3.30,3.35,"38,155","24,450.00",130,"1,511.05","1,520.20",65,287.25,"1,438.30",-,52,-4,"1,014",
,"1,56,881","41,320","3,88,255",31.93,2.90,-7.35,"4,33,355",2.85,2.90,"3,05,370","24,500.00",65,"1,566.00","1,570.40",260,356.40,"1,567.00",39.68,"4,823","-2,031","18,544",
,"25,497","17,209","69,687",32.49,2.70,-6.55,"3,24,220",2.70,2.75,"1,95,910","24,550.00",520,"1,609.35","1,619.95",65,319.35,"1,577.05",-,8,-2,687,
,"31,983","6,556","1,20,762",32.86,2.40,-5.65,"3,13,040",2.35,2.40,"1,95,910","24,600.00",65,"1,658.95","1,669.50",65,348.75,"1,664.00",38.94,513,-236,"5,807",
,"9,630",697,"50,301",33.35,2.25,-4.90,"87,750",2.25,2.30,"1,56,195","24,650.00",780,"1,692.70","1,715.80",65,-,-,21.70,-,-,526,
,"40,432","13,841","1,38,069",33.79,2.05,-4.20,"1,06,665",2.05,2.10,"3,24,610","24,700.00",130,"1,763.60","1,769.50",65,361.00,"1,757.85",47.48,668,-509,"12,867",
,"8,598","1,701","44,647",34.40,1.95,-3.75,"1,07,055",1.95,2.00,"2,72,805","24,750.00",520,"1,806.00","1,817.90",650,305.50,"1,752.65",-,33,-28,580,
,"38,536","3,712","1,13,941",34.88,1.90,-2.90,"4,14,440",1.85,1.90,"1,91,490","24,800.00",130,"1,861.40","1,868.95",65,346.65,"1,845.00",49.84,533,-260,"4,816",
,"9,352","1,554","35,384",35.57,1.90,-2.55,"1,32,145",1.85,1.90,"1,31,235","24,850.00",195,"1,909.75","1,919.40",650,355.00,"1,895.00",-,36,-20,457,
,"19,901",353,"84,665",36.12,1.70,-2.15,"2,30,620",1.70,1.75,"2,56,685","24,900.00",65,"1,963.60","1,979.60",130,363.70,"1,959.90",49.82,687,-294,"3,672",
,"4,180",-185,"22,958",36.65,1.65,-1.95,"87,555",1.65,1.70,"86,905","24,950.00",130,"2,006.40","2,018.85",715,316.70,"1,978.70",-,13,-3,286,
,"1,42,346","15,974","3,38,976",37.29,1.65,-1.65,"3,66,795",1.60,1.65,"4,88,800","25,000.00",130,"2,060.90","2,066.30",65,366.70,"2,065.20",48.33,"3,395",-875,"45,940",
,"4,265",-215,"21,311",37.78,1.50,-1.45,"73,580",1.50,1.55,"82,290","25,050.00",130,"2,108.85","2,120.50",715,314.70,"2,049.00",-,14,-9,208,
,"21,677","1,741","44,814",38.39,1.40,-1.10,"2,88,470",1.40,1.45,"2,36,730","25,100.00",65,"2,159.10","2,168.80",65,333.20,"2,153.55",57.41,246,-30,"1,731",
,"4,475",-714,"12,162",38.84,1.35,-0.95,"57,655",1.35,1.40,"53,235","25,150.00",195,"2,205.80","2,220.75",650,398.35,"2,152.00",-,31,-8,349,
,"27,506","1,969","72,201",39.42,1.25,-0.85,"3,14,210",1.25,1.30,"2,19,635","25,200.00",195,"2,260.00","2,264.25",65,363.95,"2,260.00",53.56,375,-99,"11,693",
,"5,880","1,628","13,768",39.99,1.15,-0.95,"1,33,510",1.15,1.20,"5,31,830","25,250.00",130,"2,296.25","2,319.15",650,395.05,"2,286.00",55.92,43,-25,383,
,"11,734","-2,943","29,234",40.73,1.25,-0.55,"1,48,005",1.20,1.25,"1,35,330","25,300.00",130,"2,360.95","2,370.40",65,336.55,"2,339.00",62.52,339,-218,"2,362",
,"2,009",89,"3,741",41.64,1.25,-0.60,"30,030",1.20,1.25,"19,955","25,350.00",65,"2,392.15","2,430.35",715,338.35,"2,350.00",-,11,-9,280,
,"15,572","2,858","31,252",42.01,1.15,-0.60,"1,53,400",1.15,1.20,"1,48,200","25,400.00","1,040","2,459.70","2,474.25",130,365.85,"2,460.00",56.33,389,-121,"5,429",
,"3,194",-40,"14,473",42.93,1.15,-0.45,"48,035",1.15,1.20,"46,020","25,450.00",195,"2,503.55","2,515.60",650,302.20,"2,450.00",-,59,-47,"1,489",
,"50,863","-3,471","82,021",43.06,1.10,-0.45,"2,73,975",1.10,1.15,"3,28,120","25,500.00",65,"2,559.95","2,568.95",325,348.00,"2,550.70",57.02,"2,073","-1,332","16,203",
,"2,571",-24,"6,949",44.19,1.10,-0.40,"32,175",1.10,1.15,"53,625","25,550.00",715,"2,593.00","2,622.15",130,307.95,"2,552.60",-,8,-2,517,
,"15,564",-829,"21,853",44.70,1.10,-0.30,"1,68,610",1.05,1.10,"76,050","25,600.00",195,"2,661.40","2,671.80",65,358.10,"2,653.00",65.35,518,-435,"7,890",
,"1,964",-297,"4,461",45.42,1.05,-0.30,"34,255",1.05,1.10,"20,735","25,650.00",65,"2,705.65","2,725.35",650,337.80,"2,690.90",-,13,-5,388,
,"13,459","-1,444","22,234",45.91,1.05,-0.10,"64,675",1.05,1.10,"57,395","25,700.00",65,"2,757.70","2,779.60",845,369.60,"2,757.90",64.62,948,-512,"7,369",
,"2,275",154,"3,564",46.39,1.00,-0.20,"26,260",1.00,1.05,"31,265","25,750.00",195,"2,800.35","2,815.60",650,360.70,"2,799.70",65.34,10,-8,624,
,"16,819","-3,317","35,769",47.32,1.05,-,"1,04,845",1.00,1.05,"35,555","25,800.00",65,"2,861.00","2,870.20",325,360.90,"2,854.55",66.51,"2,843","-2,013","9,073",
,"1,331",-277,"3,093",47.79,1.00,-0.10,"11,050",1.00,1.05,"20,540","25,850.00",780,"2,887.70","2,927.20",455,-,-,61.38,-,-,404,
,"9,464","-4,224","28,978",48.72,1.00,0.05,"1,46,510",1.00,1.05,"94,705","25,900.00",130,"2,961.00","2,971.85",130,352.90,"2,953.00",75.73,238,-38,"4,853",
,"2,238",953,"7,240",49.18,0.95,-0.10,"27,365",0.95,1.00,"26,780","25,950.00",780,"2,987.90","3,029.35",65,-,-,-,-,-,177,
,"86,073",588,"91,673",49.62,0.90,-0.10,"1,48,980",0.90,0.95,"1,70,885","26,000.00",65,"3,065.10","3,074.45",195,358.70,"3,062.80",68.92,"2,270",-905,"47,502",
,"1,410",349,"2,807",50.04,0.95,-,"15,275",0.90,0.95,"13,260","26,050.00",260,"3,095.00","3,126.50",715,330.75,"3,085.35",46.96,2,-,193,
,"5,369",-926,"11,485",50.72,0.90,-0.05,"44,330",0.90,0.95,"79,885","26,100.00",65,"3,162.95","3,175.10",715,353.55,"3,160.45",72.11,595,-148,"2,210",
,"1,817",235,"2,379",51.40,0.85,-0.05,"5,265",0.85,0.90,"11,180","26,150.00",65,"3,193.10","3,234.65","1,040",-28.95,"3,192.85",66.35,2,-,259,
,"5,913",-224,"6,544",51.80,0.85,-,"36,530",0.80,0.85,"53,040","26,200.00",65,"3,260.20","3,279.85",650,359.00,"3,266.00",70.20,183,-97,"2,690",
,"1,388",149,"2,898",52.47,0.80,-0.10,"16,315",0.75,0.80,"5,850","26,250.00",65,"3,292.95","3,327.20",325,362.00,"3,270.00",-,18,-,212,
,"6,943","1,736","16,056",52.83,0.80,-0.10,"2,23,405",0.75,0.80,"1,15,180","26,300.00",195,"3,363.35","3,366.20",65,365.60,"3,364.15",68.36,280,-185,"1,795",
,"1,080",137,"1,101",53.81,0.80,-0.05,"5,655",0.80,0.85,"9,035","26,350.00",65,"3,393.10","3,428.75",65,302.20,"3,351.00",-,7,-,170,
,"4,033",-214,"3,376",54.16,0.80,-,"42,575",0.75,0.80,"30,290","26,400.00",65,"3,458.10","3,465.90",65,361.45,"3,461.45",81.28,116,-95,989,
,742,-80,519,54.82,0.75,-0.05,325,0.75,0.80,"3,120","26,450.00",780,"3,478.45","3,529.40",65,-,-,-,-,-,67,
,"28,878","-2,612","27,046",55.15,0.75,-0.05,"1,38,125",0.70,0.75,"1,22,200","26,500.00",65,"3,561.50","3,577.75",260,374.40,"3,571.55",79.90,"1,245",-908,"7,540",
,739,-20,273,55.80,0.75,-0.15,325,0.70,0.75,"2,535","26,550.00",65,"3,582.20","3,630.90",195,50.55,"3,618.90",-,1,-,11,
,"2,394",-186,"2,324",56.45,0.75,-0.05,"20,280",0.75,0.80,"35,815","26,600.00",65,"3,640.50","3,681.90",715,361.75,"3,640.00",-,13,-2,460,
,644,35,472,56.74,0.70,-0.05,"1,820",0.65,0.70,"2,145","26,650.00",65,"3,682.70","3,727.95",325,-113.05,"3,582.90",-,1,-,34,
,"2,294",-23,"4,067",57.75,0.75,-0.05,"40,105",0.70,0.75,"9,490","26,700.00",65,"3,753.35","3,772.65",715,307.20,"3,690.00",-,15,-10,327,
,665,-26,591,57.64,0.70,-0.05,520,0.65,0.70,455,"26,750.00",780,"3,740.85","3,898.30","1,690",-,-,-,-,-,13,
,"4,597",700,"2,571",58.27,0.65,-0.10,"41,990",0.65,0.70,"20,995","26,800.00",130,"3,852.55","3,893.50",780,470.45,"3,850.45",88.53,52,-15,289,
,455,-15,305,59.30,0.65,-0.10,520,0.65,0.75,"1,560","26,850.00",780,"3,866.05","3,928.25",195,-,-,-,-,-,10,
,900,-86,694,59.54,0.65,-0.05,455,0.65,0.70,"2,080","26,900.00",520,"3,950.35","3,977.35",715,360.60,"3,935.00",-,23,-15,37,
,590,34,975,60.17,0.65,-0.10,390,0.60,0.65,"1,885","26,950.00",780,"3,972.20","4,030.35",65,-,-,-,-,-,17,
,"43,733","-1,068","24,157",60.37,0.65,-,"97,890",0.60,0.65,"1,12,060","27,000.00",65,"4,057.70","4,067.00",65,374.80,"4,064.90",82.46,"2,188","-1,683","14,087",
,681,189,922,61.43,0.65,-0.05,"2,340",0.55,0.65,"3,575","27,050.00",780,"4,072.05","4,126.35",260,417.85,"4,005.40",-,2,-,15,
,"4,843",-71,"1,305",61.15,0.60,-0.05,"19,890",0.55,0.60,"6,045","27,100.00",715,"4,123.45","4,195.90",390,314.00,"3,964.00",-,1,-,26,
,543,-29,240,61.77,0.60,-0.05,715,0.55,0.60,"2,275","27,150.00",780,"4,173.20","4,228.20",325,-,-,-,-,-,27,
,"5,089",133,"1,571",62.86,0.55,-0.15,"8,970",0.55,0.60,"15,925","27,200.00",65,"4,250.05","4,278.55",715,453.00,"4,260.00",105.01,10,-3,164,
,"1,084",552,"1,613",63.47,0.60,-0.10,"6,435",0.55,0.60,"8,515","27,250.00",780,"4,271.95","4,422.75",715,549.05,"4,296.55",89.38,2,-,8,
,"4,284",65,"3,207",63.61,0.55,-0.15,"41,600",0.55,0.60,"40,105","27,300.00",715,"4,323.20","4,379.10",715,455.00,"4,300.00",-,2,-,141,
,357,49,351,64.70,0.60,-0.05,780,0.55,0.60,"1,105","27,350.00",65,"4,373.95","4,435.85",780,385.75,"4,280.30",-,1,-,8,
,"1,853",164,"2,000",64.82,0.60,-0.05,"11,700",0.55,0.60,"4,485","27,400.00",65,"4,432.10","4,501.75","1,105",-,-,95.37,-,-,43,
,423,-79,514,64.90,0.60,-0.05,455,0.55,0.60,390,"27,450.00",780,"4,468.55","4,546.40",780,-,-,-,-,-,7,
,"11,893",-938,"9,331",65.50,0.50,-0.15,"2,12,875",0.50,0.55,"49,985","27,500.00",65,"4,562.25","4,578.75",195,361.65,"4,555.00",111.93,973,-397,"3,408",
,793,-237,"1,568",66.10,0.50,-0.10,"12,805",0.50,0.55,"5,395","27,550.00",780,"4,547.85","4,659.95",780,-,-,-,-,-,9,
,809,46,"1,149",66.70,0.50,-0.15,"42,835",0.50,0.55,"5,265","27,600.00",780,"4,607.15","4,677.75",65,-,-,-,-,-,46,
,422,-10,406,66.70,0.55,-0.05,"19,500",0.50,0.60,"1,235","27,650.00","1,690","4,338.65","4,863.90","1,690",663.35,"4,613.35",-,1,-,9,
,"1,339",-108,"1,270",68.44,0.55,-0.05,"36,855",0.50,0.55,"15,210","27,700.00",195,"4,722.75","4,786.05",780,410.00,"4,750.00",100.35,18,-11,51,
,821,26,303,69.55,0.60,-0.10,325,0.50,0.65,"3,120","27,750.00",780,"4,539.90","4,914.50",780,-,-,-,-,-,6,
,"1,116",-328,"2,161",69.07,0.55,-0.05,"77,220",0.50,0.55,"39,650","27,800.00",780,"4,810.15","4,876.10",65,-182.00,"4,850.00",102.03,8,-1,21,
,344,134,357,70.22,0.55,-0.10,195,0.55,0.60,"5,590","27,850.00",780,"4,854.00","4,958.80",780,-,-,-,-,-,7,
,905,160,928,70.81,0.50,-0.15,"14,885",0.50,0.65,"4,225","27,900.00",325,"4,948.10","4,980.00",65,331.85,"4,943.85",97.07,5,-,31,
,441,177,431,70.22,0.50,-0.05,520,0.50,0.60,"1,755","27,950.00",780,"4,961.40","5,179.90",715,283.20,"4,904.55",-,1,-,8,
,"19,620","-3,604","13,859",71.42,0.55,-0.05,"3,38,195",0.50,0.55,"41,665","28,000.00",260,"5,060.30","5,067.80",65,372.45,"5,065.15",103.82,"1,014",-271,"8,608",
,356,110,280,71.38,0.60,-,390,0.50,0.55,"2,080","28,050.00",780,"5,060.65","5,154.05",780,-,-,-,-,-,5,
