CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"58,489","14,111","7,52,425",27.53,14.50,-66.20,"15,080",14.50,14.60,"14,235","23,800.00",325,984.70,987.80,325,404.65,981.15,38.30,"8,655","-1,546","10,132",
,"16,146","5,858","2,83,468",27.93,12.75,-57.35,"4,160",12.70,12.75,"6,760","23,850.00",65,"1,033.45","1,036.80",260,409.40,"1,022.85",38.19,714,-99,"2,472",
,"49,891","18,234","4,90,681",28.22,11.30,-49.20,"13,650",11.25,11.30,"2,730","23,900.00",65,"1,081.65","1,086.55",65,425.45,"1,082.90",40.09,"2,638",-801,"3,554",
,"21,697","9,777","2,52,850",28.70,9.95,-42.35,"5,395",9.95,10.00,"12,350","23,950.00",65,"1,128.75","1,138.05",260,415.85,"1,118.40",40.69,210,-56,770,
,"1,53,848","35,338","11,74,201",29.17,8.75,-36.65,"11,830",8.70,8.75,"20,345","24,000.00",325,"1,179.30","1,183.35",260,437.55,"1,180.30",42.14,"29,373","-11,387","28,963",
,"14,276","2,673","1,84,459",29.55,7.75,-31.25,"3,705",7.70,7.75,"10,790","24,050.00",65,"1,227.10","1,236.95",65,412.05,"1,206.45",44.21,124,-11,615,
,"45,972","12,002","3,65,595",29.84,6.80,-26.90,"29,965",6.75,6.80,"26,390","24,100.00",65,"1,277.15","1,282.35",130,445.40,"1,281.50",45.85,554,-113,"2,290",
,"14,408","1,609","1,59,061",30.37,6.10,-23.30,"17,030",6.10,6.15,"13,000","24,150.00",65,"1,324.20","1,334.45",65,418.15,"1,300.40",43.27,106,-55,"1,159",
,"89,803","49,345","4,70,952",30.79,5.55,-19.25,"16,380",5.50,5.55,"79,820","24,200.00",65,"1,374.20","1,382.40",260,446.40,"1,364.00",48.28,"1,833",-700,"5,077",
,"20,274","8,859","1,48,455",31.09,4.75,-16.70,"43,225",4.70,4.75,"13,910","24,250.00",715,"1,419.15","1,433.55",65,446.05,"1,403.80",40.49,57,-5,816,
,"44,454","15,561","4,16,602",31.63,4.00,-14.85,"1,24,345",4.00,4.10,"1,16,870","24,300.00",65,"1,474.75","1,481.30",130,463.95,"1,480.40",50.55,"2,488",-772,"4,321",
,"11,763","2,369","1,05,619",31.88,3.70,-12.35,"34,905",3.65,3.75,"38,675","24,350.00",715,"1,515.85","1,535.60",65,431.20,"1,510.50",46.78,34,-15,365,
,"45,503","20,904","3,46,735",32.16,3.15,-10.75,"66,040",3.15,3.20,"83,850","24,400.00",65,"1,571.05","1,578.85",65,478.20,"1,578.95",51.33,769,-189,"3,846",
,"11,803","3,591","1,08,755",32.74,2.95,-9.15,"1,08,160",2.95,3.00,"1,28,440","24,450.00",65,"1,617.50","1,635.55",390,478.35,"1,629.40",49.43,223,-1,"1,017",
,"1,25,291","9,730","7,43,400",33.20,2.75,-7.50,"3,01,795",2.70,2.75,"2,84,830","24,500.00",65,"1,675.90","1,680.85",65,471.90,"1,682.50",54.82,"8,051","-2,684","17,891",
,"11,399","3,111","1,42,733",33.62,2.35,-6.90,"1,23,500",2.35,2.40,"1,40,595","24,550.00",65,"1,716.20","1,728.25",130,467.30,"1,725.00",54.84,84,-55,634,
,"32,768","7,341","2,23,975",34.08,2.15,-5.90,"2,09,235",2.15,2.20,"2,21,000","24,600.00",65,"1,770.50","1,780.45",65,461.75,"1,777.00",53.68,"3,557","-1,417","4,626",
,"12,239","3,306","94,278",34.50,2.00,-5.15,"1,10,695",1.95,2.00,"1,18,300","24,650.00",65,"1,800.50","1,840.30",65,489.15,"1,807.10",-,53,-40,486,
,"35,085","8,494","2,28,514",35.32,1.90,-4.35,"2,15,800",1.85,1.90,"2,57,920","24,700.00",65,"1,874.75","1,881.05",195,484.60,"1,881.45",60.37,"1,054",-583,"12,793",
,"9,133","2,236","73,741",35.79,1.75,-3.95,"1,29,480",1.70,1.75,"1,18,690","24,750.00",65,"1,896.25","1,928.65",585,466.10,"1,913.25",-,53,-44,564,
,"28,729","-6,095","2,01,880",36.35,1.65,-3.15,"1,75,630",1.65,1.70,"2,74,365","24,800.00",195,"1,972.50","1,981.75",195,472.45,"1,970.80",61.26,"1,976",-880,"4,196",
,"9,101","1,303","54,826",37.14,1.60,-2.85,"1,55,545",1.55,1.65,"1,37,605","24,850.00",65,"2,018.00","2,045.60",715,460.00,"2,000.00",-,51,-38,439,
,"17,584","-1,964","1,36,806",37.40,1.45,-2.40,"4,30,755",1.45,1.50,"2,22,040","24,900.00",65,"2,075.75","2,080.15",65,475.70,"2,071.90",57.64,"2,117",-462,"3,504",
,"5,711","1,346","37,085",38.04,1.45,-2.15,"1,22,525",1.40,1.45,"98,930","24,950.00",715,"2,104.05","2,149.95",715,427.20,"2,089.20",45.34,79,-18,271,
,"1,33,321","6,949","5,75,521",38.81,1.45,-1.85,"3,76,545",1.40,1.45,"5,39,890","25,000.00",260,"2,168.95","2,173.85",130,470.50,"2,169.00",64.44,"15,015","-2,632","44,182",
,"6,636","2,156","45,796",38.79,1.20,-1.75,"59,085",1.20,1.25,"1,38,710","25,050.00",130,"2,199.55","2,250.60",715,457.05,"2,191.35",-,33,-23,194,
,"15,019","-4,917","80,714",39.71,1.15,-1.35,"1,57,235",1.15,1.20,"2,06,830","25,100.00",65,"2,273.35","2,279.05",65,457.25,"2,277.60",64.36,570,-111,"1,650",
,"4,436",-753,"16,123",40.11,1.15,-1.15,"47,515",1.15,1.20,"86,515","25,150.00",260,"2,311.95","2,343.55",715,558.45,"2,312.10",-,45,-11,346,
,"25,018",-519,"1,01,720",40.67,1.10,-1.00,"2,92,370",1.05,1.10,"2,07,480","25,200.00",130,"2,367.25","2,375.65",65,463.95,"2,360.00",63.99,"1,220",-736,"11,056",
,"10,020","5,768","38,050",41.02,1.00,-1.10,"2,62,535",0.95,1.00,"1,07,835","25,250.00",390,"2,390.10","2,439.05",65,548.05,"2,439.00",-,52,-42,366,
,"9,741","-4,936","39,956",41.95,1.05,-0.75,"1,06,795",1.05,1.10,"81,770","25,300.00",65,"2,472.50","2,481.80",65,479.40,"2,481.85",72.42,837,-365,"2,215",
,"2,146",226,"10,238",42.47,1.05,-0.80,"48,620",1.05,1.10,"23,205","25,350.00",65,"2,484.50","2,552.40",325,488.35,"2,500.00",53.59,35,-31,258,
,"10,671","-2,043","57,562",43.20,1.05,-0.70,"1,66,920",1.00,1.05,"37,180","25,400.00",65,"2,577.50","2,581.90",130,470.85,"2,565.00",70.49,934,-326,"5,224",
,"2,857",-377,"18,769",43.92,1.00,-0.60,"34,775",1.00,1.05,"71,500","25,450.00",65,"2,585.40","2,647.05",65,432.20,"2,580.00",-,301,-249,"1,287",
,"48,871","-5,463","1,43,169",44.18,1.00,-0.55,"4,33,355",0.95,1.00,"5,77,655","25,500.00",520,"2,673.25","2,681.00",65,474.60,"2,677.30",79.06,"5,251","-2,738","14,797",
,"2,600",5,"10,325",45.12,0.95,-0.55,"59,345",0.95,1.00,"40,560","25,550.00",715,"2,707.55","2,745.10",65,470.35,"2,715.00",-,163,-113,406,
,"15,482",-911,"35,501",45.60,0.90,-0.50,"2,06,375",0.90,0.95,"2,04,620","25,600.00",65,"2,771.90","2,776.30",65,481.40,"2,776.30",67.32,"1,138",-715,"7,610",
,"1,573",-688,"5,977",46.54,0.95,-0.40,"9,945",0.95,1.00,"24,440","25,650.00",65,"2,803.25","2,845.50",195,441.90,"2,795.00",80.02,46,-15,378,
,"12,763","-2,140","30,803",47.00,0.90,-0.25,"74,620",0.90,0.95,"70,655","25,700.00",390,"2,874.60","2,884.25",65,483.05,"2,871.35",82.67,"2,204","-1,092","6,789",
,"2,182",61,"4,302",47.70,0.95,-0.25,"12,740",0.90,0.95,"27,235","25,750.00",65,"2,920.00","2,936.95",650,466.00,"2,905.00",70.58,70,-69,563,
,"14,492","-5,644","47,044",48.14,0.90,-0.15,"99,970",0.85,0.90,"94,055","25,800.00",65,"2,974.20","2,981.60",130,488.80,"2,982.45",80.69,"5,782","-3,548","7,538",
,"1,220",-388,"3,685",48.56,0.85,-0.25,"7,670",0.85,0.90,"11,115","25,850.00",715,"2,980.05","3,033.60",715,465.70,"3,018.00",-,64,-3,401,
,"10,195","-3,493","35,131",49.25,0.85,-0.10,"1,04,780",0.80,0.85,"85,020","25,900.00",65,"3,076.25","3,085.60",390,487.40,"3,087.50",82.64,458,-41,"4,850",
,"2,158",873,"9,020",49.93,0.80,-0.25,"18,005",0.80,0.85,"35,620","25,950.00",715,"3,091.20","3,159.00",715,579.00,"3,104.00",84.19,29,-27,150,
,"86,412",927,"1,25,183",50.89,0.80,-0.20,"1,33,575",0.80,0.85,"2,72,350","26,000.00",65,"3,178.00","3,184.65",260,481.15,"3,185.25",85.44,"11,807",-584,"47,823",
,"1,312",251,"3,234",51.29,0.80,-0.15,"3,445",0.80,0.85,"9,620","26,050.00",65,"3,194.95","3,270.55",715,445.40,"3,200.00",-,5,-,193,
,"5,253","-1,042","13,730",51.97,0.85,-0.10,"61,230",0.80,0.85,"63,440","26,100.00",65,"3,267.25","3,292.10",780,468.60,"3,275.50",91.55,969,-244,"2,114",
,"1,722",140,"3,509",52.34,0.75,-0.15,"7,410",0.70,0.75,"21,515","26,150.00",65,"3,307.65","3,364.70",390,-28.95,"3,192.85",-,2,-,259,
,"5,562",-575,"8,351",52.69,0.75,-0.10,"22,945",0.75,0.80,"40,105","26,200.00",65,"3,370.05","3,387.25",780,461.00,"3,368.00",85.98,933,-337,"2,450",
,"1,188",-51,"3,382",53.35,0.75,-0.15,"11,180",0.70,0.75,"7,280","26,250.00",65,"3,401.45","3,460.00",325,420.00,"3,328.00",-,21,-,212,
,"6,717","1,510","18,662",53.67,0.65,-0.25,"61,165",0.65,0.70,"95,875","26,300.00",130,"3,456.95","3,495.05",845,476.55,"3,475.10",96.23,512,-389,"1,591",
,"1,011",68,"1,761",54.68,0.70,-0.15,"6,175",0.70,0.75,"5,720","26,350.00",65,"3,502.65","3,585.55",715,426.20,"3,475.00",-,21,-3,167,
,"3,738",-509,"4,789",54.98,0.75,-0.05,"49,075",0.70,0.75,"8,255","26,400.00",455,"3,545.85","3,582.15",65,470.00,"3,570.00",88.07,291,-193,891,
,602,-220,727,55.63,0.75,-0.05,390,0.70,0.80,"2,860","26,450.00",390,"3,568.90","3,650.10",65,-,-,-,-,-,67,
,"25,629","-5,861","36,110",56.64,0.70,-0.10,"93,340",0.70,0.75,"31,070","26,500.00",65,"3,673.55","3,686.10",130,487.85,"3,685.00",99.78,"3,596","-2,241","6,207",
,740,-19,449,56.15,0.70,-0.20,"4,225",0.60,0.70,260,"26,550.00",390,"3,681.85","3,763.50",195,50.55,"3,618.90",-,1,-,11,
,"2,392",-188,"3,566",57.58,0.70,-0.10,"22,685",0.65,0.70,"11,375","26,600.00",195,"3,747.15","3,805.75",65,476.75,"3,755.00",-,133,-28,434,
,631,22,609,57.83,0.70,-0.05,"1,690",0.65,0.75,520,"26,650.00",390,"3,767.05","3,983.80",325,5.30,"3,701.25",-,2,-,34,
,"2,066",-251,"5,682",58.87,0.70,-0.10,"33,670",0.65,0.70,"12,285","26,700.00",65,"3,863.80","3,916.20",715,472.45,"3,855.25",80.24,202,-134,203,
,689,-2,916,59.11,0.75,-,"1,950",0.60,0.75,"1,365","26,750.00",390,"3,866.05","3,982.75",325,544.10,"3,877.45",-,1,-,13,
,"3,924",27,"4,605",59.75,0.65,-0.10,"15,405",0.65,0.70,"32,435","26,800.00",65,"3,812.65","4,027.50",65,704.85,"4,084.85",-,118,-58,246,
,359,-111,718,60.38,0.70,-0.05,"1,690",0.55,0.80,"1,300","26,850.00",910,"3,761.75","4,100.70",910,-,-,-,-,-,10,
,883,-103,"1,072",61.01,0.65,-0.05,"6,825",0.60,0.65,"1,690","26,900.00",65,"3,954.60","4,147.85",715,360.60,"3,935.00",-,26,-18,34,
,569,13,"1,165",62.05,0.65,-0.10,975,0.55,0.75,"1,690","26,950.00",390,"4,047.95","4,144.60",65,-,-,-,-,-,17,
,"42,346","-2,456","39,340",62.68,0.70,0.05,"86,515",0.65,0.70,"1,47,615","27,000.00",65,"4,168.70","4,181.20",130,475.70,"4,165.80",111.26,"4,064","-3,273","12,498",
,613,121,"1,263",63.31,0.70,-,"1,495",0.60,0.85,195,"27,050.00",390,"4,172.05","4,255.65",65,512.85,"4,100.40",-,6,-1,14,
,"4,390",-524,"3,219",63.52,0.70,0.05,"11,960",0.65,0.70,"12,935","27,100.00",65,"4,218.60","4,312.30",715,314.00,"3,964.00",-,1,-,26,
,537,-35,687,64.57,0.70,0.05,"1,430",0.60,0.70,325,"27,150.00",715,"4,260.80","4,407.30",715,-,-,-,-,-,27,
,"5,059",103,"3,993",64.76,0.65,-0.05,"10,140",0.65,0.70,"23,660","27,200.00",780,"4,336.30","4,408.95",130,587.50,"4,394.50",95.95,118,-14,153,
,"1,059",527,"2,112",64.92,0.60,-0.10,"7,150",0.60,0.65,"9,945","27,250.00",715,"4,362.40","4,464.10",390,549.05,"4,296.55",-,2,-,8,
,"4,159",-60,"4,863",66.00,0.70,-,"54,730",0.65,0.70,"53,885","27,300.00",65,"4,424.40","4,525.90",390,542.60,"4,387.60",-,126,-74,67,
,355,47,462,66.15,0.65,-,"6,890",0.50,0.65,"1,560","27,350.00",65,"4,478.90","4,635.25",325,385.75,"4,280.30",-,1,-,8,
,"1,782",93,"2,336",67.23,0.65,-,"28,665",0.60,0.65,"2,535","27,400.00",65,"4,553.10","4,620.70",715,379.25,"4,500.00",-,12,-9,34,
,572,70,903,67.37,0.70,0.05,"6,630",0.50,0.70,"5,460","27,450.00",975,"4,289.70","4,706.25",715,-,-,-,-,-,7,
,"10,622","-2,209","18,120",67.98,0.65,-,"75,075",0.65,0.70,"88,920","27,500.00",195,"4,671.60","4,693.25",260,491.65,"4,685.00",123.85,"1,963",-402,"3,403",
,629,-401,"1,849",68.07,0.60,-,"6,630",0.50,0.65,"2,795","27,550.00",715,"4,429.05","4,857.30",715,-,-,-,-,-,9,
,680,-83,"1,331",68.67,0.55,-0.10,"4,030",0.55,0.65,"1,820","27,600.00",390,"4,704.20","4,798.30",65,-,-,-,-,-,46,
,361,-71,530,69.79,0.60,-,"7,605",0.55,0.65,"3,380","27,650.00",715,"4,546.35","4,886.25","1,690",663.35,"4,613.35",-,1,-,9,
,944,-503,"2,765",69.87,0.55,-0.05,"7,865",0.55,0.65,65,"27,700.00",65,"4,456.20","4,934.95",715,410.00,"4,750.00",-,18,-11,51,
,786,-9,632,71.48,0.60,-0.10,390,0.55,0.65,"1,885","27,750.00",715,"4,859.55","5,009.50",715,-,-,-,-,-,6,
,"1,063",-381,"2,847",71.59,0.55,-0.05,"13,845",0.55,0.65,"28,665","27,800.00",390,"4,910.55","5,062.25",715,-197.55,"4,834.45",-,10,-6,16,
,344,134,514,72.18,0.60,-0.05,455,0.50,0.65,"1,170","27,850.00",390,"4,683.60","5,087.10",715,-,-,-,-,-,7,
,"1,202",457,"1,993",72.78,0.60,-0.05,"9,620",0.55,0.60,"13,130","27,900.00",65,"5,040.70","5,104.25",65,331.85,"4,943.85",-,5,-,31,
,564,300,804,73.37,0.55,-,"2,535",0.55,0.60,"1,885","27,950.00",65,"4,628.15","5,171.05",390,283.20,"4,904.55",-,1,-,8,
,"19,344","-3,881","23,083",73.96,0.60,-,"1,14,010",0.55,0.60,"58,955","28,000.00",780,"5,173.90","5,191.10",325,500.50,"5,193.20",133.38,"4,688","-1,946","6,932",
