CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"12,801","-2,434","11,828",19.03,942.85,-379.20,260,942.65,945.30,520,"22,000.00","5,525",19.50,19.60,"15,405",-11.40,19.50,31.54,"11,73,068","41,072","1,63,098",
,72,-2,76,19.87,885.00,-414.75,260,894.50,900.00,260,"22,050.00","5,330",22.50,22.60,"2,015",-11.60,22.65,31.29,"2,32,092","10,693","19,922",
,397,20,183,21.75,850.40,-382.75,65,849.25,852.05,260,"22,100.00","1,430",26.00,26.10,"1,170",-10.90,26.10,31.07,"4,85,132","12,141","27,965",
,108,20,95,23.85,794.10,-392.75,260,802.85,807.30,260,"22,150.00",910,30.10,30.15,260,-10.30,30.20,30.80,"3,03,699","11,064","17,862",
,"1,400",151,"2,438",24.22,759.90,-384.60,195,758.10,760.15,65,"22,200.00","1,755",34.75,34.85,"1,365",-9.05,34.75,30.64,"5,96,222","18,528","43,531",
,234,-6,95,24.64,726.50,-376.60,260,711.50,717.35,260,"22,250.00",455,40.00,40.10,"1,690",-7.30,40.00,30.42,"3,73,421","15,371","20,902",
,"2,424","-1,068","4,353",25.76,673.30,-373.85,195,670.00,672.05,195,"22,300.00","4,550",46.00,46.10,130,-5.45,46.05,30.19,"6,76,243","17,227","50,335",
,404,-49,230,25.45,630.55,-377.40,65,626.35,629.40,260,"22,350.00",455,52.85,53.00,"3,055",-2.45,52.95,30.00,"3,11,059","9,294","19,975",
,"2,498",261,"3,922",25.93,585.55,-376.20,65,584.40,585.90,65,"22,400.00","3,900",60.55,60.75,"5,005",-0.20,60.70,29.80,"6,51,358","19,040","55,333",
,996,41,"1,417",25.23,545.70,-365.40,130,543.25,544.40,130,"22,450.00",390,69.35,69.50,325,3.25,69.55,29.62,"3,99,422","11,716","23,709",
,"21,522",-584,"57,265",25.98,502.40,-367.35,65,502.95,504.10,195,"22,500.00","1,365",79.20,79.35,585,7.20,79.30,29.40,"20,02,533","42,811","1,38,680",
,"2,031",215,"3,749",26.03,463.15,-365.65,130,464.25,465.20,260,"22,550.00",910,90.20,90.40,650,12.40,90.40,29.25,"5,78,057","16,750","23,963",
,"7,817",162,"24,097",26.00,425.30,-354.40,65,426.10,426.90,325,"22,600.00","3,315",102.50,102.65,"1,300",17.90,102.70,29.04,"9,03,526","18,112","56,988",
,"2,248",144,"9,147",26.02,389.25,-352.85,65,390.20,391.00,325,"22,650.00",910,116.05,116.30,130,23.45,116.40,28.89,"4,46,608","10,260","18,915",
,"12,289","2,241","58,779",26.02,354.20,-348.55,65,355.00,355.80,195,"22,700.00","1,300",131.35,131.65,910,30.85,131.60,28.71,"9,31,822","23,648","58,311",
,"3,931",606,"33,865",26.01,321.45,-342.50,65,322.30,322.80,195,"22,750.00",910,148.15,148.45,"1,755",38.80,148.35,28.56,"6,08,398","14,169","25,822",
,"26,022","10,657","2,22,404",25.85,290.50,-331.65,325,290.45,290.95,325,"22,800.00",715,166.55,166.90,"1,235",47.35,166.60,28.49,"15,88,454","34,578","80,051",
,"8,414","6,661","1,44,246",25.82,261.55,-317.80,65,261.25,261.50,65,"22,850.00",195,186.95,187.25,65,57.70,187.25,28.37,"8,46,999","22,237","30,484",
,"58,441","44,532","7,85,700",25.78,233.80,-307.95,715,233.35,233.85,910,"22,900.00",390,209.15,209.50,"1,820",68.10,209.55,28.28,"20,63,400","65,402","97,571",
,"49,417","46,971","9,10,318",25.70,207.75,-295.90,65,207.40,207.65,390,"22,950.00",130,232.95,233.35,325,79.45,233.25,28.24,"16,10,750","37,947","48,326",
,"1,82,582","1,35,884","24,63,103",25.70,183.80,-285.20,195,183.45,183.80,"1,170","23,000.00",520,258.65,259.05,260,92.35,259.20,28.18,"34,17,867","46,192","1,56,836",
,"58,500","53,200","10,58,195",25.65,161.60,-271.90,65,161.40,161.60,455,"23,050.00",130,286.65,287.05,195,105.60,287.00,28.12,"10,92,054","16,095","28,300",
,"90,255","77,545","15,27,801",25.67,141.50,-256.85,"1,170",141.25,141.55,"1,105","23,100.00",195,316.75,317.30,650,119.75,316.65,28.26,"12,00,915","13,598","41,373",
,"39,715","33,871","6,57,211",25.67,123.40,-241.30,65,123.15,123.40,650,"23,150.00",65,348.05,348.80,65,134.85,348.60,28.29,"3,36,913","-3,381","11,839",
,"1,06,274","79,446","13,26,091",25.67,107.25,-227.75,"2,600",106.90,107.15,390,"23,200.00",520,382.15,382.85,195,151.45,383.20,28.35,"5,46,354","-5,884","44,793",
,"40,368","30,697","5,19,153",25.74,92.60,-212.50,780,92.60,92.80,"1,885","23,250.00",130,417.55,418.45,130,167.70,419.55,28.56,"1,34,034","-5,838","10,110",
,"97,951","57,536","12,38,163",25.83,80.10,-197.35,715,80.05,80.20,715,"23,300.00",65,454.60,455.50,130,183.55,456.20,28.83,"2,42,804","-23,323","22,073",
,"32,343","16,766","4,50,249",25.91,69.20,-182.00,"1,560",69.05,69.25,"1,365","23,350.00",130,494.10,495.20,130,199.65,494.10,29.04,"47,214","-5,890","6,291",
,"81,076","39,415","9,27,424",26.01,59.50,-165.20,390,59.40,59.55,"2,340","23,400.00",325,533.75,535.00,65,214.80,534.40,29.30,"1,01,373","-12,201","19,099",
,"33,527","19,287","4,50,012",26.17,51.00,-149.60,"1,235",50.90,51.05,650,"23,450.00",325,575.45,576.60,130,231.30,576.80,29.77,"20,455","-4,294","4,895",
,"1,51,435","78,898","15,21,986",26.31,43.75,-134.60,"4,095",43.70,43.80,260,"23,500.00",845,617.75,619.15,325,246.30,620.00,30.24,"1,03,910","-10,447","26,462",
,"25,845","16,724","3,92,203",26.49,37.45,-119.90,650,37.35,37.45,"1,170","23,550.00",390,662.00,663.40,65,258.75,662.70,29.98,"7,327",-858,"3,028",
,"57,740","30,633","7,04,315",26.68,32.05,-107.30,195,32.00,32.05,"2,795","23,600.00",390,707.45,709.00,130,273.60,707.30,31.44,"17,915","-1,799","6,199",
,"20,622","12,692","3,93,082",26.90,27.45,-94.70,"3,835",27.40,27.50,"3,965","23,650.00",325,752.60,755.25,260,287.40,755.00,30.78,"2,296",-413,"1,846",
,"62,519","23,980","6,89,010",27.14,23.55,-82.90,"4,095",23.55,23.65,"4,290","23,700.00",325,797.05,798.75,65,298.80,798.55,32.29,"6,883","-1,308","7,314",
,"20,813","9,871","2,89,468",27.38,20.25,-73.25,520,20.20,20.30,"3,120","23,750.00",260,843.05,846.95,65,307.10,844.30,32.58,"1,298",-348,"1,777",
,"70,054","25,676","5,94,625",27.59,17.40,-63.30,"3,835",17.35,17.40,130,"23,800.00",715,890.45,892.95,65,310.45,886.95,33.40,"7,170","-1,108","10,570",
,"20,146","9,858","2,23,700",27.89,15.00,-55.10,"1,495",14.95,15.05,"2,275","23,850.00",65,937.45,941.45,65,327.30,940.75,35.08,547,-99,"2,472",
,"56,060","24,403","3,79,063",28.12,12.85,-47.65,"7,020",12.85,12.90,"15,405","23,900.00",390,986.25,989.40,130,329.85,987.30,35.61,"2,236",-689,"3,666",
,"22,729","10,809","1,82,049",28.54,11.40,-40.90,"4,420",11.35,11.40,130,"23,950.00",260,"1,033.00","1,038.30",65,338.00,"1,040.55",36.78,167,-49,777,
,"1,68,504","49,995","9,03,606",28.92,9.95,-35.45,"11,700",9.95,10.00,"59,670","24,000.00",195,"1,083.25","1,087.15",260,342.85,"1,085.60",37.71,"22,725","-8,366","31,984",
,"16,120","4,517","1,40,567",29.19,8.65,-30.35,"16,055",8.60,8.70,"47,125","24,050.00",715,"1,131.50","1,139.10",65,356.00,"1,150.40",39.18,87,-21,605,
,"41,547","7,577","2,61,985",29.53,7.50,-26.20,"45,825",7.45,7.55,"43,810","24,100.00",130,"1,179.10","1,185.05",65,338.55,"1,174.65",39.09,289,-90,"2,313",
,"14,858","2,059","1,27,481",29.84,6.60,-22.80,"28,730",6.55,6.65,"19,760","24,150.00",715,"1,229.35","1,236.90",65,337.75,"1,220.00",40.36,94,-52,"1,162",
,"54,873","14,415","3,05,061",30.21,5.80,-19.00,"4,680",5.80,5.85,"79,885","24,200.00",65,"1,278.00","1,285.50",130,357.30,"1,274.90",41.17,"1,375",-400,"5,377",
,"22,779","11,364","97,202",30.62,5.20,-16.25,"26,130",5.15,5.20,"10,985","24,250.00",65,"1,327.55","1,335.05",130,373.70,"1,331.45",-,47,-4,817,
,"58,698","29,805","3,03,079",31.00,4.60,-14.25,"1,46,380",4.60,4.65,"90,480","24,300.00",65,"1,378.25","1,384.40",130,364.45,"1,380.90",43.90,"2,080",-654,"4,439",
,"12,026","2,632","73,229",31.31,4.05,-12.00,"35,880",4.00,4.05,"11,180","24,350.00",390,"1,424.25","1,439.90",130,295.70,"1,375.00",-,21,-11,369,
,"46,790","22,191","2,59,019",31.51,3.50,-10.40,"26,715",3.50,3.55,"1,25,905","24,400.00",130,"1,474.55","1,484.60",260,365.00,"1,465.75",44.80,330,-87,"3,948",
,"13,921","5,709","78,270",32.02,3.15,-8.95,"35,815",3.15,3.20,"13,455","24,450.00",65,"1,522.50","1,534.05",715,359.65,"1,510.70",45.39,73,-15,"1,003",
,"1,51,835","36,274","5,25,320",32.17,2.75,-7.50,"3,43,460",2.70,2.75,"2,08,195","24,500.00",195,"1,577.50","1,583.05",260,370.40,"1,581.00",47.93,"6,150","-2,332","18,243",
,"12,378","4,090","1,16,584",32.71,2.50,-6.75,"1,57,820",2.45,2.50,"1,58,470","24,550.00",65,"1,620.45","1,633.70",130,335.70,"1,593.40",-,18,-2,687,
,"31,275","5,848","1,70,563",33.04,2.20,-5.85,"3,44,240",2.15,2.20,"2,55,580","24,600.00",65,"1,677.15","1,681.40",65,366.10,"1,681.35",48.70,"2,081",-829,"5,214",
,"12,527","3,594","75,039",33.49,2.00,-5.15,"1,45,210",2.00,2.05,"1,77,775","24,650.00",65,"1,720.90","1,740.55",715,347.80,"1,665.75",-,50,-40,486,
,"38,568","11,977","1,75,271",33.89,1.90,-4.35,"3,54,510",1.85,1.90,"2,43,425","24,700.00",65,"1,776.60","1,783.25",195,386.45,"1,783.30",51.86,830,-550,"12,826",
,"9,761","2,864","61,667",34.59,1.80,-3.90,"1,30,650",1.80,1.85,"1,50,475","24,750.00",65,"1,818.95","1,830.80",845,322.85,"1,770.00",-,40,-32,576,
,"33,162","-1,662","1,67,504",35.04,1.70,-3.10,"2,40,370",1.70,1.75,"2,60,520","24,800.00",585,"1,874.50","1,883.00",65,385.60,"1,883.95",55.19,"1,530",-797,"4,279",
,"9,517","1,719","43,558",35.83,1.65,-2.80,"1,33,705",1.60,1.65,"1,59,900","24,850.00",195,"1,919.70","1,931.60",130,370.00,"1,910.00",-,47,-37,440,
,"19,664",116,"1,09,977",36.10,1.45,-2.40,"3,34,295",1.40,1.45,"2,45,700","24,900.00",130,"1,977.25","1,984.40",65,378.45,"1,974.65",56.95,"1,482",-459,"3,507",
,"5,914","1,549","32,862",36.87,1.40,-2.20,"83,330",1.40,1.45,"1,09,915","24,950.00",130,"2,016.65","2,043.30",715,320.00,"1,982.00",-,77,-18,271,
,"1,42,316","15,944","4,62,478",37.50,1.40,-1.90,"10,38,180",1.35,1.40,"8,16,920","25,000.00",130,"2,071.75","2,077.95",130,379.50,"2,078.00",54.25,"10,970","-3,473","43,341",
,"6,944","2,464","37,977",37.65,1.20,-1.75,"95,160",1.20,1.25,"1,31,690","25,050.00",65,"2,120.95","2,136.60",715,369.75,"2,104.05",-,27,-17,200,
,"18,329","-1,607","64,492",38.23,1.20,-1.30,"3,14,795",1.15,1.20,"2,05,335","25,100.00",130,"2,168.60","2,183.75",780,349.75,"2,170.10",48.18,401,-111,"1,650",
,"4,482",-707,"14,432",39.15,1.15,-1.15,"61,295",1.15,1.20,"73,125","25,150.00",130,"2,224.30","2,235.25",455,466.35,"2,220.00",46.94,37,-11,346,
,"27,394","1,857","84,599",39.36,1.05,-1.05,"6,69,500",1.05,1.10,"3,80,705","25,200.00",650,"2,263.15","2,275.85",65,381.55,"2,277.60",60.38,647,-318,"11,474",
,"10,274","6,022","25,596",39.90,1.00,-1.10,"2,34,325",0.95,1.00,"1,22,590","25,250.00",65,"2,313.00","2,337.15",715,432.05,"2,323.00",51.94,49,-36,372,
,"10,647","-4,030","35,047",40.63,1.10,-0.70,"67,145",1.05,1.10,"1,65,620","25,300.00",65,"2,375.05","2,379.30",65,389.55,"2,392.00",61.76,553,-314,"2,266",
,"2,254",334,"7,442",41.36,1.10,-0.75,"48,165",1.05,1.10,"60,710","25,350.00",65,"2,408.00","2,440.75",325,410.10,"2,421.75",52.56,16,-14,275,
,"13,663",949,"45,694",42.08,1.05,-0.70,"1,15,765",1.00,1.05,"1,95,065","25,400.00",390,"2,470.45","2,484.75",65,380.85,"2,475.00",64.86,688,-295,"5,255",
,"2,909",-325,"16,961",42.80,1.00,-0.60,"69,355",1.00,1.05,"59,410","25,450.00",65,"2,518.35","2,538.05",455,367.20,"2,515.00",67.32,213,-186,"1,350",
,"49,606","-4,728","1,19,394",43.31,0.95,-0.60,"4,50,125",0.90,0.95,"4,01,765","25,500.00",65,"2,574.55","2,579.50",65,377.95,"2,580.65",65.19,"3,353","-1,927","15,608",
,"2,828",233,"9,066",44.02,1.00,-0.50,"39,325",1.00,1.05,"59,865","25,550.00",65,"2,608.60","2,630.65",715,370.35,"2,615.00",43.01,26,-18,501,
,"15,763",-630,"25,477",44.50,1.00,-0.40,"1,27,335",0.95,1.00,"67,730","25,600.00",65,"2,673.80","2,682.55",260,364.10,"2,659.00",72.59,700,-574,"7,751",
,"1,630",-631,"5,675",45.21,0.95,-0.40,"8,905",0.95,1.00,"31,395","25,650.00",65,"2,708.35","2,734.00",715,330.65,"2,683.75",-,22,-15,378,
,"12,958","-1,945","24,785",45.67,0.95,-0.20,"64,350",0.90,0.95,"51,610","25,700.00",65,"2,775.10","2,786.50",130,391.70,"2,780.00",71.11,"1,317",-720,"7,161",
,"2,195",74,"4,047",46.36,0.90,-0.30,"17,160",0.90,0.95,"37,505","25,750.00",65,"2,817.70","2,836.05",715,362.00,"2,801.00",-,16,-10,622,
,"15,322","-4,814","41,949",46.80,0.90,-0.15,"28,275",0.90,0.95,"97,825","25,800.00",65,"2,870.30","2,884.75",650,389.05,"2,882.70",79.09,"4,506","-2,899","8,187",
,"1,328",-280,"3,293",47.75,0.85,-0.25,"6,175",0.85,0.90,"17,615","25,850.00",715,"2,916.05","2,936.15",715,382.40,"2,934.70",71.96,2,-,404,
,"10,516","-3,172","33,329",48.17,0.85,-0.10,"27,495",0.85,0.90,"73,515","25,900.00",65,"2,979.05","2,987.35",65,360.90,"2,961.00",82.47,309,-38,"4,853",
,"2,175",890,"8,416",48.86,0.80,-0.25,"12,285",0.80,0.85,"29,640","25,950.00",130,"3,011.25","3,050.55",780,487.85,"3,012.85",-,3,-1,176,
,"88,396","2,911","1,11,645",49.81,0.85,-0.15,"1,92,140",0.85,0.90,"1,68,220","26,000.00",130,"3,075.95","3,085.65",130,380.60,"3,084.70",80.56,"8,201","1,267","49,674",
,"1,303",242,"3,163",50.22,0.80,-0.15,"8,905",0.80,0.85,"10,530","26,050.00",260,"3,112.65","3,138.90",715,360.55,"3,115.15",-,4,-,193,
,"5,345",-950,"12,900",50.90,0.85,-0.10,"31,785",0.80,0.85,"77,090","26,100.00",130,"3,169.75","3,187.80",780,363.10,"3,170.00",83.55,755,-183,"2,175",
,"1,899",317,"3,189",50.96,0.80,-0.10,"20,280",0.75,0.80,"13,065","26,150.00",65,"3,209.90","3,245.45",260,-28.95,"3,192.85",-,2,-,259,
,"5,773",-364,"7,604",51.95,0.80,-0.05,"19,370",0.75,0.80,"55,575","26,200.00",65,"3,270.45","3,290.50",65,363.00,"3,270.00",86.04,766,-281,"2,506",
,"1,340",101,"3,093",51.96,0.75,-0.15,"23,660",0.70,0.75,"5,265","26,250.00",65,"3,313.25","3,342.15",325,420.00,"3,328.00",-,21,-,212,
,"6,835","1,628","17,668",52.62,0.70,-0.20,"1,00,750",0.65,0.70,"80,665","26,300.00",130,"3,370.35","3,384.10",65,377.45,"3,376.00",83.80,371,-271,"1,709",
,"1,066",123,"1,610",53.28,0.70,-0.15,"4,940",0.70,0.75,"6,045","26,350.00",130,"3,422.00","3,442.75",65,331.20,"3,380.00",-,13,-,170,
,"3,924",-323,"4,400",53.93,0.70,-0.10,"46,995",0.70,0.75,"29,575","26,400.00",65,"3,455.70","3,487.80",65,390.00,"3,490.00",85.72,175,-118,966,
,730,-92,566,54.22,0.65,-0.15,"1,235",0.70,0.80,"9,360","26,450.00",780,"3,479.00","3,557.75",65,-,-,-,-,-,67,
,"26,746","-4,744","31,850",55.59,0.80,-,"60,060",0.75,0.80,"2,26,720","26,500.00",65,"3,573.15","3,578.55",130,381.40,"3,578.55",89.33,"2,366","-1,732","6,716",
,742,-17,335,55.89,0.65,-0.25,715,0.65,0.75,"1,495","26,550.00",65,"3,598.00","3,645.95",195,50.55,"3,618.90",69.85,1,-,11,
,"2,382",-198,"2,881",56.53,0.70,-0.10,"19,305",0.65,0.70,"16,835","26,600.00",780,"3,647.70","3,693.15",780,406.75,"3,685.00",82.70,128,-25,437,
,639,30,508,56.39,0.65,-0.10,650,0.65,0.70,"1,170","26,650.00",780,"3,685.15","3,745.40",715,5.30,"3,701.25",-,2,-,34,
,"2,298",-19,"4,770",57.82,0.70,-0.10,"30,875",0.65,0.70,"2,210","26,700.00",65,"3,769.05","3,787.20",715,367.95,"3,750.75",-,17,-12,325,
,707,16,744,58.46,0.70,-0.05,"1,170",0.65,0.70,260,"26,750.00",780,"3,777.10","3,845.45",325,-,-,-,-,-,13,
,"4,024",127,"3,941",59.10,0.65,-0.10,"26,975",0.65,0.70,"36,010","26,800.00",130,"3,852.65","3,891.35",715,490.00,"3,870.00",75.74,84,-34,270,
,465,-5,482,59.74,0.65,-0.10,650,0.65,0.70,"1,885","26,850.00",780,"3,883.30","3,955.30",780,-,-,-,-,-,10,
,903,-83,885,59.98,0.65,-0.05,"8,060",0.60,0.65,"1,690","26,900.00",715,"3,941.65","3,993.10",715,360.60,"3,935.00",-,26,-18,34,
,577,21,"1,123",60.61,0.60,-0.15,260,0.60,0.65,"1,625","26,950.00",780,"3,796.25","4,139.15",325,-,-,-,-,-,17,
,"42,251","-2,550","27,191",60.80,0.60,-0.05,"52,715",0.60,0.65,"83,655","27,000.00",65,"4,071.20","4,081.40",65,390.65,"4,080.75",99.38,"3,031","-2,415","13,356",
,687,195,"1,043",61.86,0.65,-0.05,"2,860",0.60,0.65,"4,160","27,050.00",780,"4,086.25","4,167.20",390,512.85,"4,100.40",-,6,-1,14,
,"4,865",-49,"1,419",62.05,0.60,-0.05,"33,215",0.60,0.65,"18,135","27,100.00",130,"4,138.40","4,244.35",715,314.00,"3,964.00",-,1,-,26,
,542,-30,276,62.67,0.60,-0.05,"2,080",0.55,0.70,"2,925","27,150.00",780,"4,172.10","4,246.75",325,-,-,-,-,-,27,
,"5,070",114,"2,948",63.73,0.60,-0.10,"6,045",0.60,0.65,"24,180","27,200.00",715,"4,246.35","4,298.95",780,453.00,"4,260.00",-,11,-3,164,
,"1,152",620,"1,920",64.35,0.65,-0.05,"16,315",0.60,0.65,"5,850","27,250.00",715,"4,287.90","4,413.85",715,549.05,"4,296.55",-,2,-,8,
,"4,225",6,"4,061",64.97,0.65,-0.05,"17,095",0.65,0.70,"57,850","27,300.00",780,"4,345.85","4,395.00",715,542.60,"4,387.60",108.28,126,-74,67,
,361,53,375,65.13,0.65,-,"2,990",0.55,0.65,"2,470","27,350.00",65,"4,390.75","4,528.50",325,385.75,"4,280.30",-,1,-,8,
,"1,789",100,"2,145",65.74,0.60,-0.05,"14,755",0.60,0.65,"19,240","27,400.00",715,"4,441.10","4,496.30",260,368.50,"4,489.25",103.74,9,-1,42,
,532,30,762,66.35,0.65,-,650,0.60,0.65,"3,250","27,450.00",780,"4,485.75","4,548.75",715,-,-,-,-,-,7,
,"11,439","-1,392","11,673",67.43,0.60,-0.05,"1,27,790",0.55,0.60,"66,170","27,500.00",65,"4,576.80","4,594.70",130,376.65,"4,570.00",103.41,"1,453",-399,"3,406",
,639,-391,"1,841",67.06,0.55,-0.05,195,0.55,0.60,"1,885","27,550.00",780,"4,559.05","4,682.80",780,-,-,-,-,-,9,
,733,-30,"1,236",67.66,0.55,-0.10,"9,035",0.55,0.60,"1,235","27,600.00",780,"4,617.10","4,689.70",325,-,-,-,-,-,46,
,422,-10,415,68.26,0.55,-0.05,"7,800",0.55,0.65,"2,145","27,650.00",780,"4,671.45","4,795.90",780,663.35,"4,613.35",-,1,-,9,
,"1,234",-213,"1,815",68.86,0.55,-0.05,"22,100",0.55,0.60,"4,095","27,700.00",195,"4,731.75","4,810.05",780,410.00,"4,750.00",-,18,-11,51,
,805,10,403,69.98,0.60,-0.10,"5,070",0.60,0.65,"1,820","27,750.00",780,"4,766.20","4,903.35",780,-,-,-,-,-,6,
,"1,050",-394,"2,474",70.05,0.55,-0.05,"27,495",0.55,0.60,"7,605","27,800.00",715,"4,826.65","4,917.80",390,-197.55,"4,834.45",-,10,-6,16,
,362,152,387,70.65,0.55,-0.10,"2,015",0.55,0.60,"1,560","27,850.00",780,"4,856.70","5,005.30",780,-,-,-,-,-,7,
,"1,073",328,"1,433",71.24,0.60,-0.05,"17,420",0.55,0.60,"13,455","27,900.00",325,"4,942.40","5,006.05",65,331.85,"4,943.85",-,5,-,31,
,475,211,561,72.36,0.50,-0.05,"3,120",0.50,0.60,"3,315","27,950.00",715,"4,974.75","5,137.65",715,283.20,"4,904.55",-,1,-,8,
,"19,880","-3,344","19,509",72.42,0.50,-0.10,"2,02,800",0.50,0.55,"86,710","28,000.00",65,"5,072.70","5,079.50",65,378.95,"5,071.65",114.82,"2,474","-1,291","7,587",
