CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,7,-,-,-,-,-,"2,535","1,245.85","1,321.90",780,"21,650.00","11,960",7.70,7.80,"16,640",-9.50,7.75,34.06,"96,390","4,154","9,940",
,28,-14,20,-,"1,257.25",-360.65,715,"1,222.05","1,257.20",65,"21,700.00","34,255",8.90,8.95,"15,535",-10.00,8.90,33.84,"3,17,574","14,806","47,951",
,16,3,25,-,"1,198.80",77.25,780,"1,172.00","1,196.70",65,"21,750.00","4,550",10.15,10.20,"8,840",-10.40,10.15,33.43,"1,49,738","6,184","14,759",
,100,-7,39,-,"1,145.70",-399.85,130,"1,133.15","1,149.65",65,"21,800.00","14,625",11.65,11.75,"24,050",-10.10,11.70,32.96,"4,01,804","49,706","87,480",
,9,-,9,-,"1,097.80",-14.90,65,"1,083.35","1,099.65",130,"21,850.00","5,525",13.60,13.70,"6,045",-9.90,13.70,32.76,"1,46,384","6,936","11,567",
,129,-52,113,-,"1,064.75",-350.60,130,"1,036.80","1,052.65",130,"21,900.00","3,640",15.95,16.00,"7,345",-10.40,15.90,32.54,"3,24,347","10,224","35,347",
,5,-7,18,-,"1,023.65",-360.40,260,994.05,"1,002.00",260,"21,950.00","2,405",18.60,18.70,"7,085",-10.25,18.60,32.40,"1,60,993","11,160","18,143",
,"13,070","-2,165","10,190",17.46,954.20,-367.85,65,950.50,952.95,65,"22,000.00","6,435",21.60,21.70,"3,705",-9.30,21.60,32.17,"10,19,445","39,173","1,61,199",
,72,-2,67,23.07,945.00,-354.75,325,900.05,909.00,260,"22,050.00",715,25.00,25.05,"1,300",-9.35,24.90,31.98,"1,98,520","11,380","20,609",
,393,16,104,24.67,857.00,-376.15,65,857.75,862.25,65,"22,100.00","1,820",28.75,28.85,"1,235",-8.30,28.70,31.71,"4,23,746","16,234","32,058",
,106,18,80,26.22,837.35,-349.50,65,811.55,817.70,520,"22,150.00","5,265",33.00,33.10,910,-7.50,33.00,31.48,"2,53,900","11,365","18,163",
,"1,335",86,"1,714",26.69,770.00,-374.50,65,767.40,769.70,65,"22,200.00","2,665",37.95,38.05,"2,730",-5.90,37.90,31.26,"5,06,434","19,903","44,906",
,233,-7,85,26.00,726.55,-376.55,260,722.70,727.85,260,"22,250.00","2,470",43.50,43.60,"1,300",-3.75,43.55,31.06,"3,15,033","15,543","21,074",
,"2,451","-1,041","3,892",26.83,681.80,-365.35,65,680.25,682.30,65,"22,300.00","4,615",49.70,49.85,"1,885",-1.75,49.75,30.80,"5,77,961","22,995","56,103",
,401,-52,204,27.13,660.20,-347.75,130,635.05,639.50,65,"22,350.00","1,495",56.90,57.10,"1,950",1.45,56.85,30.58,"2,53,386","8,987","19,668",
,"2,502",265,"3,198",27.05,595.00,-366.75,65,594.95,596.35,130,"22,400.00",780,64.95,65.10,"2,015",4.20,65.10,30.37,"5,57,872","16,462","52,755",
,963,8,"1,190",27.55,554.60,-356.50,325,553.70,555.65,195,"22,450.00","1,950",74.00,74.20,715,7.70,74.00,30.16,"3,37,283","9,828","21,821",
,"21,911",-195,"48,028",27.04,515.25,-354.50,130,514.20,515.35,325,"22,500.00",715,83.95,84.10,390,11.80,83.90,29.97,"17,20,983","47,660","1,43,529",
,"1,959",143,"2,750",27.02,474.70,-354.10,520,475.50,476.85,65,"22,550.00",65,95.05,95.25,520,17.05,95.05,29.80,"4,86,889","17,157","24,370",
,"7,726",71,"18,031",27.00,437.00,-342.70,130,437.55,438.45,520,"22,600.00",130,107.45,107.65,520,23.00,107.80,29.58,"7,54,799","18,632","57,508",
,"2,255",151,"7,401",26.88,402.90,-339.20,65,401.40,402.25,65,"22,650.00",65,121.10,121.35,715,28.20,121.15,29.37,"3,74,570","10,564","19,219",
,"11,477","1,429","44,454",26.81,367.50,-335.25,65,366.80,367.35,130,"22,700.00",325,136.50,136.75,975,36.00,136.75,29.24,"7,76,039","20,059","54,722",
,"4,185",860,"25,273",26.84,333.25,-330.70,455,333.35,334.05,520,"22,750.00",650,153.10,153.40,130,43.85,153.40,29.02,"5,02,901","13,995","25,648",
,"23,975","8,610","1,70,746",26.73,302.10,-320.05,715,301.50,302.00,390,"22,800.00",195,171.65,171.90,520,52.40,171.65,28.93,"13,33,876","34,878","80,351",
,"7,652","5,899","1,03,753",26.66,272.60,-306.75,520,272.10,272.65,520,"22,850.00",130,191.45,191.75,195,62.20,191.75,28.82,"6,99,230","21,963","30,210",
,"49,163","35,254","5,56,341",26.65,244.30,-297.45,65,244.05,244.45,650,"22,900.00","1,885",213.00,213.35,195,71.45,212.90,28.70,"16,48,006","63,127","95,296",
,"46,235","43,789","6,59,948",26.54,217.55,-286.10,65,217.60,217.90,195,"22,950.00",975,236.60,237.05,455,82.90,236.70,28.60,"13,17,122","43,902","54,281",
,"1,81,791","1,35,093","20,16,384",26.47,193.45,-275.55,130,193.20,193.40,390,"23,000.00",390,262.40,262.85,195,95.55,262.40,28.50,"29,90,834","50,233","1,60,877",
,"59,453","54,153","9,21,708",26.37,170.95,-262.55,"1,105",170.60,170.90,325,"23,050.00",715,289.40,289.90,65,107.70,289.10,28.51,"10,17,739","16,894","29,099",
,"92,754","80,044","13,08,476",26.38,150.30,-248.05,65,150.20,150.35,195,"23,100.00",195,319.00,319.60,65,122.60,319.50,28.41,"10,97,917","16,948","44,723",
,"38,220","32,376","5,56,063",26.28,131.25,-233.45,780,131.10,131.35,"1,885","23,150.00",455,350.40,351.05,195,136.05,349.80,28.40,"3,13,481","-2,453","12,767",
,"1,02,356","75,528","11,31,487",26.27,114.60,-220.40,780,114.35,114.60,975,"23,200.00",195,383.00,383.65,65,151.05,382.80,28.44,"4,98,127","-4,503","46,174",
,"39,868","30,197","4,35,502",26.20,99.20,-205.90,"1,300",99.20,99.45,"2,145","23,250.00",65,417.50,418.50,520,166.80,418.65,28.49,"1,26,541","-5,108","10,840",
,"97,075","56,660","10,45,302",26.23,85.85,-191.60,"1,885",85.90,86.05,455,"23,300.00",65,454.00,454.90,130,182.50,455.15,28.43,"2,24,281","-22,081","23,315",
,"33,479","17,902","3,80,087",26.22,74.40,-176.80,"1,105",74.10,74.25,650,"23,350.00",130,492.25,493.25,65,200.10,494.55,28.85,"43,134","-5,817","6,364",
,"79,112","37,451","7,82,916",26.24,63.85,-160.85,845,63.65,63.80,"1,755","23,400.00",65,532.05,533.35,65,214.55,534.15,29.03,"93,514","-11,942","19,358",
,"32,956","18,716","3,61,887",26.31,54.50,-146.10,"1,560",54.50,54.65,650,"23,450.00",130,573.65,574.75,325,228.45,573.95,29.10,"19,146","-4,103","5,086",
,"1,56,439","83,902","12,58,378",26.39,46.60,-131.75,"6,110",46.60,46.75,"7,930","23,500.00",455,615.15,616.45,65,242.75,616.45,29.24,"91,893","-9,593","27,316",
,"27,548","18,427","3,25,830",26.46,39.95,-117.40,"1,170",39.85,39.95,"1,235","23,550.00",390,658.10,659.65,65,256.05,660.00,29.78,"6,830",-887,"2,999",
,"62,274","35,167","6,01,587",26.58,34.15,-105.20,"6,240",34.00,34.15,"3,510","23,600.00",325,702.15,704.00,390,272.85,706.55,30.66,"13,435","-1,763","6,235",
,"20,145","12,215","3,28,342",26.72,29.15,-93.00,"2,470",29.00,29.10,"10,725","23,650.00",65,747.45,750.85,65,278.55,746.15,30.52,"2,136",-404,"1,855",
,"56,236","17,697","5,89,400",26.88,24.80,-81.65,"5,330",24.75,24.85,"2,795","23,700.00",65,791.60,794.00,65,295.25,795.00,30.55,"6,224","-1,179","7,443",
,"19,705","8,763","2,50,891",26.97,21.20,-72.30,"3,120",21.10,21.20,"2,665","23,750.00",65,839.35,841.95,325,306.00,843.20,30.91,"1,126",-261,"1,864",
,"70,822","26,444","5,27,748",27.20,18.15,-62.55,"1,430",18.05,18.10,"2,795","23,800.00",130,885.40,888.05,260,310.30,886.80,31.44,"6,537",-870,"10,808",
,"22,370","12,082","1,94,908",27.44,15.50,-54.60,"2,925",15.50,15.60,"4,095","23,850.00",65,931.45,935.65,65,299.25,912.70,32.75,490,-28,"2,543",
,"57,074","25,417","3,23,800",27.63,13.35,-47.15,"8,775",13.30,13.35,"13,910","23,900.00",130,980.45,983.55,390,322.55,980.00,35.34,"2,016",-441,"3,914",
,"22,084","10,164","1,62,099",27.92,11.70,-40.60,"10,660",11.60,11.70,"9,360","23,950.00",260,"1,027.85","1,032.80",260,310.90,"1,013.45",35.52,148,-23,803,
,"1,71,865","53,355","8,01,181",28.26,10.15,-35.25,"13,325",10.10,10.15,"24,700","24,000.00",780,"1,078.05","1,080.05",65,337.85,"1,080.60",35.23,"17,181","-4,770","35,579",
,"17,044","5,441","1,20,894",28.46,8.80,-30.20,520,8.75,8.80,"19,435","24,050.00",65,"1,126.60","1,133.00",130,310.10,"1,104.50",36.72,66,-21,605,
,"39,350","5,380","2,30,468",28.72,7.55,-26.15,"27,495",7.55,7.60,"12,545","24,100.00",130,"1,171.65","1,179.00",130,296.40,"1,132.50",31.72,257,-72,"2,331",
,"15,093","2,294","1,14,539",29.03,6.65,-22.75,"28,535",6.60,6.65,"15,665","24,150.00",195,"1,221.40","1,230.45",65,319.50,"1,201.75",38.96,71,-38,"1,176",
,"52,705","12,247","2,66,951",29.27,5.80,-19.00,"27,170",5.75,5.80,"33,475","24,200.00",65,"1,271.25","1,276.70",130,353.80,"1,271.40",32.18,"1,136",-276,"5,501",
,"21,988","10,573","89,382",29.69,5.20,-16.25,"18,785",5.15,5.20,"14,430","24,250.00","1,430","1,315.05","1,331.35",65,332.85,"1,290.60",37.30,44,-4,817,
,"60,535","31,642","2,64,335",30.04,4.55,-14.30,"71,565",4.55,4.60,"81,705","24,300.00",130,"1,370.90","1,377.70",195,357.05,"1,373.50",38.99,"1,821",-618,"4,475",
,"11,905","2,511","67,864",30.35,3.95,-12.10,"28,080",3.95,4.00,"12,220","24,350.00",715,"1,414.65","1,429.85",130,312.70,"1,392.00",40.15,16,-7,373,
,"47,226","22,627","2,33,490",30.62,3.50,-10.40,"27,950",3.45,3.50,"97,370","24,400.00",65,"1,469.10","1,478.65",130,350.25,"1,451.00",42.50,260,-57,"3,978",
,"14,013","5,801","72,462",31.13,3.15,-8.95,"6,110",3.15,3.20,"26,065","24,450.00",65,"1,516.75","1,527.65",130,337.00,"1,488.05",48.05,61,-8,"1,010",
,"1,54,707","39,146","4,66,144",31.29,2.70,-7.55,"3,76,415",2.70,2.75,"4,15,350","24,500.00",195,"1,572.40","1,576.85",130,362.35,"1,572.95",45.53,"5,718","-2,234","18,341",
,"12,651","4,363","1,08,793",31.83,2.45,-6.80,"1,37,475",2.45,2.50,"1,61,785","24,550.00",65,"1,612.85","1,625.30",65,335.70,"1,593.40",53.17,18,-2,687,
,"30,573","5,146","1,52,196",32.07,2.20,-5.85,"2,83,205",2.15,2.20,"2,55,385","24,600.00",780,"1,666.85","1,673.80",65,354.80,"1,670.05",46.22,831,-366,"5,677",
,"11,742","2,809","67,085",32.71,2.00,-5.15,"2,01,500",2.00,2.05,"1,67,895","24,650.00",65,"1,708.70","1,728.00",65,347.80,"1,665.75",44.91,50,-40,486,
,"39,024","12,433","1,61,168",33.12,1.85,-4.40,"3,16,030",1.85,1.90,"3,65,235","24,700.00",390,"1,768.85","1,777.80",65,356.80,"1,753.65",49.23,724,-533,"12,843",
,"9,717","2,820","55,606",33.93,1.80,-3.90,"1,24,670",1.80,1.85,"1,24,215","24,750.00",65,"1,811.00","1,826.65","1,430",347.85,"1,795.00",50.33,36,-30,578,
,"33,431","-1,393","1,48,586",34.40,1.65,-3.15,"4,35,760",1.65,1.70,"2,67,800","24,800.00",715,"1,867.05","1,873.05",130,369.50,"1,867.85",50.04,718,-342,"4,734",
,"9,493","1,695","39,884",35.20,1.65,-2.80,"1,26,490",1.65,1.70,"1,33,640","24,850.00",65,"1,905.30","1,938.35",845,365.00,"1,905.00",52.51,40,-30,447,
,"20,185",637,"1,00,054",35.35,1.50,-2.35,"2,18,855",1.50,1.55,"3,04,070","24,900.00",130,"1,966.15","1,978.15",715,364.80,"1,961.00",53.36,"1,032",-357,"3,609",
,"5,720","1,355","30,411",36.13,1.45,-2.15,"99,060",1.45,1.50,"91,130","24,950.00",195,"2,007.55","2,039.05",715,326.00,"1,988.00",51.12,76,-18,271,
,"1,45,865","19,493","4,12,825",36.91,1.40,-1.90,"14,96,820",1.40,1.45,"7,61,540","25,000.00",65,"2,067.15","2,072.40",130,374.80,"2,073.30",54.55,"8,938","2,446","49,260",
,"4,698",218,"27,408",37.24,1.25,-1.70,"1,38,060",1.25,1.30,"81,575","25,050.00",65,"2,108.25","2,145.90",780,352.70,"2,087.00",52.58,22,-14,203,
,"19,282",-654,"57,071",37.51,1.20,-1.30,"2,31,465",1.20,1.25,"2,78,785","25,100.00",65,"2,165.70","2,186.40",715,328.95,"2,149.30",58.44,347,-80,"1,681",
,"4,347",-842,"13,592",38.43,1.20,-1.10,"88,790",1.20,1.25,"51,610","25,150.00",65,"2,214.35","2,229.85",715,458.85,"2,212.50",-,34,-8,349,
,"27,292","1,755","80,292",38.83,1.10,-1.00,"2,70,855",1.10,1.15,"1,60,745","25,200.00",65,"2,263.00","2,269.90",65,373.95,"2,270.00",62.70,522,-215,"11,577",
,"10,341","6,089","21,569",39.38,1.10,-1.00,"1,63,540",1.05,1.10,"1,79,660","25,250.00",780,"2,299.65","2,338.35",715,408.00,"2,298.95",62.86,44,-36,372,
,"10,943","-3,734","33,044",40.12,1.05,-0.75,"1,46,965",1.05,1.10,"1,39,555","25,300.00",130,"2,366.40","2,377.00",650,365.40,"2,367.85",59.24,463,-255,"2,325",
,"2,441",521,"6,748",41.04,1.10,-0.75,"59,735",1.05,1.10,"40,885","25,350.00",65,"2,400.45","2,439.15",325,378.35,"2,390.00",-,14,-13,276,
,"15,307","2,593","40,516",41.17,1.00,-0.75,"1,92,725",1.00,1.05,"1,75,890","25,400.00",195,"2,459.60","2,486.25",130,357.60,"2,451.75",55.66,646,-280,"5,270",
,"3,026",-208,"15,633",42.10,1.05,-0.55,"38,025",1.05,1.10,"59,280","25,450.00",65,"2,505.85","2,537.20",715,348.50,"2,496.30",59.20,110,-95,"1,441",
,"50,418","-3,916","1,12,448",42.61,1.00,-0.55,"2,47,715",1.00,1.05,"4,72,940","25,500.00",65,"2,566.60","2,574.20",260,368.10,"2,570.80",66.15,"2,670","-1,736","15,799",
,"2,727",132,"8,497",43.54,1.00,-0.50,"47,450",1.00,1.05,"30,225","25,550.00",130,"2,598.85","2,637.55",65,355.35,"2,600.00",69.04,19,-8,511,
,"15,771",-622,"24,263",44.04,1.00,-0.40,"2,13,980",1.00,1.05,"1,83,300","25,600.00",65,"2,667.60","2,674.10",390,371.00,"2,665.90",73.19,651,-516,"7,809",
,"1,630",-631,"5,363",44.97,1.00,-0.35,"31,980",0.95,1.00,"30,680","25,650.00",65,"2,712.20","2,738.50",715,344.50,"2,697.60",70.52,19,-14,379,
,"13,025","-1,878","23,796",45.45,0.95,-0.20,"88,855",0.95,1.00,"47,840","25,700.00",65,"2,760.20","2,785.20",130,367.90,"2,756.20",68.52,"1,085",-603,"7,278",
,"2,206",85,"3,991",46.16,0.95,-0.25,"16,120",0.95,1.00,"34,970","25,750.00",260,"2,809.30","2,838.15",715,360.70,"2,799.70",73.60,10,-8,624,
,"15,635","-4,501","39,522",46.62,0.90,-0.15,"1,06,535",0.90,0.95,"1,68,870","25,800.00",65,"2,863.50","2,878.45",65,386.80,"2,880.45",73.30,"3,807","-2,595","8,491",
,"1,332",-276,"3,264",47.32,0.95,-0.15,"12,415",0.90,0.95,"17,420","25,850.00",780,"2,893.50","2,935.20",715,387.35,"2,939.65",90.98,1,-,404,
,"10,463","-3,225","32,394",48.01,0.90,-0.05,"84,890",0.90,0.95,"85,865","25,900.00",65,"2,949.50","2,984.35",715,359.90,"2,960.00",71.20,267,-38,"4,853",
,"2,159",874,"7,788",48.44,0.90,-0.15,"11,635",0.85,0.90,"35,295","25,950.00",130,"2,998.65","3,047.50",780,487.85,"3,012.85",82.41,3,-1,176,
,"85,553",68,"99,735",49.13,0.85,-0.15,"1,84,080",0.85,0.90,"2,19,570","26,000.00",65,"3,072.95","3,078.60",65,372.90,"3,077.00",77.55,"5,908","-1,393","47,014",
,"1,278",217,"3,027",49.81,0.85,-0.10,"12,545",0.85,0.90,"12,675","26,050.00",260,"3,105.90","3,139.90",780,330.75,"3,085.35",70.81,2,-,193,
,"5,518",-777,"12,115",50.22,0.85,-0.10,"18,785",0.85,0.90,"53,040","26,100.00",65,"3,170.10","3,187.60",715,342.35,"3,149.25",80.73,655,-146,"2,212",
,"1,895",313,"3,144",50.60,0.80,-0.10,"21,060",0.75,0.80,"14,690","26,150.00",65,"3,204.40","3,238.80",260,-28.95,"3,192.85",77.78,2,-,259,
,"5,878",-259,"6,861",51.27,0.75,-0.10,"39,065",0.75,0.80,"59,800","26,200.00",130,"3,249.80","3,279.60",780,328.00,"3,235.00",80.01,253,-124,"2,663",
,"1,364",125,"3,058",51.63,0.75,-0.15,"9,750",0.75,0.80,"15,470","26,250.00",130,"3,298.50","3,344.85",780,362.00,"3,270.00",-,18,-,212,
,"6,851","1,644","16,644",51.96,0.65,-0.25,"79,950",0.65,0.70,"93,600","26,300.00",195,"3,362.90","3,387.55",845,354.90,"3,353.45",78.80,361,-264,"1,716",
,"1,066",123,"1,582",52.95,0.75,-0.10,"4,420",0.70,0.75,"6,370","26,350.00",65,"3,404.45","3,440.55",65,331.20,"3,380.00",70.14,13,-,170,
,"3,987",-260,"4,011",53.61,0.70,-0.10,"37,050",0.70,0.75,"32,370","26,400.00",325,"3,465.05","3,482.60",715,330.00,"3,430.00",72.33,145,-113,971,
,731,-91,559,54.27,0.70,-0.10,845,0.70,0.75,"1,755","26,450.00",780,"3,467.10","3,541.60",780,-,-,-,-,-,67,
,"28,494","-2,996","29,066",54.58,0.75,-0.05,"1,19,470",0.70,0.75,"91,000","26,500.00",65,"3,566.50","3,571.55",65,369.60,"3,566.75",81.74,"1,985","-1,476","6,972",
,743,-16,312,55.23,0.70,-0.20,"2,600",0.60,0.70,"2,925","26,550.00",780,"3,587.35","3,656.15",780,50.55,"3,618.90",98.49,1,-,11,
,"2,325",-255,"2,564",55.87,0.75,-0.05,"32,110",0.70,0.75,"44,785","26,600.00",130,"3,654.90","3,679.95",65,396.75,"3,675.00",90.52,96,-16,446,
,645,36,484,56.52,0.70,-0.05,390,0.65,0.70,"2,210","26,650.00",65,"3,691.35","3,743.60",780,-113.05,"3,582.90",-,1,-,34,
,"2,264",-53,"4,586",57.16,0.65,-0.15,"31,720",0.65,0.70,"12,805","26,700.00",65,"3,763.50","3,788.40",715,367.95,"3,750.75",92.84,17,-12,325,
,676,-15,686,57.42,0.70,-0.05,"1,040",0.65,0.70,"1,950","26,750.00",780,"3,764.85","3,862.30",780,-,-,-,-,-,13,
,"4,127",230,"3,823",58.06,0.65,-0.10,"26,390",0.65,0.70,"39,715","26,800.00",130,"3,846.75","3,888.20",715,458.20,"3,838.20",115.12,67,-24,280,
,457,-13,390,58.69,0.65,-0.10,195,0.65,0.70,"2,145","26,850.00",780,"3,863.60","3,956.95",780,-,-,-,-,-,10,
,897,-89,751,58.90,0.65,-0.05,"7,280",0.60,0.65,"1,950","26,900.00",65,"3,933.75","3,997.90",780,360.60,"3,935.00",85.87,26,-18,34,
,583,27,"1,022",59.95,0.65,-0.10,520,0.60,0.65,"2,405","26,950.00",780,"3,853.50","4,058.40",65,-,-,-,-,-,17,
,"42,690","-2,111","25,708",60.58,0.60,-0.05,"1,02,050",0.60,0.65,"52,130","27,000.00",65,"4,066.05","4,071.45",65,374.90,"4,065.00",88.52,"2,704","-2,125","13,646",
,685,193,954,60.78,0.65,-0.05,"2,665",0.60,0.65,"3,445","27,050.00",780,"4,067.65","4,139.10",65,417.85,"4,005.40",-,2,-,15,
,"4,865",-49,"1,406",61.40,0.60,-0.05,"24,895",0.60,0.65,"16,900","27,100.00",780,"4,131.30","4,245.40",715,314.00,"3,964.00",-,1,-,26,
,545,-27,263,61.55,0.55,-0.10,520,0.55,0.70,"2,405","27,150.00",780,"4,153.90","4,246.00","1,105",-,-,-,-,-,27,
,"5,187",231,"1,758",62.64,0.60,-0.10,"7,020",0.55,0.60,"7,085","27,200.00",715,"4,233.30","4,301.40",780,453.00,"4,260.00",107.19,11,-3,164,
,"1,113",581,"1,859",63.70,0.60,-0.10,"7,865",0.55,0.60,"8,125","27,250.00",780,"4,266.40","4,415.05",715,549.05,"4,296.55",100.58,2,-,8,
,"4,245",26,"3,629",63.87,0.60,-0.10,"48,425",0.60,0.65,"61,425","27,300.00",715,"4,332.00","4,392.00",780,486.10,"4,331.10",88.98,13,-2,139,
,364,56,368,64.49,0.55,-0.10,260,0.55,0.60,325,"27,350.00",65,"4,382.65","4,446.45",780,385.75,"4,280.30",-,1,-,8,
,"1,818",129,"2,112",65.10,0.60,-0.05,"17,095",0.60,0.65,"16,640","27,400.00",715,"4,428.30","4,492.95",715,-,-,95.37,-,-,43,
,534,32,731,65.71,0.60,-0.05,"6,435",0.50,0.60,"2,925","27,450.00",780,"4,452.45","4,557.20",780,-,-,-,-,-,7,
,"11,566","-1,265","10,784",66.78,0.65,-,"84,565",0.60,0.65,"70,070","27,500.00",65,"4,566.05","4,583.05",195,386.65,"4,580.00",110.57,"1,256",-399,"3,406",
,663,-367,"1,824",66.42,0.55,-0.05,"1,430",0.55,0.60,"2,340","27,550.00",780,"4,412.95","4,758.05",780,-,-,-,-,-,9,
,738,-25,"1,230",67.53,0.55,-0.10,"6,045",0.55,0.60,"1,495","27,600.00",780,"4,607.65","4,684.90",65,-,-,-,-,-,46,
,423,-9,414,67.63,0.55,-0.05,"7,865",0.55,0.65,"3,900","27,650.00",780,"4,661.05","4,762.80",780,663.35,"4,613.35",-,1,-,9,
,"1,227",-220,"1,796",68.73,0.55,-0.05,"13,000",0.55,0.60,"4,095","27,700.00",195,"4,722.20","4,800.00",780,410.00,"4,750.00",110.85,18,-11,51,
,812,17,350,69.33,0.60,-0.10,780,0.55,0.60,"1,040","27,750.00",780,"4,540.55","4,914.30",780,-,-,-,-,-,6,
,"1,091",-353,"2,437",69.42,0.55,-0.05,"27,300",0.55,0.60,"7,280","27,800.00",780,"4,812.80","4,899.80",780,-197.55,"4,834.45",100.80,10,-6,16,
,360,150,383,70.53,0.60,-0.05,195,0.55,0.60,"2,925","27,850.00",780,"4,630.60","5,017.05",780,-,-,-,-,-,7,
,987,242,"1,081",71.13,0.55,-0.10,"3,120",0.55,0.65,"3,380","27,900.00",325,"4,954.75","4,999.85",65,331.85,"4,943.85",110.26,5,-,31,
,482,218,541,71.19,0.55,-,"1,170",0.55,0.60,"1,690","27,950.00",780,"4,967.30","5,142.40",715,283.20,"4,904.55",-,1,-,8,
,"19,973","-3,251","17,557",71.78,0.55,-0.05,"56,030",0.55,0.60,"74,100","28,000.00",260,"5,063.65","5,073.30",65,380.65,"5,073.35",112.49,"2,035",-680,"8,199",
