CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,7,-,-,-,-,-,780,"1,158.85","1,209.70",780,"21,650.00","7,995",6.80,6.85,"8,255",-10.45,6.80,33.72,"1,71,060","4,385","10,171",
,28,-14,22,-,"1,149.60",-468.30,780,"1,107.65","1,159.45",65,"21,700.00","13,715",8.05,8.10,"15,860",-10.85,8.05,33.52,"5,08,052","11,680","44,825",
,15,2,27,30.05,"1,089.90",-31.65,780,"1,065.25","1,111.15",65,"21,750.00","12,610",9.35,9.45,"12,675",-11.15,9.40,33.24,"2,58,954","5,457","14,032",
,100,-7,74,37.57,"1,043.25",-502.30,195,"1,028.80","1,056.70",130,"21,800.00","4,160",10.85,10.90,"6,305",-10.90,10.90,32.84,"7,02,963","31,759","69,533",
,9,-,22,-,"1,017.55",-95.15,260,987.30,993.00,65,"21,850.00","8,320",12.85,12.95,"4,550",-10.65,12.95,32.66,"2,32,917","9,249","13,880",
,147,-34,198,31.70,940.00,-475.35,65,941.80,946.45,65,"21,900.00","3,380",15.20,15.25,"1,040",-11.10,15.20,32.49,"5,32,597","10,099","35,222",
,16,4,57,33.00,890.00,-494.05,260,894.30,902.75,520,"21,950.00","5,395",18.25,18.30,"3,120",-10.50,18.35,32.30,"2,88,957","8,118","15,101",
,"12,027","-3,209","17,623",-,847.85,-474.20,65,847.85,849.25,325,"22,000.00","3,250",21.55,21.65,"3,900",-9.25,21.65,32.09,"17,36,210","28,048","1,50,074",
,78,4,149,26.59,808.00,-491.75,65,801.95,808.40,260,"22,050.00","2,470",25.30,25.40,"1,105",-8.90,25.35,31.87,"3,93,575","5,659","14,888",
,402,25,363,14.96,758.95,-474.20,260,755.70,758.85,325,"22,100.00",845,29.65,29.75,"2,275",-7.35,29.65,31.65,"6,80,002","11,628","27,452",
,118,30,183,19.04,711.65,-475.20,65,710.65,713.70,260,"22,150.00","1,950",34.55,34.65,130,-5.95,34.55,31.44,"4,38,847","9,422","16,220",
,"1,433",184,"3,630",22.44,669.45,-475.05,195,666.90,669.05,325,"22,200.00",780,40.15,40.25,390,-3.65,40.15,31.18,"8,53,703","14,848","39,851",
,295,55,320,19.45,623.85,-479.25,130,622.90,625.60,325,"22,250.00",260,46.60,46.65,65,-0.50,46.80,30.93,"5,26,513","17,045","22,576",
,"2,484","-1,008","5,561",23.12,582.50,-464.65,65,581.65,582.95,390,"22,300.00","1,430",53.85,53.95,130,2.45,53.95,30.68,"10,08,094","19,191","52,299",
,422,-31,536,23.57,541.95,-466.00,130,539.85,541.25,65,"22,350.00",585,62.90,62.95,130,7.50,62.90,30.52,"4,65,364","6,310","16,991",
,"2,486",249,"7,174",24.64,500.65,-461.10,65,499.10,500.15,65,"22,400.00","1,170",72.30,72.50,"1,365",11.50,72.40,30.34,"9,85,256","14,325","50,618",
,"1,016",61,"2,690",24.41,462.15,-448.95,65,460.15,461.25,455,"22,450.00",195,83.40,83.50,130,17.10,83.40,30.10,"5,79,741","8,542","20,535",
,"21,166",-940,"84,887",24.69,422.45,-447.30,130,422.15,423.00,650,"22,500.00",65,95.00,95.15,"1,300",23.00,95.10,29.90,"27,97,866","20,702","1,16,571",
,"2,184",368,"7,051",24.80,387.65,-441.15,65,385.50,386.40,65,"22,550.00","1,170",108.70,108.95,325,30.95,108.95,29.72,"8,04,195","12,744","19,957",
,"8,029",374,"40,306",24.70,351.35,-428.35,130,351.00,351.75,65,"22,600.00",195,124.05,124.30,585,39.45,124.25,29.55,"12,52,993","6,555","45,431",
,"3,106","1,002","20,093",24.88,319.90,-422.20,520,318.25,318.75,65,"22,650.00",65,141.30,141.45,325,48.50,141.45,29.41,"6,23,147","8,268","16,923",
,"15,250","5,202","1,09,526",24.84,287.60,-415.15,390,286.50,287.00,260,"22,700.00",910,159.45,159.75,650,58.65,159.40,29.27,"13,49,870","14,105","48,768",
,"7,440","4,115","79,944",24.81,257.70,-406.25,390,257.25,257.65,65,"22,750.00",130,180.60,180.70,65,71.05,180.60,29.19,"8,98,851","10,074","21,727",
,"42,575","27,210","4,70,796",24.73,230.00,-392.15,65,229.70,230.05,325,"22,800.00",845,203.50,203.90,"12,480",84.60,203.85,29.10,"23,58,466","37,126","82,599",
,"31,980","30,227","4,37,543",24.75,204.00,-375.35,195,204.00,204.25,130,"22,850.00",520,227.50,227.90,130,98.35,227.90,29.02,"14,42,973","35,972","44,219",
,"68,860","54,951","13,93,312",24.71,180.70,-361.05,455,180.30,180.60,390,"22,900.00",910,252.45,252.90,260,111.45,252.90,29.00,"29,59,692","26,632","58,801",
,"41,420","38,974","12,47,191",24.65,158.25,-345.40,195,158.25,158.55,780,"22,950.00",780,280.10,280.55,130,126.80,280.60,28.94,"19,63,861","12,884","23,263",
,"1,58,587","1,11,889","31,60,797",24.58,138.50,-330.50,650,138.25,138.45,65,"23,000.00",130,310.10,310.50,650,143.40,310.25,28.91,"40,25,272","1,868","1,12,512",
,"44,155","38,855","12,70,091",24.59,120.00,-313.50,260,120.00,120.20,910,"23,050.00",325,342.00,342.60,260,160.60,342.00,29.02,"11,96,195","5,515","17,720",
,"74,515","61,805","18,87,617",24.55,104.40,-293.95,455,104.20,104.40,390,"23,100.00",325,376.55,377.00,455,179.90,376.80,29.20,"13,51,554","-1,993","25,782",
,"33,827","27,983","8,27,063",24.58,90.05,-274.65,"1,365",89.90,90.10,455,"23,150.00",65,411.95,412.60,260,197.85,411.60,29.32,"3,74,172","-8,078","7,142",
,"1,02,655","75,827","17,28,381",24.66,77.40,-257.60,"1,235",77.25,77.40,65,"23,200.00",65,449.95,450.75,65,219.10,450.85,29.76,"6,25,426","-17,811","32,866",
,"40,369","30,698","6,79,828",24.72,66.55,-238.55,130,66.70,66.80,715,"23,250.00",65,489.00,489.95,65,237.20,489.05,30.05,"1,48,616","-7,879","8,069",
,"78,960","38,545","15,63,693",24.89,58.35,-219.10,520,58.35,58.45,325,"23,300.00",65,530.35,531.20,65,258.50,531.15,30.55,"2,76,340","-28,818","16,578",
,"32,377","16,800","5,86,981",25.04,50.50,-200.70,"1,365",50.50,50.60,195,"23,350.00",325,573.20,574.45,195,278.55,573.00,31.00,"53,893","-6,350","5,831",
,"71,045","29,384","12,11,575",25.23,44.15,-180.55,325,44.15,44.20,"2,210","23,400.00",455,615.60,617.10,130,296.40,616.00,31.84,"1,15,845","-16,471","14,829",
,"28,645","14,405","5,94,897",25.42,38.50,-162.10,195,38.45,38.50,195,"23,450.00",130,660.45,662.00,195,314.50,660.00,32.42,"23,185","-4,363","4,826",
,"1,48,809","76,272","19,76,959",25.70,33.80,-144.55,"3,510",33.75,33.85,455,"23,500.00",325,703.85,705.55,130,331.30,705.00,32.62,"1,23,631","-13,394","23,515",
,"21,089","11,968","5,05,185",25.90,29.30,-128.05,260,29.30,29.35,"1,950","23,550.00",65,751.80,753.85,325,349.00,752.95,34.06,"8,672","-1,105","2,781",
,"61,622","34,515","9,03,987",26.19,25.50,-113.85,"2,665",25.50,25.60,"3,185","23,600.00",520,798.00,800.25,65,367.25,800.95,34.38,"20,537","-2,236","5,762",
,"17,765","9,835","4,81,412",26.47,22.40,-99.75,"4,550",22.40,22.50,"2,795","23,650.00",65,843.60,849.95,65,372.85,840.45,36.13,"2,575",-452,"1,807",
,"52,324","13,785","8,71,193",26.84,19.80,-86.65,"2,470",19.80,19.90,"1,300","23,700.00",195,890.45,893.15,390,390.90,890.65,36.31,"8,780","-1,780","6,842",
,"18,933","7,991","3,61,156",27.16,17.35,-76.15,"2,210",17.35,17.45,"2,470","23,750.00",325,938.85,941.80,455,397.10,934.30,36.43,"1,453",-377,"1,748",
,"61,976","17,598","7,81,729",27.53,15.60,-65.10,"4,095",15.60,15.65,"2,275","23,800.00",325,985.05,988.40,65,408.00,984.50,38.30,"8,754","-1,579","10,099",
,"16,968","6,680","3,06,573",27.93,13.90,-56.20,"4,290",13.90,13.95,"4,550","23,850.00",260,"1,033.70","1,037.90",65,419.60,"1,033.05",38.19,731,-109,"2,462",
,"51,887","20,230","5,15,586",28.22,12.15,-48.35,"9,035",12.10,12.15,"6,500","23,900.00",65,"1,082.10","1,087.10",65,424.40,"1,081.85",40.09,"2,690",-830,"3,525",
,"22,359","10,439","2,72,231",28.70,10.85,-41.45,"7,410",10.80,10.90,"7,085","23,950.00",325,"1,124.25","1,137.80",195,415.85,"1,118.40",40.69,210,-56,770,
,"1,52,402","33,892","12,28,790",29.17,9.55,-35.85,"32,500",9.50,9.55,"18,655","24,000.00",130,"1,179.55","1,184.70",260,435.60,"1,178.35",42.14,"30,150","-11,801","28,548",
,"14,535","2,932","1,97,873",29.55,8.45,-30.55,"11,245",8.35,8.45,"10,920","24,050.00",65,"1,225.95","1,246.75",65,412.05,"1,206.45",44.21,124,-11,615,
,"51,652","17,682","3,96,098",29.84,7.30,-26.40,"25,545",7.25,7.30,"24,375","24,100.00",65,"1,275.05","1,282.35",65,446.10,"1,282.20",45.85,585,-120,"2,283",
,"14,657","1,858","1,73,394",30.37,6.75,-22.65,"7,410",6.70,6.75,"15,795","24,150.00",325,"1,322.95","1,337.30",65,452.80,"1,335.05",43.27,115,-55,"1,159",
,"88,634","48,176","5,05,855",30.79,5.90,-18.90,"78,975",5.90,5.95,"25,935","24,200.00",130,"1,372.70","1,379.70",65,458.25,"1,375.85",48.28,"1,841",-702,"5,075",
,"21,304","9,889","1,61,112",31.09,5.05,-16.40,"30,615",5.05,5.10,"15,990","24,250.00",130,"1,422.00","1,433.30",65,465.05,"1,422.80",40.49,60,-8,813,
,"44,500","15,607","4,36,209",31.63,4.40,-14.45,"95,225",4.40,4.45,"71,370","24,300.00",65,"1,474.90","1,483.15",130,470.45,"1,486.90",50.55,"2,595",-710,"4,383",
,"12,208","2,814","1,11,752",31.88,4.00,-12.05,"14,560",4.00,4.05,"15,535","24,350.00","1,300","1,517.40","1,529.15",65,453.70,"1,533.00",46.78,35,-14,366,
,"46,346","21,747","3,57,987",32.16,3.45,-10.45,"13,260",3.45,3.50,"73,255","24,400.00",65,"1,570.45","1,580.20",65,474.25,"1,575.00",51.33,"1,101",-200,"3,835",
,"12,036","3,824","1,12,631",32.74,3.30,-8.80,"15,860",3.25,3.30,"26,065","24,450.00",65,"1,620.20","1,632.20",780,465.85,"1,616.90",49.43,269,-1,"1,017",
,"1,21,175","5,614","7,83,715",33.20,3.00,-7.25,"2,90,355",2.95,3.00,"6,03,980","24,500.00",65,"1,677.25","1,680.85",65,465.55,"1,676.15",54.82,"8,188","-2,696","17,879",
,"12,272","3,984","1,48,428",33.62,2.60,-6.65,"1,51,385",2.55,2.60,"1,44,560","24,550.00",715,"1,709.55","1,728.65",195,468.95,"1,726.65",54.84,87,-59,630,
,"33,339","7,912","2,33,445",34.08,2.30,-5.75,"1,24,540",2.30,2.35,"1,98,510","24,600.00",65,"1,769.70","1,782.30",65,454.75,"1,770.00",53.68,"3,608","-1,420","4,623",
,"12,240","3,307","99,426",34.50,2.20,-4.95,"1,22,720",2.15,2.20,"1,18,365","24,650.00",65,"1,812.60","1,834.00",780,497.05,"1,815.00",-,55,-40,486,
,"35,171","8,580","2,36,577",35.32,2.05,-4.20,"2,32,180",2.05,2.10,"2,19,245","24,700.00",130,"1,873.75","1,881.30",260,483.15,"1,880.00",60.37,"1,078",-569,"12,807",
,"9,403","2,506","76,468",35.79,2.00,-3.70,"1,08,160",1.95,2.00,"1,42,935","24,750.00",195,"1,910.75","1,927.70",585,467.35,"1,914.50",-,65,-59,549,
,"28,356","-6,468","2,14,878",36.35,1.90,-2.90,"1,39,165",1.90,1.95,"1,24,800","24,800.00",65,"1,973.65","1,983.60",65,473.50,"1,971.85",61.26,"2,012",-907,"4,169",
,"9,001","1,203","56,932",37.14,1.80,-2.65,"1,11,800",1.80,1.85,"1,41,765","24,850.00",130,"2,019.00","2,031.80",715,479.00,"2,019.00",-,56,-42,435,
,"17,605","-1,943","1,41,914",37.40,1.65,-2.20,"1,95,260",1.65,1.70,"1,77,710","24,900.00",65,"2,073.90","2,081.10",65,482.25,"2,078.45",57.64,"2,132",-465,"3,501",
,"5,670","1,305","39,128",38.04,1.65,-1.95,"94,965",1.60,1.65,"67,470","24,950.00",65,"2,109.65","2,134.30",715,427.20,"2,089.20",45.34,79,-18,271,
,"1,36,413","10,041","6,10,070",38.81,1.70,-1.60,"2,55,450",1.65,1.70,"3,52,040","25,000.00",130,"2,169.00","2,174.40",390,468.75,"2,167.25",64.44,"15,305","-2,568","44,246",
,"6,540","2,060","47,370",38.79,1.40,-1.55,"85,605",1.35,1.40,"1,32,535","25,050.00",65,"2,200.90","2,236.10",715,457.05,"2,191.35",-,33,-23,194,
,"14,795","-5,141","84,333",39.71,1.35,-1.15,"1,91,685",1.30,1.35,"1,43,000","25,100.00",65,"2,271.95","2,276.00",130,461.35,"2,281.70",64.36,599,-101,"1,660",
,"4,490",-699,"16,447",40.11,1.30,-1.00,"71,630",1.25,1.30,"60,775","25,150.00",195,"2,313.70","2,334.65",715,558.45,"2,312.10",-,45,-11,346,
,"25,106",-431,"1,04,368",40.67,1.15,-0.95,"3,32,085",1.10,1.15,"2,60,130","25,200.00",325,"2,367.10","2,375.55",65,468.95,"2,365.00",63.99,"1,267",-780,"11,012",
,"10,020","5,768","39,364",41.02,1.05,-1.05,"1,34,290",1.00,1.05,"1,75,760","25,250.00",715,"2,405.00","2,433.10",65,548.05,"2,439.00",-,52,-42,366,
,"9,680","-4,997","40,659",41.95,1.10,-0.70,"1,34,355",1.10,1.15,"1,20,510","25,300.00",65,"2,475.00","2,480.35",130,479.95,"2,482.40",72.42,872,-355,"2,225",
,"2,176",256,"10,628",42.47,1.15,-0.70,"47,320",1.10,1.15,"13,325","25,350.00",65,"2,502.55","2,528.35",325,506.75,"2,518.40",53.59,37,-32,257,
,"10,586","-2,128","58,908",43.20,1.10,-0.65,"75,465",1.10,1.15,"1,69,845","25,400.00",130,"2,570.25","2,581.70",65,483.40,"2,577.55",70.49,"1,007",-314,"5,236",
,"2,836",-398,"19,051",43.92,1.05,-0.55,"21,125",1.05,1.10,"63,700","25,450.00",65,"2,603.75","2,635.60",780,432.20,"2,580.00",-,301,-249,"1,287",
,"50,004","-4,330","1,51,043",44.18,1.00,-0.55,"3,87,855",0.95,1.00,"5,45,480","25,500.00",65,"2,674.75","2,680.00",65,472.05,"2,674.75",79.06,"5,465","-2,826","14,709",
,"2,584",-11,"10,662",45.12,1.05,-0.45,"51,805",1.00,1.05,"1,58,405","25,550.00",65,"2,725.00","2,735.00",65,490.35,"2,735.00",-,257,-113,406,
,"16,187",-206,"37,140",45.60,0.95,-0.45,"1,28,115",0.90,0.95,"2,13,850","25,600.00",65,"2,772.35","2,781.00",260,487.60,"2,782.50",67.32,"1,321",-723,"7,602",
,"1,571",-690,"5,991",46.54,0.95,-0.40,"12,740",0.95,1.00,"25,155","25,650.00",65,"2,810.05","2,835.95",715,441.90,"2,795.00",80.02,46,-15,378,
,"12,718","-2,185","31,327",47.00,0.95,-0.20,"33,085",0.90,0.95,"55,705","25,700.00",130,"2,873.70","2,883.60",715,485.80,"2,874.10",82.67,"2,262","-1,096","6,785",
,"2,136",15,"4,384",47.70,0.90,-0.30,"18,655",0.90,0.95,"20,735","25,750.00",65,"2,916.00","2,928.00",65,486.00,"2,925.00",70.58,75,-71,561,
,"14,323","-5,813","47,602",48.14,0.90,-0.15,"87,945",0.85,0.90,"94,900","25,800.00",65,"2,980.20","2,980.25",130,486.65,"2,980.30",80.69,"5,879","-3,575","7,511",
,"1,217",-391,"3,702",48.56,0.85,-0.25,"8,580",0.85,0.90,"9,035","25,850.00",65,"3,002.50","3,040.05",715,465.70,"3,018.00",-,64,-3,401,
,"10,183","-3,505","35,693",49.25,0.85,-0.10,"42,120",0.85,0.90,"64,220","25,900.00",65,"3,075.90","3,084.55",715,487.40,"3,087.50",82.64,458,-41,"4,850",
,"2,118",833,"9,105",49.93,0.80,-0.25,"44,785",0.80,0.85,"22,620","25,950.00",65,"3,100.65","3,153.20",780,579.00,"3,104.00",84.19,29,-27,150,
,"84,514",-971,"1,26,769",50.89,0.80,-0.20,"2,13,785",0.80,0.85,"2,67,540","26,000.00",130,"3,176.15","3,185.75",130,471.45,"3,175.55",85.44,"12,049","-2,505","45,902",
,"1,310",249,"3,246",51.29,0.85,-0.10,"5,330",0.80,0.85,"7,605","26,050.00",65,"3,190.75","3,246.25",715,465.40,"3,220.00",-,6,-,193,
,"5,236","-1,059","13,825",51.97,0.85,-0.10,"65,845",0.80,0.85,"58,500","26,100.00",65,"3,271.25","3,284.30",325,463.10,"3,270.00",91.55,986,-255,"2,103",
,"1,701",119,"3,730",52.34,0.75,-0.15,"9,490",0.75,0.80,"14,885","26,150.00",65,"3,298.70","3,331.60",65,116.40,"3,338.20",-,4,-,259,
,"5,561",-576,"8,402",52.69,0.75,-0.10,"21,125",0.75,0.80,"40,105","26,200.00",65,"3,367.25","3,391.00",780,463.00,"3,370.00",85.98,934,-349,"2,438",
,"1,198",-41,"3,418",53.35,0.75,-0.15,"14,170",0.70,0.75,"4,745","26,250.00",65,"3,402.95","3,467.90","1,105",420.00,"3,328.00",-,21,-,212,
,"6,713","1,506","18,734",53.67,0.65,-0.25,"61,100",0.65,0.70,"91,520","26,300.00",130,"3,469.30","3,481.10",65,474.60,"3,473.15",96.23,518,-391,"1,589",
,"1,032",89,"1,786",54.68,0.70,-0.15,"6,630",0.70,0.75,"3,250","26,350.00",65,"3,505.65","3,564.05",780,426.20,"3,475.00",-,21,-3,167,
,"3,736",-511,"4,850",54.98,0.70,-0.10,"51,610",0.70,0.75,"4,225","26,400.00",65,"3,555.45","3,585.15",65,494.90,"3,594.90",88.07,292,-194,890,
,591,-231,753,55.63,0.75,-0.05,"3,705",0.65,0.80,780,"26,450.00",780,"3,577.95","3,642.25",65,-,-,-,-,-,67,
,"25,531","-5,959","36,533",56.64,0.80,-,"80,795",0.75,0.80,"1,15,830","26,500.00",65,"3,674.60","3,685.20",65,485.85,"3,683.00",99.78,"3,692","-2,253","6,195",
,740,-19,464,56.15,0.70,-0.20,"4,615",0.60,0.75,260,"26,550.00",715,"3,684.00","3,758.65",780,50.55,"3,618.90",-,1,-,11,
,"2,272",-308,"3,979",57.58,0.70,-0.10,"17,160",0.70,0.75,"21,710","26,600.00",65,"3,758.05","3,792.45",65,476.75,"3,755.00",-,133,-28,434,
,622,13,629,57.83,0.65,-0.10,"2,600",0.65,0.80,910,"26,650.00",780,"3,780.70","3,855.15",780,5.30,"3,701.25",-,2,-,34,
,"2,052",-265,"5,910",58.87,0.75,-0.05,"24,830",0.70,0.75,"16,900","26,700.00",65,"3,864.05","3,892.00",65,500.60,"3,883.40",80.24,206,-140,197,
,696,5,929,59.11,0.70,-0.05,"4,680",0.60,0.80,"1,495","26,750.00",780,"3,879.65","3,965.80",780,544.10,"3,877.45",-,1,-,13,
,"4,030",133,"4,992",59.75,0.70,-0.05,"19,695",0.65,0.70,"18,460","26,800.00",715,"3,958.55","3,998.15",65,600.00,"3,980.00",-,144,-62,242,
,354,-116,721,60.38,0.60,-0.15,"2,405",0.60,0.85,65,"26,850.00",780,"3,975.75","4,064.35",780,-,-,-,-,-,10,
,876,-110,"1,184",61.01,0.65,-0.05,"8,775",0.60,0.70,"1,625","26,900.00",780,"4,026.80","4,109.60",780,360.60,"3,935.00",-,26,-18,34,
,567,11,"1,174",62.05,0.60,-0.15,"1,690",0.60,0.70,130,"26,950.00",780,"4,053.25","4,137.85",325,-,-,-,-,-,17,
,"42,113","-2,689","42,009",62.68,0.75,0.10,"1,03,220",0.70,0.75,"30,355","27,000.00",780,"4,170.40","4,180.15",130,484.90,"4,175.00",111.26,"4,178","-3,312","12,459",
,582,90,"1,274",63.31,0.65,-0.05,"4,745",0.65,0.75,"2,340","27,050.00",780,"4,180.40","4,240.65",65,512.85,"4,100.40",-,6,-1,14,
,"4,278",-636,"3,451",63.52,0.65,-,"10,920",0.65,0.70,"5,785","27,100.00",65,"4,215.20","4,323.00",390,314.00,"3,964.00",-,1,-,26,
,436,-136,718,64.57,0.60,-0.05,"2,275",0.60,0.70,"3,510","27,150.00",780,"4,264.85","4,365.85",780,-,-,-,-,-,27,
,"5,056",100,"4,033",64.76,0.70,-,"22,620",0.65,0.70,"23,530","27,200.00",780,"4,339.10","4,394.40",130,587.50,"4,394.50",95.95,118,-14,153,
,"1,023",491,"2,215",64.92,0.65,-0.05,"14,950",0.65,0.70,"6,045","27,250.00",780,"4,377.50","4,464.90",780,549.05,"4,296.55",-,2,-,8,
,"4,162",-57,"4,907",66.00,0.65,-0.05,"60,125",0.65,0.70,"31,135","27,300.00",65,"4,442.65","4,492.40",715,644.40,"4,489.40",-,130,-75,66,
,355,47,474,66.15,0.70,0.05,"4,745",0.60,0.70,"1,495","27,350.00",65,"4,484.95","4,567.55",325,385.75,"4,280.30",-,1,-,8,
,"1,779",90,"2,359",67.23,0.65,-,"31,395",0.60,0.65,130,"27,400.00",65,"4,552.05","4,602.10",715,379.25,"4,500.00",-,12,-9,34,
,573,71,908,67.37,0.60,-0.05,"3,445",0.55,0.70,"1,950","27,450.00",780,"4,569.35","4,666.05",780,-,-,-,-,-,7,
,"10,609","-2,222","18,348",67.98,0.65,-,"71,955",0.65,0.70,"83,200","27,500.00",65,"4,675.05","4,691.20",65,491.65,"4,685.00",123.85,"1,966",-402,"3,403",
,629,-401,"1,856",68.07,0.50,-0.10,"4,095",0.50,0.60,130,"27,550.00",780,"4,438.05","4,853.85",780,-,-,-,-,-,9,
,666,-97,"1,355",68.67,0.60,-0.05,"36,335",0.60,0.70,"20,215","27,600.00",780,"4,712.15","4,800.10",65,-,-,-,-,-,46,
,342,-90,698,69.79,0.50,-0.10,"3,185",0.55,0.70,"1,105","27,650.00",780,"4,767.80","4,867.25",390,663.35,"4,613.35",-,1,-,9,
,944,-503,"2,772",69.87,0.55,-0.05,"8,905",0.60,0.65,585,"27,700.00",65,"4,822.90","4,910.55",780,410.00,"4,750.00",-,18,-11,51,
,783,-12,639,71.48,0.55,-0.15,"1,625",0.55,0.65,910,"27,750.00",780,"4,859.85","5,009.25",780,-,-,-,-,-,6,
,956,-488,"3,318",71.59,0.60,-,"10,400",0.60,0.70,"26,975","27,800.00",780,"4,920.40","5,049.00",780,-197.55,"4,834.45",-,10,-6,16,
,329,119,528,72.18,0.55,-0.10,"3,770",0.55,0.65,520,"27,850.00",780,"4,967.10","5,067.10",780,-,-,-,-,-,7,
,"1,193",448,"2,002",72.78,0.55,-0.10,"11,635",0.55,0.60,"13,650","27,900.00",195,"5,049.90","5,094.95",65,331.85,"4,943.85",-,5,-,31,
,563,299,829,73.37,0.55,-,"4,810",0.55,0.60,"1,560","27,950.00",65,"4,640.70","5,294.70",715,283.20,"4,904.55",-,1,-,8,
,"18,860","-4,365","23,667",73.96,0.60,-,"1,08,485",0.55,0.60,"44,460","28,000.00",65,"5,185.00","5,192.00",390,496.90,"5,189.60",133.38,"4,764","-1,971","6,907",
