CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"56,679","25,022","3,15,107",27.79,14.25,-46.25,"9,165",14.20,14.25,"5,005","23,900.00",390,957.15,960.00,65,302.00,959.45,30.79,"1,980",-441,"3,914",
,"22,345","10,425","1,56,839",28.10,12.35,-39.95,"3,770",12.35,12.40,"7,995","23,950.00",65,"1,006.10","1,014.55",260,299.80,"1,002.35",32.86,136,-27,799,
,"1,71,846","53,336","7,80,822",28.32,10.80,-34.60,"13,325",10.75,10.80,"18,005","24,000.00",65,"1,053.70","1,058.10",65,310.35,"1,053.10",34.45,"15,950","-4,487","35,862",
,"16,981","5,378","1,17,008",28.55,9.20,-29.80,"5,135",9.20,9.25,"17,745","24,050.00",130,"1,100.05","1,104.55",65,328.30,"1,122.70",33.80,64,-20,606,
,"39,122","5,152","2,25,144",28.81,7.90,-25.80,"14,300",7.90,7.95,"21,320","24,100.00",130,"1,148.15","1,155.60",195,296.40,"1,132.50",28.78,257,-72,"2,331",
,"15,107","2,308","1,11,552",29.15,6.90,-22.50,"19,500",6.85,6.90,"2,925","24,150.00",130,"1,196.30","1,204.75",65,319.50,"1,201.75",35.70,71,-38,"1,176",
,"52,974","12,516","2,62,907",29.39,6.00,-18.80,"7,800",5.95,6.00,"48,685","24,200.00",65,"1,245.85","1,252.90",65,326.40,"1,244.00",34.11,"1,105",-267,"5,510",
,"22,064","10,649","87,839",29.85,5.35,-16.10,"19,500",5.30,5.35,"16,770","24,250.00",715,"1,292.55","1,306.65",65,332.85,"1,290.60",48.00,44,-4,817,
,"60,185","31,292","2,58,256",30.20,4.70,-14.15,"1,68,480",4.65,4.70,"1,495","24,300.00",130,"1,346.50","1,352.85",260,332.30,"1,348.75",40.07,"1,809",-619,"4,474",
,"11,885","2,491","66,991",30.46,4.05,-12.00,"7,605",4.05,4.10,"28,860","24,350.00",715,"1,390.60","1,404.55",130,312.70,"1,392.00",37.69,16,-7,373,
,"47,806","23,207","2,30,024",30.67,3.50,-10.40,"1,19,860",3.45,3.55,"1,00,230","24,400.00",65,"1,444.05","1,452.15",65,353.75,"1,454.50",38.84,254,-52,"3,983",
,"14,015","5,803","71,181",31.17,3.20,-8.90,"39,910",3.10,3.20,"26,455","24,450.00",65,"1,492.65","1,503.15",130,337.00,"1,488.05",46.27,61,-8,"1,010",
,"1,54,865","39,304","4,55,976",31.40,2.75,-7.50,"3,38,455",2.70,2.75,"3,07,840","24,500.00",195,"1,546.40","1,552.40",65,341.50,"1,552.10",41.09,"5,580","-2,197","18,378",
,"13,103","4,815","1,06,325",31.94,2.50,-6.75,"1,42,805",2.45,2.50,"2,06,830","24,550.00",65,"1,585.00","1,601.65",65,335.70,"1,593.40",51.55,18,-2,687,
,"30,234","4,807","1,48,537",32.26,2.15,-5.90,"2,54,605",2.15,2.20,"2,24,055","24,600.00",390,"1,641.60","1,648.00",65,327.40,"1,642.65",42.58,681,-306,"5,737",
,"11,638","2,705","64,512",32.91,2.05,-5.10,"1,49,825",2.00,2.05,"1,59,900","24,650.00",65,"1,687.65","1,711.65",65,347.80,"1,665.75",41.73,50,-40,486,
,"39,061","12,470","1,59,825",33.23,1.90,-4.35,"3,53,210",1.85,1.90,"3,54,640","24,700.00",325,"1,744.50","1,752.20",65,352.45,"1,749.30",42.01,710,-521,"12,855",
,"9,684","2,787","55,202",33.93,1.80,-3.90,"97,240",1.80,1.85,"1,22,785","24,750.00",845,"1,773.10","1,799.60",195,347.85,"1,795.00",46.16,36,-30,578,
,"33,842",-982,"1,43,491",34.50,1.70,-3.10,"1,66,530",1.70,1.75,"3,41,770","24,800.00",65,"1,841.60","1,850.25",65,342.55,"1,840.90",46.21,687,-323,"4,753",
,"9,467","1,669","39,555",35.18,1.70,-2.75,"1,15,700",1.65,1.70,"1,35,200","24,850.00",780,"1,847.50","1,907.55",195,360.00,"1,900.00",49.88,37,-27,450,
,"19,761",213,"98,570",35.58,1.50,-2.35,"2,48,430",1.50,1.55,"3,10,245","24,900.00",65,"1,944.40","1,955.00",65,344.80,"1,941.00",49.24,"1,002",-329,"3,637",
,"5,591","1,226","30,182",36.36,1.50,-2.10,"1,09,005",1.45,1.50,"82,550","24,950.00",65,"1,971.25","2,032.60",715,326.00,"1,988.00",58.70,76,-18,271,
,"1,46,910","20,538","4,03,562",37.00,1.45,-1.85,"16,64,130",1.40,1.45,"7,63,880","25,000.00",65,"2,043.65","2,047.90",65,344.55,"2,043.05",51.66,"8,660","2,589","49,403",
,"4,679",199,"24,480",37.48,1.35,-1.60,"1,04,585",1.30,1.35,"95,030","25,050.00",195,"2,066.15","2,136.55",780,352.70,"2,087.00",48.85,22,-14,203,
,"20,311",375,"53,726",37.93,1.25,-1.25,"4,16,065",1.20,1.25,"2,79,435","25,100.00",65,"2,142.50","2,156.05",65,311.40,"2,131.75",52.00,342,-78,"1,683",
,"4,375",-814,"13,263",38.69,1.25,-1.05,"80,990",1.20,1.25,"72,150","25,150.00",195,"2,187.60","2,232.95",130,398.35,"2,152.00",-,31,-8,349,
,"27,190","1,653","78,905",39.10,1.15,-0.95,"2,79,500",1.10,1.15,"2,07,675","25,200.00",65,"2,240.25","2,245.40",65,343.90,"2,239.95",60.23,501,-189,"11,603",
,"10,341","6,089","21,525",39.66,1.10,-1.00,"1,64,385",1.05,1.10,"2,43,555","25,250.00",780,"2,260.85","2,331.45",260,408.00,"2,298.95",60.25,44,-36,372,
,"10,981","-3,696","32,915",40.40,1.10,-0.70,"1,26,230",1.05,1.10,"1,32,990","25,300.00",65,"2,342.45","2,357.10",65,339.90,"2,342.35",55.92,452,-251,"2,329",
,"2,236",316,"6,592",41.13,1.05,-0.80,"40,820",1.05,1.10,"49,595","25,350.00",780,"2,360.95","2,434.80",780,338.35,"2,350.00",-,11,-9,280,
,"14,881","2,167","39,136",41.87,1.00,-0.75,"2,21,195",0.95,1.00,"1,74,135","25,400.00",455,"2,438.70","2,456.95",130,339.40,"2,433.55",55.19,634,-277,"5,273",
,"3,039",-195,"15,479",42.59,1.05,-0.55,"68,900",1.00,1.05,"59,020","25,450.00",65,"2,481.45","2,531.10",780,337.20,"2,485.00",54.66,108,-87,"1,449",
,"50,465","-3,869","1,11,820",43.12,1.05,-0.50,"2,98,805",1.00,1.05,"4,77,230","25,500.00",65,"2,542.15","2,549.35",260,338.30,"2,541.00",61.18,"2,632","-1,686","15,849",
,"2,724",129,"8,494",44.04,1.05,-0.45,"49,530",1.00,1.05,"28,990","25,550.00",780,"2,539.00","2,613.95",65,355.35,"2,600.00",-,11,-4,515,
,"15,727",-666,"24,121",44.35,1.05,-0.35,"2,23,015",1.00,1.05,"1,61,200","25,600.00",130,"2,636.05","2,658.95",65,255.15,"2,550.05",57.51,596,-505,"7,820",
,"1,637",-624,"5,269",45.27,1.05,-0.30,"22,945",1.00,1.05,"36,790","25,650.00",780,"2,638.95","2,731.65",65,344.50,"2,697.60",66.29,19,-14,379,
,"13,022","-1,881","23,773",45.99,0.95,-0.20,"88,530",0.95,1.00,"49,530","25,700.00",130,"2,724.85","2,763.10",130,367.90,"2,756.20",55.77,"1,085",-603,"7,278",
,"2,205",84,"3,934",46.48,1.00,-0.20,"15,535",0.95,1.00,"33,735","25,750.00",780,"2,738.15","2,800.50",130,360.70,"2,799.70",70.77,10,-8,624,
,"15,704","-4,432","39,169",46.95,0.90,-0.15,"86,515",0.90,0.95,"98,085","25,800.00",65,"2,846.85","2,852.90",65,351.75,"2,845.40",69.61,"3,603","-2,525","8,561",
,"1,332",-276,"3,264",47.65,0.95,-0.15,"13,390",0.90,0.95,"16,055","25,850.00",715,"2,837.85","2,934.90",585,387.35,"2,939.65",89.29,1,-,404,
,"10,469","-3,219","32,271",48.35,0.90,-0.05,"69,420",0.90,0.95,"87,750","25,900.00",65,"2,941.80","2,959.75",65,346.70,"2,946.80",76.56,263,-38,"4,853",
,"2,160",875,"7,778",48.79,0.85,-0.20,"10,205",0.85,0.90,"36,725","25,950.00",780,"2,936.30","3,009.35",195,485.00,"3,010.00",80.00,1,-,177,
,"86,010",525,"97,895",49.22,0.90,-0.10,"1,87,265",0.85,0.90,"1,35,525","26,000.00",65,"3,047.80","3,052.55",715,342.00,"3,046.10",75.10,"3,155","-1,281","47,126",
,"1,278",217,"3,024",49.90,0.90,-0.05,"12,220",0.85,0.90,"8,970","26,050.00",260,"3,070.05","3,141.45",715,330.75,"3,085.35",65.89,2,-,193,
,"5,518",-777,"12,111",50.31,0.90,-0.05,"20,995",0.85,0.90,"51,805","26,100.00",65,"3,124.75","3,163.40",65,360.25,"3,167.15",81.04,653,-146,"2,212",
,"1,847",265,"3,067",50.69,0.80,-0.10,"21,710",0.75,0.80,"19,760","26,150.00",65,"3,171.70","3,231.25","1,040",-28.95,"3,192.85",74.13,2,-,259,
,"5,896",-241,"6,815",51.05,0.75,-0.10,"39,845",0.75,0.80,"65,325","26,200.00",65,"3,235.00","3,257.10",65,343.00,"3,250.00",74.43,243,-115,"2,672",
,"1,364",125,"3,058",51.71,0.75,-0.15,"9,425",0.75,0.80,"17,680","26,250.00",65,"3,274.30","3,344.30",780,362.00,"3,270.00",-,18,-,212,
,"6,858","1,651","16,531",52.04,0.70,-0.20,"2,44,595",0.65,0.70,"72,280","26,300.00",65,"3,341.80","3,363.00",780,341.45,"3,340.00",96.76,358,-259,"1,721",
,"1,064",121,"1,489",53.04,0.70,-0.15,"4,680",0.70,0.75,"4,485","26,350.00",715,"3,356.30","3,430.00",780,331.20,"3,380.00",61.27,13,-,170,
,"4,101",-146,"3,867",53.70,0.75,-0.05,"29,575",0.75,0.80,"37,830","26,400.00",65,"3,413.30","3,459.05",65,330.00,"3,430.00",64.64,145,-113,971,
,728,-94,557,53.65,0.75,-0.05,"1,820",0.70,0.75,650,"26,450.00",780,"3,443.25","3,512.20",65,-,-,-,-,-,67,
,"28,542","-2,948","28,949",55.01,0.75,-0.05,"1,19,275",0.70,0.75,"92,625","26,500.00",65,"3,543.35","3,548.50",65,344.95,"3,542.10",81.58,"1,845","-1,417","7,031",
,743,-16,312,55.31,0.70,-0.20,"2,925",0.60,0.70,"1,690","26,550.00",845,"3,550.15","3,641.00",780,50.55,"3,618.90",96.17,1,-,11,
,"2,328",-252,"2,546",55.96,0.70,-0.10,"32,890",0.70,0.75,"40,885","26,600.00",780,"3,591.05","3,675.70",715,371.75,"3,650.00",80.07,66,-12,450,
,645,36,484,56.61,0.70,-0.05,"2,080",0.60,0.70,"1,690","26,650.00",65,"3,656.80","3,744.05",715,-113.05,"3,582.90",-,1,-,34,
,"2,266",-51,"4,585",56.87,0.65,-0.15,"31,525",0.65,0.70,"12,675","26,700.00",390,"3,683.80","3,783.10",65,367.95,"3,750.75",94.89,17,-12,325,
,676,-15,686,56.66,0.70,-0.05,"2,275",0.65,0.70,520,"26,750.00",780,"3,722.00","3,842.05",780,-,-,-,-,-,13,
,"4,468",571,"3,818",58.14,0.65,-0.10,"25,090",0.65,0.70,"43,355","26,800.00",130,"3,822.65","3,887.50",715,458.20,"3,838.20",113.35,67,-24,280,
,457,-13,388,57.44,0.70,-0.05,325,0.65,0.70,"1,105","26,850.00",780,"3,841.90","3,923.00",780,-,-,-,-,-,10,
,897,-89,736,58.99,0.65,-0.05,"1,885",0.65,0.70,"2,210","26,900.00",780,"3,885.45","3,986.05",780,360.60,"3,935.00",80.30,26,-18,34,
,583,27,"1,022",60.04,0.65,-0.10,"1,170",0.60,0.65,"1,430","26,950.00",780,"3,754.80","4,008.10",65,-,-,-,-,-,17,
,"42,739","-2,062","25,476",60.24,0.65,-,"1,06,665",0.60,0.65,"55,250","27,000.00",195,"4,037.15","4,049.35",65,347.65,"4,037.75",90.41,"2,667","-2,095","13,676",
,680,188,950,60.40,0.65,-0.05,"2,145",0.55,0.65,"3,900","27,050.00",390,"4,035.45","4,139.45",260,417.85,"4,005.40",-,2,-,15,
,"4,865",-49,"1,394",61.49,0.60,-0.05,"6,305",0.60,0.65,"13,910","27,100.00",130,"4,099.75","4,196.50",390,314.00,"3,964.00",-,1,-,26,
,543,-29,262,61.64,0.55,-0.10,"1,235",0.55,0.70,"2,015","27,150.00",780,"4,132.10","4,225.55",780,-,-,-,-,-,27,
,"5,186",230,"1,753",62.25,0.60,-0.10,"8,710",0.55,0.60,"4,420","27,200.00",715,"4,184.40","4,283.15",715,453.00,"4,260.00",104.35,11,-3,164,
,"1,098",566,"1,834",62.87,0.60,-0.10,"9,685",0.55,0.60,"5,395","27,250.00",780,"4,233.75","4,337.55",390,549.05,"4,296.55",96.81,2,-,8,
,"4,244",25,"3,627",63.96,0.60,-0.10,"36,140",0.60,0.65,"55,380","27,300.00",715,"4,288.10","4,384.60",715,486.10,"4,331.10",81.50,13,-2,139,
,363,55,366,64.57,0.60,-0.05,"1,820",0.55,0.60,390,"27,350.00",65,"4,348.35","4,447.90",715,385.75,"4,280.30",-,1,-,8,
,"1,838",149,"2,083",65.64,0.60,-0.05,"20,605",0.60,0.65,"9,620","27,400.00",65,"4,413.00","4,472.75",780,-,-,95.37,-,-,43,
,534,32,728,65.79,0.60,-0.05,910,0.45,0.60,975,"27,450.00",780,"4,435.55","4,545.00",780,-,-,-,-,-,7,
,"11,605","-1,226","10,659",65.90,0.60,-0.05,"77,090",0.60,0.65,"53,365","27,500.00",65,"4,544.15","4,560.75",65,360.30,"4,553.65",111.22,"1,220",-395,"3,410",
,747,-283,"1,702",66.51,0.55,-0.05,"4,160",0.55,0.60,"2,730","27,550.00",780,"4,540.80","4,646.65",780,-,-,-,-,-,9,
,738,-25,"1,223",67.61,0.60,-0.05,"6,825",0.55,0.60,"1,495","27,600.00",780,"4,580.40","4,691.40",325,-,-,-,-,-,46,
,423,-9,414,68.69,0.55,-0.05,"8,190",0.55,0.70,"3,185","27,650.00","1,690","4,367.65","4,862.05","1,690",663.35,"4,613.35",-,1,-,9,
,"1,232",-215,"1,791",68.31,0.55,-0.05,"7,345",0.55,0.60,"3,705","27,700.00",780,"4,688.60","4,796.75",780,410.00,"4,750.00",107.22,18,-11,51,
,812,17,350,69.42,0.60,-0.10,780,0.55,0.60,"1,040","27,750.00",780,"4,729.15","4,850.45",780,-,-,-,-,-,6,
,"1,093",-351,"2,431",69.50,0.55,-0.05,"23,335",0.55,0.60,"12,090","27,800.00",390,"4,794.90","4,890.15",780,-197.55,"4,834.45",94.57,10,-6,16,
,360,150,383,70.61,0.60,-0.05,"1,105",0.55,0.60,"1,820","27,850.00",780,"4,834.80","4,950.35",780,-,-,-,-,-,7,
,986,241,"1,036",70.68,0.60,-0.05,"3,770",0.55,0.60,"1,040","27,900.00",715,"4,589.65","4,976.20",65,331.85,"4,943.85",105.93,5,-,31,
,482,218,541,71.27,0.55,-,"2,210",0.55,0.60,845,"27,950.00",65,"4,906.30","5,019.85",715,283.20,"4,904.55",-,1,-,8,
,"19,670","-3,554","17,277",72.40,0.55,-0.05,"77,285",0.55,0.60,"61,490","28,000.00",65,"5,042.80","5,049.05",65,347.50,"5,040.20",105.15,"1,898",-678,"8,201",
