CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,6,-,1,73.16,"1,470.00",74.20,715,"1,254.95","1,299.65",130,"21,550.00","2,145",5.30,5.35,"26,715",-9.50,5.30,33.03,"1,67,063","7,180","11,139",
,16,4,32,-,"1,253.00",-477.00,65,"1,218.00","1,242.25",65,"21,600.00","25,285",5.95,6.00,"15,600",-9.85,5.95,32.49,"4,32,807",504,"20,794",
,7,-,-,-,-,-,715,"1,159.40","1,208.35",780,"21,650.00","6,435",7.05,7.10,"6,695",-10.20,7.05,32.30,"1,72,145","3,434","9,220",
,28,-14,22,-,"1,149.60",-468.30,780,"1,108.05","1,154.60",195,"21,700.00","17,160",8.30,8.35,"13,455",-10.60,8.30,32.14,"5,11,712","9,320","42,465",
,15,2,27,17.65,"1,089.90",-31.65,715,"1,065.10","1,082.30",65,"21,750.00","9,620",9.70,9.75,130,-10.85,9.70,31.83,"2,61,164","4,255","12,830",
,100,-7,74,-,"1,043.25",-502.30,585,"1,024.20","1,032.80",65,"21,800.00","10,595",11.20,11.25,130,-10.60,11.20,31.44,"7,06,298","30,379","68,153",
,9,-,22,20.53,"1,017.55",-95.15,"1,300",971.10,984.50,130,"21,850.00","3,510",13.35,13.40,"2,600",-10.25,13.35,31.34,"2,34,494","8,877","13,508",
,147,-34,198,-,940.00,-475.35,65,931.10,936.80,260,"21,900.00","7,735",15.60,15.65,65,-10.70,15.60,31.14,"5,35,901","10,321","35,444",
,16,4,57,-,890.00,-494.05,"1,300",873.40,890.75,260,"21,950.00","6,630",18.65,18.75,"5,200",-10.10,18.75,31.00,"2,90,522","8,275","15,258",
,"11,807","-3,429","17,663",-,840.00,-482.05,650,839.05,841.65,260,"22,000.00","2,470",22.15,22.25,585,-8.75,22.15,30.90,"17,44,075","28,865","1,50,891",
,78,4,149,24.00,808.00,-491.75,65,792.55,799.05,65,"22,050.00",650,25.90,26.00,"3,835",-8.25,26.00,30.73,"3,95,176","5,484","14,713",
,402,25,363,24.41,758.95,-474.20,260,747.15,750.75,325,"22,100.00","2,405",30.30,30.40,"3,965",-6.60,30.40,30.53,"6,82,931","11,321","27,145",
,118,30,183,25.22,711.65,-475.20,520,700.25,707.25,130,"22,150.00",130,35.25,35.30,650,-5.25,35.25,30.39,"4,39,953","9,045","15,843",
,"1,439",190,"3,636",24.16,660.00,-484.50,325,658.75,659.85,65,"22,200.00","1,885",40.80,40.95,845,-2.85,40.95,30.17,"8,55,388","13,873","38,876",
,295,55,321,23.77,616.75,-486.35,130,615.65,617.60,65,"22,250.00","1,040",47.30,47.40,325,0.15,47.45,30.02,"5,27,607","15,784","21,315",
,"2,467","-1,025","5,579",25.44,573.55,-473.60,130,573.60,574.95,130,"22,300.00","1,495",54.60,54.75,910,3.30,54.80,29.82,"10,12,237","19,387","52,495",
,411,-42,540,26.14,536.80,-471.15,130,532.75,534.40,65,"22,350.00",715,63.55,63.75,650,8.30,63.70,29.66,"4,66,881","5,686","16,367",
,"2,481",244,"7,189",25.62,493.20,-468.55,455,491.45,492.60,130,"22,400.00",65,73.25,73.40,780,12.55,73.45,29.50,"9,88,610","12,357","48,650",
,"1,016",61,"2,704",25.62,454.00,-457.10,195,452.65,453.65,195,"22,450.00",260,84.30,84.50,585,18.30,84.60,29.33,"5,81,113","8,316","20,309",
,"21,145",-961,"85,327",25.68,414.40,-455.35,520,414.35,415.00,"5,980","22,500.00",585,96.05,96.25,"1,625",23.95,96.05,29.16,"28,04,451","18,659","1,14,528",
,"2,234",418,"7,104",25.72,378.40,-450.40,65,378.95,379.70,65,"22,550.00",65,110.10,110.30,715,32.05,110.05,29.00,"8,05,940","12,192","19,405",
,"8,043",388,"40,499",25.75,344.30,-435.40,65,344.20,344.90,260,"22,600.00",455,125.65,125.90,390,40.85,125.65,28.82,"12,55,991",326,"39,202",
,"3,112","1,008","20,238",25.75,310.90,-431.20,130,311.35,312.10,195,"22,650.00",65,143.00,143.20,325,50.40,143.35,28.71,"6,24,670","7,756","16,411",
,"15,237","5,189","1,10,739",25.68,279.75,-423.00,65,280.00,280.30,130,"22,700.00",260,161.55,161.90,390,60.90,161.65,28.56,"13,53,117","13,128","47,791",
,"7,105","3,780","80,824",25.66,251.15,-412.80,65,251.05,251.45,65,"22,750.00",65,182.70,182.95,130,73.35,182.90,28.49,"9,01,256","9,344","20,997",
,"43,618","28,253","4,76,892",25.59,224.00,-398.15,65,223.60,223.95,195,"22,800.00",195,205.55,205.75,195,86.30,205.55,28.41,"23,68,006","35,013","80,486",
,"31,791","30,038","4,41,943",25.60,198.35,-381.00,65,198.10,198.30,130,"22,850.00",520,230.30,230.70,130,100.75,230.30,28.33,"14,48,358","33,605","41,852",
,"66,324","52,415","13,98,662",25.54,174.85,-366.90,585,174.90,175.30,910,"22,900.00",390,255.60,256.05,260,114.55,256.00,28.19,"29,65,561","22,266","54,435",
,"40,449","38,003","12,49,663",25.45,153.30,-350.35,130,153.50,153.80,260,"22,950.00",130,283.60,284.15,130,130.35,284.15,28.15,"19,65,347","12,186","22,565",
,"1,56,683","1,09,985","31,69,978",25.41,133.90,-335.10,"2,340",133.90,134.15,650,"23,000.00",65,314.00,314.55,260,147.25,314.10,28.14,"40,30,763","-5,876","1,04,768",
,"43,450","38,150","12,72,376",25.32,115.90,-317.60,260,115.70,115.90,455,"23,050.00",65,346.10,346.65,325,165.60,347.00,28.24,"11,97,185","4,424","16,629",
,"73,366","60,656","18,91,869",25.29,100.10,-298.25,780,100.00,100.20,910,"23,100.00",130,381.15,381.85,130,184.85,381.75,28.28,"13,52,463","-3,352","24,423",
,"32,986","27,142","8,29,668",25.22,86.50,-278.20,260,86.40,86.60,"1,560","23,150.00",650,416.75,417.45,195,203.60,417.35,28.31,"3,74,547","-8,472","6,748",
,"98,922","72,094","17,33,787",25.25,73.95,-261.05,65,73.90,73.95,130,"23,200.00",455,454.75,455.65,130,223.05,454.80,28.57,"6,25,889","-17,790","32,887",
,"42,293","32,622","6,83,854",25.30,63.45,-241.65,"1,820",63.45,63.60,195,"23,250.00",130,494.05,494.70,130,243.60,495.45,28.76,"1,48,714","-7,958","7,990",
,"76,564","36,149","15,69,677",25.39,55.60,-221.85,455,55.45,55.55,520,"23,300.00",65,535.25,536.30,130,263.10,535.75,29.02,"2,76,608","-29,345","16,051",
,"32,731","17,154","5,89,459",25.52,48.05,-203.15,"1,105",47.95,48.05,520,"23,350.00",65,579.20,580.45,390,284.90,579.35,29.58,"53,921","-6,371","5,810",
,"70,540","28,879","12,15,834",25.64,41.50,-183.20,455,41.45,41.50,195,"23,400.00",130,621.30,622.60,390,302.70,622.30,29.68,"1,15,899","-16,765","14,535",
,"27,832","13,592","5,96,490",25.82,36.05,-164.55,130,36.00,36.05,780,"23,450.00",65,666.40,668.25,65,321.40,666.90,30.34,"23,196","-4,402","4,787",
,"1,46,567","74,030","19,84,383",26.07,31.55,-146.80,"2,795",31.45,31.55,"4,095","23,500.00",65,709.60,711.15,130,337.30,711.00,30.65,"1,23,843","-13,530","23,379",
,"21,337","12,216","5,07,320",26.19,27.20,-130.15,845,27.20,27.25,"1,300","23,550.00",260,757.80,759.60,65,352.30,756.25,31.05,"8,679","-1,128","2,758",
,"59,250","32,143","9,06,374",26.42,23.70,-115.65,"1,235",23.60,23.70,"2,015","23,600.00",65,804.75,807.20,65,371.30,805.00,32.42,"20,546","-2,268","5,730",
,"18,153","10,223","4,83,376",26.64,20.65,-101.50,"3,640",20.65,20.75,"2,600","23,650.00",325,851.85,855.10,260,382.40,850.00,32.55,"2,576",-461,"1,798",
,"50,068","11,529","8,79,664",26.95,18.20,-88.25,"3,185",18.15,18.20,845,"23,700.00",130,897.40,899.00,65,398.10,897.85,33.57,"8,792","-1,773","6,849",
,"19,518","8,576","3,62,954",27.20,16.00,-77.50,"1,235",15.95,16.05,"2,535","23,750.00",65,944.10,949.15,65,397.10,934.30,33.27,"1,453",-377,"1,748",
,"63,342","18,964","7,84,293",27.43,14.45,-66.25,"10,595",14.35,14.40,195,"23,800.00",65,992.95,996.15,130,416.15,992.65,33.84,"8,772","-1,586","10,092",
,"21,974","11,686","3,08,255",27.73,12.85,-57.25,"9,555",12.80,12.85,390,"23,850.00",65,"1,037.45","1,049.45",715,419.60,"1,033.05",32.95,731,-109,"2,462",
,"51,527","19,870","5,19,061",28.07,11.20,-49.30,"9,360",11.15,11.20,"13,390","23,900.00",65,"1,089.75","1,097.65",65,424.40,"1,081.85",35.22,"2,690",-830,"3,525",
,"22,188","10,268","2,74,225",28.47,10.05,-42.25,"4,290",10.00,10.05,"4,420","23,950.00",65,"1,138.10","1,143.85",130,443.65,"1,146.20",42.44,211,-63,763,
,"1,52,240","33,730","12,34,558",28.81,8.85,-36.55,"43,355",8.80,8.85,260,"24,000.00",65,"1,187.45","1,191.25",260,444.50,"1,187.25",39.17,"30,204","-11,880","28,469",
,"14,391","2,788","1,98,750",29.28,7.85,-31.15,"12,610",7.80,7.85,"3,510","24,050.00",65,"1,235.10","1,251.40",65,412.05,"1,206.45",45.97,124,-11,615,
,"52,243","18,273","3,99,561",29.60,6.85,-26.85,"33,020",6.80,6.85,325,"24,100.00",65,"1,283.20","1,291.60",130,437.65,"1,273.75",38.72,593,-132,"2,271",
,"14,234","1,435","1,76,402",30.08,6.30,-23.10,"17,160",6.25,6.30,"1,105","24,150.00",520,"1,331.90","1,342.55",65,452.80,"1,335.05",45.38,115,-55,"1,159",
,"88,110","47,652","5,10,318",30.59,5.70,-19.10,"34,255",5.65,5.70,"54,665","24,200.00",65,"1,382.80","1,390.50",260,461.95,"1,379.55",40.99,"1,868",-705,"5,072",
,"21,571","10,156","1,62,188",30.77,4.90,-16.55,"35,620",4.85,4.90,"12,025","24,250.00",520,"1,428.65","1,447.40",65,465.05,"1,422.80",43.33,60,-8,813,
,"43,793","14,900","4,39,104",31.30,4.30,-14.55,"61,360",4.30,4.35,"97,435","24,300.00",65,"1,483.75","1,490.00",65,470.45,"1,486.90",44.94,"2,595",-710,"4,383",
,"12,246","2,852","1,12,431",31.73,3.90,-12.15,"23,790",3.85,3.95,"21,775","24,350.00","1,300","1,519.05","1,533.85",130,453.70,"1,533.00",47.69,35,-14,366,
,"46,900","22,301","3,60,218",31.80,3.35,-10.55,"46,020",3.30,3.35,"31,200","24,400.00",65,"1,579.55","1,589.55",130,479.15,"1,579.90",46.62,"1,103",-200,"3,835",
,"11,958","3,746","1,13,099",32.29,3.20,-8.90,"28,925",3.15,3.20,"24,635","24,450.00",65,"1,628.95","1,645.00",780,465.85,"1,616.90",47.70,269,-1,"1,017",
,"1,20,874","5,313","7,88,533",32.73,2.95,-7.30,"3,01,210",2.90,2.95,"3,22,140","24,500.00",65,"1,685.70","1,689.40",65,476.60,"1,687.20",51.34,"8,196","-2,700","17,875",
,"11,735","3,447","1,48,660",33.30,2.55,-6.70,"1,57,885",2.50,2.55,"1,32,990","24,550.00",130,"1,713.60","1,735.90",65,468.95,"1,726.65",49.68,87,-59,630,
,"33,131","7,704","2,34,633",33.55,2.35,-5.70,"1,27,270",2.30,2.35,"2,22,365","24,600.00",65,"1,778.50","1,791.55",65,454.75,"1,770.00",50.50,"3,608","-1,420","4,623",
,"12,447","3,514","99,926",34.15,2.10,-5.05,"1,40,595",2.10,2.15,"41,080","24,650.00",65,"1,817.35","1,848.50",780,497.05,"1,815.00",-,55,-40,486,
,"34,432","7,841","2,38,587",34.85,2.10,-4.15,"1,57,755",2.05,2.10,"1,26,620","24,700.00",390,"1,881.85","1,892.60",195,483.15,"1,880.00",56.29,"1,078",-568,"12,808",
,"9,390","2,493","76,737",35.42,1.95,-3.75,"1,33,835",1.90,1.95,"86,515","24,750.00",130,"1,913.40","1,943.05","1,300",467.35,"1,914.50",-,65,-59,549,
,"28,567","-6,257","2,17,043",35.97,1.90,-2.90,"85,150",1.90,1.95,"1,33,120","24,800.00",65,"1,982.95","1,992.20",130,484.65,"1,983.00",55.56,"2,014",-913,"4,163",
,"8,301",503,"57,135",36.75,1.75,-2.70,"1,48,655",1.75,1.80,"78,975","24,850.00",65,"2,020.60","2,042.65",715,479.00,"2,019.00",-,56,-47,430,
,"17,619","-1,929","1,42,600",37.13,1.65,-2.20,"1,90,970",1.65,1.70,"1,76,345","24,900.00",195,"2,081.00","2,089.85",65,482.25,"2,078.45",58.60,"2,132",-465,"3,501",
,"5,551","1,186","39,151",37.76,1.65,-1.95,"87,165",1.60,1.65,"73,970","24,950.00",130,"2,109.45","2,164.70",780,427.20,"2,089.20",51.63,79,-18,271,
,"1,38,509","12,138","6,14,476",38.53,1.65,-1.65,"2,70,920",1.65,1.70,"2,89,380","25,000.00",65,"2,177.90","2,181.00","1,755",482.35,"2,180.85",58.56,"15,318","-2,569","44,245",
,"6,764","2,284","47,410",38.66,1.30,-1.65,"95,290",1.30,1.35,"1,03,870","25,050.00",130,"2,202.15","2,235.85",715,457.05,"2,191.35",67.64,33,-23,194,
,"14,889","-5,047","84,356",39.24,1.35,-1.15,"1,78,815",1.30,1.35,"1,50,085","25,100.00",65,"2,276.65","2,289.10",65,459.65,"2,280.00",68.42,603,-93,"1,668",
,"4,694",-495,"16,455",39.98,1.30,-1.00,"73,775",1.25,1.30,"57,005","25,150.00",65,"2,326.85","2,362.90",780,558.45,"2,312.10",71.63,45,-11,346,
,"25,126",-411,"1,05,033",40.16,1.10,-1.00,"3,14,080",1.10,1.15,"2,40,630","25,200.00",65,"2,376.85","2,386.05",65,478.95,"2,375.00",63.28,"1,269",-782,"11,010",
,"9,753","5,501","40,951",40.69,1.10,-1.00,"1,27,140",1.05,1.10,"1,80,115","25,250.00",715,"2,408.40","2,435.20",130,548.05,"2,439.00",-,52,-42,366,
,"9,586","-5,091","40,919",41.62,1.15,-0.65,"1,41,180",1.10,1.15,"95,095","25,300.00",65,"2,483.30","2,489.10",65,480.85,"2,483.30",71.13,874,-357,"2,223",
,"2,219",299,"10,633",42.35,1.15,-0.70,"49,010",1.10,1.15,"11,960","25,350.00",65,"2,505.95","2,539.55",325,518.35,"2,530.00",65.88,38,-34,255,
,"10,540","-2,174","59,099",43.07,1.15,-0.60,"71,955",1.10,1.15,"1,61,005","25,400.00",65,"2,581.10","2,591.55",130,483.40,"2,577.55",69.79,"1,007",-314,"5,236",
,"2,845",-389,"19,101",43.57,1.10,-0.50,"23,725",1.05,1.10,"59,150","25,450.00",65,"2,622.25","2,648.50",65,432.20,"2,580.00",52.58,301,-249,"1,287",
,"49,685","-4,649","1,53,165",43.82,0.95,-0.60,"3,77,715",0.95,1.00,"4,43,170","25,500.00",65,"2,681.30","2,690.70",65,477.30,"2,680.00",71.33,"5,470","-2,861","14,674",
,"2,683",88,"10,691",44.77,1.05,-0.45,"54,210",1.00,1.05,"1,59,445","25,550.00",65,"2,725.00","2,742.10",65,490.35,"2,735.00",74.00,257,-113,406,
,"16,138",-255,"37,148",45.47,0.95,-0.45,"1,27,530",0.90,0.95,"2,12,810","25,600.00",65,"2,781.05","2,790.25",65,485.10,"2,780.00",68.85,"1,324",-729,"7,596",
,"1,571",-690,"5,991",46.18,0.95,-0.40,"13,000",0.95,1.00,"24,505","25,650.00",65,"2,810.25","2,835.50",715,441.90,"2,795.00",69.15,46,-15,378,
,"12,367","-2,536","31,360",46.63,0.90,-0.25,"32,760",0.90,0.95,"55,120","25,700.00",325,"2,879.45","2,897.60",195,493.40,"2,881.70",79.05,"2,263","-1,121","6,760",
,"2,134",13,"4,385",47.58,0.90,-0.30,"18,655",0.90,0.95,"19,110","25,750.00",65,"2,925.00","2,969.90",715,486.00,"2,925.00",74.92,75,-71,561,
,"14,293","-5,843","47,646",47.47,0.85,-0.20,"87,295",0.85,0.90,"94,835","25,800.00",65,"2,977.05","2,991.30",65,486.50,"2,980.15",75.31,"5,889","-3,591","7,495",
,"1,217",-391,"3,702",48.44,0.85,-0.25,"8,385",0.85,0.90,"8,320","25,850.00",715,"3,005.25","3,049.00",715,465.70,"3,018.00",83.07,64,-3,401,
,"9,989","-3,699","35,748",49.13,0.90,-0.05,"37,895",0.85,0.90,"53,560","25,900.00",65,"3,083.80","3,096.20",130,487.40,"3,087.50",85.35,458,-41,"4,850",
,"2,133",848,"9,120",49.52,0.85,-0.20,"42,835",0.80,0.85,"24,050","25,950.00",130,"3,115.15","3,149.65",715,579.00,"3,104.00",77.95,29,-27,150,
,"84,422","-1,063","1,26,854",50.20,0.80,-0.20,"2,09,690",0.80,0.85,"2,74,560","26,000.00",130,"3,185.80","3,194.15",130,484.10,"3,188.20",84.04,"12,064","-2,556","45,851",
,"1,302",241,"3,249",51.17,0.85,-0.10,"4,485",0.80,0.85,"7,020","26,050.00",325,"3,212.85","3,244.40",715,465.40,"3,220.00",-,6,-,193,
,"5,236","-1,059","13,847",51.85,0.85,-0.10,"68,770",0.80,0.85,"53,560","26,100.00",65,"3,280.15","3,297.90",65,463.10,"3,270.00",86.30,986,-255,"2,103",
,"1,741",159,"3,732",51.90,0.75,-0.15,"8,840",0.75,0.80,"15,080","26,150.00",260,"3,301.55","3,340.70",65,116.40,"3,338.20",-,4,-,259,
,"5,561",-576,"8,407",52.89,0.75,-0.10,"21,840",0.75,0.80,"39,650","26,200.00",65,"3,371.60","3,416.10",65,463.00,"3,370.00",83.39,934,-349,"2,438",
,"1,198",-41,"3,418",53.23,0.75,-0.15,"12,805",0.70,0.75,"4,680","26,250.00",65,"3,408.65","3,465.30",780,420.00,"3,328.00",-,21,-,212,
,"6,713","1,506","18,743",53.19,0.70,-0.20,"61,035",0.65,0.70,"91,325","26,300.00",130,"3,471.00","3,507.25",130,474.60,"3,473.15",94.65,518,-391,"1,589",
,"1,032",89,"1,786",54.55,0.70,-0.15,"6,630",0.70,0.75,"2,925","26,350.00",65,"3,509.25","3,558.95",780,426.20,"3,475.00",54.55,21,-3,167,
,"3,736",-511,"4,889",55.21,0.70,-0.10,"28,470",0.70,0.75,"3,770","26,400.00",65,"3,553.60","3,590.45",65,494.90,"3,594.90",87.81,292,-194,890,
,591,-231,753,55.51,0.75,-0.05,"3,575",0.65,0.80,"1,560","26,450.00",780,"3,580.75","3,648.40",715,-,-,-,-,-,67,
,"25,058","-6,432","38,258",56.52,0.75,-0.05,"42,055",0.70,0.75,"93,405","26,500.00",195,"3,688.00","3,694.15",260,485.85,"3,683.00",95.48,"3,699","-2,255","6,193",
,740,-19,464,56.81,0.70,-0.20,"3,185",0.60,0.75,520,"26,550.00",845,"3,685.25","3,755.35",195,50.55,"3,618.90",-,1,-,11,
,"2,219",-361,"4,061",57.46,0.70,-0.10,"21,255",0.65,0.70,"13,780","26,600.00",65,"3,758.05","3,794.40",65,476.75,"3,755.00",-,133,-28,434,
,624,15,637,57.72,0.80,0.05,"2,600",0.65,0.80,"1,950","26,650.00",780,"3,783.80","3,852.15",325,5.30,"3,701.25",-,2,-,34,
,"2,139",-178,"5,913",58.75,0.75,-0.05,"25,610",0.70,0.75,"17,290","26,700.00",65,"3,876.00","3,898.35",65,500.60,"3,883.40",87.13,206,-140,197,
,696,5,929,59.39,0.70,-0.05,"4,160",0.60,0.85,65,"26,750.00",780,"3,886.65","3,963.20",780,544.10,"3,877.45",70.12,1,-,13,
,"3,914",17,"5,006",60.03,0.70,-0.05,"18,005",0.65,0.70,"19,695","26,800.00",65,"3,972.80","4,004.65",780,600.00,"3,980.00",99.70,153,-79,225,
,354,-116,721,60.66,0.60,-0.15,"1,495",0.70,0.85,130,"26,850.00",780,"3,978.35","4,061.65",780,-,-,-,-,-,10,
,863,-123,"1,186",60.89,0.70,-,"9,620",0.60,0.65,390,"26,900.00",780,"4,031.40","4,104.45",715,360.60,"3,935.00",-,26,-18,34,
,567,11,"1,174",61.93,0.60,-0.15,"1,625",0.60,0.70,130,"26,950.00",780,"4,055.95","4,157.35",715,-,-,-,-,-,17,
,"42,094","-2,708","42,601",62.56,0.75,0.10,"1,03,090",0.75,0.80,"66,690","27,000.00",780,"4,176.95","4,188.50",130,488.80,"4,178.90",102.26,"4,187","-3,381","12,390",
,582,90,"1,274",62.78,0.65,-0.05,"4,680",0.65,0.75,"1,560","27,050.00",780,"4,182.90","4,252.70",65,512.85,"4,100.40",-,6,-1,14,
,"4,277",-637,"3,467",63.40,0.70,0.05,"10,855",0.65,0.70,"5,005","27,100.00",65,"4,215.20","4,323.00",390,314.00,"3,964.00",-,1,-,26,
,436,-136,718,63.57,0.60,-0.05,"2,275",0.60,0.70,"3,510","27,150.00",780,"4,267.15","4,356.70",780,-,-,-,-,-,27,
,"5,048",92,"4,044",64.64,0.70,-,"22,360",0.65,0.70,"22,100","27,200.00",65,"4,340.10","4,406.20",130,587.50,"4,394.50",101.48,118,-14,153,
,"1,023",491,"2,215",64.81,0.65,-0.05,"15,015",0.65,0.70,"6,435","27,250.00",780,"4,382.30","4,461.50",780,549.05,"4,296.55",-,2,-,8,
,"4,162",-57,"4,913",65.88,0.70,-,"59,215",0.65,0.70,"31,785","27,300.00",65,"4,447.95","4,505.90",715,644.40,"4,489.40",-,130,-75,66,
,355,47,474,66.03,0.70,0.05,"4,225",0.60,0.70,"1,105","27,350.00",65,"4,490.30","4,564.55",325,385.75,"4,280.30",-,1,-,8,
,"1,779",90,"2,359",67.11,0.65,-,"31,395",0.60,0.65,130,"27,400.00",130,"4,561.45","4,601.75",260,379.25,"4,500.00",-,12,-9,34,
,574,72,920,67.25,0.70,0.05,"3,640",0.55,0.70,715,"27,450.00",780,"4,571.75","4,663.75",780,-,-,-,-,-,7,
,"10,613","-2,218","19,499",68.33,0.70,0.05,"48,555",0.70,0.75,"39,845","27,500.00",65,"4,690.05","4,701.70",65,491.65,"4,685.00",114.06,"1,966",-402,"3,403",
,628,-402,"1,868",68.47,0.60,-,"4,160",0.50,0.65,780,"27,550.00",780,"4,441.95","4,852.05",780,-,-,-,-,-,9,
,666,-97,"1,355",68.56,0.60,-0.05,"36,205",0.60,0.70,"17,745","27,600.00",780,"4,713.95","4,810.30",65,-,-,-,-,-,46,
,342,-90,698,69.67,0.50,-0.10,"4,680",0.60,1.05,"5,850","27,650.00",780,"4,768.50","4,867.25",390,663.35,"4,613.35",-,1,-,9,
,946,-501,"2,773",69.75,0.65,0.05,"8,255",0.60,0.70,"2,665","27,700.00",195,"4,824.80","4,908.00",715,410.00,"4,750.00",-,18,-11,51,
,783,-12,639,70.87,0.55,-0.15,780,0.55,0.65,520,"27,750.00",780,"4,859.85","5,009.25",780,-,-,-,-,-,6,
,956,-488,"3,318",71.47,0.60,-,"10,400",0.60,0.70,"25,935","27,800.00",780,"4,923.00","5,045.90",780,-197.55,"4,834.45",-,10,-6,16,
,329,119,528,72.57,0.55,-0.10,"2,990",0.55,0.65,520,"27,850.00",780,"4,967.80","5,067.10",780,-,-,-,-,-,7,
,"1,193",448,"2,034",72.66,0.60,-0.05,"11,700",0.55,0.60,"12,805","27,900.00",325,"5,052.25","5,123.55",780,331.85,"4,943.85",-,5,-,31,
,542,278,829,72.72,0.55,-,"4,095",0.55,0.60,"1,560","27,950.00",65,"4,640.70","5,294.15","1,690",283.20,"4,904.55",-,1,-,8,
,"18,859","-4,366","23,671",73.85,0.55,-0.05,"1,11,995",0.55,0.60,"44,265","28,000.00",65,"5,190.05","5,204.00",65,497.30,"5,190.00",125.08,"4,767","-1,971","6,907",
