CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"7,210",-445,"12,476",28.81,456.95,-322.75,65,455.95,456.85,65,"22,600.00",130,107.85,108.05,390,23.25,108.05,30.05,"5,78,649","14,455","53,331",
,"2,170",66,"4,146",28.55,421.55,-320.55,390,419.65,420.50,65,"22,650.00",260,121.35,121.55,65,28.60,121.55,29.82,"2,85,723","10,527","19,182",
,"11,312","1,264","30,275",28.46,383.90,-318.85,130,384.65,385.25,65,"22,700.00",780,136.10,136.35,585,35.30,136.05,29.53,"5,92,200","21,525","56,188",
,"4,043",718,"16,475",28.10,351.05,-312.90,65,350.95,351.60,260,"22,750.00",910,152.40,152.70,390,43.20,152.75,29.49,"3,76,782","13,380","25,033",
,"21,950","6,585","1,06,047",28.05,319.10,-303.05,715,318.70,319.20,65,"22,800.00",455,170.60,170.85,325,51.65,170.90,29.09,"10,18,881","34,992","80,465",
,"6,552","4,799","54,496",27.80,289.35,-290.00,195,289.00,289.35,65,"22,850.00","1,170",189.75,190.15,845,60.05,189.60,29.04,"5,01,820","19,749","27,996",
,"44,422","30,513","2,94,935",27.55,260.20,-281.55,780,260.00,260.45,260,"22,900.00",910,211.00,211.40,260,69.55,211.00,28.80,"11,53,147","52,627","84,796",
,"36,752","34,306","3,70,997",27.55,232.75,-270.90,325,232.45,232.75,65,"22,950.00",65,234.05,234.25,65,80.20,234.00,28.47,"9,24,953","41,540","51,919",
,"1,78,293","1,31,595","14,47,650",27.38,207.85,-261.15,845,207.50,207.85,260,"23,000.00",195,258.45,258.70,520,91.85,258.70,28.24,"24,61,236","56,955","1,67,599",
,"65,365","60,065","7,36,416",27.22,183.85,-249.65,650,184.00,184.20,130,"23,050.00",130,284.45,284.90,325,103.25,284.65,28.17,"9,19,874","19,909","32,114",
,"97,410","84,700","10,43,883",26.95,162.80,-235.55,"1,300",162.50,162.85,"1,105","23,100.00",845,313.20,313.55,195,117.00,313.90,28.40,"9,62,732","16,986","44,761",
,"36,814","30,970","4,39,794",27.01,142.60,-222.10,325,142.45,142.65,520,"23,150.00",325,343.50,344.00,65,129.25,343.00,28.00,"2,83,803","-1,554","13,666",
,"97,454","70,626","8,88,118",26.82,124.75,-210.25,910,124.70,124.95,715,"23,200.00",65,375.20,375.90,260,144.65,376.40,28.14,"4,38,501","-2,642","48,035",
,"37,160","27,489","3,23,352",26.70,108.70,-196.40,260,108.40,108.60,455,"23,250.00",130,408.75,409.55,65,156.20,408.05,28.06,"1,17,630","-4,669","11,279",
,"87,435","47,020","8,20,476",26.75,93.75,-183.70,585,93.90,94.10,"1,300","23,300.00",130,444.50,445.00,325,172.35,445.00,27.88,"2,00,667","-19,945","25,451",
,"34,236","18,659","2,85,569",26.73,81.35,-169.85,"1,495",81.10,81.25,325,"23,350.00",65,481.55,482.60,260,186.55,481.00,27.97,"38,488","-5,620","6,561",
,"77,658","35,997","6,12,139",26.71,69.75,-154.95,650,69.95,70.10,"1,365","23,400.00",65,519.95,521.05,65,200.70,520.30,28.33,"82,753","-10,758","20,542",
,"30,912","16,672","2,78,096",26.69,59.80,-140.80,650,59.85,60.00,"2,340","23,450.00",130,560.35,561.30,65,217.55,563.05,28.22,"17,039","-3,986","5,203",
,"1,66,956","94,419","9,83,497",26.70,51.10,-127.25,"9,035",51.00,51.15,"6,435","23,500.00",65,601.75,603.05,325,226.30,600.00,28.21,"77,649","-7,751","29,158",
,"28,683","19,562","2,54,760",26.80,43.75,-113.60,910,43.70,43.80,"1,495","23,550.00",65,644.35,646.45,65,242.80,646.75,28.34,"6,224",-851,"3,035",
,"60,451","33,344","4,83,459",26.83,37.40,-101.95,"2,535",37.25,37.35,"5,005","23,600.00",65,688.20,689.70,325,254.70,688.40,28.49,"11,934","-1,567","6,431",
,"19,980","12,050","2,48,333",27.00,31.75,-90.40,"2,795",31.75,31.85,"7,670","23,650.00",65,731.65,735.10,260,258.30,725.90,28.87,"1,898",-348,"1,911",
,"56,898","18,359","4,85,048",27.16,27.05,-79.40,"2,405",27.00,27.10,"5,070","23,700.00",195,776.90,778.95,65,276.35,776.10,28.95,"5,096","-1,078","7,544",
,"17,938","6,996","2,06,595",27.27,23.10,-70.40,"3,965",23.00,23.10,"6,890","23,750.00",65,821.30,826.25,260,267.05,804.25,31.87,"1,014",-243,"1,882",
,"66,156","21,778","4,41,719",27.51,19.65,-61.05,650,19.65,19.70,"6,240","23,800.00",65,868.45,871.40,325,299.65,876.15,29.93,"5,448",-964,"10,714",
,"21,435","11,147","1,61,280",27.70,16.90,-53.20,"1,885",16.85,16.90,"4,485","23,850.00",260,915.75,919.05,325,286.15,899.60,32.86,367,-71,"2,500",
,"57,132","25,475","2,65,449",27.91,14.45,-46.05,"5,200",14.40,14.45,"13,975","23,900.00",715,961.15,968.00,195,307.05,964.50,29.78,"1,508",-534,"3,821",
,"20,027","8,107","1,31,868",28.23,12.55,-39.75,715,12.50,12.55,"8,580","23,950.00","2,015","1,009.25","1,016.00",260,326.25,"1,028.80",37.83,85,-18,808,
,"1,70,791","52,281","6,74,631",28.54,10.90,-34.50,"6,565",10.85,10.90,"27,495","24,000.00","1,885","1,061.00","1,065.00",195,319.60,"1,062.35",32.31,"12,808","-3,500","36,849",
,"15,632","4,029","98,027",28.80,9.35,-29.65,"1,690",9.35,9.40,"16,380","24,050.00",65,"1,106.30","1,120.50",130,312.80,"1,107.20",33.97,45,-17,609,
,"40,058","6,088","1,96,135",29.03,8.10,-25.60,"45,175",8.00,8.10,"39,585","24,100.00",455,"1,153.80","1,163.40",130,320.25,"1,156.35",37.01,197,-44,"2,359",
,"14,738","1,939","99,942",29.37,7.05,-22.35,"11,700",7.00,7.05,"17,680","24,150.00",65,"1,203.65","1,218.45",195,316.65,"1,198.90",-,65,-34,"1,180",
,"49,738","9,280","2,33,144",29.68,6.10,-18.70,"60,580",6.05,6.10,"14,950","24,200.00",195,"1,252.90","1,259.20",130,334.40,"1,252.00",32.63,989,-236,"5,541",
,"20,444","9,029","76,258",30.11,5.40,-16.05,"9,880",5.40,5.45,"19,435","24,250.00",780,"1,300.95","1,308.85",65,307.60,"1,265.35",-,41,-4,817,
,"52,804","23,911","2,19,634",30.37,4.75,-14.10,"1,64,840",4.65,4.75,"1,42,740","24,300.00",130,"1,354.90","1,359.85",130,325.40,"1,341.85",36.57,"1,473",-587,"4,506",
,"12,322","2,928","58,038",30.79,4.15,-11.90,"19,370",4.15,4.20,"17,810","24,350.00","1,170","1,394.70","1,408.00",130,299.35,"1,378.65",-,12,-4,376,
,"43,456","18,857","1,97,095",31.13,3.60,-10.30,"1,60,615",3.60,3.65,"1,12,450","24,400.00",390,"1,449.10","1,457.95",130,339.25,"1,440.00",39.01,175,-32,"4,003",
,"14,055","5,843","63,221",31.52,3.35,-8.75,"21,905",3.30,3.35,"31,135","24,450.00",65,"1,499.60","1,506.30",65,287.25,"1,438.30",-,52,-4,"1,014",
,"1,56,752","41,191","3,82,578",31.92,2.90,-7.35,"2,75,990",2.90,2.95,"3,61,270","24,500.00",65,"1,553.40","1,557.70",65,337.40,"1,548.00",39.94,"4,808","-2,028","18,547",
,"25,651","17,363","69,073",32.49,2.80,-6.45,"2,60,585",2.75,2.80,"2,05,985","24,550.00",65,"1,596.65","1,605.95",65,319.35,"1,577.05",-,8,-2,687,
,"31,265","5,838","1,18,851",32.85,2.45,-5.60,"2,49,795",2.40,2.45,"2,50,120","24,600.00",65,"1,643.00","1,657.05",65,339.75,"1,655.00",39.28,507,-234,"5,809",
,"9,411",478,"49,569",33.34,2.30,-4.85,"1,40,595",2.25,2.30,"57,590","24,650.00",715,"1,641.60","1,716.70",65,-,-,21.70,-,-,526,
,"40,396","13,805","1,36,192",33.78,2.10,-4.15,"1,39,165",2.05,2.10,"2,50,835","24,700.00",65,"1,751.60","1,760.45",455,351.60,"1,748.45",47.69,667,-509,"12,867",
,"8,595","1,698","43,865",34.39,1.95,-3.75,"1,32,860",1.95,2.00,"2,70,010","24,750.00",520,"1,787.90","1,805.75",715,305.50,"1,752.65",-,33,-28,580,
,"38,135","3,311","1,11,422",34.88,1.95,-2.85,"3,02,055",1.90,1.95,"2,19,570","24,800.00",130,"1,849.60","1,857.15",65,346.65,"1,845.00",50.05,533,-260,"4,816",
,"9,285","1,487","34,929",35.56,1.85,-2.60,"1,78,945",1.85,1.90,"1,59,640","24,850.00",585,"1,895.75","1,919.05",715,355.00,"1,895.00",-,36,-20,457,
,"19,824",276,"83,717",36.11,1.70,-2.15,"2,57,335",1.70,1.75,"2,56,295","24,900.00",65,"1,950.80","1,960.70",195,352.40,"1,948.60",50.07,686,-294,"3,672",
,"4,284",-81,"22,769",36.64,1.70,-1.90,"83,005",1.65,1.70,"90,610","24,950.00",130,"1,996.05","2,021.60",780,316.70,"1,978.70",-,13,-3,286,
,"1,42,662","16,290","3,31,562",37.28,1.65,-1.65,"4,41,285",1.60,1.65,"3,94,940","25,000.00",325,"2,047.95","2,054.10",65,353.00,"2,051.50",48.66,"3,383",-869,"45,946",
,"4,324",-156,"20,436",37.77,1.50,-1.45,"80,925",1.50,1.55,"88,725","25,050.00",260,"2,091.30","2,117.20",650,314.70,"2,049.00",-,14,-9,208,
,"21,695","1,759","44,697",38.39,1.40,-1.10,"2,53,110",1.40,1.45,"2,46,740","25,100.00",65,"2,147.80","2,157.20",65,329.85,"2,150.20",57.62,244,-30,"1,731",
,"4,475",-714,"11,942",38.83,1.40,-0.90,"57,525",1.35,1.40,"60,970","25,150.00",195,"2,197.20","2,216.60",715,398.35,"2,152.00",-,31,-8,349,
,"27,510","1,973","71,948",39.41,1.30,-0.80,"3,12,325",1.25,1.30,"2,34,325","25,200.00",130,"2,247.00","2,251.95",65,353.95,"2,250.00",53.87,373,-97,"11,695",
,"5,830","1,578","13,667",39.98,1.20,-0.90,"1,24,150",1.15,1.20,"5,36,380","25,250.00",130,"2,289.00","2,309.35",650,395.05,"2,286.00",56.20,43,-25,383,
,"11,734","-2,943","29,196",40.72,1.25,-0.55,"1,41,830",1.20,1.25,"1,38,775","25,300.00",260,"2,347.50","2,358.60",65,336.55,"2,339.00",62.73,339,-218,"2,362",
,"2,009",89,"3,725",41.64,1.25,-0.60,"28,990",1.20,1.25,"21,190","25,350.00",845,"2,381.40","2,413.05",325,338.35,"2,350.00",-,11,-9,280,
,"15,572","2,858","31,184",42.00,1.15,-0.60,"1,32,340",1.15,1.20,"1,45,860","25,400.00",780,"2,444.45","2,459.45",65,365.85,"2,460.00",56.68,389,-121,"5,429",
,"3,194",-40,"14,471",42.92,1.15,-0.45,"46,930",1.15,1.20,"46,215","25,450.00",65,"2,492.35","2,510.05",650,302.20,"2,450.00",-,59,-47,"1,489",
,"50,846","-3,488","81,177",43.05,1.15,-0.40,"2,52,655",1.10,1.15,"2,87,755","25,500.00",65,"2,547.75","2,556.80",65,352.30,"2,555.00",57.41,"2,059","-1,325","16,210",
,"2,569",-26,"6,945",44.18,1.10,-0.40,"28,665",1.10,1.15,"50,180","25,550.00",65,"2,581.05","2,617.30",130,307.95,"2,552.60",-,8,-2,517,
,"15,570",-823,"21,800",44.69,1.10,-0.30,"1,64,710",1.05,1.10,"77,610","25,600.00",325,"2,647.15","2,657.20",260,361.10,"2,656.00",65.61,510,-430,"7,895",
,"1,964",-297,"4,460",45.41,1.10,-0.25,"33,605",1.05,1.10,"21,320","25,650.00",65,"2,695.00","2,716.15",650,337.80,"2,690.90",-,13,-5,388,
,"13,487","-1,416","22,149",46.12,1.05,-0.10,"32,435",1.05,1.10,"57,135","25,700.00",585,"2,746.70","2,763.20",65,346.75,"2,735.05",64.93,942,-426,"7,455",
,"2,275",154,"3,554",46.38,1.05,-0.15,"26,845",1.00,1.05,"32,175","25,750.00",715,"2,784.15","2,808.95",65,360.70,"2,799.70",65.66,10,-8,624,
,"16,838","-3,298","35,758",47.31,1.05,-,"1,03,090",1.00,1.05,"42,445","25,800.00",65,"2,848.10","2,857.10",325,362.20,"2,855.85",66.83,"2,842","-2,013","9,073",
,"1,331",-277,"3,054",47.78,1.00,-0.10,"14,105",1.00,1.05,"18,330","25,850.00",715,"2,879.30","2,927.20",455,-,-,61.38,-,-,404,
,"9,446","-4,242","28,420",48.72,1.05,0.10,"1,77,515",1.00,1.05,"82,160","25,900.00",65,"2,949.05","2,967.65",65,347.65,"2,947.75",75.96,233,-37,"4,854",
,"2,238",953,"7,221",49.17,1.00,-0.05,"26,520",0.95,1.00,"27,755","25,950.00",780,"2,968.35","3,021.15",65,-,-,-,-,-,177,
,"86,085",600,"91,346",49.61,0.90,-0.10,"1,95,650",0.90,0.95,"1,59,900","26,000.00",65,"3,049.00","3,061.35",195,354.45,"3,058.55",69.28,"2,191",-889,"47,518",
,"1,415",354,"2,796",50.30,0.95,-,"14,885",0.90,0.95,"16,770","26,050.00",260,"3,088.00","3,121.00",715,330.75,"3,085.35",50.05,2,-,193,
,"5,369",-926,"11,177",50.72,0.90,-0.05,"19,110",0.90,0.95,"94,250","26,100.00",130,"3,145.05","3,164.45",130,353.55,"3,160.45",72.45,595,-148,"2,210",
,"1,825",243,"2,359",51.40,0.90,-,"8,515",0.85,0.90,"10,985","26,150.00",65,"3,181.70","3,222.25",715,-28.95,"3,192.85",66.85,2,-,259,
,"5,916",-221,"6,523",51.79,0.85,-,"39,325",0.80,0.85,"52,455","26,200.00",65,"3,239.90","3,252.45",65,348.05,"3,255.05",70.62,178,-94,"2,693",
,"1,369",130,"2,866",52.46,0.80,-0.10,"16,445",0.75,0.80,"8,125","26,250.00",65,"3,286.70","3,322.90",780,362.00,"3,270.00",-,18,-,212,
,"6,951","1,744","15,972",52.83,0.75,-0.15,"80,730",0.75,0.80,"1,16,155","26,300.00",260,"3,350.00","3,353.70",65,355.15,"3,353.70",68.90,270,-184,"1,796",
,"1,084",141,"1,062",53.80,0.85,-,"6,890",0.80,0.85,"14,885","26,350.00",260,"3,382.00","3,423.25",65,302.20,"3,351.00",-,7,-,170,
,"4,033",-214,"3,348",54.15,0.80,-,"43,810",0.75,0.80,"27,430","26,400.00",65,"3,441.80","3,453.35",65,339.20,"3,439.20",81.57,112,-93,991,
,742,-80,496,54.81,0.75,-0.05,"2,275",0.70,0.80,"2,535","26,450.00",780,"3,465.95","3,519.85",65,-,-,-,-,-,67,
,"28,919","-2,571","26,744",55.14,0.75,-0.05,"1,34,615",0.70,0.75,"1,57,950","26,500.00",130,"3,544.80","3,551.95",65,343.15,"3,540.30",80.25,"1,204",-858,"7,590",
,741,-18,272,55.79,0.70,-0.20,390,0.70,0.75,"2,535","26,550.00",65,"3,575.15","3,620.40",260,-,-,-,-,-,11,
,"2,425",-155,"2,294",56.44,0.75,-0.05,"24,050",0.75,0.80,"34,710","26,600.00",65,"3,637.35","3,670.35",715,361.75,"3,640.00",-,13,-2,460,
,644,35,471,56.73,0.70,-0.05,"2,665",0.65,0.70,"1,690","26,650.00",65,"3,676.20","3,739.30",780,-113.05,"3,582.90",-,1,-,34,
,"2,294",-23,"4,013",57.74,0.75,-0.05,"31,005",0.70,0.75,"18,135","26,700.00",65,"3,740.25","3,769.75",715,307.20,"3,690.00",-,15,-10,327,
,678,-13,525,57.63,0.70,-0.05,"1,365",0.65,0.70,325,"26,750.00",780,"3,739.65","3,898.30","1,690",-,-,-,-,-,13,
,"4,607",710,"2,557",58.27,0.70,-0.05,"40,885",0.65,0.70,"21,905","26,800.00",65,"3,822.25","3,869.30",715,470.45,"3,850.45",88.84,52,-15,289,
,455,-15,305,59.30,0.65,-0.10,130,0.65,0.75,"2,080","26,850.00",780,"3,858.35","3,948.55",780,-,-,-,-,-,10,
,900,-86,690,59.54,0.65,-0.05,"3,575",0.60,0.65,780,"26,900.00",520,"3,924.30","3,975.00",780,360.60,"3,935.00",-,23,-15,37,
,590,34,975,60.17,0.65,-0.10,585,0.60,0.65,"2,145","26,950.00",715,"3,965.25","4,019.55",65,-,-,-,-,-,17,
,"43,751","-1,050","23,128",60.37,0.60,-0.05,"1,44,170",0.55,0.60,"1,19,730","27,000.00",65,"4,050.00","4,052.65",65,368.15,"4,058.25",82.96,"2,132","-1,667","14,103",
,681,189,922,61.42,0.65,-0.05,"2,470",0.55,0.65,"5,655","27,050.00",715,"4,061.30","4,114.20",260,417.85,"4,005.40",-,2,-,15,
,"4,841",-73,"1,280",61.15,0.55,-0.10,"18,525",0.55,0.60,"13,455","27,100.00",65,"4,119.90","4,195.90",390,314.00,"3,964.00",-,1,-,26,
,543,-29,240,61.76,0.60,-0.05,"1,495",0.55,0.60,"1,950","27,150.00",780,"4,154.40","4,221.20",325,-,-,-,-,-,27,
,"5,089",133,"1,571",62.85,0.55,-0.15,"9,620",0.55,0.60,"13,715","27,200.00",715,"4,216.95","4,274.15",780,453.00,"4,260.00",105.24,10,-3,164,
,"1,084",552,"1,613",63.47,0.60,-0.10,"6,760",0.55,0.60,"8,060","27,250.00",715,"4,261.30","4,422.75",715,549.05,"4,296.55",89.83,2,-,8,
,"4,283",64,"3,205",64.08,0.60,-0.10,"40,820",0.55,0.60,"32,760","27,300.00",715,"4,313.15","4,367.60",715,455.00,"4,300.00",-,2,-,141,
,356,48,340,64.70,0.60,-0.05,"2,080",0.55,0.60,"3,120","27,350.00",65,"4,368.85","4,418.50",325,385.75,"4,280.30",-,1,-,8,
,"1,853",164,"1,965",64.82,0.60,-0.05,"15,145",0.55,0.60,"8,775","27,400.00",65,"4,422.55","4,479.45",780,-,-,95.37,-,-,43,
,423,-79,514,64.89,0.60,-0.05,390,0.55,0.60,"3,250","27,450.00",780,"4,456.45","4,571.10",780,-,-,-,-,-,7,
,"11,893",-938,"9,331",65.49,0.50,-0.15,"88,205",0.50,0.55,"29,120","27,500.00",65,"4,552.40","4,567.60",780,361.05,"4,554.40",112.16,943,-397,"3,408",
,782,-248,"1,560",66.09,0.50,-0.10,"20,020",0.45,0.50,"1,170","27,550.00",780,"4,297.45","4,682.85",780,-,-,-,-,-,9,
,809,46,"1,149",66.69,0.50,-0.15,130,0.50,0.55,"7,410","27,600.00",715,"4,595.80","4,672.30",715,-,-,-,-,-,46,
,445,13,362,66.70,0.50,-0.10,"20,475",0.45,0.50,"2,665","27,650.00","1,690","4,338.65","4,863.90","1,690",663.35,"4,613.35",-,1,-,9,
,"1,341",-106,"1,269",68.43,0.50,-0.10,"10,335",0.50,0.55,"14,040","27,700.00",195,"4,720.75","4,798.75",715,410.00,"4,750.00",100.75,18,-11,51,
,821,26,303,69.54,0.60,-0.10,"1,105",0.50,0.60,"2,340","27,750.00",780,"4,539.90","4,914.40",780,-,-,-,-,-,6,
,"1,473",29,"1,713",69.06,0.50,-0.10,"82,030",0.45,0.50,"34,580","27,800.00",715,"4,805.20","4,871.05",715,-182.00,"4,850.00",102.44,8,-1,21,
,343,133,352,70.22,0.50,-0.15,"1,820",0.50,0.55,260,"27,850.00",780,"4,848.80","4,934.25",780,-,-,-,-,-,7,
,905,160,871,70.81,0.55,-0.10,"2,925",0.50,0.55,"2,600","27,900.00",325,"4,928.30","4,977.00",780,331.85,"4,943.85",97.63,5,-,31,
,430,166,420,70.21,0.50,-0.05,"2,860",0.45,0.50,"1,885","27,950.00",65,"4,960.50","5,181.50","1,690",283.20,"4,904.55",-,1,-,8,
,"20,428","-2,796","12,606",71.41,0.50,-0.10,"4,12,880",0.45,0.50,"1,10,500","28,000.00",65,"5,050.05","5,055.25",65,362.10,"5,054.80",104.26,924,-269,"8,610",
,356,110,280,71.37,0.60,-,"2,535",0.45,0.55,"1,690","28,050.00",65,"5,055.70","5,171.40",780,-,-,-,-,-,5,
,"1,466",-258,"1,897",71.95,0.50,-0.05,"71,565",0.45,0.50,"20,475","28,100.00",715,"5,105.05","5,202.70",780,-,-,-,-,-,123,
