CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,"28,688","14,448","5,38,409",25.44,37.05,-163.55,"2,665",37.05,37.15,"2,340","23,450.00",260,654.10,656.00,65,309.30,654.80,29.83,"21,961","-4,309","4,880",
,"1,43,981","71,444","17,83,175",25.72,32.10,-146.25,"2,470",32.00,32.10,"1,950","23,500.00",65,698.20,699.85,520,323.35,697.05,30.94,"1,16,106","-12,416","24,493",
,"22,922","13,801","4,53,441",25.93,27.30,-130.05,65,27.30,27.35,"1,885","23,550.00",65,744.35,746.60,520,345.30,749.25,30.84,"7,792",-862,"3,024",
,"51,625","24,518","8,09,663",26.17,23.50,-115.85,"3,250",23.40,23.50,"1,365","23,600.00",325,791.35,793.65,65,359.10,792.80,32.52,"19,795","-1,965","6,033",
,"18,309","10,379","4,43,536",26.47,20.20,-101.95,"2,275",20.20,20.30,"2,275","23,650.00",65,836.85,840.95,65,376.55,844.15,32.60,"2,435",-438,"1,821",
,"59,273","20,734","7,84,402",26.80,17.70,-88.75,"3,120",17.65,17.70,"2,015","23,700.00",65,883.55,886.35,65,388.25,888.00,32.40,"7,783","-1,489","7,133",
,"20,033","9,091","3,29,300",27.11,15.40,-78.10,"3,835",15.30,15.40,"6,955","23,750.00",65,931.60,934.70,65,394.80,932.00,33.52,"1,377",-366,"1,759",
,"65,200","20,822","6,84,959",27.39,13.40,-67.30,"9,750",13.40,13.50,"12,285","23,800.00",65,979.20,982.25,325,406.15,982.65,34.98,"8,173","-1,283","10,395",
,"19,299","9,011","2,50,302",27.74,11.80,-58.30,"1,170",11.75,11.80,"6,890","23,850.00",260,"1,026.65","1,033.25",260,414.35,"1,027.80",38.58,614,-106,"2,465",
,"56,682","25,025","4,33,079",28.08,10.25,-50.25,"11,180",10.20,10.25,"33,930","23,900.00",65,"1,076.50","1,080.55",65,422.55,"1,080.00",36.41,"2,515",-722,"3,633",
,"24,339","12,419","2,19,965",28.55,9.20,-43.10,"7,150",9.20,9.25,"7,540","23,950.00","1,885","1,123.80","1,132.80",910,424.55,"1,127.10",38.57,196,-54,772,
,"1,65,323","46,813","10,57,567",28.87,8.15,-37.25,"22,750",8.15,8.20,"20,670","24,000.00",65,"1,174.50","1,177.35",260,431.55,"1,174.30",38.38,"27,674","-10,608","29,742",
,"15,165","3,562","1,60,653",29.23,7.20,-31.80,"11,895",7.20,7.25,"16,640","24,050.00",260,"1,225.60","1,230.25",65,436.05,"1,230.45",41.13,120,-23,603,
,"46,235","12,265","3,17,390",29.56,6.35,-27.35,"17,160",6.30,6.35,"30,745","24,100.00",65,"1,270.60","1,276.65",130,445.60,"1,281.70",42.10,499,-100,"2,303",
,"14,112","1,313","1,40,906",29.95,5.70,-23.70,"11,960",5.70,5.75,"19,110","24,150.00",65,"1,320.10","1,331.25",65,435.90,"1,318.15",43.16,104,-55,"1,159",
,"66,639","26,181","3,82,602",30.38,5.15,-19.65,"67,860",5.15,5.20,"10,335","24,200.00",65,"1,370.80","1,377.25",65,452.30,"1,369.90",40.86,"1,662",-542,"5,235",
,"22,284","10,869","1,26,491",30.69,4.55,-16.90,"40,560",4.50,4.55,"26,195","24,250.00",130,"1,418.20","1,430.10",65,446.05,"1,403.80",-,57,-5,816,
,"57,365","28,472","3,54,880",31.11,4.10,-14.75,"1,05,105",4.10,4.15,"59,930","24,300.00",65,"1,471.50","1,477.10",130,462.15,"1,478.60",46.24,"2,216",-680,"4,413",
,"13,770","4,376","92,227",31.35,3.60,-12.45,"26,130",3.60,3.65,"20,280","24,350.00","1,300","1,512.65","1,531.45",455,434.85,"1,514.15",40.03,31,-14,366,
,"44,574","19,975","3,07,205",31.61,3.15,-10.75,"41,860",3.15,3.20,"87,815","24,400.00",65,"1,569.50","1,572.50",65,473.15,"1,573.90",46.70,404,-120,"3,915",
,"13,169","4,957","97,537",32.14,2.95,-9.15,"67,405",2.95,3.00,"1,75,565","24,450.00",650,"1,614.80","1,634.20",325,463.95,"1,615.00",48.12,88,-18,"1,000",
,"1,42,487","26,926","6,45,233",32.47,2.70,-7.55,"2,45,245",2.70,2.75,"3,17,850","24,500.00",65,"1,673.00","1,675.55",130,465.55,"1,676.15",49.70,"7,476","-2,591","17,984",
,"13,174","4,886","1,33,971",32.98,2.45,-6.80,"1,71,730",2.40,2.45,"87,100","24,550.00",520,"1,710.70","1,725.75",260,466.25,"1,723.95",-,33,-4,685,
,"33,329","7,902","2,04,017",33.27,2.25,-5.80,"1,41,700",2.20,2.25,"3,01,340","24,600.00",65,"1,768.50","1,780.10",65,451.85,"1,767.10",51.29,"3,328","-1,405","4,638",
,"12,458","3,525","87,248",33.90,2.10,-5.05,"40,235",2.05,2.10,"1,74,135","24,650.00",195,"1,811.05","1,837.95",780,437.05,"1,755.00",43.52,52,-40,486,
,"36,462","9,871","2,12,469",34.50,2.00,-4.25,"2,76,185",2.00,2.05,"2,52,395","24,700.00",65,"1,870.20","1,876.65",130,483.15,"1,880.00",54.18,"1,029",-583,"12,793",
,"9,556","2,659","68,947",35.09,1.85,-3.85,"1,19,275",1.85,1.90,"1,31,300","24,750.00",130,"1,914.15","1,932.00","1,430",382.85,"1,830.00",-,41,-36,572,
,"30,063","-4,761","1,90,370",35.66,1.75,-3.05,"2,80,085",1.75,1.80,"3,33,970","24,800.00",650,"1,970.10","1,977.15",585,477.15,"1,975.50",56.86,"1,879",-825,"4,251",
,"9,493","1,695","51,279",36.45,1.75,-2.70,"1,86,030",1.70,1.75,"1,72,965","24,850.00",130,"2,013.80","2,035.25",780,370.00,"1,910.00",-,47,-37,440,
,"18,457","-1,091","1,28,155",36.72,1.60,-2.25,"2,34,390",1.55,1.60,"2,40,565","24,900.00",65,"2,068.90","2,076.30",65,463.95,"2,060.15",60.85,"2,107",-467,"3,499",
,"5,904","1,539","35,398",37.50,1.50,-2.10,"87,880",1.50,1.55,"1,06,210","24,950.00",130,"2,115.90","2,138.05",715,427.20,"2,089.20",64.95,79,-18,271,
,"1,36,346","9,974","5,34,067",38.13,1.55,-1.75,"3,67,445",1.50,1.55,"6,53,055","25,000.00",195,"2,169.00","2,170.80",130,471.55,"2,170.05",58.61,"13,735","-2,753","44,061",
,"6,725","2,245","44,264",38.29,1.25,-1.70,"1,30,780",1.25,1.30,"1,05,625","25,050.00",65,"2,220.00","2,239.10",780,427.25,"2,161.55",55.62,31,-19,198,
,"15,147","-4,789","74,733",38.88,1.30,-1.20,"1,27,270",1.25,1.30,"1,59,510","25,100.00",65,"2,268.50","2,274.25",65,445.35,"2,265.70",64.40,498,-123,"1,638",
,"4,546",-643,"15,533",39.45,1.20,-1.10,"72,085",1.20,1.25,"75,140","25,150.00",195,"2,315.75","2,334.60",715,466.35,"2,220.00",-,38,-11,346,
,"26,122",585,"94,890",39.83,1.15,-0.95,"4,05,080",1.10,1.15,"2,94,125","25,200.00",195,"2,363.45","2,369.10",65,463.95,"2,360.00",59.66,"1,126",-407,"11,385",
,"10,362","6,110","35,403",40.16,1.05,-1.05,"1,93,895",1.00,1.05,"1,33,640","25,250.00",130,"2,408.50","2,440.15",715,432.05,"2,323.00",-,50,-41,367,
,"10,112","-4,565","38,445",41.30,1.10,-0.70,"68,055",1.10,1.15,"1,43,325","25,300.00",65,"2,470.05","2,477.25",65,472.55,"2,475.00",59.75,690,-347,"2,233",
,"2,324",404,"9,491",42.03,1.05,-0.80,"55,835",1.05,1.10,"41,145","25,350.00",65,"2,500.40","2,535.65",325,478.35,"2,490.00",67.57,33,-29,260,
,"10,686","-2,028","54,791",42.75,1.10,-0.65,"1,72,965",1.05,1.10,"1,03,220","25,400.00",65,"2,571.50","2,576.60",130,480.85,"2,575.00",68.17,801,-318,"5,232",
,"2,739",-495,"18,434",43.27,1.05,-0.55,"28,210",1.05,1.10,"64,090","25,450.00",65,"2,608.25","2,631.50",65,432.20,"2,580.00",68.25,301,-249,"1,287",
,"50,819","-3,515","1,35,897",43.77,0.95,-0.60,"4,68,390",0.95,1.00,"4,51,165","25,500.00",130,"2,670.05","2,673.80",65,467.35,"2,670.05",69.28,"4,395","-2,143","15,392",
,"2,660",65,"10,003",44.48,1.00,-0.50,"26,585",1.00,1.05,"71,110","25,550.00",780,"2,698.85","2,769.15",780,405.35,"2,650.00",56.38,30,-23,496,
,"16,056",-337,"34,494",44.96,0.95,-0.45,"1,99,680",0.95,1.00,"1,22,915","25,600.00",65,"2,767.30","2,777.55",65,456.30,"2,751.20",72.79,953,-666,"7,659",
,"1,624",-637,"5,842",45.66,1.00,-0.35,"13,780",0.95,1.00,"25,350","25,650.00",390,"2,815.20","2,828.00",130,471.90,"2,825.00",-,36,-15,378,
,"12,542","-2,361","27,271",46.37,0.95,-0.20,"1,07,250",0.90,0.95,"41,145","25,700.00",65,"2,868.95","2,878.70",260,491.00,"2,879.30",73.36,"1,759",-950,"6,931",
,"2,161",40,"4,112",47.07,0.95,-0.25,"14,755",0.90,0.95,"33,670","25,750.00",130,"2,910.25","2,934.10",650,462.75,"2,901.75",75.87,67,-64,568,
,"14,859","-5,277","44,977",47.51,0.90,-0.15,"1,15,310",0.85,0.90,"1,48,265","25,800.00",65,"2,969.15","2,979.20",130,475.45,"2,969.10",78.18,"5,461","-3,365","7,721",
,"1,236",-372,"3,506",48.20,0.85,-0.25,"3,835",0.85,0.90,"18,070","25,850.00",65,"2,999.35","3,037.45",650,412.70,"2,965.00",73.61,6,-1,403,
,"10,461","-3,227","33,953",48.89,0.85,-0.10,"14,885",0.85,0.90,"75,465","25,900.00",65,"3,061.25","3,085.30",390,468.75,"3,068.85",84.04,404,-42,"4,849",
,"2,160",875,"8,761",49.02,0.85,-0.20,"43,745",0.80,0.85,"27,755","25,950.00",65,"3,106.75","3,141.30",65,595.00,"3,120.00",-,17,-9,168,
,"87,069","1,584","1,19,301",50.26,0.85,-0.15,"1,39,425",0.85,0.90,"1,32,015","26,000.00",130,"3,169.20","3,178.60",260,474.80,"3,178.90",84.16,"10,970",-611,"47,796",
,"1,320",259,"3,211",50.67,0.85,-0.10,"3,640",0.80,0.85,"9,750","26,050.00",260,"3,210.35","3,254.70",780,360.55,"3,115.15",-,4,-,193,
,"5,180","-1,115","13,510",51.34,0.85,-0.10,"52,000",0.80,0.85,"41,860","26,100.00",715,"3,269.45","3,279.55",780,473.10,"3,280.00",79.56,882,-213,"2,145",
,"1,724",142,"3,416",51.72,0.80,-0.10,"16,835",0.75,0.80,"23,595","26,150.00",65,"3,308.55","3,339.30",260,-28.95,"3,192.85",-,2,-,259,
,"5,571",-566,"8,251",52.07,0.75,-0.10,"26,520",0.75,0.80,"38,090","26,200.00",65,"3,361.35","3,383.60",65,469.65,"3,376.65",94.97,880,-340,"2,447",
,"1,335",96,"3,181",52.74,0.75,-0.15,"9,490",0.75,0.80,"8,515","26,250.00",65,"3,405.40","3,440.15",325,420.00,"3,328.00",-,21,-,212,
,"6,785","1,578","18,244",53.40,0.70,-0.20,"77,545",0.70,0.75,"79,040","26,300.00",130,"3,460.95","3,478.30",715,482.75,"3,481.30",98.14,484,-374,"1,606",
,"1,013",70,"1,722",54.06,0.75,-0.10,"10,855",0.70,0.75,"3,770","26,350.00",130,"3,509.60","3,557.25",65,426.20,"3,475.00",88.87,21,-3,167,
,"3,761",-486,"4,707",54.72,0.70,-0.10,"49,855",0.70,0.75,"9,230","26,400.00",65,"3,565.00","3,586.35",65,460.00,"3,560.00",82.03,287,-189,895,
,605,-217,713,54.65,0.70,-0.10,910,0.70,0.80,"1,820","26,450.00",780,"3,571.65","3,660.20",715,-,-,-,-,-,67,
,"25,636","-5,854","34,960",56.03,0.75,-0.05,"28,405",0.70,0.75,"96,395","26,500.00",65,"3,669.00","3,681.15",195,482.85,"3,680.00",96.26,"3,450","-2,266","6,182",
,741,-18,435,55.95,0.60,-0.30,"3,770",0.60,0.80,"11,895","26,550.00",65,"3,693.10","3,767.50",780,50.55,"3,618.90",-,1,-,11,
,"2,552",-28,"3,369",56.97,0.75,-0.05,"14,820",0.70,0.75,"15,730","26,600.00",195,"3,743.10","3,798.95",780,431.75,"3,710.00",84.39,132,-28,434,
,627,18,587,57.62,0.65,-0.10,"1,365",0.65,0.75,715,"26,650.00",780,"3,777.80","3,845.45",780,5.30,"3,701.25",-,2,-,34,
,"2,163",-154,"5,465",58.26,0.70,-0.10,"20,930",0.70,0.75,"11,115","26,700.00",65,"3,865.60","3,888.95",65,459.65,"3,842.45",87.53,196,-134,203,
,691,-,909,58.51,0.70,-0.05,"2,925",0.60,0.70,910,"26,750.00",715,"3,646.10","3,960.20",780,544.10,"3,877.45",97.90,1,-,13,
,"3,975",78,"4,101",59.14,0.65,-0.10,"28,405",0.65,0.70,"18,980","26,800.00",65,"3,951.45","3,990.85",780,518.55,"3,898.55",76.20,116,-58,246,
,361,-109,690,60.18,0.65,-0.10,325,0.60,0.75,"2,015","26,850.00",780,"3,965.95","4,071.20",780,-,-,-,-,-,10,
,887,-99,"1,003",60.41,0.65,-0.05,"6,435",0.60,0.70,"3,120","26,900.00",130,"4,035.25","4,134.65",390,360.60,"3,935.00",-,26,-18,34,
,569,13,"1,162",61.04,0.70,-0.05,845,0.55,0.70,"2,730","26,950.00",780,"4,069.75","4,136.75",325,-,-,-,-,-,17,
,"43,019","-1,783","33,574",61.67,0.65,-,"87,230",0.65,0.70,"65,325","27,000.00",325,"4,165.75","4,169.10",130,493.35,"4,183.45",98.63,"3,613","-2,912","12,859",
,630,138,"1,193",62.29,0.70,-,"1,365",0.60,0.65,715,"27,050.00",780,"4,176.80","4,249.00",65,512.85,"4,100.40",-,6,-1,14,
,"4,518",-396,"2,845",62.48,0.65,-,"5,265",0.65,0.70,"15,275","27,100.00",390,"4,215.10","4,328.00",390,314.00,"3,964.00",-,1,-,26,
,564,-8,349,63.96,0.70,0.05,"6,825",0.50,0.70,"4,355","27,150.00",780,"4,270.05","4,345.25","1,105",-,-,-,-,-,27,
,"5,063",107,"3,933",64.16,0.65,-0.05,"9,425",0.65,0.70,"17,355","27,200.00",65,"4,328.65","4,409.65",390,543.00,"4,350.00",128.03,116,-11,156,
,"1,059",527,"2,110",64.33,0.60,-0.10,"7,605",0.60,0.65,"10,920","27,250.00",715,"4,381.15","4,465.50",780,549.05,"4,296.55",-,2,-,8,
,"4,200",-19,"4,760",65.40,0.65,-0.05,"57,915",0.65,0.70,"56,030","27,300.00",65,"4,438.85","4,492.70",780,542.60,"4,387.60",-,126,-74,67,
,353,45,433,66.02,0.60,-0.05,"2,145",0.50,0.65,"2,730","27,350.00",65,"4,485.40","4,563.95",325,385.75,"4,280.30",-,1,-,8,
,"1,781",92,"2,333",66.63,0.65,-,"30,615",0.60,0.65,"1,885","27,400.00",130,"4,558.50","4,598.10","1,040",379.25,"4,500.00",88.22,12,-9,34,
,568,66,895,66.78,0.60,-0.05,"6,760",0.50,0.70,"5,850","27,450.00",780,"4,571.10","4,652.90",780,-,-,-,-,-,7,
,"11,103","-1,728","16,153",67.86,0.60,-0.05,"67,990",0.60,0.65,"90,350","27,500.00",65,"4,675.10","4,686.45",585,496.65,"4,690.00",112.27,"1,866",-402,"3,403",
,629,-401,"1,847",67.99,0.55,-0.05,"6,565",0.50,0.65,"1,690","27,550.00",780,"4,665.00","4,761.80",780,-,-,-,-,-,9,
,691,-72,"1,326",68.08,0.55,-0.10,"2,405",0.55,0.65,"2,145","27,600.00",780,"4,711.20","4,783.75",390,-,-,-,-,-,46,
,403,-29,483,69.20,0.60,-,"2,275",0.60,0.65,"4,355","27,650.00",780,"4,576.80","4,886.25","1,690",663.35,"4,613.35",-,1,-,9,
,"1,030",-417,"2,722",69.80,0.55,-0.05,"8,320",0.55,0.65,"6,565","27,700.00",195,"4,824.25","4,922.75",780,410.00,"4,750.00",-,18,-11,51,
,813,18,592,70.89,0.65,-0.05,520,0.55,0.65,"1,950","27,750.00",780,"4,611.05","5,014.30",780,-,-,-,-,-,6,
,"1,004",-440,"2,639",71.00,0.60,-,"9,685",0.60,0.65,"12,545","27,800.00",780,"4,917.90","5,024.40",390,-197.55,"4,834.45",-,10,-6,16,
,342,132,481,71.59,0.60,-0.05,"1,625",0.60,0.65,"4,810","27,850.00",780,"4,968.30","5,070.00",780,-,-,-,-,-,7,
,"1,229",484,"1,839",72.69,0.60,-0.05,"9,490",0.60,0.65,"10,530","27,900.00",325,"5,022.30","5,205.40",390,331.85,"4,943.85",-,5,-,31,
,614,350,771,72.78,0.60,0.05,"1,820",0.50,0.60,"2,145","27,950.00",715,"5,070.15","5,174.20",390,283.20,"4,904.55",-,1,-,8,
